1.77925511386666E-047 2.20367888332863E-047 2.7205974583825E-047 3.34800545182123E-047 4.10689798950772E-047 5.02166301321763E-047 6.12050286567933E-047 7.43588280737222E-047 9.00500291953313E-047 1.08702884875148E-046 1.30798924400272E-046 1.56882017568418E-046 1.87563379723275E-046 2.23526400256877E-046 2.6553115781609E-046 3.14418466178278E-046 3.71113276095063E-046 4.36627241047716E-046 5.12060239604271E-046 5.98600634787886E-046 6.97524042477545E-046 8.10190377328305E-046 9.38038946965404E-046 1.08258137420192E-045 1.24539214358753E-045 1.42809659344143E-045 1.63235620820074E-045 1.8598511087611E-045 2.11225969057103E-045 2.3912354203207E-045 2.69838087156952E-045 3.03521915663017E-045 3.40316299513111E-045 3.80348174719728E-045 4.23726682901004E-045 4.70539601818047E-045 5.208497243157E-045 5.74691253178018E-045 6.32066286599446E-045
1.74472203811398E-047 2.16090828274444E-047 2.66779412658895E-047 3.28302492992358E-047 4.02718832995703E-047 4.92419892957475E-047 6.00171169995059E-047 7.29156179220483E-047 8.83022728137422E-047 1.06593100320549E-046 1.28260283859362E-046 1.53837137407782E-046 1.83923013398102E-046 2.19188037504599E-046 2.60377536215626E-046 3.08316004183947E-046 3.63910440045114E-046 4.28152862374701E-046 5.02121802498554E-046 5.86982558826981E-046 6.83985989159355E-046 7.944656139392E-046 9.19832805663879E-046 1.06156984847279E-045 1.22122066817561E-045 1.40037905734495E-045 1.60067425312088E-045 1.82375376739223E-045 2.07126342008945E-045 2.34482458622003E-045 2.64600873543155E-045 2.97630941836666E-045 3.33711193556485E-045 3.72966101048772E-045 4.15502687631878E-045 4.61407027412287E-045 5.10740694505766E-045 5.63537227863869E-045 6.19798684957758E-045
1.71213303965103E-047 2.12054549992486E-047 2.61796341614247E-047 3.22170255761564E-047 3.95196601291856E-047 4.83222169317747E-047 5.88960801289212E-047 7.15536548651965E-047 8.66529082902606E-047 1.04602088396228E-046 1.25864558865788E-046 1.50963672107862E-046 1.80487585478928E-046 2.1509390763102E-046 2.55514043382872E-046 3.02557086965641E-046 3.57113095532804E-046 4.20155558122777E-046 4.92742860585534E-046 5.76018535166188E-046 6.71210075367673E-046 7.79626093313028E-046 9.02651599010267E-046 1.04174118957788E-045 1.1984099524234E-045 1.37422191027487E-045 1.57077586837242E-045 1.78968856535777E-045 2.03257507951767E-045 2.30102650081331E-045 2.59658494600947E-045 2.92071606828481E-045 3.27477929267778E-045 3.65999609293483E-045 4.07741671176063E-045 4.52788581276683E-045 5.01200763591496E-045 5.53011130610853E-045 6.08221701375171E-045
1.68131490244901E-047 2.08237599986478E-047 2.57084046840411E-047 3.16371239613555E-047 3.8808312190776E-047 4.74524242948581E-047 5.78359595448071E-047 7.02656998395793E-047 8.50931689739817E-047 1.02719266537671E-046 1.23599015736737E-046 1.48246348715462E-046 1.77238836086363E-046 2.11222249644647E-046 2.50914829032312E-046 2.97111104906062E-046 3.50685113524449E-046 4.1259282126964E-046 4.83873563205502E-046 5.65650288168684E-046 6.59128394963749E-046 7.65592940892292E-046 8.86404005990486E-046 1.02299000484748E-045 1.17683875352542E-045 1.34948612257838E-045 1.54250213899268E-045 1.75747444035763E-045 1.99598903379376E-045 2.2596083698823E-045 2.54984680751797E-045 2.86814361834304E-045 3.21583375794946E-045 3.59411671374003E-045 4.00402382420869E-045 4.446384549149E-045 4.9217922522943E-045 5.43057013434955E-045 5.97273802229407E-045
1.6521157787407E-047 2.04621171300889E-047 2.52619309820481E-047 3.10876871515248E-047 3.81343345159702E-047 4.66283257246101E-047 5.68315317989537E-047 6.90454068063843E-047 8.36153696848756E-047 1.00935357665816E-046 1.21452491640943E-046 1.45671778378195E-046 1.74160757914771E-046 2.07553987031655E-046 2.46557231819268E-046 2.91951224449026E-046 3.44594821933299E-046 4.05427388540851E-046 4.75470209371765E-046 5.55826731192049E-046 6.4768141884036E-046 7.52297012236242E-046 8.71009971126017E-046 1.00522390305395E-045 1.15640078542149E-045 1.32604981556748E-045 1.51571375407369E-045 1.72695266628459E-045 1.96132501539169E-045 2.22036611714999E-045 2.50556403082844E-045 2.81833303247163E-045 3.15998489371414E-045 3.53169827065487E-045 3.93448659069951E-045 4.36916490854724E-045 4.83631628307999E-045 5.33625830202785E-045 5.86901044803848E-045
1.62440194930815E-047 2.01188702273782E-047 2.48381684011308E-047 3.05661989663405E-047 3.74946405817441E-047 4.58461472099532E-047 5.58781970515142E-047 6.78871873571448E-047 8.22127427484309E-047 9.92421922581266E-047 1.19415156436714E-046 1.43228170689767E-046 1.71239254712153E-046 2.04072320753386E-046 2.42421295854054E-046 2.87053815598442E-046 3.3881432988712E-046 3.98626445387911E-046 4.67494315398501E-046 5.46502876641111E-046 6.36816724852611E-046 7.39677417805884E-046 8.56398996468901E-046 9.88361523220067E-046 1.1370024511551E-045 1.30380566120464E-045 1.49028803452705E-045 1.69798346676039E-045 1.92842427826556E-045 2.18312003025932E-045 2.46353382018822E-045 2.77105619996941E-045 3.10697693659599E-045 3.47245491450554E-045 3.86848656111195E-045 4.29587325877553E-045 4.75518828571112E-045 5.24674390219387E-045 5.77055926405515E-045
1.59805515773713E-047 1.97925546373539E-047 2.44353087233589E-047 3.00704341874153E-047 3.68865007793645E-047 4.51025511527153E-047 5.49718873713841E-047 6.67860993066142E-047 8.08793030793904E-047 9.76325454859154E-047 1.17478316704159E-046 1.40905098643546E-046 1.68461860265783E-046 2.00762394350874E-046 2.38489372873435E-046 2.82397980844942E-046 3.33318971712608E-046 3.92160971817272E-046 4.59911847713281E-046 5.37638939122458E-046 6.26487952761564E-046 7.27680309106863E-046 8.42508736197297E-046 9.72330912655838E-046 1.1185609769811E-045 1.28265874247584E-045 1.46611648742736E-045 1.67044322863835E-045 1.89714643318438E-045 2.14771117813603E-045 2.42357683040721E-045 2.726111388026E-045 3.0565836987651E-045 3.41613385067566E-045 3.80574210973742E-045 4.22619686038605E-045 4.6780620826195E-045 5.16164497204503E-045 5.67696437379847E-045
1.57297040187603E-047 1.94818698662171E-047 2.40517463971472E-047 2.95984170004136E-047 3.63074914365762E-047 4.43945740350913E-047 5.41089907640555E-047 6.57377543931669E-047 7.96097364050858E-047 9.61000022844152E-047 1.15634253388053E-046 1.386933038992E-046 1.65817505584898E-046 1.97611016487601E-046 2.34745792644033E-046 2.77965164886824E-046 3.28086846282641E-046 3.86005200416853E-046 4.52692587250548E-046 5.29199592417815E-046 6.16653938416795E-046 7.16257873022287E-046 8.29283832253253E-046 9.57068183179868E-046 1.10100286649443E-045 1.26252478073345E-045 1.44310277981342E-045 1.64422219342109E-045 1.8673668258418E-045 2.11399844281342E-045 2.38553381743169E-045 2.68331947418766E-045 3.00860434368381E-045 3.3625106179492E-045 3.74600317567692E-045 4.1598580259907E-045 4.60463029606466E-045 5.08062235944085E-045 5.58785276544161E-045
1.54905409258439E-047 1.91856567748937E-047 2.36860503833176E-047 2.91483863484188E-047 3.5755452317617E-047 4.37195744532639E-047 5.32862878339635E-047 6.47382413290117E-047 7.83993060777135E-047 9.46388448622412E-047 1.1387608644134E-046 1.36584534434259E-046 1.63296324801835E-046 1.94606429634529E-046 2.31176588178971E-046 2.73738829255969E-046 3.23098432971846E-046 3.80136164514892E-046 4.45809599549201E-046 5.21153350025601E-046 6.07277991927597E-046 7.05367493391914E-046 8.16674943618687E-046 9.42516390816341E-046 1.08426261184333E-045 1.24332865783863E-045 1.42116104945387E-045 1.61922253260412E-045 1.83897435099643E-045 2.08185604487633E-045 2.34926284594023E-045 2.64252080537837E-045 2.96285986436374E-045 3.31138515249901E-045 3.68904687792962E-045 4.0966092509087E-045 4.53461895815088E-045 5.00337377574388E-045 5.5028919709759E-045
1.5262225098769E-047 1.89028784577578E-047 2.3336940548529E-047 2.87187668813584E-047 3.52284509877463E-047 4.30751895445348E-047 5.25008986770057E-047 6.37840612791886E-047 7.72437749381024E-047 9.32439583801245E-047 1.12197661331179E-046 1.34571408417919E-046 1.60889492423682E-046 1.91738116116696E-046 2.27769265337044E-046 2.69704179497559E-046 3.1833626964238E-046 3.74533319319371E-046 4.39238790438883E-046 5.13472045756526E-046 5.98327292422971E-046 6.94971048011698E-046 8.04637932380886E-046 9.28624596441215E-046 1.06828161310516E-045 1.22500317700488E-045 1.4002144884547E-045 1.59535673388737E-045 1.81186961966863E-045 2.05117146859121E-045 2.31463694796443E-045 2.60357256424645E-045 2.91919013044812E-045 3.26257848761392E-045 3.63467383872548E-045 4.03622913030469E-045 4.46778299142396E-045 4.92962880923531E-045 5.42178458178438E-045
