mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.009511137008666992	0.004886154400680597	0.0032039165496826174	0.0013474246228579283	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9984006156712806	0.9990946748148674	0.9990446420175917	0.999762756598507	0.9993188476910819	0.9991243073586655	0.00044190896922358764	77	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.012769412994384766	0.008012689871190675	0.006337690353393555	0.00326784218639064	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9984006156712806	0.9990946748148674	0.9990446420175917	0.999762756598507	0.9993188476910819	0.9991243073586655	0.00044190896922358764	77	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.009159040451049805	0.004650400420897116	0.009355783462524414	0.009182171311633734	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9984006156712806	0.9990946748148674	0.9990446420175917	0.999762756598507	0.9993188476910819	0.9991243073586655	0.00044190896922358764	77	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.014505290985107422	0.010526934743132581	0.010546350479125976	0.005573137586523636	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9984006156712806	0.9990946748148674	0.9990446420175917	0.999762756598507	0.9993188476910819	0.9991243073586655	0.00044190896922358764	77	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011314773559570312	0.004453360770669774	0.007182455062866211	0.005440662578973697	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9881319491299211	0.9991943158573507	0.9978055071673594	0.9998263696200098	0.9997930973197295	0.9969502478188741	0.00446953177819683	137	0.9976475966145656	0.9986230456206203	0.9988011463357325	0.9992063492747872	0.9991272696386526	0.9986810814968716	0.0005587244091321658
0.009150505065917969	0.004776247491583567	0.007120084762573242	0.0032466380443157746	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9971942128064969	0.9997499485530893	0.9994366397098501	0.9998630776070234	0.999859800497703	0.9992207358348326	0.0010251324562628942	25	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011585283279418945	0.006473638190171513	0.006892728805541992	0.005118390531589585	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9881319491299211	0.9991943158573507	0.9978055071673594	0.9998263696200098	0.9997930973197295	0.9969502478188741	0.00446953177819683	137	0.9976475966145656	0.9986230456206203	0.9988011463357325	0.9992063492747872	0.9991272696386526	0.9986810814968716	0.0005587244091321658
0.014551925659179687	0.0051460992264166444	0.00724635124206543	0.003591639937136053	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9971942128064969	0.9997499485530893	0.9994366397098501	0.9998630776070234	0.999859800497703	0.9992207358348326	0.0010251324562628942	25	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.014012289047241212	0.007643077734017145	0.0030321121215820313	3.7465748229573306e-05	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9664986113355483	0.9956994639388876	0.9885221582578476	0.9999277041122212	0.9997236878877709	0.9900743251064552	0.012490516150539956	199	0.9912513217448293	0.990524275251972	0.9940596418567416	0.9953805541916927	0.9944474276613513	0.9931326441413173	0.001896525364236683
0.008774757385253906	0.00381111214075622	0.01578102111816406	0.006062349997297329	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9930644027030189	0.9997148192050127	0.9983438363338549	0.999972089181747	0.9998817542792977	0.9981953803405862	0.0026328014178554075	103	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.009773159027099609	0.0057240016745965985	0.0060517311096191405	0.003819270722515145	ball_tree	1	10	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}	0.9664986113355483	0.9956994639388876	0.9885221582578476	0.9999277041122212	0.9997236878877709	0.9900743251064552	0.012490516150539956	199	0.9912513217448293	0.990524275251972	0.9940596418567416	0.9953805541916927	0.9944474276613513	0.9931326441413173	0.001896525364236683
0.009819221496582032	0.00643785202781701	0.01750812530517578	0.010227577839526325	ball_tree	1	10	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}	0.9930644027030189	0.9997148192050127	0.9983438363338549	0.999972089181747	0.9998817542792977	0.9981953803405862	0.0026328014178554075	103	1.0	1.0	1.0	1.0	1.0	1.0	0.0
