4.41751272122784E-025 1.15959148615382E-024 2.28624442193788E-024 4.01262164289602E-024 6.61236923581665E-024 1.04766217974919E-023 1.61632024839821E-023 2.44662798885914E-023 3.65150140215327E-023 5.39133167474969E-023 7.89379795809347E-023 1.1481975034146E-022 1.66142431624624E-022 2.39410118744568E-022 3.43854306722764E-022 4.92583698020102E-022 7.04224385745289E-022 1.00526286457981E-021 1.43339807502837E-021 2.04234463779364E-021 2.90872695020746E-021 4.14199129844816E-021 5.89868228213045E-021 8.40304188069414E-021 1.19767842928464E-020 1.70822089879253E-020 2.43847307227304E-020 3.48437084236187E-020 4.98445481698003E-020 7.13910129261748E-020 1.02385293360423E-019 1.47035761034264E-019 2.1144982416684E-019 3.04493559201131E-019 4.39032355912495E-019
5.50562885706851E-025 1.44267263929375E-024 2.83929425991539E-024 4.97430106738489E-024 8.18216110698717E-024 1.29398740043915E-023 1.99262066321082E-023 3.01053700722249E-023 4.48452534609743E-023 6.60845570447838E-023 9.65691844189E-023 1.40186834247035E-022 2.02440985527748E-022 2.9112299927081E-022 4.17266176971764E-022 5.9650167126542E-022 8.50987992449089E-022 1.21216055012363E-021 1.72465547641135E-021 2.45191785508128E-021 3.48423025830876E-021 4.95022505333466E-021 7.03341987522406E-021 9.99600803219719E-021 1.42131437260793E-020 2.02224303565054E-020 2.87954582085807E-020 4.10413466261789E-020 5.85567535753651E-020 8.36433208535305E-020 1.19622840672842E-019 1.71293621325234E-019 2.45589884884653E-019 3.52530906044051E-019 5.06578972990968E-019
6.82416105813522E-025 1.78505372943372E-024 3.50692738444895E-024 6.13299842837191E-024 1.00698871613181E-023 1.58962107289136E-023 2.4433528381956E-023 3.68463379721888E-023 5.4783055492315E-023 8.05748567739495E-023 1.17516287662889E-022 1.70261545325479E-022 2.45384575371198E-022 3.52171453141684E-022 5.03742567994587E-022 7.18643724615879E-022 1.02310493544365E-021 1.45425139748878E-021 2.06467451990125E-021 2.92894873356093E-021 4.15293664644894E-021 5.88709650444636E-021 8.34554363866038E-021 1.18333968236259E-020 1.67860702353726E-020 2.38258093693152E-020 3.38431406801805E-020 4.81143307300463E-020 6.84708805509595E-020 9.75441297211082E-020 1.39118024942425E-019 1.98637033103938E-019 2.83935186694035E-019 4.06277346990769E-019 5.81835224813426E-019
8.41293133456441E-025 2.19684558888902E-024 4.30841225268313E-024 7.52137926560437E-024 1.23275038441345E-023 1.94250273706155E-023 2.98032136870422E-023 4.4861245624399E-023 6.65754848236795E-023 9.77348626847863E-023 1.42272337134789E-022 2.05731940567033E-022 2.95927419036645E-022 4.23871916342474E-022 6.05091598985274E-022 8.61483881541774E-022 1.22394924228835E-021 1.73612353257436E-021 2.45967821397382E-021 3.48185796271941E-021 4.92621586245163E-021 6.96792548846121E-021 9.85565374634759E-021 1.39428509269179E-020 1.97325738974704E-020 2.79417747471879E-020 3.95936019635416E-020 5.61500127071621E-020 7.97023482185455E-020 1.13245100987107E-019 1.61068693387184E-019 2.29321623140621E-019 3.2681174094934E-019 4.66141279780333E-019 6.65299999805008E-019
1.03170232951533E-024 2.68947104373499E-024 5.2654716441379E-024 9.17619130431851E-024 1.50133344845901E-023 2.36152543265865E-023 3.6167193718395E-023 5.4341965107262E-023 8.04974298204667E-023 1.17953819148256E-022 1.71383387014942E-022 2.47358261807843E-022 3.55121335713106E-022 5.07671972951267E-022 7.23296643256435E-022 1.02772918757296E-021 1.45720333305362E-021 2.06277141616594E-021 2.91642262676808E-021 4.11976246871267E-021 5.81634283999591E-021 8.20920281659161E-021 1.15858566706509E-020 1.63539379413488E-020 2.30921051218824E-020 3.26228180592023E-020 4.61164601643024E-020 6.52403627423032E-020 9.2372058973666E-020 1.30904171357632E-019 1.85679465662613E-019 2.63609595809982E-019 3.74550580321689E-019 5.32532142030148E-019 7.57465241246081E-019
1.25872501518451E-024 3.275778369862E-024 6.40248877480196E-024 1.11385969814217E-023 1.81925716944875E-023 2.856608478842E-023 4.3672308461944E-023 6.55015865217434E-023 9.68535054380112E-023 1.41662102876722E-022 2.05451832079501E-022 2.95977272832994E-022 4.24121329167469E-022 6.05157470921869E-022 8.60525306327283E-022 1.2203309192733E-021 1.72687185397051E-021 2.43961269254406E-021 3.44221708267568E-021 4.85249914011804E-021 6.83652482250083E-021 9.62862008780813E-021 1.35597959660334E-020 1.90981787238257E-020 2.69065742964712E-020 3.79244939171472E-020 5.34850904479677E-020 7.54818654312644E-020 1.06606181895167E-019 1.50685152116973E-019 2.13161042632969E-019 3.01768599209822E-019 4.27485979242007E-019 6.05857744694817E-019 8.58812170272774E-019
1.5280641765389E-024 3.97015904290615E-024 7.746720614818E-024 1.3454516609093E-023 2.19377943160688E-023 3.43877213511889E-023 5.24813534946081E-023 7.85758531923546E-023 1.15979986401915E-022 1.69333788833892E-022 2.45139770375791E-022 3.52506616096755E-022 5.04191172280717E-022 7.18059606249847E-022 1.01913831779253E-021 1.44249562036379E-021 2.03729520477407E-021 2.87250453024729E-021 4.04494355080443E-021 5.69064730219783E-021 8.00092658476859E-021 1.12450966483792E-020 1.58026788119215E-020 2.22090694621734E-020 3.12203622581765E-020 4.39054068042631E-020 6.17765685135524E-020 8.69753884367137E-020 1.22535897620911E-019 1.72757276204324E-019 2.43729447878248E-019 3.44070512415411E-019 4.85953598611579E-019 6.8652157081638E-019 9.69807594292543E-019
1.84609500664011E-024 4.78866960364771E-024 9.32851805689746E-024 1.61749815636105E-023 2.63294979341977E-023 4.12021399290679E-023 6.27741477207035E-023 9.38246209112421E-023 1.38246766185908E-022 2.01489241217592E-022 2.91172386057226E-022 4.17949178000119E-022 5.96708978231272E-022 8.48261956362993E-022 1.20169831202171E-021 1.69769593263091E-021 2.39316271782849E-021 3.36775940066318E-021 4.7330751546789E-021 6.64554984739436E-021 9.32469363123659E-021 1.30788035381871E-020 1.83412981051566E-020 2.57220972193424E-020 3.60803212466097E-020 5.06271841358698E-020 7.10715943560636E-020 9.98260233634122E-020 1.40297105018133E-019 1.97294694786329E-019 2.77605206776173E-019 3.90790164794908E-019 5.50288576619364E-019 7.74920078886879E-019 1.09090036372536E-018
2.21991721510829E-024 5.74915745373648E-024 1.11815525736556E-023 1.93564968782212E-023 3.14566379631477E-023 4.91438694770012E-023 7.47486198742733E-023 1.11533338104233E-022 1.64059337445164E-022 2.38697723583059E-022 3.44341344393302E-022 4.93397452111374E-022 7.03172744355673E-022 9.97807444491847E-022 1.41097847399158E-021 1.98968119093345E-021 2.79952544931958E-021 3.93216024296019E-021 5.51569373618825E-021 7.72933293450934E-021 1.08239732560141E-020 1.51511842732334E-020 2.12040499060882E-020 2.96747486991867E-020 4.15357660384339E-020 5.81544352232459E-020 8.14543960500496E-020 1.14142898865563E-019 1.60030090425669E-019 2.24475925841018E-019 3.1501246922112E-019 4.42204000055515E-019 6.2082358950361E-019 8.71440051217865E-019 1.22251803705799E-018
2.6574090320566E-024 6.87139039096109E-024 1.33430489949684E-023 2.30614126126052E-023 3.74171843166204E-023 5.83607860268726E-023 8.86219116215143E-023 1.32014543858213E-022 1.9386078967246E-022 2.8158002235544E-022 4.05508191251504E-022 5.80037890132513E-022 8.25205855312866E-022 1.16890521760182E-021 1.64997102766651E-021 2.32248775308479E-021 3.26180854469117E-021 4.5729749662901E-021 6.40250640988216E-021 8.95492417305625E-021 1.25159333554166E-020 1.7484972321938E-020 2.44209460555811E-020 3.41065120074547E-020 4.7638455002457E-020 6.65546958903348E-020 9.30126134313971E-020 1.30038966261902E-019 1.81879160704233E-019 2.54483258026409E-019 3.56178083188515E-019 4.98588699181971E-019 6.97886907455543E-019 9.76456027451562E-019 1.36506380899797E-018
3.16728283072855E-024 8.1771896887309E-024 1.58540240312159E-023 2.73583033679436E-023 4.43186866716276E-023 6.90149195600524E-023 1.04631495130692E-022 1.55609380813932E-022 2.28133819956393E-022 3.30811078159124E-022 4.75607749619366E-022 6.79155230808998E-022 9.64562532732358E-022 1.36393742122209E-021 1.92189554534225E-021 2.70044903668541E-021 3.78582314215889E-021 5.29797024229184E-021 7.40386104641696E-021 1.03360692128739E-020 1.44187788888394E-020 2.01042051408057E-020 2.80236217937133E-020 3.90588712059759E-020 5.44425608605317E-020 7.58983585769942E-020 1.05837161708915E-019 1.47630758208591E-019 2.05992241796514E-019 2.87502113843686E-019 4.01330627396102E-019 5.60219777620103E-019 7.81800471531457E-019 1.09032786177046E-018 1.5189137493354E-018
3.75914229108271E-024 9.69056652094987E-024 1.87595301648335E-023 3.23223553156598E-023 5.22788493423048E-023 8.12832722557069E-023 1.23036303014593E-022 1.8268911999703E-022 2.67402752834876E-022 3.87122619569191E-022 5.55651505998294E-022 7.92136797355939E-022 1.12313321904463E-021 1.58546585520141E-021 2.23020705727589E-021 3.12820523614398E-021 4.37777777961003E-021 6.11542454280439E-021 8.53076062639389E-021 1.1887346662446E-020 1.6551765888815E-020 2.30342346432098E-020 3.20453382253084E-020 4.45752934843966E-020 6.20046309885078E-020 8.62585878533794E-020 1.20022075201085E-019 1.67038121264037E-019 2.32520444964125E-019 3.23720376804303E-019 4.50699412222107E-019 6.27370172904501E-019 8.72878017383879E-019 1.21339843953959E-018 1.68441439135964E-018
