mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_features	param_splitter	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.006062507629394531	0.0002857045349167872	0.0009503364562988281	0.00013912372729258144	mse	auto	best	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.004761505126953125	0.0004383513811243919	0.0008969306945800781	6.180332008695694e-05	mse	auto	random	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'random'}	0.9928831177902901	0.9953539881877506	0.9935015083188858	0.9978831404010361	0.9957425755089738	0.9950728660413872	0.0017714031107513824	10	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.006126689910888672	0.00040804531215888457	0.001020526885986328	0.00019973703975190054	mse	sqrt	best	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.004709911346435547	0.00025986371316324215	0.000920867919921875	0.00017388242103958337	mse	sqrt	random	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9900938742395899	0.9923406727634284	0.994593028926752	0.9960349028446768	0.9834737889737102	0.9913072535496316	0.004405687223794478	15	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.006210422515869141	0.00045515208533226356	0.0009346961975097656	4.573079662193955e-05	mse	log2	best	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.004773092269897461	0.0002278067952008524	0.0010258674621582032	0.00021962222960141592	mse	log2	random	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'random'}	0.9868361691825899	0.9950437668986698	0.9941756208585145	0.9958054853221168	0.9829599560751543	0.9909641996674091	0.005128405070180871	16	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.006371736526489258	0.0006327029510987599	0.0010364055633544922	0.0002404996172395672	friedman_mse	auto	best	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.004798221588134766	0.0002354483795442779	0.0009098529815673828	0.00010602465366439612	friedman_mse	auto	random	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'random'}	0.9918037058892536	0.9879749174129208	0.9942083654729772	0.9978216092558206	0.9952683667077065	0.9934153929477357	0.0033368658514828058	13	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.005912685394287109	0.00033562499672375634	0.00086669921875	4.223668402869155e-05	friedman_mse	sqrt	best	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0044517993927001955	0.0002355356148296451	0.0009001255035400391	9.199344340938104e-05	friedman_mse	sqrt	random	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9930495364235897	0.9876266033149205	0.9949161164901543	0.9934856904725918	0.9834106523225448	0.9904977198047602	0.004322772291785992	18	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.005665349960327149	0.00032516247114356317	0.0008528232574462891	8.133324060006261e-05	friedman_mse	log2	best	{'criterion': 'friedman_mse', 'max_features': 'log2', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0047779083251953125	0.00023623371378173657	0.0009416580200195312	0.0001423835754394531	friedman_mse	log2	random	{'criterion': 'friedman_mse', 'max_features': 'log2', 'splitter': 'random'}	0.9940706091555661	0.9841126656048671	0.9946739476612287	0.9960203817665202	0.995694360225882	0.9929143928828129	0.00445597705418698	14	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.5168782234191894	0.016610006348350134	0.0009442806243896484	0.00014014118339387234	mae	auto	best	{'criterion': 'mae', 'max_features': 'auto', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.1810305118560791	0.005922157739244214	0.0008803844451904297	3.961727715618615e-05	mae	auto	random	{'criterion': 'mae', 'max_features': 'auto', 'splitter': 'random'}	0.9922270951270293	0.9931820999486225	0.9942025410413956	0.9978813216957629	0.9957613538872891	0.99465088234002	0.0019950920568041863	11	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.5198391437530517	0.014565709976163467	0.0008723258972167969	3.38643022135774e-05	mae	sqrt	best	{'criterion': 'mae', 'max_features': 'sqrt', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.18454217910766602	0.015273114105244956	0.0008841991424560547	3.946604608954075e-05	mae	sqrt	random	{'criterion': 'mae', 'max_features': 'sqrt', 'splitter': 'random'}	0.9906168318908706	0.9932831725182075	0.9930327199884618	0.998065698439993	0.9952738105835153	0.9940544466842096	0.0024913038238855967	12	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.5192202091217041	0.015152228664015135	0.000978374481201172	0.00012131824384720064	mae	log2	best	{'criterion': 'mae', 'max_features': 'log2', 'splitter': 'best'}	0.993876239963584	0.9959743576416282	0.9947244205896586	0.9980870708785374	0.9952648854618001	0.9955853949070418	0.0014265264368867778	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.18039016723632811	0.006169229221676253	0.0008807182312011719	3.896579516072103e-05	mae	log2	random	{'criterion': 'mae', 'max_features': 'log2', 'splitter': 'random'}	0.9913614008735226	0.9877707707644633	0.9937168108996771	0.9980724904486996	0.9834499903398899	0.9908742926652504	0.004997666432572034	17	1.0	1.0	1.0	1.0	1.0	1.0	0.0
