mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_gamma	param_kernel	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.12191753387451172	0.05885171669641287	0.017902851104736328	0.008195687073304474	0.001	0.1	poly	{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'poly'}	0.9917999747660059	0.9925058685227847	0.9880857461456447	0.994644711232213	0.99399071350807	0.9922054028349436	0.002296248350806396	18	0.9935502698612299	0.993431334617895	0.9936890429833531	0.9926806416537747	0.9929072185796658	0.9932517015391837	0.0003892188399362382
0.07412796020507813	0.029997493160920728	0.005702590942382813	0.00019386533486463511	0.001	0.1	rbf	{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}	0.9992993336385549	0.9993903682939583	0.9990078052255543	0.9994271840422212	0.9993108220978179	0.9992871026596214	0.0001476521928428831	10	0.9993898648659104	0.999362570155947	0.9994277025661802	0.9993174034947214	0.9993225108078496	0.9993640103781217	4.152502742072919e-05
0.13197636604309082	0.031493298657347436	0.02331228256225586	0.005684988913016097	0.001	1	poly	{'alpha': 0.001, 'gamma': 1, 'kernel': 'poly'}	0.9917816563256497	0.9925085349458087	0.9880310797902837	0.9946604055194953	0.9940102597463741	0.9921983872655223	0.002322960336414638	26	0.9935506202427444	0.9934316849871797	0.9936893563421009	0.9926810146250576	0.9929075898879572	0.993252053217008	0.00038920018589036823
0.07397818565368652	0.009364344764277424	0.01069488525390625	0.0065117741446003834	0.001	1	rbf	{'alpha': 0.001, 'gamma': 1, 'kernel': 'rbf'}	0.9999928628702204	0.9999889258132766	0.9999905871319996	0.9999869898076588	0.9999868344556071	0.9999892400157524	2.275463730882053e-06	5	0.9999897642396397	0.9999899754974055	0.9999905952719162	0.9999888637851652	0.9999892499927504	0.9999896897573753	5.971221941430102e-07
0.09773344993591308	0.012251008198978477	0.019149637222290038	0.009108101491629944	0.001	2	poly	{'alpha': 0.001, 'gamma': 2, 'kernel': 'poly'}	0.9917816402923916	0.992508539672138	0.988031018964715	0.994660420578424	0.9940102802447813	0.9921983799504901	0.002322989251433365	27	0.9935506202437728	0.993431684988961	0.9936893563434711	0.9926810146268903	0.9929075898891208	0.9932520532184432	0.0003892001857767629
0.09044208526611328	0.014729829539847137	0.015799570083618163	0.005829100760949659	0.001	2	rbf	{'alpha': 0.001, 'gamma': 2, 'kernel': 'rbf'}	0.9999964798134172	0.9999938816458623	0.999996632544063	0.9999934992541242	0.9999915298714902	0.9999944046257914	1.930152411681268e-06	4	0.9999947201551768	0.999994715757046	0.9999950143059194	0.9999943439278823	0.9999943538456326	0.9999946295983314	2.534841024508473e-07
0.09466357231140136	0.010021880132498403	0.019289302825927734	0.005542845824133623	0.01	0.1	poly	{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'poly'}	0.9919243727423132	0.9924476491172067	0.9885192117913636	0.9944812550352276	0.9937932813740431	0.9922331540120309	0.002069911903310142	16	0.9935172150418685	0.993398294457551	0.9936594151615239	0.9926454529994695	0.9928721981428534	0.9932185151606532	0.0003909656616116465
0.07895832061767578	0.00501342183335568	0.010694551467895507	0.006017838430034016	0.01	0.1	rbf	{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}	0.9968550404251547	0.9965939302534786	0.996097073176004	0.9971423191572577	0.9965708663877637	0.9966518458799317	0.0003462763953669782	13	0.9969914916957696	0.9969425257235931	0.9972266525082737	0.9967003658819805	0.9967576849626576	0.9969237441544548	0.00018663839653228044
0.1200179100036621	0.013441584060764488	0.016026020050048828	0.007429159137407417	0.01	1	poly	{'alpha': 0.01, 'gamma': 1, 'kernel': 'poly'}	0.9917818439124363	0.9925084309898765	0.9880322313289566	0.9946601883377315	0.9940098669707047	0.9921985123079413	0.0023224303617991895	24	0.993550619887875	0.9934316846326404	0.9936893560087984	0.9926810142440325	0.9929075895162516	0.9932520528579195	0.00038920020142270596
0.07624278068542481	0.010206115834067463	0.011239147186279297	0.004527900543535011	0.01	1	rbf	{'alpha': 0.01, 'gamma': 1, 'kernel': 'rbf'}	0.9999275521079823	0.9999247464872243	0.9999304351704945	0.9998920545416681	0.9999018391383913	0.9999153254891521	1.5427031708104793e-05	7	0.9999190089739114	0.9999200186335683	0.9999264193709515	0.9999131497920192	0.9999132363610317	0.9999183666262963	4.929978022820336e-06
