2.04299526891348E-029,1.54710163958382E-025,1.02104450108782E-021,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019,2.32831548657608E-019
5.82318493887582E-029,3.12759196243995E-025,1.47173993130407E-021,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019,2.72355425491341E-019
1.53475252793021E-028,5.99705291668265E-025,2.06317404884191E-021,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019,3.14678134277726E-019
3.7718613931218E-028,1.09691537239638E-024,2.82139594238437E-021,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019,3.59599137229616E-019
8.70689874647066E-028,1.92329458602664E-024,3.77346638257966E-021,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019,4.06908399079501E-019
1.89973171415012E-027,3.24639861292533E-024,4.94697859350908E-021,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019,4.56391619600722E-019
3.93931069799125E-027,5.29479137552636E-024,6.36959199386733E-021,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019,5.07834526374674E-019
7.8006030037824E-027,8.37130950347746E-024,8.06859560271081E-021,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019,5.61026308601128E-019
1.48130521719666E-026,1.28668262191822E-023,1.0070513252993E-020,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019,6.15762287936333E-019
2.70758800493444E-026,1.9274067676317E-023,1.24007585160336E-020,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019,6.71845927136997E-019
