7.13128702696507E-016,7.13128702696483E-016,7.13128702696485E-016,7.13128702696485E-016,7.13128702696485E-016,7.131287026965E-016,7.1312870269649E-016,7.131287026965E-016,7.1312870269647E-016,7.1312870269648E-016,7.1312870269649E-016,7.1312870269649E-016,7.1312870269649E-016,7.1312870269649E-016,7.131287026965E-016,7.1312870269649E-016,7.1312870269649E-016,7.1312870269651E-016,7.13128702696495E-016,7.13128702696475E-016,7.1312870269649E-016,7.13128702696503E-016,7.13128702696527E-016,7.13128702696485E-016,7.13128702696536E-016,7.13128702696522E-016,7.13128702696523E-016,7.13128702696495E-016,7.1312870269652E-016,7.13128702696526E-016,7.131287026965E-016,7.1312870269649E-016,7.13128702696531E-016,7.1312870269651E-016,7.13128702696541E-016,7.131287026965E-016,7.1312870269652E-016,7.13128702696521E-016,7.1312870269648E-016,7.13128702696551E-016,7.1312870269649E-016,4.79686917870884E-018,6.31163623577768E-021,9.78853404132148E-024,1.78930740161726E-026,3.85517298179493E-029,9.79026368805847E-032
5.75271638257881E-016,5.75271638257861E-016,5.75271638257869E-016,5.75271638257873E-016,5.75271638257869E-016,5.75271638257873E-016,5.75271638257865E-016,5.75271638257881E-016,5.75271638257865E-016,5.75271638257865E-016,5.75271638257865E-016,5.75271638257865E-016,5.75271638257865E-016,5.75271638257873E-016,5.75271638257873E-016,5.75271638257865E-016,5.75271638257856E-016,5.75271638257869E-016,5.75271638257869E-016,5.75271638257857E-016,5.75271638257873E-016,5.75271638257881E-016,5.75271638257881E-016,5.75271638257855E-016,5.75271638257901E-016,5.75271638257892E-016,5.75271638257891E-016,5.75271638257897E-016,5.75271638257877E-016,5.75271638257901E-016,5.75271638257865E-016,5.75271638257873E-016,5.75271638257881E-016,5.75271638257873E-016,5.75271638257906E-016,5.75271638257873E-016,5.75271638257889E-016,5.75271638257881E-016,5.75271638257873E-016,5.75271638257881E-016,5.75271638257865E-016,4.69039546234879E-018,7.96515367927045E-021,1.5842533535307E-023,3.69063323145201E-026,1.00698480653978E-028,3.21803471743705E-031
4.71504830127753E-016,4.71504830127739E-016,4.71504830127749E-016,4.71504830127749E-016,4.71504830127739E-016,4.71504830127756E-016,4.71504830127749E-016,4.71504830127755E-016,4.71504830127749E-016,4.71504830127756E-016,4.71504830127755E-016,4.71504830127762E-016,4.71504830127756E-016,4.71504830127755E-016,4.71504830127762E-016,4.71504830127762E-016,4.71504830127762E-016,4.71504830127762E-016,4.71504830127759E-016,4.71504830127755E-016,4.71504830127759E-016,4.71504830127767E-016,4.71504830127778E-016,4.71504830127766E-016,4.71504830127784E-016,4.71504830127781E-016,4.71504830127781E-016,4.71504830127786E-016,4.71504830127792E-016,4.71504830127779E-016,4.71504830127769E-016,4.71504830127762E-016,4.71504830127789E-016,4.71504830127762E-016,4.71504830127796E-016,4.71504830127776E-016,4.71504830127762E-016,4.71504830127782E-016,4.71504830127776E-016,4.71504830127782E-016,4.71504830127782E-016,4.59388957149612E-018,9.88003331756926E-021,2.47422737632582E-023,7.21479752517959E-026,2.44969507116208E-028,9.68508084134944E-031
3.91982996041489E-016,3.9198299604148E-016,3.91982996041492E-016,3.91982996041489E-016,3.91982996041489E-016,3.91982996041492E-016,3.91982996041487E-016,3.91982996041498E-016,3.91982996041481E-016,3.91982996041487E-016,3.91982996041492E-016,3.91982996041492E-016,3.91982996041487E-016,3.91982996041487E-016,3.91982996041492E-016,3.91982996041492E-016,3.91982996041481E-016,3.91982996041498E-016,3.91982996041489E-016,3.91982996041484E-016,3.91982996041489E-016,3.91982996041488E-016,3.91982996041498E-016,3.91982996041486E-016,3.91982996041508E-016,3.9198299604149E-016,3.91982996041494E-016,3.91982996041489E-016,3.91982996041495E-016,3.91982996041492E-016,3.91982996041478E-016,3.91982996041503E-016,3.91982996041515E-016,3.91982996041492E-016,3.91982996041509E-016,3.91982996041492E-016,3.91982996041492E-016,3.91982996041498E-016,3.91982996041498E-016,3.91982996041509E-016,3.91982996041487E-016,4.50602893333684E-018,1.20680447043271E-020,3.74302176053091E-023,1.34446747699982E-025,5.59269013084541E-028,2.69422412881813E-030
3.30048769580696E-016,3.30048769580693E-016,3.30048769580693E-016,3.3004876958069E-016,3.30048769580695E-016,3.30048769580702E-016,3.30048769580699E-016,3.30048769580695E-016,3.3004876958069E-016,3.30048769580699E-016,3.30048769580695E-016,3.30048769580695E-016,3.30048769580695E-016,3.30048769580695E-016,3.30048769580695E-016,3.3004876958069E-016,3.30048769580685E-016,3.30048769580699E-016,3.30048769580692E-016,3.30048769580692E-016,3.30048769580692E-016,3.30048769580691E-016,3.30048769580699E-016,3.30048769580694E-016,3.30048769580705E-016,3.300487695807E-016,3.30048769580711E-016,3.30048769580702E-016,3.30048769580699E-016,3.30048769580706E-016,3.30048769580683E-016,3.30048769580688E-016,3.30048769580699E-016,3.30048769580681E-016,3.30048769580713E-016,3.3004876958069E-016,3.30048769580699E-016,3.30048769580695E-016,3.30048769580699E-016,3.30048769580695E-016,3.30048769580695E-016,4.42571306918838E-018,1.45385555284651E-020,5.5030537527256E-023,2.40010775516355E-025,1.20615248350897E-027,6.98422433343818E-030
2.81103240372656E-016,2.81103240372653E-016,2.81103240372661E-016,2.81103240372658E-016,2.81103240372654E-016,2.81103240372662E-016,2.81103240372662E-016,2.81103240372662E-016,2.81103240372658E-016,2.81103240372658E-016,2.81103240372666E-016,2.81103240372662E-016,2.81103240372662E-016,2.81103240372666E-016,2.81103240372666E-016,2.81103240372666E-016,2.81103240372658E-016,2.81103240372664E-016,2.81103240372668E-016,2.81103240372664E-016,2.81103240372665E-016,2.81103240372666E-016,2.81103240372673E-016,2.8110324037267E-016,2.81103240372679E-016,2.81103240372674E-016,2.81103240372674E-016,2.81103240372674E-016,2.81103240372678E-016,2.8110324037268E-016,2.81103240372668E-016,2.8110324037267E-016,2.81103240372684E-016,2.81103240372666E-016,2.81103240372678E-016,2.81103240372674E-016,2.81103240372682E-016,2.8110324037269E-016,2.81103240372662E-016,2.81103240372686E-016,2.8110324037267E-016,4.35201934022559E-018,1.72985972987993E-020,7.88540433991468E-023,4.12220943833475E-025,2.47132092266992E-027,1.69910902061585E-029
2.41907240127984E-016,2.41907240127977E-016,2.41907240127979E-016,2.41907240127984E-016,2.41907240127981E-016,2.41907240127984E-016,2.41907240127988E-016,2.41907240127988E-016,2.41907240127981E-016,2.41907240127981E-016,2.41907240127984E-016,2.41907240127984E-016,2.41907240127984E-016,2.41907240127981E-016,2.41907240127988E-016,2.41907240127984E-016,2.41907240127984E-016,2.41907240127986E-016,2.41907240127986E-016,2.41907240127979E-016,2.41907240127981E-016,2.41907240127983E-016,2.41907240127991E-016,2.41907240127985E-016,2.41907240127998E-016,2.41907240127993E-016,2.41907240127994E-016,2.41907240127988E-016,2.41907240127995E-016,2.41907240127995E-016,2.41907240127981E-016,2.41907240127983E-016,2.41907240127996E-016,2.41907240127981E-016,2.41907240127998E-016,2.41907240127981E-016,2.41907240127981E-016,2.41907240127998E-016,2.41907240127981E-016,2.41907240127998E-016,2.41907240127981E-016,4.28416880483615E-018,2.03529766595937E-020,1.10398499891919E-022,6.83710559636704E-025,4.83454136387408E-027,3.90312222168435E-029
2.10138606689825E-016,2.10138606689823E-016,2.10138606689825E-016,2.10138606689822E-016,2.10138606689825E-016,2.10138606689828E-016,2.10138606689826E-016,2.10138606689826E-016,2.10138606689823E-016,2.10138606689826E-016,2.10138606689826E-016,2.10138606689823E-016,2.10138606689823E-016,2.10138606689826E-016,2.10138606689826E-016,2.10138606689823E-016,2.10138606689822E-016,2.10138606689825E-016,2.10138606689829E-016,2.10138606689825E-016,2.10138606689822E-016,2.1013860668983E-016,2.10138606689833E-016,2.10138606689826E-016,2.10138606689831E-016,2.10138606689831E-016,2.10138606689831E-016,2.10138606689829E-016,2.10138606689832E-016,2.10138606689828E-016,2.1013860668982E-016,2.10138606689829E-016,2.10138606689837E-016,2.10138606689826E-016,2.10138606689829E-016,2.10138606689832E-016,2.10138606689826E-016,2.10138606689838E-016,2.10138606689823E-016,2.10138606689829E-016,2.10138606689832E-016,4.22149960388962E-018,2.37044192841578E-020,1.51344478703223E-022,1.09869851422524E-024,9.0691207977697E-027,8.51190033644707E-029
1.84105433547044E-016,1.8410543354704E-016,1.84105433547046E-016,1.84105433547045E-016,1.84105433547045E-016,1.84105433547048E-016,1.84105433547046E-016,1.84105433547046E-016,1.84105433547044E-016,1.84105433547044E-016,1.84105433547046E-016,1.84105433547046E-016,1.84105433547046E-016,1.84105433547046E-016,1.84105433547046E-016,1.84105433547049E-016,1.84105433547041E-016,1.84105433547049E-016,1.8410543354705E-016,1.84105433547042E-016,1.84105433547044E-016,1.84105433547049E-016,1.84105433547052E-016,1.84105433547046E-016,1.84105433547053E-016,1.8410543354705E-016,1.84105433547053E-016,1.84105433547051E-016,1.84105433547054E-016,1.84105433547052E-016,1.84105433547048E-016,1.84105433547048E-016,1.84105433547059E-016,1.84105433547049E-016,1.84105433547057E-016,1.84105433547051E-016,1.84105433547054E-016,1.84105433547057E-016,1.84105433547044E-016,1.84105433547054E-016,1.84105433547046E-016,4.16344601469992E-018,2.7353735274175E-020,2.0354708775013E-022,1.71552755582416E-024,1.6376272461398E-026,1.77058574756217E-028
1.62556581251026E-016,1.62556581251025E-016,1.62556581251027E-016,1.62556581251027E-016,1.62556581251028E-016,1.6255658125103E-016,1.62556581251029E-016,1.62556581251029E-016,1.62556581251024E-016,1.62556581251027E-016,1.62556581251029E-016,1.62556581251027E-016,1.62556581251027E-016,1.62556581251027E-016,1.62556581251029E-016,1.62556581251027E-016,1.62556581251028E-016,1.62556581251028E-016,1.62556581251031E-016,1.62556581251027E-016,1.62556581251026E-016,1.6255658125103E-016,1.62556581251031E-016,1.62556581251026E-016,1.62556581251035E-016,1.62556581251033E-016,1.62556581251031E-016,1.62556581251029E-016,1.62556581251033E-016,1.6255658125103E-016,1.62556581251028E-016,1.62556581251029E-016,1.62556581251031E-016,1.62556581251028E-016,1.62556581251034E-016,1.62556581251024E-016,1.62556581251027E-016,1.62556581251034E-016,1.62556581251031E-016,1.62556581251029E-016,1.62556581251031E-016,4.10952181908273E-018,3.12999969572164E-020,2.69024064360221E-022,2.6093467394399E-024,2.85605316228276E-026,3.52772408552177E-028
