mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_features	param_splitter	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.013614082336425781	0.0066832087436074945	0.00458836555480957	0.006456836920934036	mse	auto	best	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.012389278411865235	0.008632599955106984	0.0012870311737060546	0.0001538141271848473	mse	auto	random	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'random'}	0.9999114560552351	0.9997671942297612	0.9999099472456344	0.99986121522035	0.9998224933763186	0.99985446122546	5.4790870443685455e-05	11	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.00671229362487793	0.00013306282514670553	0.0037236690521240236	0.004846315955554939	mse	sqrt	best	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.006806278228759765	0.0018095655752674935	0.0018146514892578125	0.0011458248223980296	mse	sqrt	random	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9999019013906223	0.9997651203792159	0.9998798526327903	0.9998670233305436	0.9998096219777761	0.9998447039421896	5.013865051503134e-05	16	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01630115509033203	0.009472210318894591	0.0063136577606201175	0.0076098430224681305	mse	log2	best	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.012523651123046875	0.006306886985721695	0.0012356758117675782	9.89066479680189e-06	mse	log2	random	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'random'}	0.9999022707115054	0.9998248111063369	0.9998997758503717	0.999753831450794	0.9998162498723715	0.9998393877982759	5.597983524384448e-05	17	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.007663917541503906	0.003333356200792353	0.00146636962890625	0.0003207691962984059	friedman_mse	auto	best	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.007603693008422852	0.005128807583713877	0.002309226989746094	0.0020715564173269187	friedman_mse	auto	random	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'random'}	0.9999195769627054	0.9998887492892834	0.9998695850103172	0.999830638958428	0.9998311141936083	0.9998679328828685	3.420413999020567e-05	10	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.006131553649902343	0.00029550828657272577	0.002286815643310547	0.001845461553040465	friedman_mse	sqrt	best	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0066472053527832035	0.0030490050178818098	0.0013493537902832032	5.491098207529371e-05	friedman_mse	sqrt	random	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9998841845691288	0.9998741789399764	0.9998478346325529	0.9998454682497303	0.9997943473044278	0.9998492027391632	3.121690529770132e-05	15	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.007006168365478516	0.0013693240939148977	0.0012074947357177735	2.0528158103431213e-05	friedman_mse	log2	best	{'criterion': 'friedman_mse', 'max_features': 'log2', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.014499807357788086	0.013449342171457171	0.005308341979980469	0.005132845681206533	friedman_mse	log2	random	{'criterion': 'friedman_mse', 'max_features': 'log2', 'splitter': 'random'}	0.99983580383857	0.9998818298667811	0.999883848588461	0.9997979308376963	0.999854400830589	0.9998507627924195	3.1900012761624287e-05	13	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.768192720413208	0.023141448712711263	0.0012984275817871094	3.755194798850495e-05	mae	auto	best	{'criterion': 'mae', 'max_features': 'auto', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.56925950050354	0.0433585669102488	0.0012392520904541016	3.089500035750383e-05	mae	auto	random	{'criterion': 'mae', 'max_features': 'auto', 'splitter': 'random'}	0.9998363824976377	0.99983811564863	0.999858818805967	0.9997934194709387	0.9998307785835632	0.9998315030013473	2.128177548827934e-05	18	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.7409788131713867	0.05792498476751445	0.0012631416320800781	4.823202551793092e-05	mae	sqrt	best	{'criterion': 'mae', 'max_features': 'sqrt', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.5094793796539306	0.06635487327039839	0.001259613037109375	2.914462101829941e-05	mae	sqrt	random	{'criterion': 'mae', 'max_features': 'sqrt', 'splitter': 'random'}	0.9999026210497985	0.9998534767000083	0.9998639274031887	0.9998047799848007	0.9998252517233237	0.9998500113722241	3.356295937746956e-05	14	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.7235847473144531	0.022178212495178137	0.002817583084106445	0.003062065135224637	mae	log2	best	{'criterion': 'mae', 'max_features': 'log2', 'splitter': 'best'}	0.9999315981062273	0.9999065902115711	0.9999281207327849	0.9998893826482472	0.9998829269447964	0.9999077237287255	1.9690526977081034e-05	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.5562152862548828	0.06856830734093262	0.0012984275817871094	4.239106473221091e-05	mae	log2	random	{'criterion': 'mae', 'max_features': 'log2', 'splitter': 'random'}	0.9999029959741673	0.9998435835551098	0.9998531300586118	0.9998466888177446	0.9998185277753127	0.9998529852361893	2.7627696208897927e-05	12	1.0	1.0	1.0	1.0	1.0	1.0	0.0
