mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.008322668075561524	0.0025634072330230602	0.0031149864196777345	0.0016173831366180379	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9998832451002722	0.9998729412739198	0.9998977028135957	0.9998493786206518	0.9998428682893444	0.9998692272195567	2.0542223423281745e-05	137	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.027420234680175782	0.011455531946190147	0.012158441543579101	0.004919835765382748	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9998832451002722	0.9998729412739198	0.9998977028135957	0.9998493786206518	0.9998428682893444	0.9998692272195567	2.0542223423281745e-05	137	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011772775650024414	0.005703839999568008	0.007588386535644531	0.009619148436760393	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9998832451002722	0.9998729412739198	0.9998977028135957	0.9998493786206518	0.9998428682893444	0.9998692272195567	2.0542223423281745e-05	137	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.00964512825012207	0.0017865376139736312	0.009325075149536132	0.007825230874381625	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9998832451002722	0.9998729412739198	0.9998977028135957	0.9998493786206518	0.9998428682893444	0.9998692272195567	2.0542223423281745e-05	137	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.021554327011108397	0.007659841501589222	0.007931756973266601	0.006165913233810271	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9998563891470149	0.999926188644944	0.9999436005513256	0.9998744214915731	0.9998501662218979	0.9998901532113511	3.779319779477215e-05	69	0.9999350804351043	0.9999378596511606	0.99995026124338	0.9999256638672022	0.9998798129234474	0.999925735624059	2.4268181267742612e-05
0.009042453765869141	0.0003330958042268972	0.01415843963623047	0.0063481251131235605	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9999540380344766	0.9999470091896772	0.9999727452557934	0.999917936013781	0.9999611847436535	0.9999505826474764	1.8407051053151244e-05	9	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.020365571975708006	0.012121327163378786	0.005536270141601562	0.0050763834993546786	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9998563891470149	0.999926188644944	0.9999436005513256	0.9998744214915731	0.9998501662218979	0.9998901532113511	3.779319779477215e-05	69	0.9999350804351043	0.9999378596511606	0.99995026124338	0.9999256638672022	0.9998798129234474	0.999925735624059	2.4268181267742612e-05
0.01494908332824707	0.007561369541029293	0.014035987854003906	0.007283276253493522	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9999540380344766	0.9999470091896772	0.9999727452557934	0.999917936013781	0.9999611847436535	0.9999505826474764	1.8407051053151244e-05	9	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01968526840209961	0.010478782314661317	0.004637908935546875	0.0027985851709260187	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9997181872534999	0.999810015584139	0.9998890870615992	0.999686320484058	0.9994916408279012	0.9997190502422395	0.00013414487460556134	197	0.9997537875179586	0.9997279199765693	0.9998285219888332	0.9997828642935038	0.9996583131330763	0.9997502813819882	5.683963921768789e-05
0.017267131805419923	0.0112763845889757	0.007866239547729493	0.004401579643230307	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9999350785372836	0.9999347099486066	0.9999761838250858	0.9998566337596376	0.9999050101713723	0.9999215232483973	3.95695363314824e-05	33	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.017780017852783204	0.008487049797579953	0.00812225341796875	0.005192730195527156	ball_tree	1	10	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}	0.9997181872534999	0.999810015584139	0.9998890870615992	0.999686320484058	0.9994916408279012	0.9997190502422395	0.00013414487460556134	197	0.9997537875179586	0.9997279199765693	0.9998285219888332	0.9997828642935038	0.9996583131330763	0.9997502813819882	5.683963921768789e-05
0.017246341705322264	0.010598577414846948	0.012051010131835937	0.006039217295600868	ball_tree	1	10	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}	0.9999350785372836	0.9999347099486066	0.9999761838250858	0.9998566337596376	0.9999050101713723	0.9999215232483973	3.95695363314824e-05	33	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.014342498779296876	0.008087500231523298	0.008874940872192382	0.006924785628796144	ball_tree	1	20	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 20, 'p': 1, 'weights': 'uniform'}	0.9977108175490342	0.9981840264504277	0.9995472160531241	0.9977809163487946	0.996520448950794	0.9979486850704349	0.0009731672603308717	245	0.9981031191299049	0.9981676798300261	0.9989650578994577	0.9979654580293567	0.9974794937102699	0.9981361617198031	0.0004794802822518314
0.010322093963623047	0.004839751603141204	0.020505189895629883	0.008059091982734502	ball_tree	1	20	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 20, 'p': 1, 'weights': 'distance'}	0.9997914241999581	0.9998501782131587	0.9999518757709913	0.999674709593809	0.9997301722949393	0.9997996720145714	9.615685481722451e-05	181	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.02479519844055176	0.010243725731585957	0.005310916900634765	0.002899450868088116	ball_tree	1	20	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 20, 'p': 2, 'weights': 'uniform'}	0.9977108175490342	0.9981840264504277	0.9995472160531241	0.9977809163487946	0.996520448950794	0.9979486850704349	0.0009731672603308717	245	0.9981031191299049	0.9981676798300261	0.9989650578994577	0.9979654580293567	0.9974794937102699	0.9981361617198031	0.0004794802822518314
0.008206796646118165	0.0003773363833003439	0.009218645095825196	0.003336950567847054	ball_tree	1	20	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 20, 'p': 2, 'weights': 'distance'}	0.9997914241999581	0.9998501782131587	0.9999518757709913	0.999674709593809	0.9997301722949393	0.9997996720145714	9.615685481722451e-05	181	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.00933060646057129	0.0028648718955371216	0.007290267944335937	0.00600640043049383	ball_tree	10	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9998835240900136	0.9998732475658284	0.9998976603313675	0.9998496838598301	0.9998431714189101	0.99986945745319	2.04430338030382e-05	97	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011200857162475587	0.006359111451778306	0.011558771133422852	0.006298906035066199	ball_tree	10	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9998835240900136	0.9998732475658284	0.9998976603313675	0.9998496838598301	0.9998431714189101	0.99986945745319	2.04430338030382e-05	97	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.012738370895385742	0.006605022042221626	0.008863592147827148	0.008331472472057636	ball_tree	10	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9998835240900136	0.9998732475658284	0.9998976603313675	0.9998496838598301	0.9998431714189101	0.99986945745319	2.04430338030382e-05	97	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01005864143371582	0.0031887642876032747	0.022815132141113283	0.009782117644315243	ball_tree	10	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9998835240900136	0.9998732475658284	0.9998976603313675	0.9998496838598301	0.9998431714189101	0.99986945745319	2.04430338030382e-05	97	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.015517044067382812	0.013058521293077352	0.008537817001342773	0.005991977418745101	ball_tree	10	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9998563508005348	0.999927227908133	0.9999368571377077	0.9998726144497123	0.9998532545684818	0.999889260972914	3.5675006415878354e-05	75	0.9999325943374247	0.9999397342534843	0.9999479123406236	0.9999224773786135	0.9998723343900734	0.999923010540044	2.668328267858997e-05
