mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_features	param_splitter	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.0040891170501708984	0.0003405167230703999	0.0008315563201904297	7.229068345206537e-05	mse	auto	best	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0035562515258789062	0.00023663535821641103	0.0008753299713134766	8.069750093147167e-05	mse	auto	random	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'random'}	0.9998801282608613	0.9999027584208814	0.9998746324844154	0.9998927976438482	0.9998723483076238	0.9998845330235261	1.1544340329882563e-05	11	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.004546260833740235	0.0005684891236495034	0.0008803844451904297	7.336687858489546e-05	mse	sqrt	best	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.003642749786376953	0.00023503425905075845	0.0008652687072753906	0.00012861690403445745	mse	sqrt	random	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9997985481258888	0.9998436488680239	0.9999126027740767	0.9998830034100313	0.9998922138810395	0.9998660034118121	4.049056785727018e-05	16	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.004025077819824219	0.0001500685098541365	0.0008272647857666016	7.554572496623999e-05	mse	log2	best	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0037189483642578124	0.0004133686610635825	0.0008368492126464844	0.0001493038744586082	mse	log2	random	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'random'}	0.9998242783499993	0.9999041381801261	0.9998830871029225	0.9998219618478819	0.9998940860504967	0.9998655103062853	3.525385659246022e-05	17	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.00480184555053711	0.0008410026665103929	0.0009551525115966796	0.00013521637252141648	friedman_mse	auto	best	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0036434650421142576	0.000414813944608497	0.0009373664855957031	0.0002324831582297416	friedman_mse	auto	random	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'random'}	0.9998820735211391	0.9998984387824077	0.9999119454477206	0.999873965428507	0.9998519667098719	0.9998836779779292	2.0588558069620555e-05	12	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.004526185989379883	0.000452904551601575	0.0010350704193115234	0.00016991626295017755	friedman_mse	sqrt	best	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.00396261215209961	0.0006060453888860625	0.0009889602661132812	0.0003568942811293265	friedman_mse	sqrt	random	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9998983000087728	0.9998603099568064	0.9998792283203526	0.9998623746572091	0.9998742499418274	0.9998748925769938	1.3685544491795188e-05	13	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.003989028930664063	0.00011899962106517039	0.0009876251220703124	0.00029677383222180217	friedman_mse	log2	best	{'criterion': 'friedman_mse', 'max_features': 'log2', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0038367271423339843	0.00047251532367985637	0.001146078109741211	0.00019685187034798222	friedman_mse	log2	random	{'criterion': 'friedman_mse', 'max_features': 'log2', 'splitter': 'random'}	0.9998991741218999	0.9998376561017976	0.9999007944249675	0.9998467110630016	0.9998841230177421	0.9998736917458817	2.653014522015939e-05	14	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.20309181213378907	0.03887906998237067	0.0009688854217529297	0.00014249785232687686	mae	auto	best	{'criterion': 'mae', 'max_features': 'auto', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.1584927558898926	0.010494013143437241	0.0008994579315185547	5.4100028349908454e-05	mae	auto	random	{'criterion': 'mae', 'max_features': 'auto', 'splitter': 'random'}	0.9998738994759522	0.9999006193673554	0.9999084899001122	0.9998994699144846	0.9998726044871952	0.99989101662902	1.4839068145070534e-05	10	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.16961565017700195	0.0021002728764828375	0.0009305000305175782	0.0001354434439252147	mae	sqrt	best	{'criterion': 'mae', 'max_features': 'sqrt', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.17109265327453613	0.013434232114151928	0.0009673118591308593	0.0001204969857488693	mae	sqrt	random	{'criterion': 'mae', 'max_features': 'sqrt', 'splitter': 'random'}	0.9998803111437279	0.9998451807587809	0.9999022985847825	0.9998279400247978	0.9998958371051637	0.9998703135234506	2.898833914215129e-05	15	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.17351670265197755	0.00586885976543661	0.0008600234985351562	5.1361670677723676e-05	mae	log2	best	{'criterion': 'mae', 'max_features': 'log2', 'splitter': 'best'}	0.9999147861901415	0.9999316455145492	0.9999351722823753	0.9999260268450363	0.9999198313742022	0.9999254924412609	7.46346723125908e-06	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.16354050636291503	0.01585419475264508	0.0009491920471191406	0.00010539874622379141	mae	log2	random	{'criterion': 'mae', 'max_features': 'log2', 'splitter': 'random'}	0.999784709557137	0.9998539263914323	0.9998703710034295	0.9998424727882121	0.9998645559351041	0.9998432071350629	3.07605440570822e-05	18	1.0	1.0	1.0	1.0	1.0	1.0	0.0
