mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_features	param_splitter	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.010764551162719727	0.0022298618608571083	0.0014658927917480468	0.0001887618538337011	mse	auto	best	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'best'}	0.9938769116911169	0.9959743597548217	0.9947377539546488	0.9980873886728481	0.9957581482605524	0.9956869124667976	0.001416120841359803	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.010650825500488282	0.006896671409510654	0.0015901565551757813	0.0004078247357115575	mse	auto	random	{'criterion': 'mse', 'max_features': 'auto', 'splitter': 'random'}	0.9939799372613569	0.9925153264265807	0.9930131887582402	0.9934821585126676	0.9953006282524904	0.9936582478422672	0.0009543872935615585	13	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011225461959838867	0.0022115428212580355	0.0017475605010986329	0.0009239692009270026	mse	sqrt	best	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.9938769116911169	0.9959743597548217	0.9947377539546488	0.9980873886728481	0.9957581482605524	0.9956869124667976	0.001416120841359803	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.010218667984008788	0.004701754383184708	0.003166866302490234	0.0037021761312526482	mse	sqrt	random	{'criterion': 'mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.993876899607719	0.9850815121735845	0.9932319574376177	0.9910038694042985	0.9829203640500717	0.9892229205346583	0.0044221523816491606	18	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0095947265625	0.0016591981685381246	0.0069042682647705075	0.006900867047661561	mse	log2	best	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'best'}	0.9938769116911169	0.9959743597548217	0.9947377539546488	0.9980873886728481	0.9957581482605524	0.9956869124667976	0.001416120841359803	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.010462093353271484	0.004475491150387926	0.002445030212402344	0.0018536444399769537	mse	log2	random	{'criterion': 'mse', 'max_features': 'log2', 'splitter': 'random'}	0.9922585880586898	0.9885121698393013	0.9946842020395665	0.9907684330714902	0.9957434115623155	0.9923933609142728	0.002615071348283962	14	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.010736894607543946	0.0034310117644435647	0.0012345314025878906	2.328606323956499e-05	friedman_mse	auto	best	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'best'}	0.9938769116911169	0.9959743597548217	0.9947377539546488	0.9980873886728481	0.9957581482605524	0.9956869124667976	0.001416120841359803	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011547470092773437	0.006947748888894005	0.0013270854949951171	0.00012488722932635363	friedman_mse	auto	random	{'criterion': 'friedman_mse', 'max_features': 'auto', 'splitter': 'random'}	0.988907748637086	0.9959546981243292	0.9945875999579951	0.9937105947155519	0.9834702065932933	0.991326169605651	0.004589348584033726	16	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01919245719909668	0.005911790951435153	0.0017403602600097657	0.0007913050445859317	friedman_mse	sqrt	best	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'best'}	0.9938769116911169	0.9959743597548217	0.9947377539546488	0.9980873886728481	0.9957581482605524	0.9956869124667976	0.001416120841359803	1	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.012413978576660156	0.005605835475261976	0.0013279438018798829	0.00011069211559365667	friedman_mse	sqrt	random	{'criterion': 'friedman_mse', 'max_features': 'sqrt', 'splitter': 'random'}	0.9905523430201525	0.995958126719154	0.9940745727844789	0.9980584657490339	0.995745802886621	0.994877862231888	0.002505670427780914	10	1.0	1.0	1.0	1.0	1.0	1.0	0.0
