5.95661737718586E-025 1.53436859627347E-024 2.9683992147344E-024 5.11180454633236E-024 8.26456733229375E-024 1.28460934668436E-023 1.94416417476385E-023 2.88667041065324E-023 4.22563093518163E-023 6.11889629446448E-023 8.78587681176365E-023 1.2531464431989E-022 1.77793096767264E-022 2.51181588049985E-022 3.53664487063177E-022 4.96624626901004E-022 6.95903266713695E-022 9.73563403775668E-022 1.36036119376528E-021 1.89921527706749E-021 2.65008495881633E-021 3.69684112623391E-021 5.15696112539809E-021 7.1952332335212E-021 1.00431650919971E-020 1.40265218303107E-020 1.9604472364793E-020 2.74253389989273E-020 3.84061309275496E-020 5.3846189654943E-020 7.55897991198269E-020 1.06259096220937E-019 1.49587853016379E-019 2.10899740970065E-019 2.977928439476E-019 4.211169415046E-019 5.96362756365154E-019 8.45623298500496E-019
7.18146518913712E-025 1.8476373571808E-024 3.57005351922677E-024 6.1402152072206E-024 9.91465927771086E-024 1.53910511593231E-023 2.32627315320407E-023 3.44942250395713E-023 5.0425804055981E-023 7.29183601808311E-023 1.04554248734619E-022 1.4891594326576E-022 2.1097298295214E-022 2.9761982760134E-022 4.18424287355841E-022 5.86670205281024E-022 8.2081194180146E-022 1.14650607785331E-021 1.59945353053503E-021 2.22938142385552E-021 3.10563071327623E-021 4.32501015424217E-021 6.02285479271504E-021 8.38862380847861E-021 1.16879401897937E-020 1.62937881001185E-020 2.27307503312555E-020 3.17378418708955E-020 4.43578959210676E-020 6.20648964633295E-020 8.69455613379055E-020 1.21958458738302E-019 1.71303784979851E-019 2.40950658944376E-019 3.39387596639645E-019 4.78686919544005E-019 6.76005958471921E-019 9.55686286937192E-019
8.63240945528874E-025 2.2181970141318E-024 4.28069815712962E-024 7.35312425198388E-024 1.18578599404763E-023 1.83835181537841E-023 2.77488073807317E-023 4.10907944133681E-023 5.99869231800993E-023 8.66237819186364E-023 1.24030673493749E-022 1.76403111439974E-022 2.49551246898106E-022 3.515220723729E-022 4.934636648995E-022 6.90827016968065E-022 9.65039415186409E-022 1.34583749780653E-021 1.87452465719155E-021 2.6085257806387E-021 3.62776592352479E-021 5.04361768132973E-021 7.01147242493376E-021 9.74843282861596E-021 1.35582550689819E-020 1.88665700474664E-020 2.62707001672772E-020 3.6610226829277E-020 5.10670874076077E-020 7.13077156363589E-020 9.96850359008437E-020 1.39525584859673E-019 1.95537446991833E-019 2.74389008511055E-019 3.85527791373143E-019 5.42333672860508E-019 7.63731671587272E-019 1.07642420630741E-018
1.03438200416475E-024 2.65465097781774E-024 5.11649725890913E-024 8.77754697705502E-024 1.41365303958875E-023 2.18873096412238E-023 3.29934044870669E-023 4.87908120874552E-023 7.11299101293908E-023 1.02571392626121E-022 1.46656975825252E-022 2.08283677803615E-022 2.94221732785828E-022 4.13831937555206E-022 5.8006026034933E-022 8.10818443517261E-022 1.13090274308541E-021 1.5746640419849E-021 2.18972869979891E-021 3.04219112560293E-021 4.22387109938376E-021 5.86247260616815E-021 8.13582677035148E-021 1.12918927598319E-020 1.56768891330043E-020 2.17749220855376E-020 3.0263891328911E-020 4.20944650852769E-020 5.86017692686606E-020 8.16634722973337E-020 1.13923626000243E-019 1.59109547920877E-019 2.22479953881951E-019 3.11457333422427E-019 4.36517026157208E-019 6.12430021936155E-019 8.59985430066656E-019 1.20834854388329E-018
1.23541049840149E-024 3.16659667006069E-024 6.09545059935339E-024 1.04435127479054E-023 1.67976725791385E-023 2.59731022077999E-023 3.9099922567895E-023 5.77425727783291E-023 8.40642766675996E-023 1.21053748813862E-022 1.7283787793967E-022 2.45113299714584E-022 3.45742551242169E-022 4.8557833058627E-022 6.7960430225763E-022 9.4851576646774E-022 1.32091240718668E-021 1.83634400118985E-021 2.54954655924014E-021 3.53634245359155E-021 4.90187010689246E-021 6.79208015622439E-021 9.40981890690688E-021 1.30373635951028E-020 1.80680445094554E-020 2.50506811890296E-020 3.47521071869237E-020 4.82452467661375E-020 6.70332950687174E-020 9.32248908813006E-020 1.29781221775987E-019 1.80864355049033E-019 2.52327446366078E-019 3.52402576594E-019 4.92661362942896E-019 6.89347100801734E-019 9.65203409529335E-019 1.35194851845432E-018
1.47060241529386E-024 3.76470061868964E-024 7.23752832289398E-024 1.23842796429193E-023 1.9893249532014E-023 3.07188919580275E-023 4.61822621175381E-023 6.81091302744461E-023 9.90199562894081E-023 1.4239131607691E-022 2.03015861398048E-022 2.87498294197439E-022 4.04939297444796E-022 5.67879502111452E-022 7.9360365632434E-022 1.10594439682489E-021 1.53777991583172E-021 2.13449673897183E-021 2.95879678990595E-021 4.09737966370719E-021 5.67024462015978E-021 7.84365781749968E-021 1.08482549532068E-020 1.50043489758247E-020 2.07573591256032E-020 2.87274727483055E-020 3.97793367934002E-020 5.51199475663197E-020 7.64362322077425E-020 1.06088449854291E-019 1.4738194462751E-019 2.0494852011331E-019 2.85280404671335E-019 3.97475012962242E-019 5.54267723469947E-019 7.73452038794427E-019 1.07980924534065E-018 1.50768702939959E-018
1.744701392956E-024 4.46077600417326E-024 8.56480973021526E-024 1.46365550188061E-023 2.3480513646584E-023 3.62104628489883E-023 5.43654730885851E-023 8.00691760728427E-023 1.16248473444417E-022 1.66934002340866E-022 2.37673152415739E-022 3.36098179587586E-022 4.72708270848061E-022 6.61947083310681E-022 9.23688836325561E-022 1.28529002801918E-021 1.78442527129607E-021 2.47301163358783E-021 3.42264613752805E-021 4.73214972999165E-021 6.53804780484099E-021 9.02915013808834E-021 1.24668611451876E-020 1.72135099576884E-020 2.37719164061412E-020 3.284071159946E-020 4.53917597878362E-020 6.27785856983209E-020 8.68882724821553E-020 1.20354217672083E-019 1.66853866265356E-019 2.31524604062533E-019 3.2154292308321E-019 4.46927142106956E-019 6.21642258553659E-019 8.6510566254079E-019 1.20421098238838E-018 1.67599695787609E-018
2.06295222993782E-024 5.2678625061263E-024 1.01016258366892E-023 1.72407215105962E-023 2.76223421426772E-023 4.25418640936094E-023 6.37864143467241E-023 9.38179301048056E-023 1.36024125385454E-022 1.95062702918169E-022 2.77333715996062E-022 3.91628219702971E-022 5.50019686192771E-022 7.69090096070263E-022 1.0716179591233E-021 1.48890468952303E-021 2.06398427363017E-021 2.85605676337578E-021 3.94661968654699E-021 5.44795829060776E-021 7.51491714879049E-021 1.03612422945626E-020 1.42822971319102E-020 1.96866762273296E-020 2.71402513375398E-020 3.74275978963683E-020 5.16377240160857E-020 7.12837686211516E-020 9.84701284677742E-020 1.36125669435345E-019 1.88328702271E-019 2.60758723299778E-019 3.61321948046613E-019 5.01012547173707E-019 6.95088704232652E-019 9.64660242270805E-019 1.33879819383172E-018 1.85727786825398E-018
2.43113538011992E-024 6.200308306541E-024 1.1874705431666E-023 2.02410680134714E-023 3.23875790744031E-023 4.98158955859251E-023 7.45944223950026E-023 1.09568041442729E-022 1.58645173746969E-022 2.27190853464837E-022 3.22565253682436E-022 4.54861963673363E-022 6.37920866824825E-022 8.90718924356451E-022 1.23928162873146E-021 1.71931268179981E-021 2.37981563623342E-021 3.28808730363071E-021 4.53661057588234E-021 6.25258060229015E-021 8.61108637065222E-021 1.18533723306891E-020 1.63121673718362E-020 2.24468546143317E-020 3.08923526970237E-020 4.25271075674409E-020 5.85677155474623E-020 8.07006291915198E-020 1.11265415391924E-019 1.53509484087796E-019 2.11941480531925E-019 2.9282002765124E-019 4.04826483776555E-019 5.59984728427636E-019 7.74906740297151E-019 1.07245730821936E-018 1.48393930577621E-018 2.05189315112677E-018
2.8556023786631E-024 7.2738541122055E-024 1.3913324380119E-023 2.36860252175217E-023 3.78513832027121E-023 5.81446003700904E-023 8.69519879716719E-023 1.27550497046592E-022 1.84435043206844E-022 2.63765987288531E-022 3.73981200233621E-022 5.26633775284157E-022 7.3753941235752E-022 1.02834923653552E-021 1.42870773629994E-021 1.97921637580289E-021 2.73550789174327E-021 3.77385360761194E-021 5.19888924801729E-021 7.15427181487941E-021 9.83739634790481E-021 1.35197419924858E-020 1.85750305307887E-020 2.55182347708423E-020 3.50596612837538E-020 4.8179977157793E-020 6.62343208625449E-020 9.10967510169743E-020 1.25360518371301E-019 1.72615322331951E-019 2.37830185426921E-019 3.27880150250198E-019 4.5226677041568E-019 6.24095921135848E-019 8.61390368047941E-019 1.18882556320364E-018 1.63997916206603E-018 2.26016763989231E-018
