mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.0070475578308105465	0.000484099671600177	0.0026483535766601562	0.00047542661416411175	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9984006156712806	0.9990946748148674	0.9990446420175915	0.999762756598507	0.9993188476910819	0.9991243073586655	0.00044190896922359567	77	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.008371067047119141	0.0030117480429941103	0.007901334762573242	0.004542921908066404	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9984006156712806	0.9990946748148674	0.9990446420175915	0.999762756598507	0.9993188476910819	0.9991243073586655	0.00044190896922359567	77	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.018961095809936525	0.010839759096013288	0.009941673278808594	0.009802581693748168	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9984006156712806	0.9990946748148674	0.9990446420175915	0.999762756598507	0.9993188476910819	0.9991243073586655	0.00044190896922359567	77	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011774921417236328	0.006742538578667905	0.005394172668457031	0.002677382561961496	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9984006156712806	0.9990946748148674	0.9990446420175915	0.999762756598507	0.9993188476910819	0.9991243073586655	0.00044190896922359567	77	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.006579542160034179	0.00020176583269009569	0.011488914489746094	0.008280019342847205	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9881319491299211	0.9991943158573507	0.9978055071673594	0.9998263696200098	0.9997930973197295	0.9969502478188741	0.00446953177819683	137	0.9976475966145656	0.9986230456206204	0.9988011463357325	0.9992063492747875	0.9991272696386526	0.9986810814968716	0.0005587244091322051
0.00927720069885254	0.005010285952282573	0.004631233215332031	0.0002759296571787009	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9971942128064969	0.9997499485530893	0.9994366397098503	0.9998630776070234	0.999859800497703	0.9992207358348326	0.0010251324562629035	25	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.006758785247802735	0.00040144740522375855	0.006161355972290039	0.006361746849811743	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9881319491299211	0.9991943158573507	0.9978055071673594	0.9998263696200098	0.9997930973197295	0.9969502478188741	0.00446953177819683	137	0.9976475966145656	0.9986230456206204	0.9988011463357325	0.9992063492747875	0.9991272696386526	0.9986810814968716	0.0005587244091322051
0.007833528518676757	0.00280053635532496	0.012355279922485352	0.00682105983898987	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9971942128064969	0.9997499485530893	0.9994366397098503	0.9998630776070234	0.999859800497703	0.9992207358348326	0.0010251324562629035	25	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.012808656692504883	0.005472153823194486	0.003090047836303711	0.00017636166367185542	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9664986113355483	0.9956994639388876	0.9885221582578478	0.9999277041122212	0.9997236878877709	0.9900743251064552	0.01249051615053995	199	0.9912513217448293	0.990524275251972	0.9940596418567416	0.9953805541916927	0.9944474276613513	0.9931326441413173	0.001896525364236683
0.01034860610961914	0.006449429424797148	0.021891355514526367	0.01087449400062764	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9930644027030189	0.9997148192050127	0.9983438363338549	0.999972089181747	0.9998817542792977	0.9981953803405862	0.0026328014178554075	103	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0069618701934814455	0.00035596503554665234	0.01198573112487793	0.008234061371292555	ball_tree	1	10	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}	0.9664986113355483	0.9956994639388876	0.9885221582578478	0.9999277041122212	0.9997236878877709	0.9900743251064552	0.01249051615053995	199	0.9912513217448293	0.990524275251972	0.9940596418567416	0.9953805541916927	0.9944474276613513	0.9931326441413173	0.001896525364236683
0.008751630783081055	0.0036584296558358127	0.008246135711669923	0.004205979473888438	ball_tree	1	10	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 2, 'weights': 'distance'}	0.9930644027030189	0.9997148192050127	0.9983438363338549	0.999972089181747	0.9998817542792977	0.9981953803405862	0.0026328014178554075	103	1.0	1.0	1.0	1.0	1.0	1.0	0.0
