2.93627676929626E-032 8.75374000838924E-032 1.95943415884482E-031 3.90302471638284E-031 7.29686833274491E-031 1.31112359481838E-030 2.29310824105002E-030 3.93338690521674E-030 6.64956718642763E-030 1.1116224023632E-029 1.84203157207063E-029 3.03097305044792E-029 4.95905473287144E-029 8.07617582414202E-029 1.31029197522146E-028 2.11925170801398E-028 3.41895894369794E-028 5.50436050069752E-028 8.84697917084811E-028 1.42006116589834E-027 2.27704666515876E-027 3.64840046635403E-027 5.84249697193529E-027 9.35295466325069E-027 1.49704016853153E-026 2.39620980040536E-026 3.83609354346386E-026 6.14309766218417E-026 9.84183298054963E-026 1.57763880006342E-025 2.53064745569138E-025 4.06251450269735E-025 6.5274235436975E-025 1.04981948478563E-024 1.69026212748464E-024 2.72457762134502E-024 4.39731644650475E-024 7.10650550784244E-024 1.15011028444898E-023 1.86411090542007E-023 3.02611388141045E-023 4.9205165244715E-023 8.01450103535595E-023 1.30770045693071E-022 2.13760719311887E-022 3.50067773459277E-022
5.9988025220759E-032 1.7754684817731E-031 3.94543829014105E-031 7.80197486714886E-031 1.44801054625668E-030 2.58287872762314E-030 4.48438811072054E-030 7.63583497841225E-030 1.28140770660137E-029 2.12641519826712E-029 3.49765753537786E-029 5.71273676253844E-029 9.27759298973153E-029 1.49971478700782E-028 2.41506909163512E-028 3.87698857533991E-028 6.20794907080001E-028 9.91961993569458E-028 1.58237178886749E-027 2.52079328299644E-027 4.01152851270769E-027 6.37880251778252E-027 1.01373535155807E-026 1.61047839785181E-026 2.55805472957205E-026 4.06313846756708E-026 6.45470261288317E-026 1.02568579676398E-025 1.63054248222843E-025 2.59347429812279E-025 4.12774605860872E-025 6.57463361750204E-025 1.04809751016364E-024 1.67241978055574E-024 2.67142196306824E-024 4.27200531221339E-024 6.83990698263543E-024 1.09656236726146E-023 1.76041635569506E-023 2.83027756836643E-023 4.55727424472543E-023 7.34975104388234E-023 1.18729220723476E-022 1.92124568515435E-022 3.11434516027803E-022 5.05733049161002E-022
1.17699477052358E-031 3.45989126463683E-031 7.63621353416353E-031 1.49973454858138E-030 2.76440855937886E-030 4.89720954049923E-030 8.4441402638585E-030 1.42793899659125E-029 2.37976741285544E-029 3.92177237971962E-029 6.40607012658695E-029 1.03903825351468E-028 1.67566911825544E-028 2.68979897678958E-028 4.30121697148879E-028 6.85644904520102E-028 1.09015430182045E-027 1.72966485494406E-027 2.73964574582993E-027 4.33344956121207E-027 6.84712959506342E-027 1.08101398192903E-026 1.70569504512851E-026 2.69034080017349E-026 4.24256566605768E-026 6.69017132868244E-026 1.05511312333132E-025 1.66446374805286E-025 2.62675216515706E-025 4.14749033042833E-025 6.55272591441216E-025 1.03603628341791E-024 1.63941100878917E-024 2.59658238741456E-024 4.1167768440141E-024 6.53418436418683E-024 1.03834235075164E-023 1.65211246071813E-023 2.63221659434804E-023 4.19969719765382E-023 6.71054817104757E-023 1.07391158237078E-022 1.72136621842488E-022 2.76370639405946E-022 4.44466187763065E-022 7.16013125957227E-022
2.22618270166067E-031 6.50216538853903E-031 1.42586039091036E-030 2.78234327859549E-030 5.09553534607336E-030 8.96853182206914E-030 1.53640914704572E-029 2.58127025357828E-029 4.27389850079924E-029 6.99731337016851E-029 1.13551570755506E-028 1.82969483551522E-028 2.93139328106427E-028 4.67452242043462E-028 7.42562732360254E-028 1.17586663239902E-027 1.85718985513861E-027 2.92706362602192E-027 4.60530807928475E-027 7.23575994556161E-027 1.13563027238101E-026 1.78085862780143E-026 2.79100601114267E-026 4.37239381407854E-026 6.8483235639638E-026 1.0725747837018E-025 1.68002095542483E-025 2.63212058856674E-025 4.12530887188518E-025 6.46872288782789E-025 1.01494028243133E-024 1.59355820338364E-024 2.50405591584804E-024 3.93830855510242E-024 6.20017712109848E-024 9.77156917905442E-024 1.5417923332439E-023 2.4356932364314E-023 3.85288820461174E-023 6.10305505199283E-023 9.6812807056929E-023 1.53804011154621E-022 2.44721903017408E-022 3.90000001880778E-022 6.22519569971714E-022 9.9526765371184E-022
4.07240737300203E-031 1.18225677366418E-030 2.5768464183683E-030 4.99774654447747E-030 9.09702702623013E-030 1.59137026892453E-029 2.70951128602074E-029 4.52423989142801E-029 7.44488839358787E-029 1.21138116561326E-028 1.95367222273067E-028 3.12852568375549E-028 4.98116565944816E-028 7.8937467087305E-028 1.2461238667218E-027 1.96092602381257E-027 3.07770750860707E-027 4.82018582645707E-027 7.53604386151005E-027 1.17656079087732E-026 1.83486829173111E-026 2.85908552640318E-026 4.45225590541509E-026 6.93029867302583E-026 1.07850403645601E-025 1.6782674986807E-025 2.61177308836593E-025 4.06541102662346E-025 6.33028992658094E-025 9.86153092678003E-025 1.53714493580334E-024 2.3976195936065E-024 3.74268636714752E-024 5.84742620614683E-024 9.14455639322677E-024 1.43157341104418E-023 2.24363572451904E-023 3.52055855688072E-023 5.53123394931866E-023 8.70186089626946E-023 1.37090572168792E-022 2.1628714553974E-022 3.41742946571539E-022 5.40787584554923E-022 8.57072548962661E-022 1.36040503223491E-021
7.2260304322772E-031 2.08575903288174E-030 4.52000784307432E-030 8.71600974712419E-030 1.57735773134712E-029 2.74336444524443E-029 4.64385880866052E-029 7.70909813017366E-029 1.26118872175381E-028 2.04014281848249E-028 3.27101960747516E-028 5.20734771841366E-028 8.24227027582162E-028 1.29846890442501E-027 2.03767749765158E-027 3.18753202904634E-027 4.97316554614409E-027 7.74238130921194E-027 1.20323991924621E-026 1.86729921046144E-026 2.89459427497651E-026 4.48317384520282E-026 6.93915161750017E-026 1.07358898116856E-025 1.66057890619732E-025 2.56827884189623E-025 3.9723823938618E-025 6.14533832338566E-025 9.51002161176398E-025 1.47234414428873E-024 2.28074679150915E-024 3.53532680505745E-024 5.48414672280358E-024 8.51442835065473E-024 1.32314256871089E-023 2.05825065085266E-023 3.20526617248847E-023 4.99730456428317E-023 7.80086564415084E-023 1.21930345528331E-022 1.90838711635839E-022 2.99107004162346E-022 4.6946908921051E-022 7.37931968379987E-022 1.16159569063258E-021 1.83110331675894E-021
1.24684657137906E-030 3.5793930499712E-030 7.7145620052893E-030 1.47948763281891E-029 2.6628089695164E-029 4.60578908322608E-029 7.75362394449323E-029 1.28005565712139E-028 2.08256795873788E-028 3.35017638691602E-028 5.34161178222349E-028 8.45632746041038E-028 1.33101198338123E-027 2.08511645878677E-027 3.25380478246666E-027 5.06129199490015E-027 7.85206579149963E-027 1.21552249862522E-026 1.87832710551106E-026 2.8983873667987E-026 4.46731476791205E-026 6.8794455092477E-026 1.05870684202384E-025 1.62855031741397E-025 2.50442802167734E-025 3.85096000292851E-025 5.92171280826132E-025 9.10757915747925E-025 1.40116940498002E-024 2.15655858027509E-024 3.32094909679682E-024 5.11726549742241E-024 7.89096685787827E-024 1.21780676692311E-023 1.88113321904738E-023 2.90863132792388E-023 4.50213516312119E-023 6.97653187022696E-023 1.08238001439004E-022 1.68137292437738E-022 2.61525388199962E-022 4.0732980970352E-022 6.35290715702619E-022 9.92195170834038E-022 1.55172627472483E-021 2.43001954328973E-021
2.0968698561804E-030 5.98849200860808E-030 1.28399692821393E-029 2.44964754333976E-029 4.38598024494371E-029 7.54674827625228E-029 1.26381755965853E-028 2.07552001161662E-028 3.35900128332473E-028 5.37509293492812E-028 8.52495796015116E-028 1.34244821051996E-027 2.10178184098448E-027 3.27506480619483E-027 5.08345360356671E-027 7.86502873553414E-027 1.21363484666921E-026 1.86864071431203E-026 2.87201103551328E-026 4.40774655380334E-026 6.75686331449672E-026 1.03486413115307E-025 1.58390706567251E-025 2.42310263803961E-025 3.70585322460122E-025 5.66695629879839E-025 8.66605260264371E-025 1.3254450441919E-024 2.0278021661709E-024 3.10358329336492E-024 4.75250122371153E-024 7.28192274921714E-024 1.11654479196966E-023 1.71337031364346E-023 2.63152635280259E-023 4.04556973313643E-023 6.2258530659885E-023 9.59167481676406E-023 1.47942444456035E-022 2.28463559185331E-022 3.53253046095131E-022 5.46907355897004E-022 8.47828948151648E-022 1.31603996936214E-021 2.04543523692685E-021 3.1829840666462E-021
3.44387735739275E-030 9.78704105875053E-030 2.08809787104314E-029 3.96404445984389E-029 7.062275818382E-029 1.20913813234002E-028 2.01480660430451E-028 3.29233201250519E-028 5.30162850433976E-028 8.44116007758918E-028 1.33204825882447E-027 2.08704219252898E-027 3.2510348097118E-027 5.04020722463824E-027 7.7835187213277E-027 1.19811920952832E-026 1.83934940064161E-026 2.81755389390039E-026 4.30820512206234E-026 6.57785360910575E-026 1.00314421815963E-025 1.52842945925964E-025 2.3271725807487E-025 3.54160692935724E-025 5.38814211116588E-025 8.19625343332954E-025 1.2467910989582E-024 1.89684942278818E-024 2.88660309046064E-024 4.39447005238445E-024 6.69326184034318E-024 1.02005718135402E-023 1.55563365796635E-023 2.37423862214487E-023 3.62669677451056E-023 5.54499465034881E-023 8.48642196924444E-023 1.30019814309973E-022 1.99425440903595E-022 3.0623769028203E-022 4.70825778731187E-022 7.24763308116901E-022 1.11704418114729E-021 1.7237630021686E-021 2.66318459781939E-021 4.11917670157987E-021
5.5337676062619E-030 1.5652440072216E-029 3.32379524411715E-029 6.28014974931579E-029 1.11357495008719E-028 1.89753212397802E-028 3.14687935125697E-028 5.11774736315879E-028 8.20177593948546E-028 1.29962765653219E-027 2.04103140379432E-027 3.18250064721532E-027 4.93356621687015E-027 7.61174497400746E-027 1.16977577604762E-026 1.79189146250863E-026 2.73750558774455E-026 4.17288186152456E-026 6.34931901089087E-026 9.6466295137136E-026 1.46389169473029E-025 2.21941517101863E-025 3.36250201288334E-025 5.09176301417172E-025 7.70785574177498E-025 1.16661957381215E-024 1.76570970224997E-024 2.67277442901224E-024 4.04680391766135E-024 6.12941005766701E-024 9.28812570300653E-024 1.40826189232794E-023 2.13660797803886E-023 3.24406663779287E-023 4.92961491930299E-023 7.49767651160092E-023 1.14145888000145E-022 1.73956259012501E-022 2.65392670092838E-022 4.05345720390986E-022 6.19817398465686E-022 9.48879131015655E-022 1.45434221523133E-021 2.231621922094E-021 3.42807306659706E-021 5.27128170283158E-021
