6.01248341973884E-020,1.43649640094056E-019,2.57315405561923E-019,4.09516821521896E-019,6.10626516444295E-019,8.73336467013203E-019,1.21297822622479E-018,1.64774524394936E-018,2.19867305477942E-018,2.88911594490749E-018,3.74325729871753E-018,4.78284704168852E-018,6.020775954436E-018,7.44910993387088E-018,9.01754475338246E-018,1.05954482996747E-017,1.19059739477522E-017,9.35209493225071E-018,6.97335040853854E-018,5.05247408156375E-018,3.58984538612773E-018,2.51543248362665E-018,1.74469090683718E-018,1.20083295877036E-018,8.21611893327075E-019,5.59519518871372E-019,3.79597949765818E-019,2.56734423636187E-019,1.73186179196622E-019,1.16566762527265E-019,7.830558595495E-020,5.25124475101668E-020,3.51606209852811E-020,2.35089068218532E-020,1.56976395653444E-020
6.43698672429391E-020,1.53653424805232E-019,2.74980847139186E-019,4.37215767275538E-019,6.5128931164699E-019,9.30548934063115E-019,1.29108091657986E-018,1.75192548398374E-018,2.33503383543759E-018,3.06469647129794E-018,3.96596760378724E-018,5.06126383027029E-018,6.36373112824489E-018,7.86499391651712E-018,9.51326013921295E-018,1.11750209032534E-017,1.25690305419707E-017,9.95949260195398E-018,7.5017421882547E-018,5.49371701460044E-018,3.94634883063987E-018,2.79601179855395E-018,1.96094459708988E-018,1.36472502099897E-018,9.44127583703799E-019,6.50072659513737E-019,4.45895404255035E-019,3.0488470813588E-019,2.07916077616269E-019,1.41467002593728E-019,9.60644018875645E-020,6.51188170051662E-020,4.40718991489404E-020,2.97842230176657E-020,2.01013578696851E-020
6.8828015874127E-020,1.64137316122389E-019,2.93454071793433E-019,4.6611691767231E-019,6.93619953331735E-019,9.89967859037041E-019,1.37199918599241E-018,1.85959245698797E-018,2.47559803826819E-018,3.24521626315449E-018,4.19433487800302E-018,5.34599001726679E-018,6.71353116006972E-018,8.28809769875631E-018,1.00163988685579E-017,1.17621120375375E-017,1.32397903937397E-017,1.05764629435934E-017,8.0417930942862E-018,5.94814141852062E-018,4.31664729830179E-018,3.09011523001128E-018,2.18977954042554E-018,1.53984267077475E-018,1.07632962652122E-018,7.48760097560911E-019,5.18872982545497E-019,3.58419788801261E-019,2.46918976948658E-019,1.69712791400066E-019,1.16412399459599E-019,7.97087897324997E-020,5.44893058875111E-020,3.71940529756147E-020,2.53535743560067E-020
7.35000584732011E-020,1.75101958363774E-019,3.12734227535783E-019,4.96216009096924E-019,7.37608197481183E-019,1.05157371463976E-018,1.45570015233473E-018,1.97069513481031E-018,2.62029115897292E-018,3.43057183505631E-018,4.42822155837877E-018,5.63685005413139E-018,7.06996060807413E-018,8.71816642954395E-018,1.05266685569809E-017,1.23563908462034E-017,1.39178699963686E-017,1.12025248030105E-017,8.59294374985052E-018,6.41518459012657E-018,4.7002520272341E-018,3.39737737072546E-018,2.43097011797587E-018,1.72609118143448E-018,1.21823076580698E-018,8.55673305383117E-019,5.98672988920836E-019,4.17509077529662E-019,2.90373089367546E-019,2.01478204354158E-019,1.39511233392807E-019,9.64269992944537E-020,6.65385619739258E-020,4.58451670450063E-020,3.15432383590295E-020
7.83868861075998E-020,1.86548239181416E-019,3.32820864398703E-019,5.27509382624197E-019,7.83244675020694E-019,1.1153482191632E-018,1.54215269270749E-018,2.08518495606347E-018,2.76904211543307E-018,3.62066437338945E-018,4.66749631881702E-018,5.93367648345021E-018,7.43281417296109E-018,9.15495750320697E-018,1.10437911205336E-017,1.295754303227E-017,1.46029061804307E-017,1.18372242295835E-017,9.15466470023248E-018,6.89430758931306E-018,5.09668539210611E-018,3.71742965898923E-018,2.68427543202899E-018,1.92335247404349E-018,1.369816619501E-018,9.70876441727481E-019,6.85412729143667E-019,4.82300732983274E-019,3.38439676791589E-019,2.36924611458067E-019,1.65513663489574E-019,1.15412374873095E-019,8.03422035469184E-020,5.584303449265E-020,3.87593262958759E-020
8.34894606734734E-020,1.98477201068223E-019,3.53713795030711E-019,5.59993789990059E-019,8.30520639922688E-019,1.18127402362557E-018,1.63132706606267E-018,2.20301537938847E-018,2.92178272458367E-018,3.81539912708783E-018,4.91203336282728E-018,6.23630912211353E-018,7.80189576516449E-018,9.59823951394355E-018,1.15675016255648E-017,1.35652695749164E-017,1.52945544947722E-017,1.2480132171224E-017,9.7264541626483E-018,7.38499421507698E-018,5.50548164349572E-018,4.04990266053713E-018,2.94944249136904E-018,2.13148850764852E-018,1.53104873075554E-018,1.09440874550353E-018,7.79186134113927E-019,5.52922549725431E-019,3.91263326688273E-019,2.7620049530734E-019,1.94563069671374E-019,1.36797487464142E-019,9.60188644522869E-020,6.72911166262864E-020,4.70901933136555E-020
8.88087839860087E-020,2.1088997610514E-019,3.75412991962817E-019,5.93666250490298E-019,8.79427782899984E-019,1.24933447905958E-018,1.72319462987969E-018,2.32414154347867E-018,3.07844729710284E-018,4.0146849252884E-018,5.16171185015481E-018,6.54459438320908E-018,8.17701771320374E-018,1.00477913513025E-017,1.20975472776206E-017,1.41792855890595E-017,1.59924877684921E-017,1.31308424401352E-017,1.03078359956714E-017,7.88674997649683E-018,5.92618738607495E-018,4.39442792386002E-018,3.22620893438245E-018,2.35034427767519E-018,1.70186735581523E-018,1.22628680733291E-018,8.8006538434966E-019,6.29482937988174E-019,4.48972372120806E-019,3.19441435228692E-019,2.26793131170226E-019,1.60708042779637E-019,1.13682679604858E-019,8.02902527384208E-020,5.66229908055658E-020
9.43458748731023E-020,2.2378773770392E-019,3.97918511702504E-019,6.28523945156868E-019,9.29958093155702E-019,1.31951346262673E-018,1.81772762607422E-018,2.44852000606076E-018,3.23897231986912E-018,4.21843379054334E-018,5.41641542572414E-018,6.85838470593143E-018,8.55800008447264E-018,1.05034014108027E-017,1.26336865268781E-017,1.4799319307056E-017,1.66963948281109E-017,1.37889699093343E-017,1.0898357863406E-017,8.3991010772946E-018,6.35836185401739E-018,4.75063948315486E-018,3.51430535499312E-018,2.57975046323709E-018,1.88219400111683E-018,1.36650670763259E-018,9.88102508257963E-019,7.12071959733575E-019,5.11679421350612E-019,3.66770227186492E-019,2.6232764625473E-019,1.8726250460934E-019,1.33442800029483E-019,9.49381351947923E-020,6.744315033667E-020
1.00101752180836E-019,2.37171664901951E-019,4.21230438640222E-019,6.64564138470675E-019,9.82103755659158E-019,1.39179524729138E-018,1.91489901833078E-018,2.57610854182598E-018,3.40329620447546E-018,4.42656062479294E-018,5.67603182772196E-018,7.17753807069209E-018,8.94467009672793E-018,1.0964866899667E-017,1.31756882720869E-017,1.54251111655322E-017,1.74059793485444E-017,1.44541489069322E-017,1.14975895724748E-017,8.92159342643284E-018,6.80157702935989E-018,5.11817506986812E-018,3.81345728746041E-018,2.8195257611966E-018,2.07193372482178E-018,1.51504601615657E-018,1.10333093474053E-018,8.00762393917377E-019,5.79481968127072E-019,4.1829711301497E-019,3.01280470917271E-019,2.1657183289537E-019,1.55403009552008E-019,1.1132886859154E-019,7.96339327874542E-020
1.06077422185458E-019,2.51042916007576E-019,4.45348843708575E-019,7.01784120576919E-019,1.03585707488849E-018,1.46616440400131E-018,2.01468236793891E-018,2.70686598475503E-018,3.57135908593532E-018,4.63898295133496E-018,5.94045255761384E-018,7.50191758226128E-018,9.33686160361606E-018,1.14319932219477E-017,1.37233311484632E-017,1.60564129832255E-017,1.81209588200312E-017,1.51260317807588E-017,1.21051215625046E-017,9.45379168279746E-018,7.25541763922265E-018,5.49667708299591E-018,4.12338689818113E-018,3.06947894159747E-018,2.27097721925538E-018,1.67186565232936E-018,1.22576698658076E-018,8.95610809827154E-019,6.52463058849559E-019,4.74120096190187E-019,3.43755557115655E-019,2.48739321615636E-019,1.79661432925054E-019,1.29552607027074E-019,9.3276040262244E-020
