3.86722624160668E-021,5.56544383492402E-021,6.00208047976082E-021,5.75053715867999E-021,5.16327680723184E-021,4.44949369276423E-021,3.72734143863023E-021,3.05843842460063E-021,2.47029192810756E-021,1.97062430088201E-021,1.55634938368955E-021,1.21906331503566E-021,9.48297087697141E-022,7.33355470202536E-022,5.64281068397E-022,4.32291173493126E-022,3.29908535173258E-022,2.50924302637631E-022,1.90277643006391E-022,1.43902145658859E-022,1.08567425414819E-022,8.17309128503527E-023,6.14067217060991E-023,4.6053770371914E-023,3.44827381552664E-023,2.57801361210437E-023,1.92472410659111E-023,1.43515479991507E-023,1.06885358944515E-023,7.95178928290248E-024,5.90980199497545E-024,4.38806890419683E-024,3.25532658719454E-024,2.4130259190817E-024,1.78730704549789E-024,1.3229017962099E-024,9.78514017673109E-025,7.23328680530296E-025
4.3833980140825E-021,6.35159898690689E-021,6.89671781808815E-021,6.65264270038012E-021,6.01376228143195E-021,5.21745025771406E-021,4.40014695418364E-021,3.63481869267462E-021,2.95557572676507E-021,2.37358663247431E-021,1.88717902661825E-021,1.48810933832469E-021,1.16534306969522E-021,9.07242206028117E-022,7.02752299137993E-022,5.4197614758084E-022,4.16383408712164E-022,3.18814296311094E-022,2.4337570478096E-022,1.85289311107112E-022,1.40726387860886E-022,1.06648446752828E-022,8.06632218353877E-023,6.08997612146217E-023,4.5903115219533E-023,3.45473623884859E-023,2.59649020452283E-023,1.94896788584027E-023,1.46120477943138E-023,1.09431871650117E-023,8.18723278780579E-024,6.11958550171452E-024,4.57010921396925E-024,3.41017368006806E-024,2.54270042460275E-024,1.89454155194244E-024,1.41066219371554E-024,1.04971164711015E-024
4.93876035525511E-021,7.20273840478907E-021,7.87137461619503E-021,7.64159537183445E-021,6.95197136644836E-021,6.06993248575462E-021,5.15169353507361E-021,4.28269972533181E-021,3.50448957681995E-021,2.83225390265199E-021,2.26611464857615E-021,1.79822106519179E-021,1.41709733150313E-021,1.11021032060772E-021,8.65404486027056E-022,6.71631085219453E-022,5.19250355737915E-022,4.00085731568936E-022,3.07343172129956E-022,2.35465353172958E-022,1.79962385884028E-022,1.37242797911438E-022,1.04457276196439E-022,7.93608118277617E-023,6.01948475898278E-023,4.55887786270396E-023,3.44790182433451E-023,2.60433739090219E-023,1.96484006305256E-023,1.48075319437238E-023,1.11480232656804E-023,8.38501278141794E-024,6.30127426388458E-024,4.73148470263649E-024,3.55004859847609E-024,2.66170785229204E-024,1.99432244511697E-024,1.49333545701802E-024
5.53399620607672E-021,8.12037973313749E-021,8.92840069496071E-021,8.72047357086104E-021,7.98155225110987E-021,7.01097939823454E-021,5.98623601038824E-021,5.00639586582272E-021,4.12127738684793E-021,3.35069848000061E-021,2.6969839575995E-021,2.15293356167407E-021,1.70677562328095E-021,1.34514675155299E-021,1.05479944489008E-021,8.23505964147299E-022,6.40467316921481E-022,4.96428309041886E-022,3.83627311482823E-022,2.95661413651071E-022,2.27316159717278E-022,1.74388694772256E-022,1.33520185783358E-022,1.02045315031535E-022,7.78617733697572E-023,5.93198692455105E-023,4.51308604103873E-023,3.42919105200024E-023,2.60253483777013E-023,1.9729955713217E-023,1.4942199546489E-023,1.13055774075742E-023,8.54651079591442E-024,6.45547800932078E-024,4.87230866029529E-024,3.6747635557028E-024,2.76969448947177E-024,2.08622074045872E-024
6.16973282715332E-021,9.10594037085598E-021,1.00700180820482E-020,9.89221825879926E-021,9.10602173411109E-021,8.04451662438914E-021,6.90794162472071E-021,5.81016363968323E-021,4.8101557800826E-021,3.93299434304714E-021,3.18364190577339E-021,2.55583057118939E-021,2.03765921923967E-021,1.61501625018753E-021,1.27358485485444E-021,9.99940929685639E-022,7.82083544657E-022,6.09621635006708E-022,4.73761927197402E-022,3.67190380418146E-022,2.83904449418434E-022,2.19030559897326E-022,1.68646400715462E-022,1.29618278435089E-022,9.94580087688939E-023,7.62003904338034E-023,5.83003825185729E-023,4.45481292800461E-023,3.39995789062028E-023,2.59203862630717E-023,1.97409210861695E-023,1.50204267789686E-023,1.14186328075725E-023,8.6733818566699E-024,6.58307317847112E-024,4.9929373204199E-024,3.78434187289235E-024,2.86648358364648E-024
6.84654589258384E-021,1.01607435171756E-020,1.12983269674742E-020,1.11596372697416E-020,1.03287669445962E-020,9.17435516897698E-021,7.92088594886485E-021,6.69819522053208E-021,5.57530570593053E-021,4.58320749289172E-021,3.72996053895584E-021,3.01053436263298E-021,2.41308522027611E-021,1.92285247875796E-021,1.52448637689043E-021,1.20335955982605E-021,9.46234054970682E-022,7.41530833843454E-022,5.79364059785794E-022,4.514445644763E-022,3.50918525498626E-022,2.7218176183176E-022,2.10693362363948E-022,1.62801633245457E-022,1.25588611349144E-022,9.67352891474974E-023,7.44073122088641E-023,5.71596259446493E-023,4.38579509903998E-023,3.36147850047592E-023,2.57376862137966E-023,1.96877781450996E-023,1.50466556543337E-023,1.14901274877616E-023,8.76747631288686E-024,6.68514096670727E-024,5.09392232808036E-024,3.87898267776816E-024
7.56496327321889E-021,1.12860238962955E-020,1.26153115434221E-020,1.25254098223967E-020,1.16530476045426E-020,1.04041910150723E-020,9.02904983446032E-021,7.67461304941857E-021,6.42086521872146E-021,5.30538746552538E-021,4.33981981784269E-021,3.52069638253506E-021,2.83643747477999E-021,2.27174953837213E-021,1.81030002708452E-021,1.43626222938768E-021,1.13513404830898E-021,8.94102026668579E-022,7.02130474713486E-022,5.49893116988178E-022,4.29622430843533E-022,3.34923567774196E-022,2.60581050201274E-022,2.02374262488543E-022,1.56909984855749E-022,1.21475390504712E-022,9.39120388050531E-023,7.25097706018616E-023,5.59185873121565E-023,4.30762678309458E-023,3.3149445077408E-023,2.54859968096236E-023,1.95768203070587E-023,1.50253065852802E-023,1.15230767576785E-023,8.83077428092241E-024,6.7629139473458E-024,5.17596870021363E-024
8.32546852998271E-021,1.24829331605734E-020,1.40228456856779E-020,1.39920911454825E-020,1.30819987059078E-020,1.1737605412238E-020,1.02363172570068E-020,8.74346546158903E-021,7.35092329865185E-021,6.10355984718668E-021,5.01709934523042E-021,4.08998867721771E-021,3.31113811159062E-021,2.66485394496907E-021,2.13388483975495E-021,1.70121962052795E-021,1.35107335342562E-021,1.06935773278409E-021,8.4383399720497E-022,6.64079237833365E-022,5.21350979739251E-022,4.08403836109255E-022,3.19291265285803E-022,2.49171773514217E-022,1.94130043929278E-022,1.51017866015286E-022,1.17316306268151E-022,9.10185572581793E-023,7.05318233495872E-023,5.45961062871014E-023,4.22176155839926E-023,3.26145978222499E-023,2.51735591753275E-023,1.94140858867281E-023,1.49607110185536E-023,1.15205110450998E-023,8.86533138762117E-024,6.81773067707759E-024
9.12850413784195E-021,1.37525449778832E-020,1.55226984473422E-020,1.55621171471921E-020,1.46186334987314E-020,1.3178065723888E-020,1.15464739127592E-020,9.90872319110744E-021,8.36951460082992E-021,6.98171970122663E-021,5.76567093408953E-021,4.72209604622008E-021,3.84063967115605E-021,3.10535706066468E-021,2.49815584465265E-021,2.00086641606515E-021,1.59641093853197E-021,1.26939224179408E-021,1.0063197412508E-021,7.95617221630828E-022,6.27507555845774E-022,4.93835485369453E-022,3.87866681079942E-022,3.04086039487899E-022,2.38008157631338E-022,1.86006496277913E-022,1.45163720055885E-022,1.13143288841866E-022,8.80810139016131E-023,6.84946082534587E-023,5.32089996171881E-023,4.12951670918105E-023,3.20203985592913E-023,2.48080735504416E-023,1.92053114545492E-023,1.48570608042018E-023,1.14854268775632E-023,8.87323447493828E-024
9.97447446044169E-021,1.50958598126416E-020,1.71165393456074E-020,1.72378090749728E-020,1.62658467055198E-020,1.47289267276323E-020,1.29632064534484E-020,1.11742766388262E-020,9.48061502894543E-021,7.94382582076548E-021,6.58939195231075E-021,5.42070888559818E-021,4.42841781526885E-021,3.59648798010355E-021,2.90607737368601E-021,2.33789520300158E-021,1.87356952519871E-021,1.49636699643549E-021,1.19150127438003E-021,9.4618938186227E-022,7.49561746993582E-022,5.92494773495581E-022,4.67409690733011E-022,3.68064533960786E-022,2.89354890873349E-022,2.27131742516344E-022,1.78040077992009E-022,1.39379104012201E-022,1.08983200513201E-022,8.51218788708155E-023,6.64165982958387E-023,5.17721992227717E-023,4.03207940175156E-023,3.13761329228497E-023,2.43966844071482E-023,1.89559016113616E-023,1.47183713707805E-023,1.1420749004612E-023
1.08637484945525E-020,1.65138094125566E-020,1.88059434300901E-020,1.90213781243852E-020,1.8026417893013E-020,1.63934322793142E-020,1.44901022588063E-020,1.25439338027664E-020,1.06881380401543E-020,8.99379572755494E-021,7.49209938224566E-021,6.18951667853769E-021,5.07796459183446E-021,4.14150686556064E-021,3.36065670553689E-021,2.71505060608898E-021,2.18503033306479E-021,1.7525060192997E-021,1.40135675375881E-021,1.11754288876808E-021,8.89046850817831E-022,7.05719418481099E-022,5.5908107816713E-022,4.42109481681082E-022,3.49031562623108E-022,2.75130641672693E-022,2.1657353601105E-022,1.70259353204042E-022,1.33689644271397E-022,1.04858463717911E-022,8.21603263049237E-023,6.43138505843342E-023,5.02988960453136E-023,3.93051403408794E-023,3.06902445878552E-023,2.39459797019972E-023,1.86709117667659E-023,1.45484561735514E-023
