mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.008784341812133788	0.0012650963166543987	0.004330730438232422	0.0024472919063404323	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9998849537505261	0.9998750881257964	0.9998989378232995	0.9998511773499559	0.9998437384289267	0.999870779095701	2.062924436617427e-05	129	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.010821342468261719	0.00356199132067179	0.015650844573974608	0.015243305366866924	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9998849537505261	0.9998750881257964	0.9998989378232995	0.9998511773499559	0.9998437384289267	0.999870779095701	2.062924436617427e-05	129	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011077404022216797	0.005953846454111659	0.005689239501953125	0.006429252957400003	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9998849537505261	0.9998750881257964	0.9998989378232995	0.9998511773499559	0.9998437384289267	0.999870779095701	2.062924436617427e-05	129	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.015713214874267578	0.005100481286037091	0.010818576812744141	0.00786475494742948	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9998849537505261	0.9998750881257964	0.9998989378232995	0.9998511773499559	0.9998437384289267	0.999870779095701	2.062924436617427e-05	129	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.022803258895874024	0.01792496675654669	0.007219552993774414	0.00627751671296855	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.999858108591093	0.9999269506522271	0.9999447356819748	0.9998756214318104	0.9998511689926389	0.9998913170699488	3.764126600671282e-05	69	0.9999358854857588	0.999938578991707	0.9999509702018505	0.9999263981614552	0.9998805550111005	0.9999264775703745	2.4264088784934906e-05
0.009356069564819335	0.0023862035910262765	0.009759616851806641	0.003871280646528855	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9999551109502528	0.9999478717217076	0.9999738588382839	0.9999189790964657	0.9999620691242281	0.9999515779461877	1.841415862917156e-05	9	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.015089797973632812	0.00463847572549557	0.005341148376464844	0.005058517194219638	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.999858108591093	0.9999269506522271	0.9999447356819748	0.9998756214318104	0.9998511689926389	0.9998913170699488	3.764126600671282e-05	69	0.9999358854857588	0.999938578991707	0.9999509702018505	0.9999263981614552	0.9998805550111005	0.9999264775703745	2.4264088784934906e-05
0.009310197830200196	0.0027478094653093105	0.016868066787719727	0.007737768852888287	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9999551109502528	0.9999478717217076	0.9999738588382839	0.9999189790964657	0.9999620691242281	0.9999515779461877	1.841415862917156e-05	9	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.012392425537109375	0.008894704681602769	0.011187601089477538	0.008116853694658142	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9997222090318826	0.999811402925806	0.9998907364696755	0.9996872932388281	0.9994923389929322	0.999720796131825	0.00013446666053789442	197	0.9997551192012311	0.9997297242004458	0.9998297803081571	0.9997836925202019	0.9996592530795354	0.9997515138619143	5.685233933679289e-05
0.011887168884277344	0.004860692623642463	0.010216474533081055	0.004497961432627859	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9999367020226936	0.9999355608913781	0.9999773486590731	0.9998575436359812	0.9999057228265011	0.9999225756071255	3.970247833386849e-05	33	1.0	1.0	1.0	1.0	1.0	1.0	0.0
