mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.0016454219818115234	0.0005692645398282487	0.0019350528717041015	0.0003717908343081205	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9999688181023753	0.9999729783431821	0.9999762222818721	0.9999744305544289	0.9999778330755122	0.9999740564714742	3.0885686726331536e-06	195	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0016211986541748047	0.00037865261332523017	0.003031015396118164	0.0005104920717523203	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9999688181023753	0.9999729783431821	0.9999762222818721	0.9999744305544289	0.9999778330755122	0.9999740564714742	3.0885686726331536e-06	195	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0016144752502441407	0.00022606545421916183	0.0019556999206542967	0.0003660711627687865	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9999688181023753	0.9999729783431821	0.9999762222818721	0.9999744305544289	0.9999778330755122	0.9999740564714742	3.0885686726331536e-06	195	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0015312671661376954	0.00037792362429593776	0.0029390335083007814	0.0005902268578727606	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9999688181023753	0.9999729783431821	0.9999762222818721	0.9999744305544289	0.9999778330755122	0.9999740564714742	3.0885686726331536e-06	195	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0019335746765136719	0.00017734098952363461	0.002790975570678711	0.00030367854267224795	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9999755014844293	0.9999796216087814	0.9999803839526434	0.9999842628226939	0.9999819586759688	0.9999803457089034	2.8961262931122345e-06	115	0.9999882097608866	0.9999883557047795	0.9999881775097151	0.9999886170326466	0.9999890109149298	0.9999884741845915	3.099865695993714e-07
0.0016614437103271485	0.00019985556531016874	0.003947734832763672	0.0011917773687499132	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9999910963011283	0.9999905357637833	0.9999918369481825	0.9999910494517206	0.99999258135061	0.9999914199630849	7.136584187548394e-07	47	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0011722564697265625	9.9627978239101e-05	0.0018811702728271484	0.0001578833249439641	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9999755014844293	0.9999796216087814	0.9999803839526434	0.9999842628226939	0.9999819586759688	0.9999803457089034	2.8961262931122345e-06	115	0.9999882097608866	0.9999883557047795	0.9999881775097151	0.9999886170326466	0.9999890109149298	0.9999884741845915	3.099865695993714e-07
0.0013370990753173828	0.00037157391063542654	0.002796792984008789	8.364879067291033e-05	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9999910963011283	0.9999905357637833	0.9999918369481825	0.9999910494517206	0.99999258135061	0.9999914199630849	7.136584187548394e-07	47	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0013625621795654297	0.0003363406310676177	0.002100086212158203	0.00019744977469883035	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9999638691240265	0.9999751138111669	0.9999780890171341	0.9999782767439811	0.9999751895444839	0.9999741076481585	5.2960909916466224e-06	137	0.9999759347690905	0.9999758840002081	0.9999810710182561	0.9999823660036449	0.9999820630465073	0.9999794637675414	2.933634081797635e-06
0.0013480186462402344	0.00022710958435270918	0.0034730911254882814	0.0008512809456215846	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9999901584057719	0.9999912502006637	0.9999925108985102	0.9999942506833717	0.9999932391897023	0.9999922818756041	1.4435084420056228e-06	11	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0012653350830078125	0.0002583992131431339	0.0024206161499023436	0.000705588132092115	ball_tree	1	10	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 2, 'weights': 'uniform'}	0.9999638691240265	0.9999751138111669	0.9999780890171341	0.9999782767439811	0.9999751895444839	0.9999741076481585	5.2960909916466224e-06	137	0.9999759347690905	0.9999758840002081	0.9999810710182561	0.9999823660036449	0.9999820630465073	0.9999794637675414	2.933634081797635e-06
