5.87214136024616E-045 7.01061204205174E-045 8.3515938402449E-045 9.92742910311412E-045 1.17749269437363E-044 1.39358558829526E-044 1.64574699108808E-044 1.93930667002472E-044 2.28025759382852E-044 2.67531748754276E-044 3.13199272184515E-044 3.65864404253775E-044 4.26455352943993E-044 4.95999204876392E-044 5.75628633041283E-044 6.665884663066E-044 7.70242005732181E-044 8.88076958292754E-044 1.02171084429915E-043 1.17289572092463E-043 1.34352205115033E-043 1.5356215355379E-043 1.7513687139465E-043 1.99308113609273E-043 2.26321789418448E-043 2.56437630821876E-043 2.89928655541765E-043 3.27080404014463E-043 3.68189930994407E-043 4.13564533747461E-043 4.63520200742315E-043 5.1837976722181E-043 5.78470767073811E-043 6.4412297402507E-043 7.15665629350022E-043 7.93424357998445E-043 8.77717780268355E-043 9.68853831834423E-043 1.06712581102183E-042 1.1728081786076E-042 1.28615214204213E-042 1.40738106269469E-042 1.53668573141611E-042 1.67421956423346E-042 1.82009377620517E-042 1.97437259720402E-042 2.13706859850438E-042
5.40787872723652E-045 6.45633975772178E-045 7.69130099165162E-045 9.14254772991859E-045 1.08439788873076E-044 1.28340606861843E-044 1.51563111265863E-044 1.78598140661503E-044 2.09997610373737E-044 2.46380181298627E-044 2.8843714371372E-044 3.36938470557206E-044 3.9273898392754E-044 4.56784567029693E-044 5.30118341579163E-044 6.13886717912657E-044 7.09345211922542E-044 8.17863909648599E-044 9.40932447178115E-044 1.08016436072121E-043 1.23730064967041E-043 1.41421238448759E-043 1.6129021817863E-043 1.83550436140729E-043 2.08428359506458E-043 2.36163185371005E-043 2.67006346157659E-043 3.01220806934319E-043 3.39080136743124E-043 3.80867337345338E-043 4.26873414561956E-043 4.77395679669253E-043 5.32735771104689E-043 5.93197390058825E-043 6.59083747366408E-043 7.30694723451143E-043 8.08323747885987E-043 8.92254410367095E-043 9.8275682049789E-043 1.08008373966576E-042 1.18446651438373E-042 1.29611084664744E-042 1.41519244302128E-042 1.54185259017015E-042 1.6761937102793E-042 1.81827495508558E-042 1.96810790195484E-042
4.99583124193663E-045 5.96440591534245E-045 7.10527061039827E-045 8.44594116912911E-045 1.001773361508E-044 1.18561832783027E-044 1.4001492351772E-044 1.64990048015458E-044 1.93997069008472E-044 2.27607509193294E-044 2.66459986730573E-044 3.11265807301163E-044 3.62814660755953E-044 4.21980359749605E-044 4.89726546463856E-044 5.67112281736629E-044 6.55297418781411E-044 7.55547651410253E-044 8.69239114495905E-044 9.97862402597784E-044 1.14302586153795E-043 1.30645799758294E-043 1.49000884013418E-043 1.69565008683463E-043 1.9254738551803E-043 2.18168986247708E-043 2.4666208567355E-043 2.78269612523805E-043 3.13244291542625E-043 3.51847561477306E-043 3.94348255274334E-043 4.41021030898002E-043 4.92144543770528E-043 5.479993548978E-043 6.08865572292287E-043 6.75020227312138E-043 7.46734391980663E-043 8.24270048183161E-043 9.07876724813104E-043 9.97787924376707E-043 1.09421736618895E-042 1.19735507900405E-042 1.30736338161407E-042 1.42437279549899E-042 1.54847793889605E-042 1.6797334565396E-042 1.81815004367033E-042
4.62850578496188E-045 5.52586465517233E-045 6.58284568299375E-045 7.82494156980513E-045 9.28116578486154E-045 1.0984440873531E-044 1.29720131065022E-044 1.5285892471513E-044 1.79733164049649E-044 2.10872349762065E-044 2.46868144722441E-044 2.88379554869783E-044 3.36138207007746E-044 3.90953665497346E-044 4.53718719385446E-044 5.25414560585378E-044 6.07115762486087E-044 6.99994956997583E-044 8.05327096757539E-044 9.24493178282258E-044 1.05898329152493E-043 1.2103988519192E-043 1.38045386287543E-043 1.57097505021858E-043 1.7839007055891E-043 2.02127807374716E-043 2.28525911941764E-043 2.57809451314902E-043 2.90212568299086E-043 3.25977478993257E-043 3.6535325002676E-043 4.08594344754119E-043 4.55958930069094E-043 5.07706938338602E-043 5.64097882242756E-043 6.25388424023144E-043 6.91829704754493E-043 7.63664443738778E-043 8.41123822909747E-043 9.24424176176167E-043 1.01376350884257E-042 1.10931787753404E-042 1.21123766632717E-042 1.31964379992815E-042 1.43462393963641E-042 1.55622871235604E-042 1.68446802694523E-042
4.29970167541122E-045 5.13331312950618E-045 6.11520735354871E-045 7.26906607462805E-045 8.62184167611812E-045 1.02041179209125E-044 1.20504951443942E-044 1.41999989896224E-044 1.66965111959475E-044 1.95892203163211E-044 2.2933089527887E-044 2.67893379167104E-044 3.12259307644546E-044 3.63180734484259E-044 4.21487025952407E-044 4.88089671136264E-044 5.63986906878521E-044 6.50268062570155E-044 7.48117519574616E-044 8.5881816989005E-044 9.83754249070193E-044 1.12441340970597E-043 1.28238789423531E-043 1.45937465983089E-043 1.65717430396425E-043 1.87768863731343E-043 2.12291675132684E-043 2.3949494313199E-043 2.69596177279311E-043 3.02820386900576E-043 3.39398945197569E-043 3.79568238719897E-043 4.23568094460735E-043 4.71639979469151E-043 5.24024970921599E-043 5.80961498047958E-043 6.42682861129154E-043 7.09414536947077E-043 7.81371284517669E-043 8.58754069619909E-043 9.41746831472756E-043 1.03051311982665E-042 1.12519263563386E-042 1.22589771323875E-042 1.33270978657544E-042 1.44567588606685E-042 1.56480521665648E-042
4.00425280282135E-045 4.78058364005427E-045 5.69500817354715E-045 6.76958086875629E-045 8.0294021081768E-045 9.50295412791076E-045 1.12224597425614E-044 1.32242629946688E-044 1.55492303421997E-044 1.82431704053547E-044 2.13572696321108E-044 2.4948540512048E-044 2.90802781735586E-044 3.38225203461416E-044 3.92525047650276E-044 4.54551171503945E-044 5.25233219210944E-044 6.05585668192386E-044 6.96711516458851E-044 7.99805503614931E-044 9.16156749119135E-044 1.04715068328888E-043 1.19427013952197E-043 1.3590954706028E-043 1.54330354809514E-043 1.74866550202449E-043 1.97704305865462E-043 2.23038333748148E-043 2.51071197491259E-043 2.82012445173229E-043 3.16077551462254E-043 3.53486659888037E-043 3.94463118018061E-043 4.39231800781024E-043 4.88017220022741E-043 5.41041421592923E-043 5.98521674821936E-043 6.60667963123518E-043 7.27680288603962E-043 7.99745807918426E-043 8.77035821121815E-043 9.59702639838576E-043 1.04787636563656E-042 1.14166161393961E-042 1.24113422304632E-042 1.34633799174011E-042 1.45728149245779E-042
3.73782773729318E-045 4.4625049941039E-045 5.3160878104892E-045 6.31916324645086E-045 7.49516161733766E-045 8.87067007869783E-045 1.04757674832233E-044 1.23443797034755E-044 1.4514654126154E-044 1.70293514708297E-044 1.99362524682519E-044 2.32885762520314E-044 2.71454065759136E-044 3.15721211722425E-044 3.66408187229268E-044 4.24307370321221E-044 4.90286550821962E-044 5.65292707363989E-044 6.50355449405343E-044 7.46590023922853E-044 8.55199778134122E-044 9.77477962021963E-044 1.11480874788448E-043 1.26866733890257E-043 1.44061903510896E-043 1.63231712346167E-043 1.84549945928868E-043 2.08198360946656E-043 2.34366043361944E-043 2.63248598861588E-043 2.95047165393477E-043 3.29967239121784E-043 3.68217307066175E-043 4.10007281983738E-043 4.55546737706584E-043 5.0504294614707E-043 5.58698720506436E-043 6.16710072841549E-043 6.7926369801351E-043 7.46534300110922E-043 8.18681781649508E-043 8.95848320119651E-043 9.78155360713137E-043 1.06570055821142E-042 1.15855470497209E-042 1.25675868560348E-042 1.36032050217079E-042
3.49677340351023E-045 4.17471587059127E-045 4.9732507148404E-045 5.9116373267192E-045 7.01179498911225E-045 8.29859623893941E-045 9.80018012901261E-045 1.15482846358252E-044 1.3578597002504E-044 1.5931120288959E-044 1.86505538233103E-044 2.17866846112861E-044 2.53947860665362E-044 2.95360196795613E-044 3.42778344531078E-044 3.96943581066972E-044 4.58667732038004E-044 5.28836704962787E-044 6.08413709283301E-044 6.98442069154866E-044 8.00047527346146E-044 9.14439931517821E-044 1.04291418802138E-043 1.18685036346517E-043 1.34771281091928E-043 1.52704819605956E-043 1.72648229907627E-043 1.94771547107171E-043 2.1925166292106E-043 2.46271568329991E-043 2.76019429797498E-043 3.08687490939943E-043 3.44470793347364E-043 3.8356571240078E-043 4.26168306413659E-043 4.72472480231613E-043 5.22667967533697E-043 5.76938139463552E-043 6.35457650839661E-043 6.98389938998744E-043 7.65884594265256E-043 8.38074625034013E-043 9.15073644436969E-043 9.96973009451297E-043 1.08383894700069E-042 1.1757097050254E-042 1.27259276953328E-042
3.27799181041807E-045 3.91351765055271E-045 4.66209080006091E-045 5.54176565278564E-045 6.57309007428606E-045 7.77938040877982E-045 9.18701514123756E-045 1.0825746507512E-044 1.27290289174855E-044 1.49343625713836E-044 1.74836501076112E-044 2.04235635229511E-044 2.38059179556395E-044 2.76880482231874E-044 3.21331832664256E-044 3.72108128776491E-044 4.29970402947561E-044 4.95749134380955E-044 5.70347267676737E-044 6.54742849634715E-044 7.49991189006794E-044 8.57226437270915E-044 9.77662482753691E-044 1.11259304584191E-043 1.2633908598579E-043 1.43150582070092E-043 1.61846198885028E-043 1.82585333004096E-043 2.05533808611764E-043 2.30863167545877E-043 2.58749803314169E-043 2.89373931483197E-043 3.22918390533215E-043 3.59567269284505E-043 3.99504359327763E-043 4.42911433521117E-043 4.89966354532274E-043 5.40841020576537E-043 5.95699158895705E-043 6.54693981090721E-043 7.17965718112245E-043 7.85639056457854E-043 8.57820500860258E-043 9.34595692391324E-043 1.01602671437449E-042 1.10214942170216E-042 1.19297083200751E-042
3.07884209362365E-045 3.67575746783945E-045 4.37885212339576E-045 5.20508358518994E-045 6.17375136251806E-045 7.30675524836273E-045 8.62887114046588E-045 1.01680437200289E-044 1.19556949219798E-044 1.40270466753694E-044 1.64214558835749E-044 1.91827590527866E-044 2.23596233664248E-044 2.60059003469436E-044 3.01809775510616E-044 3.4950123017862E-044 4.03848164415761E-044 4.65630602846095E-044 5.35696632958461E-044 6.14964881714364E-044 7.04426544087817E-044 8.0514686780137E-044 9.18265993127899E-044 1.04499904231739E-043 1.18663535023713E-043 1.34453672642921E-043 1.52013463925237E-043 1.71492621532691E-043 1.9304689523796E-043 2.1683740509921E-043 2.43029828088215E-043 2.7179343103185E-043 3.03299944319282E-043 3.37722272717104E-043 3.75233041820074E-043 4.16002981135579E-043 4.60199147538691E-043 5.07982995813844E-043 5.5950830618774E-043 6.14918982109073E-043 6.74346734997116E-043 7.37908676199094E-043 8.05704839904677E-043 8.77815664184529E-043 9.54299460578381E-043 1.03518990566563E-042 1.12049359073344E-042
