1.80324130990359E-149 1.06032336447191E-144 5.28759924139216E-140 2.23621959596797E-135 8.02058569029705E-131 2.43968319258745E-126 6.29356181840084E-122 1.37687745068809E-117 2.55464047970999E-113 4.01975892863059E-109 5.36421213751491E-105 6.07082337124203E-101 5.82673098086058E-097 4.74283541461578E-093 3.27406168771519E-089 1.91677606902851E-085 9.51681476401995E-082 4.00726045717053E-078 1.43099871074914E-074 4.33377770498719E-071 1.11308860437418E-067 2.42453556455807E-064 4.47881473569549E-061 7.01670720857379E-058 9.32264888968657E-055 1.05046362484057E-051 1.00382596647784E-048 8.13526210558773E-046 5.59139779614067E-043 3.25915450287847E-040 1.61111011429092E-037 6.75431352561833E-035 2.40144655140151E-032 7.24103006984975E-030 1.85166958851329E-027 4.01571010711076E-025 7.38578957926683E-023 1.15203911323711E-020 1.52395883095736E-018
1.99781829245863E-144 7.76383092039784E-140 2.5747242421994E-135 7.28651637446981E-131 1.7597206809474E-126 3.62662040475498E-122 6.37815447196859E-118 9.57243741090976E-114 1.22598344973615E-109 1.33992734197884E-105 1.24971925379394E-101 9.94668219794444E-098 6.75582814406825E-094 3.91573699605511E-090 1.93679210040529E-086 8.17498690399963E-083 2.94459585172716E-079 9.05104858267636E-076 2.37414186282333E-072 5.31433595475203E-069 1.01513993984402E-065 1.65476906850859E-062 2.30188404843887E-059 2.73252448513958E-056 2.7680839092652E-053 2.39292457138454E-050 1.76527892920299E-047 1.11130235677984E-044 5.97015632657935E-042 2.73699334035306E-039 1.07077037738483E-036 3.57481461785272E-034 1.01846303759818E-031 2.47611943398352E-029 5.13727098967547E-027 9.0955283429361E-025 1.37422535625743E-022 1.77183205089761E-020 1.94949317483166E-018
9.36253428387571E-140 2.47954727843446E-135 5.63618024889067E-131 1.09959020214172E-126 1.84123981175248E-122 2.64620423206201E-118 3.26414821249654E-114 3.45581024893699E-110 3.14024414106098E-106 2.44912215668299E-102 1.63942286611786E-098 9.41900520027805E-095 4.64464571867918E-091 1.96577431589701E-087 7.14082233209508E-084 2.22636469549707E-080 5.95768988292432E-077 1.36833673720442E-073 2.69737661924564E-070 4.56376946189641E-067 6.62734096455695E-064 8.26015961072614E-061 8.83631259771003E-058 8.11310713421671E-055 6.39347333359346E-052 4.32434179264779E-049 2.51036386752232E-046 1.25079704153012E-043 5.34897444389754E-041 1.96330470852153E-038 6.18498144278315E-036 1.67233238990262E-033 3.88097021121111E-031 7.73021414132543E-029 1.32152763118127E-026 1.93907442683079E-024 2.44200313489185E-022 2.63955954206569E-020 2.44878252067818E-018
2.03517749676139E-135 3.77516507992767E-131 6.04259590743384E-127 8.34574492659148E-123 9.94627841666773E-119 1.02284556504415E-114 9.07639673436309E-111 6.94977629126698E-107 4.59179117758959E-103 2.61786582268306E-099 1.28785386912317E-095 5.46688251316552E-092 2.00247380765737E-088 6.32918656556933E-085 1.72616736182739E-081 4.06229869970975E-078 8.24925553195387E-075 1.44547841022914E-071 2.18555838121434E-068 2.8514592164424E-065 3.21015399574357E-062 3.11844808716618E-059 2.61399721590468E-056 1.89071327072383E-053 1.18004936117301E-050 6.35519126559785E-048 2.95332353924636E-045 1.18426086565078E-042 4.09767659445264E-040 1.22343789971156E-037 3.151955886615E-035 7.00700264148829E-033 1.34412104709997E-030 2.22483819578381E-028 3.17769661919927E-026 3.91633994118346E-024 4.16487797402542E-022 3.82188954247717E-020 3.02627179827666E-018
2.22175732589146E-131 2.95835408242586E-127 3.41600145357867E-123 3.4205843326637E-119 2.97027677306789E-115 2.23670082385357E-111 1.46060652979026E-107 8.27128412848563E-104 4.06187919611408E-100 1.72979814839136E-096 6.38819573392113E-093 2.04585741526262E-089 5.68181216482546E-086 1.36839898565438E-082 2.85793914178006E-079 5.17615855399886E-076 8.12973757769538E-073 1.10728609140486E-069 1.30784875734166E-066 1.33958280713013E-063 1.18986028085015E-060 9.16508994643401E-058 6.12197930505356E-055 3.54618464044777E-052 1.78133332727099E-049 7.75967270795754E-047 2.93127102933013E-044 9.60246890274285E-042 2.72787336030375E-039 6.72016384011686E-037 1.43565431255892E-034 2.65970983906061E-032 4.27300106915578E-030 5.95314011937135E-028 7.19239564636262E-026 7.53555763539481E-024 6.84654684262346E-022 5.3943874145412E-020 3.6857599328817E-018
1.30493437819841E-127 1.2751484774816E-123 1.08558438195202E-119 8.0518775636661E-116 5.20309174896665E-112 2.92925076297198E-108 1.43675383557557E-104 6.13958370254219E-101 2.28573684973525E-097 7.41385829795104E-094 2.09504366080707E-090 5.15789647480982E-087 1.10632546753033E-083 2.0673972996701E-080 3.36585749989351E-077 4.77417409423061E-074 5.89972168089604E-071 6.35178139172903E-068 5.95786017925067E-065 4.86873141214307E-062 3.46634729698793E-059 2.15010205801915E-056 1.16192159308065E-053 5.47047851085402E-051 2.24390546333552E-048 8.01889526986266E-046 2.49663625485194E-043 6.77215282435996E-041 1.60040158659411E-038 3.29504949339572E-036 5.91051953768203E-034 9.23676975531888E-032 1.25760809694723E-029 1.49176796787701E-027 1.54165776964804E-025 1.38805099076132E-023 1.088813785287E-021 7.44102128730692E-020 4.43039276392254E-018
4.37855868796819E-124 3.20325550994715E-120 2.05054370137325E-116 1.1485859987232E-112 5.62956771360512E-109 2.41436884052722E-105 9.06043874681997E-102 2.9751706473235E-098 8.54853262658274E-095 2.1492567895445E-091 4.72826797256924E-088 9.10191755962033E-085 1.533136255798E-081 2.25967328574251E-078 2.91425526355435E-075 3.28871749493516E-072 3.2474508637125E-069 2.80592235710776E-066 2.1214155660948E-063 1.40343690892092E-060 8.12413398636645E-058 4.11508018122079E-055 1.82388128498197E-052 7.07345953131012E-050 2.40040332811383E-047 7.12776886421616E-045 1.85199596862891E-042 4.21059535174099E-040 8.37652747420209E-038 1.45814787322392E-035 2.22103888012216E-033 2.96024594132318E-031 3.45236311898631E-029 3.52307739179666E-027 3.14590018803362E-025 2.45801617335026E-023 1.68051182910115E-021 1.00534576395533E-019 5.262672831967E-018
8.84545895209766E-121 4.93316998781162E-117 2.41722586325385E-113 1.04062397272842E-109 3.93600700791891E-106 1.30798674219444E-102 3.8188822121557E-099 9.79613197230974E-096 2.20779341434651E-092 4.37167312983096E-089 7.60540548266617E-086 1.16247201616373E-082 1.5610905080904E-079 1.84187053999608E-076 1.90930611060417E-073 1.73891144483621E-070 1.39144104988357E-067 9.78222392118052E-065 6.04221021173585E-062 3.27898555635738E-059 1.56339464185883E-056 6.54912345419865E-054 2.41036702636042E-051 7.7941475022637E-049 2.21431552887979E-046 5.52708105359687E-044 1.21209763442343E-041 2.33541903832459E-039 3.95346111252513E-037 5.87997620769201E-035 7.68350023167062E-033 8.82120857685993E-031 8.89779746310528E-029 7.88537557115586E-027 6.13970765870466E-025 4.20008853256396E-023 2.52437946934347E-021 1.33301880599078E-019 6.18448237008064E-018
1.12665104833263E-117 4.86948627214967E-114 1.85619472716995E-110 6.24037361037575E-107 1.85030923627897E-103 4.83865558266183E-100 1.11596807660159E-096 2.26999813752984E-093 4.07235751988597E-090 6.44336842161189E-087 8.9913871583387E-084 1.1065909149156E-080 1.20114149517931E-077 1.14986779052153E-074 9.70841461607587E-072 7.22928572882015E-069 4.74776410658412E-066 2.74998005337271E-063 1.40480687121598E-060 6.32922259742968E-058 2.51495828156042E-055 8.8136919806532E-053 2.7241537819114E-050 7.42595033207731E-048 1.78533257044462E-045 3.78558397115812E-043 7.07934876191994E-041 1.16761697592011E-038 1.69845545413249E-036 2.17898675092804E-034 2.46548114915022E-032 2.4603418342079E-030 2.16538879010174E-028 1.68082688219273E-026 1.15068580229219E-024 6.94763816235338E-023 3.69968115633293E-021 1.73755304270182E-019 7.19711617569525E-018
9.42355461707727E-115 3.20412133703051E-111 9.64302584576749E-108 2.56878574308559E-104 6.05693074979642E-101 1.26411769066531E-097 2.33524571880397E-094 3.81845638784592E-091 5.5265392598466E-088 7.07992829252149E-085 8.02813437778225E-082 8.0576905042623E-079 7.15841225124718E-076 5.6290227505492E-073 3.91795530034422E-070 2.41377132935555E-067 1.31626382815614E-064 6.35330849513238E-062 2.71435792896473E-059 1.02646574721212E-056 3.4358324944279E-054 1.0179575748751E-051 2.66954686076128E-049 6.19663040802516E-047 1.27316242747095E-044 2.31537962913005E-042 3.7270976989386E-040 5.31042795063966E-038 6.69727973904154E-036 7.47614184282883E-034 7.38697791105516E-032 6.4605016671366E-030 5.00121885790399E-028 3.42685439546273E-026 2.07838317740173E-024 1.11574708216575E-022 5.30171130952858E-021 2.2298547076275E-019 8.30132145639499E-018
