   0.0000000e+00   0.0000000e+00   1.0757166e+04  -8.4270796e+19   1.6853726e+20  -8.4262128e+19  -4.3341378e+15  -1.7025901e+11  -6.3868979e+06  -2.4715400e+02  -1.0233464e-02  -4.6270182e-07  -2.3134470e-11  -1.2897618e-15  -8.0643580e-20  -5.6789567e-24  -4.5183044e-28  -4.0713978e-32  -4.1629334e-36  -4.8373116e-40  -6.3957798e-44  -9.6318213e-48  -1.6535411e-51  -3.2383256e-55  -7.2391068e-59  -1.8481196e-62  -5.3907109e-66  -1.7972027e-69  -6.8505537e-73  -2.9864557e-76  -1.4893510e-79  -8.4985370e-83  -5.5498560e-86  -4.1484344e-89  -3.5499138e-92  -3.4780929e-95  -3.9021741e-98 -5.0137287e-101 -7.3781138e-104 -1.2436477e-106 -2.4013198e-109 -5.3116913e-112 -1.3460839e-114 -3.9083296e-117 -1.3002010e-119 -4.9561911e-122 -2.1648074e-124 -1.0835209e-126 -6.2145976e-129 -4.1156855e-131
   3.8883495e-06   8.2166881e-12   1.0757146e+04  -1.3162981e+21   2.6323643e+21  -1.3158342e+21  -2.3192549e+17  -3.6133442e+13  -6.1577629e+09  -1.2143706e+06  -2.7637862e+02   5.4443106e+00   6.3834094e+00   7.3250211e+00   8.3466675e+00   9.4487734e+00   1.0630884e+01   1.1891606e+01   1.3228536e+01   1.4638191e+01   1.6115951e+01   1.7656017e+01   1.9251377e+01   2.0893795e+01   2.2573809e+01   2.4280753e+01   2.6002796e+01   2.7726997e+01   2.9439387e+01   3.1125065e+01   3.2768314e+01   3.4352734e+01   3.5861393e+01   3.7276988e+01   3.8582022e+01   3.9758986e+01   4.0790552e+01   4.1659759e+01   4.2350215e+01   4.2846284e+01   4.3133273e+01   4.3197624e+01   4.3027088e+01   4.2610902e+01   4.1939967e+01   4.1006974e+01   3.9804024e+01   3.8198908e+01   3.0368010e+01  -1.0937468e+03
   7.7766991e-06   1.6433376e-11   1.0757126e+04  -2.6579366e+21   5.3152035e+21  -2.6565974e+21  -6.6936084e+17  -1.4051762e+14  -3.0651714e+10  -7.4241346e+06  -2.0201443e+03   2.7824451e+01   3.2918272e+01   3.7773978e+01   4.3042250e+01   4.8725386e+01   5.4821038e+01   6.1322031e+01   6.8215967e+01   7.5484889e+01   8.3104979e+01   9.1046336e+01   9.9272812e+01   1.0774193e+02   1.1640491e+02   1.2520673e+02   1.3408635e+02   1.4297703e+02   1.5180667e+02   1.6049834e+02   1.6897088e+02   1.7713952e+02   1.8491672e+02   1.9221289e+02   1.9893736e+02   2.0499924e+02   2.1030838e+02   2.1477633e+02   2.1831730e+02   2.2084910e+02   2.2229411e+02   2.2258015e+02   2.2164142e+02   2.1941940e+02   2.1586374e+02   2.1093281e+02   2.0457323e+02   1.9582316e+02   1.4871655e+02  -5.6282671e+03
   1.1665049e-05   2.4650064e-11   1.0757106e+04  -4.1701141e+21   8.3388724e+21  -4.1674028e+21  -1.3550925e+18  -3.5537170e+14  -9.3959639e+10  -2.6885943e+07  -8.4952415e+03   7.8685931e+01   9.4534947e+01   1.0847971e+02   1.2360854e+02   1.3992861e+02   1.5743318e+02   1.7610163e+02   1.9589839e+02   2.1677189e+02   2.3865376e+02   2.6145814e+02   2.8508123e+02   3.0940108e+02   3.3427757e+02   3.5955268e+02   3.8505109e+02   4.1058097e+02   4.3593511e+02   4.6089234e+02   4.8521911e+02   5.0867148e+02   5.3099713e+02   5.5193775e+02   5.7123139e+02   5.8861504e+02   6.0382723e+02   6.1661067e+02   6.2671484e+02   6.3389862e+02   6.3793284e+02   6.3860282e+02   6.3571089e+02   6.2907900e+02   6.1855137e+02   6.0399503e+02   5.8520634e+02   5.5837455e+02   4.0144123e+02  -1.6123882e+04
   2.8669877e-05   6.0583916e-11   1.0757020e+04  -1.0468001e+22   2.0926130e+22  -1.0448262e+22  -9.8601603e+18  -6.1326235e+15  -3.7241371e+12  -2.4703006e+09  -1.8621298e+06  -5.4177823e+02   1.2451615e+03   1.4306330e+03   1.6300949e+03   1.8452489e+03   2.0760084e+03   2.3221019e+03   2.5830612e+03   2.8582077e+03   3.1466413e+03   3.4472317e+03   3.7586116e+03   4.0791736e+03   4.4070696e+03   4.7402137e+03   5.0762883e+03   5.4127537e+03   5.7468608e+03   6.0756669e+03   6.3960539e+03   6.7047496e+03   6.9983496e+03   7.2733417e+03   7.5261299e+03   7.7530593e+03   7.9504398e+03   8.1145698e+03   8.2417591e+03   8.3283509e+03   8.3707453e+03   8.3654242e+03   8.3089804e+03   8.1981526e+03   8.0298402e+03   7.8005617e+03   7.4959435e+03   6.9189451e+03   3.1383814e+03  -2.0911991e+05
   4.5674706e-05   9.6517767e-11   1.0756934e+04  -1.8992565e+22   3.7959754e+22  -1.8941836e+22  -2.5331279e+19  -2.2053825e+16  -1.7850519e+13  -1.5092848e+10  -1.3981479e+07  -1.0555091e+04   4.5510180e+03   5.2414487e+03   5.9721013e+03   6.7601933e+03   7.6054220e+03   8.5067950e+03   9.4625987e+03   1.0470350e+04   1.1526756e+04   1.2627677e+04   1.3768110e+04   1.4942168e+04   1.6143078e+04   1.7363193e+04   1.8594011e+04   1.9826204e+04   2.1049661e+04   2.2253542e+04   2.3426335e+04   2.4555924e+04   2.5629661e+04   2.6634433e+04   2.7556742e+04   2.8382766e+04   2.9098430e+04   2.9689463e+04   3.0141458e+04   3.0439925e+04   3.0570353e+04   3.0518289e+04   3.0269436e+04   2.9809780e+04   2.9125498e+04   2.8198329e+04   2.6933903e+04   2.4215623e+04   6.9671135e+03  -7.5834975e+05
   6.2679535e-05   1.3245162e-10   1.0756847e+04  -3.0607757e+22   6.1165584e+22  -3.0507952e+22  -4.9820291e+19  -5.4941803e+16  -5.5195641e+13  -5.6462992e+10  -6.1839403e+07  -6.4593638e+04   1.1191111e+04   1.2954568e+04   1.4760183e+04   1.6707580e+04   1.8796102e+04   2.1023302e+04   2.3384947e+04   2.5874911e+04   2.8485061e+04   3.1205182e+04   3.4022910e+04   3.6923703e+04   3.9890822e+04   4.2905354e+04   4.5946252e+04   4.8990406e+04   5.2012732e+04   5.4986289e+04   5.7882408e+04   6.0670827e+04   6.3319843e+04   6.5796448e+04   6.8066466e+04   7.0094673e+04   7.1844901e+04   7.3280123e+04   7.4362529e+04   7.5053606e+04   7.5314234e+04   7.5104843e+04   7.4385651e+04   7.3116973e+04   7.1258241e+04   6.8746346e+04   6.5212987e+04   5.6854097e+04   6.8272407e+03  -1.8555642e+06
   7.9684364e-05   1.6838547e-10   1.0756761e+04  -4.5607087e+22   9.1127532e+22  -4.5433919e+22  -8.6412488e+19  -1.1413763e+17  -1.3641359e+14  -1.6356239e+11  -2.0673862e+08  -2.6319421e+05   2.2271035e+04   2.6039838e+04   2.9669039e+04   3.3582644e+04   3.7779739e+04   4.2255409e+04   4.7001161e+04   5.2004693e+04   5.7249680e+04   6.2715606e+04   6.8377640e+04   7.4206558e+04   8.0168713e+04   8.6226061e+04   9.2336231e+04   9.8452650e+04   1.0452470e+05   1.1049793e+05   1.1631424e+05   1.2191217e+05   1.2722706e+05   1.3219132e+05   1.3673459e+05   1.4078385e+05   1.4426355e+05   1.4709562e+05   1.4919954e+05   1.5049231e+05   1.5088862e+05   1.5030105e+05   1.4864055e+05   1.4581702e+05   1.4173468e+05   1.3621864e+05   1.2818702e+05   1.0778934e+05  -6.1331048e+03  -3.6923582e+06
   1.3266939e-04   2.8035109e-10   1.0756492e+04  -1.1410975e+23   2.2779103e+23  -1.1325385e+23  -4.2640054e+20  -1.0306148e+18  -2.2714798e+15  -5.1780502e+12  -1.2913788e+10  -3.6088117e+07  -7.3427426e+03   1.2337974e+05   1.4103242e+05   1.5962079e+05   1.7955123e+05   2.0080222e+05   2.2333365e+05   2.4708738e+05   2.7198623e+05   2.9793311e+05   3.2481037e+05   3.5247930e+05   3.8077988e+05   4.0953063e+05   4.3852875e+05   4.6755024e+05   4.9635020e+05   5.2466308e+05   5.5220290e+05   5.7866327e+05   6.0371709e+05   6.2701598e+05   6.4818919e+05   6.6684200e+05   6.8255372e+05   6.9487533e+05   7.0332708e+05   7.0739645e+05   7.0653727e+05   7.0017049e+05   6.8768437e+05   6.6840912e+05   6.4137868e+05   6.0364960e+05   5.3988165e+05   3.6485025e+05  -3.5279457e+05  -1.6833164e+07
   1.8565442e-04   3.9231671e-10   1.0756223e+04  -2.1535011e+23   4.2966966e+23  -2.1329224e+23  -1.0240733e+21  -3.2318496e+18  -9.1955675e+15  -2.6462347e+13  -8.1257586e+10  -2.7338973e+08  -7.3396776e+05   3.2978069e+05   3.8054408e+05   4.3068233e+05   4.8441854e+05   5.4171027e+05   6.0244992e+05   6.6648132e+05   7.3359705e+05   8.0353604e+05   8.7598156e+05   9.5055979e+05   1.0268387e+06   1.1043272e+06   1.1824751e+06   1.2606723e+06   1.3382489e+06   1.4144742e+06   1.4885554e+06   1.5596358e+06   1.6267906e+06   1.6890225e+06   1.7452542e+06   1.7943198e+06   1.8349542e+06   1.8657818e+06   1.8853051e+06   1.8918955e+06   1.8837898e+06   1.8590905e+06   1.8157501e+06   1.7513672e+06   1.6617596e+06   1.5328562e+06   1.3005254e+06   6.7700921e+05  -1.4890890e+06  -4.4040860e+07
   2.3863945e-04   5.0428233e-10   1.0755954e+04  -3.4889524e+23   6.9582959e+23  -3.4498099e+23  -1.9458638e+21  -7.4723918e+18  -2.5781840e+16  -8.8763353e+13  -3.2096162e+11  -1.2525812e+09  -4.7546043e+06   6.7542959e+05   7.9815846e+05   9.0334973e+05   1.0159820e+06   1.1360565e+06   1.2633491e+06   1.3975336e+06   1.5381767e+06   1.6847325e+06   1.8365382e+06   1.9928104e+06   2.1526422e+06   2.3150010e+06   2.4787261e+06   2.6425266e+06   2.8049784e+06   2.9645198e+06   3.1194453e+06   3.2678963e+06   3.4078477e+06   3.5370905e+06   3.6532091e+06   3.7535533e+06   3.8352067e+06   3.8949529e+06   3.9292430e+06   3.9341717e+06   3.9054668e+06   3.8384848e+06   3.7281057e+06   3.5678499e+06   3.3447715e+06   3.0148521e+06   2.4006124e+06   8.2472735e+05  -3.9947060e+06  -8.9809964e+07
