   0.0000000e+00   0.0000000e+00   1.0757166e+04  -1.2880260e+24  -3.0322446e+19  -8.1375599e+14  -2.4895136e+10  -8.6821072e+05  -3.4516451e+01  -1.5642907e-03  -8.0816330e-08  -4.7596075e-12  -3.1954608e-16  -2.4456043e-20  -2.1336797e-24  -2.1220841e-28  -2.4059484e-32  -3.1095702e-36  -4.5814692e-40  -7.6948385e-44  -1.4732776e-47  -3.2155852e-51  -8.0006594e-55  -2.2692476e-58  -7.3371659e-62  -2.7043639e-65  -1.1362981e-68  -5.4426416e-72  -2.9717861e-75  -1.8497614e-78  -1.3125148e-81  -1.0616541e-84  -9.7893133e-88  -1.0289914e-90  -1.2329958e-93  -1.6842316e-96  -2.6226019e-99 -4.6553598e-102 -9.4202946e-105 -2.1730317e-107 -5.7142333e-110 -1.7129324e-112 -5.8534622e-115 -2.2802148e-117 -1.0125793e-119 -5.1259298e-122 -2.9580575e-124 -1.9459466e-126 -1.4593033e-128 -1.2475287e-130   2.5761126e+24
   3.8883495e-06   8.2166881e-12   1.0757146e+04  -1.2879800e+24  -7.6866832e+19  -6.1620779e+15  -6.7767406e+11  -1.0086684e+08  -1.3992726e+04   6.7467234e+03   7.9524911e+03   9.3466241e+03   1.0961318e+04   1.2827064e+04   1.4977808e+04   1.7451219e+04   2.0288958e+04   2.3536951e+04   2.7245649e+04   3.1470279e+04   3.6271081e+04   4.1713523e+04   4.7868485e+04   5.4812412e+04   6.2627421e+04   7.1401362e+04   8.1227810e+04   9.2206004e+04   1.0444070e+05   1.1804192e+05   1.3312467e+05   1.4980846e+05   1.6821678e+05   1.8847643e+05   2.1071673e+05   2.3506854e+05   2.6166320e+05   2.9063127e+05   3.2210110e+05   3.5619725e+05   3.9303869e+05   4.3273690e+05   4.7539366e+05   5.2109875e+05   5.6992745e+05   6.2193783e+05   6.7716796e+05   7.3563289e+05   7.9732200e+05   8.6221355e+05   2.5761138e+24
   7.7766991e-06   1.6433376e-11   1.0757126e+04  -1.2879341e+24  -1.2340532e+20  -1.4998112e+16  -2.3299341e+12  -4.5779951e+08  -8.9025592e+04   2.6973299e+04   3.1810260e+04   3.7386851e+04   4.3845688e+04   5.1308744e+04   5.9911801e+04   6.9805535e+04   8.1156598e+04   9.4148694e+04   1.0898362e+05   1.2588230e+05   1.4508568e+05   1.6685563e+05   1.9147568e+05   2.1925161e+05   2.5051186e+05   2.8560783e+05   3.2491379e+05   3.6882666e+05   4.1776538e+05   4.7217000e+05   5.3250033e+05   5.9923422e+05   6.7286531e+05   7.5390033e+05   8.4285582e+05   9.4025428e+05   1.0466197e+06   1.1624722e+06   1.2883226e+06   1.4246652e+06   1.5719708e+06   1.7306784e+06   1.9011859e+06   2.0838402e+06   2.2789265e+06   2.4866566e+06   2.7071566e+06   2.9404540e+06   3.1864664e+06   3.4450975e+06   2.5761150e+24
   1.1665049e-05   2.4650064e-11   1.0757106e+04  -1.2878882e+24  -1.6993780e+20  -2.7394233e+16  -5.4192709e+12  -1.3073084e+09  -3.2926558e+05   6.0633337e+04   7.1573743e+04   8.4121220e+04   9.8653741e+04   1.1544578e+05   1.3480284e+05   1.5706395e+05   1.8260409e+05   2.1183657e+05   2.4521547e+05   2.8323784e+05   3.2644583e+05   3.7542865e+05   4.3082421e+05   4.9332050e+05   5.6365653e+05   6.4262286e+05   7.3106156e+05   8.2986556e+05   9.3997732e+05   1.0623867e+06   1.1981278e+06   1.3482752e+06   1.5139387e+06   1.6962572e+06   1.8963908e+06   2.1155126e+06   2.3547974e+06   2.6154103e+06   2.8984927e+06   3.2051466e+06   3.5364171e+06   3.8932723e+06   4.2765821e+06   4.6870933e+06   5.1254035e+06   5.5919328e+06   6.0868927e+06   6.6102545e+06   7.1617244e+06   7.7410808e+06   2.5761163e+24
   2.8669877e-05   6.0583916e-11   1.0757020e+04  -1.2876874e+24  -3.7337043e+20  -1.2061816e+17  -4.8070068e+13  -2.4150324e+10  -1.4945612e+07   3.5509491e+05   4.3235331e+05   5.0816161e+05   5.9595005e+05   6.9738779e+05   8.1432040e+05   9.4879584e+05   1.1030792e+06   1.2796674e+06   1.4813032e+06   1.7109891e+06   1.9720001e+06   2.2678951e+06   2.6025274e+06   2.9800522e+06   3.4049327e+06   3.8819429e+06   4.4161671e+06   5.0129952e+06   5.6781146e+06   6.4174952e+06   7.2373707e+06   8.1442116e+06   9.1446918e+06   1.0245647e+07   1.1454022e+07   1.2776811e+07   1.4220983e+07   1.5793394e+07   1.7500690e+07   1.9349181e+07   2.1344710e+07   2.3492497e+07   2.5796954e+07   2.8261490e+07   3.0888281e+07   3.3678022e+07   3.6629660e+07   3.9740126e+07   4.3004504e+07   4.6424703e+07   2.5761217e+24
   4.5674706e-05   9.6517767e-11   1.0756934e+04  -1.2874866e+24  -5.7669007e+20  -2.8058946e+17  -1.5917659e+14  -1.0788852e+11  -8.6973652e+07   8.4634399e+05   1.0973097e+06   1.2897919e+06   1.5126125e+06   1.7700770e+06   2.0668698e+06   2.4081889e+06   2.7997835e+06   3.2479910e+06   3.7597728e+06   4.3427496e+06   5.0052334e+06   5.7562571e+06   6.6055995e+06   7.5638061e+06   8.6422030e+06   9.8529039e+06   1.1208808e+07   1.2723588e+07   1.4411666e+07   1.6288176e+07   1.8368911e+07   2.0670252e+07   2.3209075e+07   2.6002639e+07   2.9068439e+07   3.2424038e+07   3.6086858e+07   4.0073926e+07   4.4401585e+07   4.9085140e+07   5.4138451e+07   5.9573459e+07   6.5399634e+07   7.1623352e+07   7.8247190e+07   8.5269140e+07   9.2681779e+07   1.0047151e+08   1.0862028e+08   1.1714482e+08   2.5761271e+24
   6.2679535e-05   1.3245162e-10   1.0756847e+04  -1.2872859e+24  -7.7989545e+20  -5.0826788e+17  -3.7355529e+14  -3.1716417e+11  -3.1224726e+08   1.3928039e+06   2.0662569e+06   2.4290568e+06   2.8486938e+06   3.3335751e+06   3.8925230e+06   4.5353270e+06   5.2728144e+06   6.1169199e+06   7.0807542e+06   8.1786687e+06   9.4263166e+06   1.0840708e+07   1.2440259e+07   1.4244826e+07   1.6275736e+07   1.8555796e+07   2.1109288e+07   2.3961946e+07   2.7140907e+07   3.0674637e+07   3.4592824e+07   3.8926236e+07   4.3706537e+07   4.8966052e+07   5.4737481e+07   6.1053537e+07   6.7946516e+07   7.5447773e+07   8.3587088e+07   9.2391922e+07   1.0188652e+08   1.1209090e+08   1.2301958e+08   1.3468027e+08   1.4707223e+08   1.6018458e+08   1.7399441e+08   1.8846545e+08   2.0355500e+08   2.1932566e+08   2.5761326e+24
   7.9684364e-05   1.6838547e-10   1.0756761e+04  -1.2870852e+24  -9.8298618e+20  -8.0392484e+17  -7.2747688e+14  -7.4378796e+11  -8.6534468e+08   1.6768529e+06   3.3386325e+06   3.9260001e+06   4.6042471e+06   5.3879441e+06   6.2913524e+06   7.3302943e+06   8.5222694e+06   9.8865673e+06   1.1444378e+07   1.3218896e+07   1.5235420e+07   1.7521443e+07   2.0106725e+07   2.3023357e+07   2.6305801e+07   2.9990907e+07   3.4117907e+07   3.8728367e+07   4.3866107e+07   4.9577076e+07   5.5909167e+07   6.2911973e+07   7.0636474e+07   7.9134627e+07   8.8458865e+07   9.8661464e+07   1.0979378e+08   1.2190530e+08   1.3504252e+08   1.4924757e+08   1.6455659e+08   1.8099782e+08   1.9858935e+08   2.1733653e+08   2.3722906e+08   2.5823775e+08   2.8031119e+08   3.0337391e+08   3.2734613e+08   3.5239187e+08   2.5761380e+24
   1.3266939e-04   2.8035109e-10   1.0756492e+04  -1.2864603e+24  -1.6150582e+21  -2.1601040e+18  -3.2736860e+15  -5.8160381e+12  -1.2307013e+10  -2.3383452e+07   9.1659337e+06   1.0884011e+07   1.2764699e+07   1.4937402e+07   1.7441987e+07   2.0322319e+07   2.3626914e+07   2.7409247e+07   3.1728061e+07   3.6647653e+07   4.2238153e+07   4.8575759e+07   5.5742953e+07   6.3828659e+07   7.2928347e+07   8.3144074e+07   9.4584429e+07   1.0736439e+08   1.2160504e+08   1.3743315e+08   1.5498058e+08   1.7438347e+08   1.9578114e+08   2.1931473e+08   2.4512538e+08   2.7335200e+08   3.0412845e+08   3.3758003e+08   3.7381915e+08   4.1294011e+08   4.5501264e+08   5.0007441e+08   5.4812210e+08   5.9910122e+08   6.5289473e+08   7.0931112e+08   7.6807497e+08   8.2884220e+08   8.9139603e+08   9.5700902e+08   2.5761550e+24
   1.8565442e-04   3.9231671e-10   1.0756223e+04  -1.2858359e+24  -2.2460199e+21  -4.1728471e+18  -8.6355253e+15  -2.0421581e+13  -5.5899537e+10  -1.6275629e+08   1.7476623e+07   2.1314279e+07   2.4999789e+07   2.9255059e+07   3.4160312e+07   3.9801467e+07   4.6273539e+07   5.3681257e+07   6.2139660e+07   7.1774668e+07   8.2723608e+07   9.5135688e+07   1.0917240e+08   1.2500782e+08   1.4282881e+08   1.6283506e+08   1.8523892e+08   2.1026512e+08   2.3815009e+08   2.6914103e+08   3.0349458e+08   3.4147492e+08   3.8335140e+08   4.2939525e+08   4.7987543e+08   5.3505336e+08   5.9517616e+08   6.6046822e+08   7.3112070e+08   8.0727863e+08   8.8902534e+08   9.7636374e+08   1.0691947e+09   1.1672922e+09   1.2702765e+09   1.3775880e+09   1.4884759e+09   1.6020920e+09   1.7181814e+09   1.8408094e+09   2.5761721e+24
   2.3863945e-04   5.0428233e-10   1.0755954e+04  -1.2852119e+24  -2.8758737e+21  -6.8392092e+18  -1.7857620e+16  -5.2270995e+13  -1.7355908e+11  -6.3234258e+08   2.7121333e+07   3.5211569e+07   4.1311076e+07   4.8342790e+07   5.6448514e+07   6.5770282e+07   7.6465096e+07   8.8706011e+07   1.0268311e+08   1.1860446e+08   1.3669696e+08   1.5720711e+08   1.8040169e+08   2.0656824e+08   2.3601533e+08   2.6907261e+08   3.0609053e+08   3.4743966e+08   3.9350952e+08   4.4470687e+08   5.0145313e+08   5.6418099e+08   6.3332975e+08   7.0933922e+08   7.9264180e+08   8.8365223e+08   9.8275456e+08   1.0902857e+09   1.2065147e+09   1.3316177e+09   1.4656471e+09   1.6084947e+09   1.7598501e+09   1.9191525e+09   2.0855410e+09   2.2578113e+09   2.4344242e+09   2.6138002e+09   2.7960024e+09   2.9903080e+09   2.5761893e+24
