3.78402583804069E-029 1.1449094052326E-028 2.60188789721969E-028 5.26385791506882E-028 9.99892924283321E-028 1.82620182295088E-027 3.24785715477012E-027 5.6674877422887E-027 9.75121354957666E-027 1.65981416861932E-026 2.80180307085679E-026 4.69860186398409E-026 7.83872886842867E-026 1.30236746678873E-025 2.15677454136217E-025 3.56256859531123E-025 5.87301727438516E-025 9.66743884897661E-025 1.58962706487441E-024 2.6119792394161E-024 4.2901468382735E-024 7.04569534451166E-024 1.1572653361823E-023 1.90150062264509E-023 3.12609408030547E-023 5.14314695505334E-023 8.46932488140987E-023 1.39613028535279E-022 2.30418452656968E-022 3.80777650573458E-022 6.30126697171125E-022 1.0442740491081E-021 1.73318448244261E-021 2.88080367439007E-021 4.79503154158935E-021
6.68420437813431E-029 2.00806803857712E-028 4.53104888071188E-028 9.1014001466515E-028 1.71649391510514E-027 3.11252549679751E-027 5.49574904078109E-027 9.52087006956893E-027 1.62626317233972E-026 2.74806845454477E-026 4.6050163447309E-026 7.66614488065521E-026 1.26957357172182E-025 2.09381535841669E-025 3.44183975367257E-025 5.64310707373704E-025 9.23364589490102E-025 1.50857725610033E-024 2.46196788126656E-024 4.01489461461604E-024 6.54454610805057E-024 1.06664299659003E-023 1.7386014495485E-023 2.83477353209193E-023 4.62445290753858E-023 7.54924716314356E-023 1.23343938554268E-022 2.01727258331088E-022 3.30291581577681E-022 5.41453359299679E-022 8.88769456754481E-022 1.46083992592463E-021 2.40439650252284E-021 3.96262362064338E-021 6.538657239825E-021
1.14445032746758E-028 3.41520058947015E-028 7.65453303537035E-028 1.52722052940269E-027 2.8608866992207E-027 5.15260948460639E-027 9.03624526034445E-027 1.55480257004556E-026 2.63765149434882E-026 4.42662127668168E-026 7.3668912527099E-026 1.21794632283334E-025 2.00307198343739E-025 3.28060429578565E-025 5.35515214496817E-025 8.71874002958067E-025 1.41661263363622E-024 2.2981356760048E-024 3.72398540539431E-024 6.02981394992943E-024 9.75886921778375E-024 1.57911767103059E-023 2.55537809933987E-023 4.13634106595169E-023 6.69858165733519E-023 1.08550180416759E-022 1.76046243272861E-022 2.85779031110821E-022 4.6439896481089E-022 7.55525709998862E-022 1.23064363822073E-021 2.00702938775427E-021 3.27724037183978E-021 5.35755953748609E-021 8.76738579163525E-021
1.90472144248461E-028 5.64811279204889E-028 1.25791250187177E-027 2.49384742028094E-027 4.64191107917009E-027 8.30697463324115E-027 1.44748624390189E-026 2.47459171586285E-026 4.17098353507481E-026 6.95467534770719E-026 1.14990677061399E-025 1.88873313981386E-025 3.08597943407732E-025 5.02104359053924E-025 8.14226001113839E-025 1.31688812487382E-024 2.12547921780558E-024 3.42515453568583E-024 5.51313811415324E-024 8.8668274264496E-024 1.42535689905084E-023 2.29078267899216E-023 3.6817500707568E-023 5.91872852339005E-023 9.51896040615545E-023 1.53183323534375E-022 2.46694348161468E-022 3.97638477697437E-022 6.41571446250448E-022 1.0362483382765E-021 1.67558454321004E-021 2.71242417613373E-021 4.3956389712959E-021 7.13045935041112E-021 1.15762565188527E-020
3.08912407302258E-028 9.10557169296255E-028 2.01579598328828E-027 3.9723770086329E-027 7.34943289795467E-027 1.30727859913375E-026 2.26412090220352E-026 3.84715855334089E-026 6.44492147474189E-026 1.06804534912066E-025 1.75509232990286E-025 2.86498946948112E-025 4.65211962791952E-025 7.52224185721908E-025 1.21222557565431E-024 1.94832721263369E-024 3.12488025349299E-024 5.00390078742256E-024 8.00326800559922E-024 1.27898086477448E-023 2.0428350437723E-023 3.26206890299045E-023 5.20891984794301E-023 8.31934485804211E-023 1.32922674140812E-022 2.12495266048783E-022 3.39939702609844E-022 5.44263628097057E-022 8.72194100018373E-022 1.39908042595177E-021 2.24653116980529E-021 3.61092726620736E-021 5.80944840254329E-021 9.35416740934126E-021 1.50708143856913E-020
4.89283765079703E-028 1.43405928187266E-027 3.15670152258213E-027 6.18524542540754E-027 1.13781631829546E-026 2.01228962226175E-026 3.46511728918209E-026 5.8539121470276E-026 9.74996691775923E-026 1.60637154346014E-025 2.62432883638138E-025 4.25886846865727E-025 6.87488851270965E-025 1.10508593741691E-024 1.77033818964409E-024 2.82844947711994E-024 4.50944323207595E-024 7.17777846781699E-024 1.1411133140219E-023 1.81256287098292E-023 2.87750918337069E-023 4.566849793337E-023 7.24763057948584E-023 1.15039079605197E-022 1.82660447369611E-022 2.90176909360085E-022 4.61274749668648E-022 7.33810088054015E-022 1.16834685870573E-021 1.86186173960249E-021 2.96973472186361E-021 4.74099424511978E-021 7.5746828352981E-021 1.21096797303401E-020 1.93670765462215E-020
7.58314975219136E-028 2.21061671690906E-027 4.83983215702432E-027 9.43185089543081E-027 1.72563117267095E-026 3.03525090916561E-026 5.19807610368274E-026 8.7334048414414E-026 1.44658899192677E-025 2.37019652483984E-025 3.85074222455144E-025 6.21440451930043E-025 9.97564631297699E-025 1.59452827646101E-024 2.54005762205509E-024 4.03531002854925E-024 6.39708490513863E-024 1.01243932516879E-023 1.60035360330731E-023 2.52741309810028E-023 3.98917174295525E-023 6.29435815158173E-023 9.93079542013115E-023 1.56700220120519E-022 2.47335189843329E-022 3.90570907339531E-022 6.17117238651717E-022 9.75739677844447E-022 1.54394097472915E-021 2.44497789439855E-021 3.87494779575147E-021 6.14582979544617E-021 9.75368014842124E-021 1.54862040370181E-020 2.4591354228424E-020
1.1519913181639E-027 3.34105449136719E-027 7.2771970507895E-027 1.41087173937794E-026 2.5679600308707E-026 4.49342295489409E-026 7.65526685402451E-026 1.27946584235232E-025 2.10819062559207E-025 3.43605977033678E-025 5.55295587502961E-025 8.91403360896208E-025 1.42331833439313E-024 2.262926563647E-024 3.58549960734389E-024 5.66553782134747E-024 8.93293709609283E-024 1.40610696194084E-023 2.21050312702719E-023 3.47188332016016E-023 5.44969618857495E-023 8.55120881261774E-023 1.34162470097366E-022 2.10508815425925E-022 3.30385385368668E-022 5.18736621264064E-022 8.14894271181439E-022 1.2809268070603E-021 2.01484958080091E-021 3.17151345670595E-021 4.99559109161922E-021 7.87354539826012E-021 1.24152041913006E-020 1.95811215212864E-020 3.08799312067589E-020
1.71801011857302E-027 4.95832137006664E-027 1.07469020812026E-026 2.0733281327119E-026 3.75511529429016E-026 6.53822456300874E-026 1.10836608933236E-025 1.84325162550538E-025 3.02197818887884E-025 4.90072075874479E-025 7.88012904728625E-025 1.25859223802394E-024 1.99942925359103E-024 3.16270662721972E-024 4.98555439589913E-024 7.83737685910178E-024 1.22936167934525E-023 1.92508098113358E-023 3.01061900127913E-023 4.70383163010636E-023 7.34459576508399E-023 1.14635160984288E-022 1.78895896645515E-022 2.79190755765005E-022 4.35805873774105E-022 6.80515227438467E-022 1.06312523295771E-021 1.66176138163713E-021 2.59903067931669E-021 4.06739064380069E-021 6.36889479723362E-021 9.97727496389331E-021 1.56344806109456E-020 2.44998492404077E-020 3.83786034115903E-020
2.51869287638171E-027 7.23527176240042E-027 1.56087392624618E-026 2.99716378287616E-026 5.40277665253475E-026 9.36263571887032E-026 1.57964380644129E-025 2.61451494633628E-025 4.26600269298631E-025 6.88502596234556E-025 1.10176021233357E-024 1.75121307099105E-024 2.76854728522335E-024 4.35801010563988E-024 6.83623994696191E-024 1.06939894661003E-023 1.66918335701272E-023 2.60086797050841E-023 4.04723939254277E-023 6.29182529974148E-023 9.77465689368801E-023 1.51790940464364E-022 2.35671359139549E-022 3.65904643250653E-022 5.68198349619432E-022 8.82594389455485E-022 1.37150277330596E-021 2.13224707295664E-021 3.31664097085957E-021 5.16149154971411E-021 8.03601213340192E-021 1.25152457499075E-020 1.94931643765389E-020 3.03556040933605E-020 4.72420873656674E-020
