3.4685427141451E-027 9.94345991993925E-027 2.1404701252814E-026 4.10069158042754E-026 7.37418962324906E-026 1.27464760681767E-025 2.14480889980621E-025 3.53996742853577E-025 5.75900891101838E-025 9.26592786789552E-025 1.47796347267937E-024 2.34122814839497E-024 3.68822877202369E-024 5.78424140327202E-024 9.03850984089482E-024 1.40821059310935E-023 2.1887941763506E-023 3.39558450189986E-023 5.25981325789911E-023 8.13805282665038E-023 1.25803372547633E-022 1.94354771383457E-022 3.0013978715964E-022 4.63402161856777E-022 7.1542925229335E-022 1.10460044058368E-021 1.70575551551147E-021 2.6346998937407E-021 4.07064372217346E-021 6.29086142890534E-021 9.72409954965947E-021 1.50325878607938E-020 2.32373588415699E-020 3.59084778428585E-020 5.54512712059076E-020
5.75885757250977E-027 1.64034187319624E-026 3.50837625974219E-026 6.67800412983424E-026 1.19313263525659E-025 2.04899776742519E-025 3.42538002290708E-025 5.61668277241243E-025 9.07779312084118E-025 1.45099031509039E-024 2.29918142832393E-024 3.61807669710833E-024 5.66195672435422E-024 8.82062802899038E-024 1.36912650985295E-023 2.11883263656542E-023 3.27117845503755E-023 5.04047259593434E-023 7.75479973505361E-023 1.19165147365605E-022 1.82950248055616E-022 2.80691712008864E-022 4.30458333571348E-022 6.599569134923E-022 1.01169054518254E-021 1.5508831928857E-021 2.37765001602318E-021 3.64567368054666E-021 5.5908255716189E-021 8.57493415291638E-021 1.31525086068039E-020 2.01720139076955E-020 3.0928679007765E-020 4.73932503033686E-020 7.25509418041052E-020
9.29560458474654E-027 2.63176724626266E-026 5.59479255910052E-026 1.05847836242661E-025 1.87963745206424E-025 3.20825823571769E-025 5.33054072632283E-025 8.68698477948999E-025 1.39536508412686E-024 2.21657263618025E-024 3.49053306248938E-024 5.45868677246359E-024 8.4890537476355E-024 1.31420937735265E-023 2.02707772235699E-023 3.11726745715582E-023 4.78211831170384E-023 7.32172119338452E-023 1.1192432156612E-022 1.70883405648781E-022 2.6065352276321E-022 3.97302601007858E-022 6.0528936322735E-022 9.21857015453509E-022 1.40373168393485E-021 2.13733155778593E-021 3.2543159907304E-021 4.95523892389225E-021 7.54546242311651E-021 1.14895336947141E-020 1.74931974827986E-020 2.66264344747601E-020 4.05067532787261E-020 6.15697511496215E-020 9.3463837560075E-020
1.46251282017709E-026 4.11708608772638E-026 8.70242116866078E-026 1.63698531588537E-025 2.89025699242058E-025 4.90482998139401E-025 8.10234388226046E-025 1.31276051984157E-024 2.09639621485689E-024 3.31076459708855E-024 5.18310906369654E-024 8.05805262984632E-024 1.24576235727272E-023 1.91718779477337E-023 2.93957318041887E-023 4.49356116126472E-023 6.85216406176096E-023 1.04279425506265E-022 1.58443312450614E-022 2.40435122584263E-022 3.64496231581689E-022 5.52157553971045E-022 8.35978252583395E-022 1.26520481482465E-021 1.91433461522259E-021 2.89606671181469E-021 4.38086635595754E-021 6.62647076627355E-021 1.00222775036349E-020 1.51558904256078E-020 2.29124128265248E-020 3.46216740091529E-020 5.22747480248829E-020 7.88390541531386E-020 1.18710899705697E-019
2.24796598622097E-026 6.2941260238777E-026 1.32322741982261E-025 2.4756053001348E-025 4.34718833422272E-025 7.33709751115845E-025 1.20540253818763E-024 1.94231903160092E-024 3.0847099262425E-024 4.8447030399686E-024 7.54255981010554E-024 1.16610955277752E-023 1.79273516671962E-023 2.74351662499324E-023 4.18291404988521E-023 6.35808072042179E-023 9.64033159500527E-023 1.45874294304794E-022 2.20371681297212E-022 3.32480206574623E-022 5.01105716316489E-022 7.54654031509257E-022 1.13581023881055E-021 1.70872244419871E-021 2.56979374514879E-021 3.8638791293773E-021 5.80855765892554E-021 8.73042586668051E-021 1.31191982173961E-020 1.97080120451904E-020 2.95919627258145E-020 4.44017938448005E-020 6.65560305996523E-020 9.96226762196599E-020 1.48830493186208E-019
3.38232761881662E-026 9.42192969637417E-026 1.97065738395325E-025 3.66795338343488E-025 6.40781582617444E-025 1.07591563834426E-024 1.75845552365774E-024 2.81875915529466E-024 4.45330406484691E-024 6.95757649316094E-024 1.07751729922246E-023 1.65710853146399E-023 2.53410632339994E-023 3.85748120198303E-023 5.84995425263065E-023 8.84434903973103E-023 1.33378608157485E-022 2.00730925562001E-022 3.01590868754107E-022 4.52521274484742E-022 6.78258540992896E-022 1.015747999776E-021 1.52017119650931E-021 2.27394386213972E-021 3.40013719898367E-021 5.08247009372291E-021 7.59503085741391E-021 1.13463417673965E-020 1.69444426962611E-020 2.52925404274594E-020 3.77286636860372E-020 5.62278682731411E-020 8.36919230183731E-020 1.24358880124652E-019 1.84372812337643E-019
4.99049853350677E-026 1.38343622473047E-025 2.87948867581729E-025 5.33343255649022E-025 9.27182831767247E-025 1.54917100296416E-024 2.51948344994067E-024 4.01874116618969E-024 6.31770068548834E-024 9.82136137792666E-024 1.51344612566448E-023 2.31587047530612E-023 3.52370733956897E-023 5.3368009091949E-023 8.05233134271536E-023 1.21120034848517E-022 1.81721032994593E-022 2.72075193982175E-022 4.06662163844228E-022 6.06986444940076E-022 9.04984221039095E-022 1.34808155167468E-021 2.00670101729329E-021 2.98539341014319E-021 4.43932528731972E-021 6.59865656923359E-021 9.80449546456807E-021 1.4561751713075E-020 2.16164845175287E-020 3.20684398603135E-020 4.75335659210827E-020 7.03764892843204E-020 1.04039159037053E-019 1.53498716917683E-019 2.25894180017611E-019
7.23193161874488E-026 1.995555320263E-025 4.13436103702651E-025 7.62223288212249E-025 1.31891551825399E-024 2.19341474509888E-024 3.55055383488306E-024 5.63677837481461E-024 8.81960540063842E-024 1.36459415033175E-023 2.0928235939161E-023 3.18717164512062E-023 4.82622655948985E-023 7.27438179805226E-023 1.09227934405219E-022 1.63498564734031E-022 2.44105085701722E-022 3.63681112829783E-022 5.4089212144749E-022 8.0331149371037E-022 1.19166667615299E-021 1.76610554863781E-021 2.6154377274413E-021 3.87074853426133E-021 5.72542332440588E-021 8.46453617948494E-021 1.25078537500704E-020 1.84725123844471E-020 2.72638954960974E-020 4.02065220972929E-020 5.92309730163345E-020 8.71380344097349E-020 1.2796710754167E-019 1.87501909705597E-019 2.7395138555167E-019
1.03074724678006E-025 2.83172353462982E-025 5.84088985010938E-025 1.07208825566415E-024 1.84687285795203E-024 3.05778017171554E-024 4.92765892124938E-024 7.78803378629723E-024 1.21308531186443E-023 1.86845938184585E-023 2.85261382387466E-023 4.3245186625267E-023 6.51858277681097E-023 9.78014401094131E-023 1.46176068560936E-022 2.17790361382852E-022 3.23646780668247E-022 4.79922559914214E-022 7.10397693760702E-022 1.0500205851648E-021 1.55014236622597E-021 2.28619593018933E-021 3.36895062569699E-021 4.96098456047005E-021 7.30074633395981E-021 1.07376096589308E-020 1.57827626744401E-020 2.31827435365198E-020 3.40250687470066E-020 4.98888168827518E-020 7.30572761950845E-020 1.06814736565677E-019 1.55854828027543E-019 2.2683267782976E-019 3.29096192147604E-019
1.44670069074862E-025 3.9578027297011E-025 8.12930840210664E-025 1.48583555849413E-024 2.54880718370983E-024 4.20203782506165E-024 6.74282286231617E-024 1.06113289602458E-023 1.64576281659595E-023 2.52398201054097E-023 3.83675952210097E-023 5.79122153360146E-023 8.6913570832631E-023 1.29829129721386E-022 1.93190285846227E-022 2.86561847892914E-022 4.23944559208642E-022 6.25824936610637E-022 9.2217050753061E-022 1.35680482579012E-021 1.99379412649073E-021 2.9267624341689E-021 4.29246087999319E-021 6.29049966558138E-021 9.21197358132396E-021 1.34808587839774E-020 1.97136322258189E-020 2.88046800346448E-020 4.2047826391498E-020 6.13077995359478E-020 8.92596268573143E-020 1.29718597809003E-019 1.88088024325151E-019 2.71955594216918E-019 3.91870125993432E-019
