mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_gamma	param_kernel	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.10790042877197266	0.04030569115145085	0.01793828010559082	0.007953439361702992	0.001	0.1	poly	{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'poly'}	0.4673860578774096	0.5739231624505357	0.5044313099343788	-0.510993621445311	0.3808583485703834	0.2831210514774793	0.40191252377165576	23	0.5222405179068177	0.48931927006070897	0.5111569990465733	0.5229197299467017	0.5181790046532312	0.5127631043228066	0.012445909591207067
0.09344301223754883	0.028623760749499027	0.016806936264038085	0.01182700867085163	0.001	0.1	rbf	{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}	0.6156004023538246	0.7372869439220746	0.6506287368867749	0.0730914986051895	0.6682515174238676	0.5489718198383462	0.24121600657649106	14	0.6846141611399261	0.6547702106102803	0.6829118676418341	0.6921084295592174	0.6801090849901484	0.6789027507882813	0.012703683840531419
0.09700975418090821	0.02342306771018067	0.016756391525268553	0.0053522392193834055	0.001	1	poly	{'alpha': 0.001, 'gamma': 1, 'kernel': 'poly'}	0.46767760496587824	0.5740162262799259	0.5044591130169331	-0.5164780201766362	0.37990501827163775	0.28191598847154775	0.404076777946766	32	0.5222416982464148	0.4893204602306102	0.5111581305103415	0.5229208973379667	0.5181802034043258	0.5127642779459318	0.012445906638341978
0.06959924697875977	0.01037235367204079	0.013326740264892578	0.005860585027074208	0.001	1	rbf	{'alpha': 0.001, 'gamma': 1, 'kernel': 'rbf'}	0.8838367608706154	0.9579762011762312	0.8995963273794622	0.7199148999702654	0.8971259594315512	0.871690029765625	0.08006782679967991	6	0.9201786031063347	0.9074803941606693	0.921738515609275	0.923114091905208	0.9216795412175196	0.9188382291998014	0.0057543850427295325
0.10557041168212891	0.01643901832589945	0.021509313583374025	0.01423556678186914	0.001	2	poly	{'alpha': 0.001, 'gamma': 2, 'kernel': 'poly'}	0.4676779663605615	0.5740163424293533	0.5044591134576759	-0.5164844792824871	0.37990391036224314	0.2819145706654694	0.4040793267234475	33	0.5222416982805135	0.4893204602769787	0.5111581307710882	0.522920897299985	0.518180203403804	0.5127642780064738	0.012445906613092323
0.07779860496520996	0.0028422254589973626	0.01903977394104004	0.01115223748202412	0.001	2	rbf	{'alpha': 0.001, 'gamma': 2, 'kernel': 'rbf'}	0.9314958318898986	0.973103077680771	0.943184398372762	0.9109101445758624	0.9505074730987076	0.9418401851236002	0.020581400794174174	4	0.9563174479820736	0.9515717499156412	0.9579360818269491	0.9580908640913037	0.9573992179292343	0.9562630723490404	0.0024266055727800093
0.10908017158508301	0.013533959795190188	0.017529106140136717	0.0045823892137607704	0.01	0.1	poly	{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'poly'}	0.4647887804428264	0.5730154568526019	0.5041165234393509	-0.46428654448707357	0.3889093333646211	0.2933087099224654	0.3834504562026392	20	0.522129181113806	0.4892070508043141	0.5110500361478554	0.5228096044692746	0.5180659562378287	0.5126523657546157	0.012446178070927814
0.08367972373962403	0.00932270944994376	0.015359973907470703	0.007959341653745497	0.01	0.1	rbf	{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}	0.5292214396940345	0.6561526881161832	0.5791656453700914	0.10797036299900985	0.5778424121123261	0.490070509658329	0.19532457985053073	15	0.6070081648954838	0.577236377322466	0.6043559710644864	0.6129105229679832	0.6043414623026269	0.6011704997106092	0.012368920137921043
0.10449719429016113	0.01193367971856057	0.013217353820800781	0.005752307474450441	0.01	1	poly	{'alpha': 0.01, 'gamma': 1, 'kernel': 'poly'}	0.4676722645317695	0.5740142814194484	0.5044604986681605	-0.5163977822674641	0.379917923258392	0.28193343712206126	0.4040450767200899	30	0.5222416976211426	0.489320459680799	0.5111581299064594	0.5229208968358938	0.5181802029073257	0.512764277390324	0.012445906640632724
0.08258309364318847	0.007265892324179705	0.014294099807739259	0.006876959048850184	0.01	1	rbf	{'alpha': 0.01, 'gamma': 1, 'kernel': 'rbf'}	0.8165878916333136	0.92424461560716	0.8437928869766274	0.464642202152517	0.8675711504738101	0.7833677493686856	0.16326497098527312	7	0.8699449667977674	0.849442153357934	0.8715463215524775	0.876988530432428	0.8712960455990442	0.8678436035479302	0.009510922784493463
0.10022482872009278	0.02168436848317133	0.014128875732421876	0.0071024813471117325	0.01	2	poly	{'alpha': 0.01, 'gamma': 2, 'kernel': 'poly'}	0.46767587725638454	0.5740154411969076	0.5044605043595635	-0.5164622934360389	0.3799068520379275	0.2819192762829489	0.4040705330572342	31	0.5222416980047125	0.48932046007620217	0.5111581302636508	0.5229208971668388	0.5181802032704931	0.5127642777563794	0.012445906626490906
0.09694795608520508	0.03928580721160853	0.014675092697143555	0.007690546696795499	0.01	2	rbf	{'alpha': 0.01, 'gamma': 2, 'kernel': 'rbf'}	0.8794559067621512	0.9589368014068766	0.8996048542928811	0.7585645596702811	0.907251893919267	0.8807628032102913	0.06648606998795581	5	0.9204918925044712	0.9084559319302087	0.9219670673296414	0.9236296100298013	0.9219002758760535	0.9192889555340352	0.005506977681558586
0.10433168411254883	0.027600050297900375	0.014980316162109375	0.004962711749930055	0.1	0.1	poly	{'alpha': 0.1, 'gamma': 0.1, 'kernel': 'poly'}	0.4419093175114289	0.5601596051287215	0.4969603852620895	-0.18522262473746914	0.4327145421032645	0.3493042450536071	0.2711140978411672	17	0.5148815062808197	0.4819255923173729	0.5039631640476868	0.5156357405187757	0.5107208544279533	0.5054253715185217	0.012458651068223093
0.07586145401000977	0.011754898067721615	0.01676468849182129	0.010418588364803808	0.1	0.1	rbf	{'alpha': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}	0.4231205220995607	0.5476216175537391	0.49156402435609126	0.0018454433390083153	0.46064320422379096	0.38495896231443805	0.1958490011221749	16	0.5067178556296519	0.47482360221201647	0.4973738208634695	0.5095290506806468	0.5034816933572288	0.4983852045486027	0.012456039342067082
0.08822832107543946	0.01278934605626192	0.014437055587768555	0.007481523688367022	0.1	1	poly	{'alpha': 0.1, 'gamma': 1, 'kernel': 'poly'}	0.4676188647244998	0.5739948007215949	0.5044742961979233	-0.5155963106219192	0.38004679290764815	0.2821076887859494	0.4037284060830045	28	0.522241635572882	0.4893204040574745	0.5111580708185008	0.5229208469430985	0.5181801515308799	0.5127642217845672	0.012445907056456637
0.08048825263977051	0.017880555340136314	0.01794919967651367	0.010158738391909118	0.1	1	rbf	{'alpha': 0.1, 'gamma': 1, 'kernel': 'rbf'}	0.7111595201784591	0.8435783507931993	0.7566392629689849	0.30000063506000735	0.8269019615156683	0.6876559461032639	0.19964418612755655	10	0.7872151048260284	0.7591375219611708	0.7872614358978495	0.7983980056718414	0.7855604805921103	0.7835145097898001	0.013020567120314894
0.11456527709960937	0.030891383413557915	0.014598894119262695	0.005836503691508637	0.1	2	poly	{'alpha': 0.1, 'gamma': 2, 'kernel': 'poly'}	0.4676549847521061	0.5740064194514627	0.5044743861566047	-0.5162407128667061	0.3799362220424775	0.28196625990718893	0.4039826997369708	29	0.5222416729861361	0.4893204399343973	0.511158107640691	0.5229208803737311	0.5181801860944601	0.512764257405883	0.012445906752472171
0.08143830299377441	0.005924436204438483	0.015009260177612305	0.007948644386130637	0.1	2	rbf	{'alpha': 0.1, 'gamma': 2, 'kernel': 'rbf'}	0.7890411331453399	0.9118847647736914	0.827660595949157	0.48855976600052703	0.8729947391723473	0.7780281998082125	0.15054092945216677	8	0.8544004774060593	0.8325130341279277	0.8564039102434796	0.8633513490633271	0.8568591554794243	0.8527055852640435	0.010534456044955306
0.5006141662597656	0.0615589397904837	0.018553447723388673	0.005553631638497708	0.0	0.1	poly	{'alpha': 0.0, 'gamma': 0.1, 'kernel': 'poly'}	0.4505176968693879	0.5695349456486548	0.4970680525368864	-1.435606664582137	0.3760647126643637	0.09151574862743117	0.7661499070847831	34	0.5094810989062216	0.48327003720021666	0.5013646110257709	0.47936563855119785	0.5094722928190839	0.49659073570049816	0.012876574415071266
0.4582070827484131	0.06612478744758488	0.016865968704223633	0.005654890481026097	0.0	0.1	rbf	{'alpha': 0.0, 'gamma': 0.1, 'kernel': 'rbf'}	0.9626386513882883	0.9764886107741563	0.9636659945762326	0.8719675020918032	0.9515607765130626	0.9452643070687087	0.037490036630646546	3	0.9707489312517561	0.9686420389581072	0.9717396488839679	0.9721685268485094	0.971968523708907	0.9710535339302495	0.0013007121145700456
0.5150950908660888	0.0801202705810441	0.01838064193725586	0.009089768924823832	0.0	1	poly	{'alpha': 0.0, 'gamma': 1, 'kernel': 'poly'}	0.41689735877646433	0.5634533502721205	0.49972067539596704	-1.3480750614088974	0.18846416326165175	0.06409209725946123	0.7173966777838892	35	0.48657596558071603	0.43695884236488236	0.497476916208834	0.49540707554333785	0.498272466084134	0.4829382531563809	0.02336373903980032
0.5397025585174561	0.04492670978843355	0.012154388427734374	0.003810800067836262	0.0	1	rbf	{'alpha': 0.0, 'gamma': 1, 'kernel': 'rbf'}	0.9921226463138767	0.9918180032807433	0.9864465207589557	0.9907524500094891	0.9985125286327887	0.9919304297991707	0.0038687079681035013	2	0.9781447718347694	0.9906932990525752	0.9860081211322796	0.9990749614163452	0.9992014508634391	0.9906245208598818	0.008025380819610147
0.46403303146362307	0.038253682095779354	0.016912221908569336	0.006719418073004282	0.0	2	poly	{'alpha': 0.0, 'gamma': 2, 'kernel': 'poly'}	0.5267533263307874	0.565533223043234	0.49112459082681276	-1.8966576142249334	0.36387440370132124	0.010125585935444404	0.9557931059277158	36	0.4358851789264199	0.4744341478280193	0.4840450688869424	0.47604090405263083	0.4935397122807888	0.47278900239496024	0.01965942292195785
0.5161781787872315	0.022670176938753	0.01461200714111328	0.007306172871025744	0.0	2	rbf	{'alpha': 0.0, 'gamma': 2, 'kernel': 'rbf'}	0.9998457231551043	0.99977564178199	0.999835757161579	0.9984154665764605	0.99958091963942	0.9994907016629107	0.0005459971067616568	1	0.9998231257992748	0.9997985752375751	0.9997936975896423	0.9998663101502692	0.9998446148216344	0.9998252647196793	2.7468312479078767e-05
0.1151031494140625	0.018919527385219338	0.016006326675415038	0.009575443259682308	0.5	0.1	poly	{'alpha': 0.5, 'gamma': 0.1, 'kernel': 'poly'}	0.3844069769907258	0.5059305092047673	0.45769225719828965	-0.07826608014563749	0.4215561561587648	0.3382639638813821	0.21210338620380415	18	0.4683576773354682	0.43552366107879364	0.4566588924615269	0.4695166313875927	0.4637711847173512	0.4587656093961465	0.012468154982502344
0.1006838321685791	0.016948561977596102	0.010594749450683593	0.0068595734566942075	0.5	0.1	rbf	{'alpha': 0.5, 'gamma': 0.1, 'kernel': 'rbf'}	0.3432463429769031	0.4633514885010867	0.4254557698604488	-0.004995536956117515	0.4082413406436874	0.3270598810052017	0.1705112223609281	19	0.43280186562371714	0.4004975611521521	0.41940187472123025	0.4341017987200683	0.4281604819786459	0.42299271643916275	0.012371443514398879
0.11429009437561036	0.016678050718649473	0.018041467666625975	0.002167675962811146	0.5	1	poly	{'alpha': 0.5, 'gamma': 1, 'kernel': 'poly'}	0.46738164866943416	0.5739075116943526	0.5045343159508321	-0.5120543606424097	0.380615581737435	0.2828769394819288	0.40232856928760474	24	0.5222401382086006	0.4893190615937247	0.5111566447540392	0.5229196426003555	0.5181789114576512	0.5127628797228743	0.012445917077937765
0.08920750617980958	0.014421002734357369	0.012242698669433593	0.005338116536239756	0.5	1	rbf	{'alpha': 0.5, 'gamma': 1, 'kernel': 'rbf'}	0.609527961979557	0.7508062356666977	0.6733151336865331	0.35072696493785527	0.7560757335246547	0.6280904059590596	0.14883530338770173	12	0.7022936548328629	0.6720306623606065	0.7002031379378721	0.7138348489031656	0.69873341219644	0.6974191432461894	0.01376436810332835
0.11453084945678711	0.013880270886316916	0.02401003837585449	0.0037675542763238143	0.5	2	poly	{'alpha': 0.5, 'gamma': 2, 'kernel': 'poly'}	0.46756208469336713	0.573966072945037	0.5045354927878759	-0.5152608738023254	0.3800658461877321	0.28217372456233736	0.4035941478169581	27	0.5222410686535727	0.48931995402254547	0.5111575606722661	0.5229204743123457	0.518179771252763	0.5127637657826986	0.012445909511293462
0.08300094604492188	0.005480872319236312	0.010037088394165039	0.005251564143307674	0.5	2	rbf	{'alpha': 0.5, 'gamma': 2, 'kernel': 'rbf'}	0.6895895003230228	0.8337013920162644	0.7494939245725936	0.3905166170314104	0.8430208402166534	0.7012644548319888	0.16532454151762116	9	0.777638804318608	0.7494878033194974	0.7782270894307903	0.7913244322967073	0.7777284068151982	0.7748813072361602	0.013726692446390236
0.10042166709899902	0.032258299197749245	0.02038416862487793	0.010594068861751306	1.0	0.1	poly	{'alpha': 1.0, 'gamma': 0.1, 'kernel': 'poly'}	0.35261580689761296	0.46963845505390445	0.42907024062713717	-0.17541086659176924	0.3834003014016486	0.2918627874777068	0.23699991003937854	21	0.43482333181553423	0.4023007608648746	0.42145700392724217	0.4362394922019482	0.4300571243853928	0.4249755426389984	0.012459565222251744
0.08683867454528808	0.00983665564383427	0.017687273025512696	0.0029736506549353937	1.0	0.1	rbf	{'alpha': 1.0, 'gamma': 0.1, 'kernel': 'rbf'}	0.3056708156455299	0.4195765248885017	0.3898352103626276	-0.0752023661844591	0.37121274145206307	0.2822185852328526	0.18257505035207974	26	0.39354068735097913	0.3617679819823241	0.3782656791207847	0.39472257673175737	0.3883614899585638	0.3833316830288818	0.012246899891571393
0.10900096893310547	0.023491659491593316	0.01765294075012207	0.00385100336463825	1.0	1	poly	{'alpha': 1.0, 'gamma': 1, 'kernel': 'poly'}	0.4670854001215702	0.5737967940811426	0.504606379461726	-0.507672790106982	0.38131754505837545	0.28382666572316645	0.40059605120487635	22	0.5222354920838592	0.48931489544687506	0.5111522193697218	0.5229159044439947	0.5181750626655462	0.5127587148019994	0.012445948150157232
0.09126510620117187	0.03717226429972457	0.010698843002319335	0.007211235168738586	1.0	1	rbf	{'alpha': 1.0, 'gamma': 1, 'kernel': 'rbf'}	0.5578454525358437	0.7008958493588265	0.6304572631685433	0.4056385063801031	0.7110748987399321	0.6011823940366497	0.11224228813011485	13	0.6571075307823259	0.6265804043232774	0.6539176455500966	0.6681133683543289	0.6536440211168283	0.6518725940253713	0.013698046307844585
0.12650513648986816	0.03398369356926226	0.012892198562622071	0.0032015706091409277	1.0	2	poly	{'alpha': 1.0, 'gamma': 2, 'kernel': 'poly'}	0.4674458597681872	0.5739150707672518	0.504610530394702	-0.5140473898435769	0.38022580242227566	0.28242997470176795	0.4031126032353425	25	0.5222391896458011	0.4893184428876791	0.5111558599691641	0.5229192113021903	0.5181784808513198	0.5127622369312308	0.012445918089310715
0.08535828590393066	0.012154301911645616	0.015984153747558592	0.006461060865866267	1.0	2	rbf	{'alpha': 1.0, 'gamma': 2, 'kernel': 'rbf'}	0.6357272036416775	0.7847071263530929	0.7065816673155343	0.4225601771024791	0.8145203255475066	0.6728192999920581	0.13981660558007808	11	0.7338185557471442	0.7039626483784265	0.7332179931340563	0.7484522547394139	0.7325610466788496	0.7304024997355781	0.014485269497970037
