   1.0757166e+04   8.1067267e+02   1.5031001e+23   2.1731750e+18   3.6032508e+13   6.8515258e+08   1.4940774e+04   3.7363876e-01   1.0715779e-05   3.5244275e-10   1.3293717e-14   5.7503895e-19   2.8526016e-23   1.6228485e-27   1.0587851e-31   7.9219247e-36   6.7974589e-40   6.6889119e-44   7.5484428e-48   9.7690485e-52   1.4499071e-55   2.4678632e-59   4.8172037e-63   1.0783554e-66   2.7683556e-70   8.1503228e-74   2.7518247e-77   1.0655154e-80   4.7314219e-84   2.4094429e-87   1.4071313e-90   9.4242240e-94   7.2385169e-97  6.3759747e-100  6.4407522e-103  7.4613876e-106  9.9127834e-109  1.5103049e-111  2.6389227e-114  5.2878814e-117  1.2151496e-119  3.2023648e-122  9.6784289e-125  3.3545319e-127  1.3333741e-129  6.0780613e-132  3.1773947e-134  1.9048916e-136  1.3096714e-138   0.0000000e+00  -7.0467967e-07  -1.6589426e-11  -4.4520632e-16  -1.3620142e-20  -4.7499854e-25  -1.8883968e-29  -8.5582425e-34  -4.4214656e-38  -2.6039837e-42  -1.7482382e-46  -1.3379914e-50  -1.1673372e-54  -1.1609933e-58  -1.3162956e-62  -1.7012475e-66  -2.5065242e-70  -4.2098502e-74  -8.0603096e-78  -1.7592483e-81  -4.3771649e-85  -1.2415066e-88  -4.0141673e-92  -1.4795589e-95  -6.2166926e-99 -2.9776721e-102 -1.6258657e-105 -1.0120054e-108 -7.1807753e-112 -5.8083152e-115 -5.3557384e-118 -5.6296174e-121 -6.7457267e-124 -9.2144400e-127 -1.4348268e-129 -2.5469498e-132 -5.1538481e-135 -1.1888668e-137 -3.1262600e-140 -9.3714620e-143 -3.2024322e-145 -1.2475067e-147 -5.5398265e-150 -2.8043988e-152 -1.6183548e-154 -1.0646284e-156 -7.9838559e-159 -6.8252360e-161   1.4093925e-06
   1.0757166e+04   8.1067267e+02   1.5031001e+23   2.1731750e+18   3.6032508e+13   6.8515258e+08   1.4940774e+04   3.7364808e-01   2.1711210e-05   1.2951470e-05   1.5221545e-05   1.7851172e-05   2.0889653e-05   2.4392269e-05   2.8420366e-05   3.3041792e-05   3.8331340e-05   4.4371168e-05   5.1251213e-05   5.9069575e-05   6.7932862e-05   7.7956492e-05   8.9264934e-05   1.0199188e-04   1.1628035e-04   1.3228262e-04   1.5016017e-04   1.7008337e-04   1.9223107e-04   2.1679003e-04   2.4395411e-04   2.7392331e-04   3.0690249e-04   3.4309986e-04   3.8272514e-04   4.2598742e-04   4.7309256e-04   5.2424022e-04   5.7962034e-04   6.3940919e-04   7.0376472e-04   7.7282134e-04   8.4668403e-04   9.2542176e-04   1.0090603e-03   1.0975742e-03   1.1908788e-03   1.2888215e-03   1.3911733e-03   4.2340308e+14  -7.0467965e-07  -1.6589426e-11  -4.4520631e-16  -1.3620115e-20  -4.4393948e-25   3.6723727e-26   4.3371907e-26   5.1086191e-26   6.0041983e-26   7.0414649e-26   8.2400055e-26   9.6216261e-26   1.1210525e-25   1.3033464e-25   1.5119947e-25   1.7502381e-25   2.0216242e-25   2.3300225e-25   2.6796384e-25   3.0750244e-25   3.5210903e-25   4.0231098e-25   4.5867238e-25   5.2179398e-25   5.9231268e-25   6.7090051e-25   7.5826298e-25   8.5513675e-25   9.6228655e-25   1.0805012e-24   1.2105889e-24   1.3533708e-24   1.5096743e-24   1.6803241e-24   1.8661322e-24   2.0678861e-24   2.2863351e-24   2.5221746e-24   2.7760275e-24   3.0484241e-24   3.3397783e-24   3.6503624e-24   3.9802777e-24   4.3294243e-24   4.6974679e-24   5.0838067e-24   5.4875375e-24   1.4093925e-06
   1.0757166e+04   8.1067267e+02   1.5031001e+23   2.1731750e+18   3.6032508e+13   6.8515258e+08   1.4940774e+04   3.7368678e-01   6.7409518e-05   6.6777845e-05   7.8484085e-05   9.2042751e-05   1.0770952e-04   1.2576941e-04   1.4653875e-04   1.7036737e-04   1.9764089e-04   2.2878293e-04   2.6425723e-04   3.0456956e-04   3.5026962e-04   4.0195247e-04   4.6025987e-04   5.2588109e-04   5.9955338e-04   6.8206185e-04   7.7423881e-04   8.7696233e-04   9.9115404e-04   1.1177760e-03   1.2578267e-03   1.4123353e-03   1.5823556e-03   1.7689570e-03   1.9732156e-03   2.1962015e-03   2.4389651e-03   2.7025206e-03   2.9878265e-03   3.2957630e-03   3.6271063e-03   3.9824987e-03   4.3624146e-03   4.7671233e-03   5.1966465e-03   5.6507140e-03   6.1287150e-03   6.6296499e-03   7.1520816e-03   8.4680616e+14  -7.0467963e-07  -1.6589425e-11  -4.4520630e-16  -1.3620036e-20  -3.5076235e-25   1.4695156e-25   1.7348763e-25   2.0434476e-25   2.4016793e-25   2.8165859e-25   3.2960021e-25   3.8486502e-25   4.4842095e-25   5.2133851e-25   6.0479778e-25   7.0009505e-25   8.0864935e-25   9.3200846e-25   1.0718544e-24   1.2300081e-24   1.4084335e-24   1.6092396e-24   1.8346823e-24   2.0871642e-24   2.3692319e-24   2.6835720e-24   3.0330044e-24   3.4204723e-24   3.8490298e-24   4.3218250e-24   4.8420797e-24   5.4130638e-24   6.0380645e-24   6.7203497e-24   7.4631242e-24   8.2694779e-24   9.1423251e-24   1.0084335e-23   1.1097847e-23   1.2184784e-23   1.3346537e-23   1.4583854e-23   1.5896705e-23   1.7284137e-23   1.8744129e-23   2.0273433e-23   2.1867425e-23   1.4093924e-06
   1.0757166e+04   8.1067266e+02   1.5031001e+23   2.1731750e+18   3.6032508e+13   6.8515258e+08   1.4940774e+04   3.7377666e-01   1.7350273e-04   1.9174117e-04   2.2535442e-04   2.6428594e-04   3.0927053e-04   3.6112662e-04   4.2076242e-04   4.8918243e-04   5.6749391e-04   6.5691322e-04   7.5877182e-04   8.7452202e-04   1.0057421e-03   1.1541405e-03   1.3215599e-03   1.5099793e-03   1.7215150e-03   1.9584211e-03   2.2230864e-03   2.5180311e-03   2.8458995e-03   3.2094514e-03   3.6115494e-03   4.0551428e-03   4.5432481e-03   5.0789239e-03   5.6652408e-03   6.3052460e-03   7.0019191e-03   7.7581217e-03   8.5765367e-03   9.4595977e-03   1.0409407e-02   1.1427641e-02   1.2515444e-02   1.3673303e-02   1.4900918e-02   1.6197056e-02   1.7559396e-02   1.8984375e-02   2.0467037e-02   1.2702092e+15  -7.0467962e-07  -1.6589425e-11  -4.4520629e-16  -1.3619905e-20  -1.9546715e-25   3.3066462e-25   3.9034716e-25   4.5977571e-25   5.4037783e-25   6.3373181e-25   7.4160044e-25   8.6594625e-25   1.0089470e-24   1.1730115e-24   1.3607947e-24   1.5752133e-24   1.8194601e-24   2.0970175e-24   2.4116698e-24   2.7675139e-24   3.1689679e-24   3.6207768e-24   4.1280154e-24   4.6960872e-24   5.3307198e-24   6.0379540e-24   6.8241282e-24   7.6958557e-24   8.6599945e-24   9.7236077e-24   1.0893915e-23   1.2178231e-23   1.3583892e-23   1.5118164e-23   1.6788139e-23   1.8600601e-23   2.0561879e-23   2.2677668e-23   2.4952816e-23   2.7391093e-23   2.9994907e-23   3.2765000e-23   3.5700104e-23   3.8796571e-23   4.2047978e-23   4.5444738e-23   4.8973714e-23   1.4093924e-06
   1.0757165e+04   8.1067263e+02   1.5031002e+23   2.1731751e+18   3.6032509e+13   6.8515257e+08   1.4940787e+04   3.8965895e-01   1.8921407e-02   2.2274213e-02   2.6179045e-02   3.0701647e-02   3.5927418e-02   4.1951426e-02   4.8879169e-02   5.6827321e-02   6.5924486e-02   7.6311919e-02   8.8144222e-02   1.0158998e-01   1.1683235e-01   1.3406947e-01   1.5351489e-01   1.7539769e-01   1.9996245e-01   2.2746900e-01   2.5819181e-01   2.9241892e-01   3.3045042e-01   3.7259623e-01   4.1917307e-01   4.7050026e-01   5.2689433e-01   5.8866175e-01   6.5608964e-01   7.2943383e-01   8.0890374e-01   8.9464358e-01   9.8670926e-01   1.0850408e+00   1.1894303e+00   1.2994854e+00   1.4145909e+00   1.5338700e+00   1.6561494e+00   1.7799349e+00   1.9034034e+00   2.0244206e+00   2.1405900e+00   5.5042392e+15  -7.0467942e-07  -1.6589420e-11  -4.4520616e-16  -1.3615709e-20   4.7739784e-24   6.2094812e-24   7.3298504e-24   8.6335631e-24   1.0147090e-23   1.1900066e-23   1.3925593e-23   1.6260519e-23   1.8945737e-23   2.2026468e-23   2.5552560e-23   2.9578763e-23   3.4165003e-23   3.9376622e-23   4.5284606e-23   5.1965763e-23   5.9502854e-23   6.7984663e-23   7.7505989e-23   8.8167529e-23   1.0007564e-22   1.1334194e-22   1.2808270e-22   1.4441797e-22   1.6247041e-22   1.8236362e-22   2.0422006e-22   2.2815820e-22   2.5428884e-22   2.8271048e-22   3.1350337e-22   3.4672212e-22   3.8238666e-22   4.2047144e-22   4.6089276e-22   5.0349459e-22   5.4803340e-22   5.9416296e-22   6.4142083e-22   6.8921867e-22   7.3683937e-22   7.8344391e-22   8.2809125e-22   1.4093920e-06
   1.0757165e+04   8.1067260e+02   1.5031002e+23   2.1731751e+18   3.6032509e+13   6.8515255e+08   1.4940830e+04   4.4141373e-01   8.0014110e-02   9.4233073e-02   1.1075281e-01   1.2988608e-01   1.5199415e-01   1.7747923e-01   2.0678761e-01   2.4041287e-01   2.7889905e-01   3.2284367e-01   3.7290071e-01   4.2978321e-01   4.9426573e-01   5.6718616e-01   6.4944719e-01   7.4201685e-01   8.4592821e-01   9.6227782e-01   1.0922227e+00   1.2369750e+00   1.3977950e+00   1.5759794e+00   1.7728469e+00   1.9897173e+00   2.2278845e+00   2.4885799e+00   2.7729259e+00   3.0818749e+00   3.4161333e+00   3.7760653e+00   4.1615770e+00   4.5719776e+00   5.0058195e+00   5.4607235e+00   5.9331959e+00   6.4184579e+00   6.9103097e+00   7.4010641e+00   7.8815882e+00   8.3414944e+00   8.7695123e+00   9.7382683e+15  -7.0467923e-07  -1.6589416e-11  -4.4520604e-16  -1.3606274e-20   1.5955230e-23   1.9436818e-23   2.2943731e-23   2.7024582e-23   3.1762186e-23   3.7249309e-23   4.3589559e-23   5.0898279e-23   5.9303459e-23   6.8946650e-23   7.9983866e-23   9.2586465e-23   1.0694198e-22   1.2325489e-22   1.4174730e-22   1.6265945e-22   1.8625014e-22   2.1279688e-22   2.4259574e-22   2.7596093e-22   3.1322379e-22   3.5473132e-22   4.0084386e-22   4.5193179e-22   5.0837102e-22   5.7053671e-22   6.3879504e-22   7.1349223e-22   7.9494022e-22   8.8339825e-22   9.7904957e-22   1.0819723e-21   1.1921041e-21   1.3091999e-21   1.4327838e-21   1.5620961e-21   1.6960395e-21   1.8331288e-21   1.9714535e-21   2.1086628e-21   2.2419853e-21   2.3682967e-21   2.4842439e-21   1.4093916e-06
   1.0757164e+04   8.1067257e+02   1.5031003e+23   2.1731751e+18   3.6032509e+13   6.8515254e+08   1.4940922e+04   5.5093176e-01   2.0929200e-01   2.4650476e-01   2.8971882e-01   3.3976960e-01   3.9760217e-01   4.6426861e-01   5.4093636e-01   6.2889655e-01   7.2957219e-01   8.4452624e-01   9.7546911e-01   1.1242657e+00   1.2929413e+00   1.4836869e+00   1.6988618e+00   1.9409954e+00   2.2127856e+00   2.5170937e+00   2.8569355e+00   3.2354654e+00   3.6559544e+00   4.1217571e+00   4.6362667e+00   5.2028536e+00   5.8247827e+00   6.5051036e+00   7.2465087e+00   8.0511484e+00   8.9203984e+00   9.8545699e+00   1.0852558e+01   1.1911425e+01   1.3025932e+01   1.4188034e+01   1.5386371e+01   1.6605836e+01   1.7827284e+01   1.9027506e+01   2.0179594e+01   2.1253795e+01   2.2218937e+01   1.3972297e+16  -7.0467903e-07  -1.6589411e-11  -4.4520590e-16  -1.3591600e-20   3.3348288e-23   4.0012673e-23   4.7231988e-23   5.5632828e-23   6.5385660e-23   7.6681448e-23   8.9733476e-23   1.0477918e-22   1.2208204e-22   1.4193343e-22   1.6465449e-22   1.9059793e-22   2.2014973e-22   2.5373069e-22   2.9179780e-22   3.3484531e-22   3.8340542e-22   4.3804851e-22   4.9938268e-22   5.6805259e-22   6.4473700e-22   7.3014516e-22   8.2501112e-22   9.3008581e-22   1.0461259e-21   1.1738785e-21   1.3140610e-21   1.4673337e-21   1.6342643e-21   1.8152825e-21   2.0106218e-21   2.2202476e-21   2.4437703e-21   2.6803428e-21   2.9285458e-21   3.1862663e-21   3.4505794e-21   3.7176509e-21   3.9826840e-21   4.2399379e-21   4.4828509e-21   4.7042924e-21   4.8969593e-21   1.4093912e-06
   1.0757159e+04   8.1067225e+02   1.5031006e+23   2.1731755e+18   3.6032510e+13   6.8515241e+08   1.4950796e+04   1.2242013e+01   1.4009733e+01   1.6501528e+01   1.9394345e+01   2.2744808e+01   2.6616166e+01   3.1078821e+01   3.6210879e+01   4.2098696e+01   4.8837402e+01   5.6531407e+01   6.5294853e+01   7.5251991e+01   8.6537445e+01   9.9296323e+01   1.1368410e+02   1.2986616e+02   1.4801696e+02   1.6831848e+02   1.9095783e+02   2.1612375e+02   2.4400134e+02   2.7476470e+02   3.0856662e+02   3.4552460e+02   3.8570207e+02   4.2908421e+02   4.7554749e+02   5.2482297e+02   5.7645487e+02   6.2975742e+02   6.8377639e+02   7.3726504e+02   7.8868727e+02   8.3626245e+02   8.7806340e+02   9.1217044e+02   9.3686922e+02   9.5086249e+02   9.5345232e+02   9.4464788e+02   9.2516913e+02   5.6312535e+16  -7.0467709e-07  -1.6589367e-11  -4.4520433e-16  -1.3156681e-20   5.4892804e-22   6.4993945e-22   7.6720458e-22   9.0366161e-22   1.0620789e-21   1.2455579e-21   1.4575623e-21   1.7019474e-21   1.9829906e-21   2.3054206e-21   2.6744470e-21   3.0957873e-21   3.5756920e-21   4.1209647e-21   4.7389770e-21   5.4376740e-21   6.2255676e-21   7.1117120e-21   8.1056550e-21   9.2173537e-21   1.0457044e-20   1.1835040e-20   1.3361452e-20   1.5045770e-20   1.6896299e-20   1.8919380e-20   2.1118357e-20   2.3492230e-20   2.6033974e-20   2.8728507e-20   3.1550393e-20   3.4461460e-20   3.7408674e-20   4.0322809e-20   4.3118646e-20   4.5697467e-20   4.7952518e-20   4.9777575e-20   5.1077947e-20   5.1782259e-20   5.1852582e-20   5.1290439e-20   5.0137027e-20   1.4093874e-06
   1.0757154e+04   8.1067192e+02   1.5031010e+23   2.1731758e+18   3.6032511e+13   6.8515230e+08   1.4986249e+04   5.4192629e+01   6.3529265e+01   7.4828715e+01   8.7946601e+01   1.0313972e+02   1.2069484e+02   1.4093119e+02   1.6420285e+02   1.9090126e+02   2.2145756e+02   2.5634482e+02   2.9607992e+02   3.4122519e+02   3.9238926e+02   4.5022718e+02   5.1543923e+02   5.8876794e+02   6.7099257e+02   7.6292005e+02   8.6537090e+02   9.7915823e+02   1.1050573e+03   1.2437623e+03   1.3958268e+03   1.5615824e+03   1.7410314e+03   1.9337102e+03   2.1385198e+03   2.3535302e+03   2.5757685e+03   2.8010212e+03   3.0236941e+03   3.2367953e+03   3.4321185e+03   3.6006973e+03   3.7335604e+03   3.8227408e+03   3.8623867e+03   3.8497318e+03   3.7856574e+03   3.6746604e+03   3.5242062e+03   9.8652692e+16  -7.0467515e-07  -1.6589322e-11  -4.4520232e-16  -1.2197809e-20   1.6856879e-21   1.9947171e-21   2.3546127e-21   2.7734092e-21   3.2596024e-21   3.8227102e-21   4.4733609e-21   5.2233847e-21   6.0859039e-21   7.0754239e-21   8.2079199e-21   9.5009169e-21   1.0973561e-20   1.2646672e-20   1.4542774e-20   1.6686091e-20   1.9102490e-20   2.1819352e-20   2.4865343e-20   2.8270032e-20   3.2063309e-20   3.6274521e-20   4.0931214e-20   4.6057357e-20   5.1670880e-20   5.7780348e-20   6.4380570e-20   7.1447011e-20   7.8928972e-20   8.6741742e-20   9.4758363e-20   1.0280222e-19   1.1064248e-19   1.1799520e-19   1.2453322e-19   1.2990764e-19   1.3378163e-19   1.3587355e-19   1.3600215e-19   1.3412273e-19   1.3034314e-19   1.2491298e-19   1.1818730e-19   1.4093835e-06
   1.0757149e+04   8.1067160e+02   1.5031014e+23   2.1731762e+18   3.6032511e+13   6.8515223e+08   1.5065063e+04   1.4743869e+02   1.7359917e+02   2.0447585e+02   2.4032148e+02   2.8183776e+02   3.2980824e+02   3.8510505e+02   4.4869553e+02   5.2164890e+02   6.0514258e+02   7.0046803e+02   8.0903576e+02   9.3237903e+02   1.0721557e+03   1.2301472e+03   1.4082533e+03   1.6084814e+03   1.8329268e+03   2.0837417e+03   2.3630871e+03   2.6730617e+03   3.0155993e+03   3.3923236e+03   3.8043483e+03   4.2520073e+03   4.7345021e+03   5.2494579e+03   5.7923901e+03   6.3561077e+03   6.9301163e+03   7.5001355e+03   8.0479068e+03   8.5515233e+03   8.9865177e+03   9.3278652e+03   9.5528438e+03   9.6443730e+03   9.5941064e+03   9.4043921e+03   9.0883837e+03   8.6681213e+03   8.1710792e+03   1.4099277e+17  -7.0467320e-07  -1.6589277e-11  -4.4519987e-16  -1.0714984e-20   3.4436274e-21   4.0743447e-21   4.8094545e-21   5.6648721e-21   6.6579497e-21   7.8081262e-21   9.1371076e-21   1.0669052e-20   1.2430752e-20   1.4451820e-20   1.6764857e-20   1.9405612e-20   2.2413112e-20   2.5829752e-20   2.9701329e-20   3.4076978e-20   3.9008986e-20   4.4552416e-20   5.0764458e-20   5.7703402e-20   6.5427070e-20   7.3990495e-20   8.3442589e-20   9.3821436e-20   1.0514783e-19   1.1741659e-19   1.3058531e-19   1.4456032e-19   1.5918014e-19   1.7419748e-19   1.8926235e-19   2.0391028e-19   2.1756210e-19   2.2954283e-19   2.3912685e-19   2.4561275e-19   2.4842245e-19   2.4720752e-19   2.4193491e-19   2.3292207e-19   2.2080231e-19   2.0642463e-19   1.9071615e-19   1.4093796e-06
   1.0757144e+04   8.1067128e+02   1.5031018e+23   2.1731766e+18   3.6032512e+13   6.8515221e+08   1.5205883e+04   3.1403739e+02   3.7025624e+02   4.3611060e+02   5.1256273e+02   6.0110908e+02   7.0342070e+02   8.2135732e+02   9.5698158e+02   1.1125730e+03   1.2906412e+03   1.4939379e+03   1.7254670e+03   1.9884916e+03   2.2865356e+03   2.6233792e+03   3.0030439e+03   3.4297624e+03   3.9079280e+03   4.4420129e+03   5.0364459e+03   5.6954294e+03   6.4226783e+03   7.2210517e+03   8.0920467e+03   9.0351237e+03   1.0046833e+04   1.1119732e+04   1.2241129e+04   1.3391734e+04   1.4544435e+04   1.5663539e+04   1.6704951e+04   1.7617884e+04   1.8348572e+04   1.8846125e+04   1.9069928e+04   1.8997156e+04   1.8628264e+04   1.7988457e+04   1.7124170e+04   1.6095386e+04   1.4966091e+04   1.8333276e+17  -7.0467126e-07  -1.6589232e-11  -4.4519697e-16  -8.7082072e-21   5.8227460e-21   6.8888212e-21   8.1317280e-21   9.5780467e-21   1.1257114e-20   1.3201793e-20   1.5448779e-20   1.8038907e-20   2.1017462e-20   2.4434479e-20   2.8345032e-20   3.2809479e-20   3.7893669e-20   4.3669054e-20   5.0212694e-20   5.7607067e-20   6.5939621e-20   7.5301941e-20   8.5788350e-20   9.7493728e-20   1.1051020e-19   1.2492230e-19   1.4079996e-19   1.5818882e-19   1.7709685e-19   1.9747671e-19   2.1920316e-19   2.4204565e-19   2.6563727e-19   2.8944352e-19   3.1273722e-19   3.3459005e-19   3.5389421e-19   3.6942930e-19   3.7998401e-19   3.8452888e-19   3.8241366e-19   3.7353879e-19   3.5843893e-19   3.3823205e-19   3.1443294e-19   2.8868488e-19   2.6249584e-19   1.4093757e-06
