   0.0000000e+00   0.0000000e+00   1.0757166e+04   6.9888265e-03   2.2324995e+04   8.1067267e+02   5.9313827e+04   9.9998554e-01   1.4457743e-05   2.3971781e-10   4.5581972e-15   9.9398291e-20   2.4857517e-24   7.1290155e-29   2.3447384e-33   8.8440712e-38   3.8256310e-42   1.8977846e-46   1.0796520e-50   7.0439076e-55   5.2703143e-59   4.5222274e-63   4.4500130e-67   5.0218435e-71   6.4991727e-75   9.6459717e-79   1.6418251e-82   3.2047992e-86   7.1741053e-90   1.8417373e-93   5.4222635e-97  1.8307396e-100  7.0886825e-104  3.1477301e-107  1.6029591e-110  9.3613919e-114  6.2697671e-117  4.8156554e-120  4.2418216e-123  4.2849168e-126  4.9639273e-129  6.5947969e-132  1.0047788e-134  1.7556279e-137  3.5179326e-140  8.0841723e-143  2.1304758e-145  6.4388850e-148  2.2317099e-150  8.8706983e-153  4.0436251e-155  2.1138637e-157  1.2672902e-159  8.7130090e-162   0.0000000e+00  -1.2880260e+24  -3.0322446e+19  -8.1375599e+14  -2.4895136e+10  -8.6821072e+05  -3.4516451e+01  -1.5642907e-03  -8.0816330e-08  -4.7596075e-12  -3.1954608e-16  -2.4456043e-20  -2.1336797e-24  -2.1220841e-28  -2.4059484e-32  -3.1095702e-36  -4.5814692e-40  -7.6948385e-44  -1.4732776e-47  -3.2155852e-51  -8.0006594e-55  -2.2692476e-58  -7.3371659e-62  -2.7043639e-65  -1.1362981e-68  -5.4426416e-72  -2.9717861e-75  -1.8497614e-78  -1.3125148e-81  -1.0616541e-84  -9.7893133e-88  -1.0289914e-90  -1.2329958e-93  -1.6842316e-96  -2.6226019e-99 -4.6553598e-102 -9.4202946e-105 -2.1730317e-107 -5.7142333e-110 -1.7129324e-112 -5.8534622e-115 -2.2802148e-117 -1.0125793e-119 -5.1259298e-122 -2.9580575e-124 -1.9459466e-126 -1.4593033e-128 -1.2475287e-130   2.5761126e+24
   1.3324003e-05   2.8155693e-11   1.0757166e+04   6.9888265e-03   2.2324995e+04   8.1067267e+02   5.9313827e+04   9.9998554e-01   1.4457743e-05   2.3971781e-10   4.5581972e-15   9.9398290e-20   2.4858136e-24   1.4444078e-28   8.6163807e-29   1.0126621e-28   1.1876065e-28   1.3897511e-28   1.6227739e-28   1.8907559e-28   2.1982111e-28   2.5501152e-28   2.9519341e-28   3.4096512e-28   3.9297928e-28   4.5194514e-28   5.1863055e-28   5.9386359e-28   6.7853370e-28   7.7359227e-28   8.8005253e-28   9.9898866e-28   1.1315341e-27   1.2788788e-27   1.4422651e-27   1.6229829e-27   1.8223626e-27   2.0417672e-27   2.2825818e-27   2.5462017e-27   2.8340179e-27   3.1473999e-27   3.4876761e-27   3.8561101e-27   4.2538746e-27   4.6820204e-27   5.1414417e-27   5.6328369e-27   6.1566649e-27   6.7130967e-27   7.3019639e-27   7.9227026e-27   8.5742978e-27   9.2552261e-27   2.8168247e-09  -1.2880259e+24  -3.0322446e+19  -8.1375597e+14  -2.4895087e+10  -8.1144043e+05   6.7124278e+04   7.9275938e+04   9.3376243e+04   1.0974580e+05   1.2870514e+05   1.5061228e+05   1.7586578e+05   2.0490795e+05   2.3822797e+05   2.7636507e+05   3.1991161e+05   3.6951604e+05   4.2588564e+05   4.8978904e+05   5.6205839e+05   6.4359111e+05   7.3535113e+05   8.3836948e+05   9.5374425e+05   1.0826396e+06   1.2262838e+06   1.3859665e+06   1.5630341e+06   1.7588844e+06   1.9749593e+06   2.2127358e+06   2.4737151e+06   2.7594094e+06   3.0713260e+06   3.4109493e+06   3.7797187e+06   4.1790038e+06   4.6100753e+06   5.0740721e+06   5.5719634e+06   6.1045058e+06   6.6721969e+06   7.2752219e+06   7.9133982e+06   8.5861149e+06   9.2922718e+06   1.0030218e+07   2.5761125e+24
   2.6648006e-05   5.6311386e-11   1.0757166e+04   6.9888266e-03   2.2324995e+04   8.1067267e+02   5.9313828e+04   9.9998554e-01   1.4457743e-05   2.3971781e-10   4.5581971e-15   9.9398290e-20   2.4860711e-24   4.4846342e-28   4.4426101e-28   5.2214053e-28   6.1234390e-28   7.1657207e-28   8.3672134e-28   9.7489601e-28   1.1334235e-27   1.3148693e-27   1.5220518e-27   1.7580559e-27   2.0262466e-27   2.3302809e-27   2.6741176e-27   3.0620263e-27   3.4985925e-27   3.9887210e-27   4.5376351e-27   5.1508718e-27   5.8342730e-27   6.5939699e-27   7.4363633e-27   8.3680952e-27   9.3960134e-27   1.0527127e-26   1.1768554e-26   1.3127449e-26   1.4610934e-26   1.6225997e-26   1.7979384e-26   1.9877473e-26   2.1926120e-26   2.4130487e-26   2.6494849e-26   2.9022361e-26   3.1714815e-26   3.4572356e-26   3.7593186e-26   4.0773241e-26   4.4105871e-26   4.7581515e-26   5.6336493e-09  -1.2880259e+24  -3.0322445e+19  -8.1375594e+14  -2.4894943e+10  -6.4112963e+05   2.6860066e+05   3.1710375e+05   3.7350497e+05   4.3898318e+05   5.1482055e+05   6.0244909e+05   7.0346309e+05   8.1963173e+05   9.5291175e+05   1.1054601e+06   1.2796461e+06   1.4780636e+06   1.7035415e+06   1.9591544e+06   2.2482306e+06   2.5743596e+06   2.9413965e+06   3.3534648e+06   3.8149557e+06   4.3305240e+06   4.9050804e+06   5.5437790e+06   6.2519997e+06   7.0353247e+06   7.8995081e+06   8.8504389e+06   9.8940936e+06   1.1036481e+07   1.2283574e+07   1.3641230e+07   1.5115098e+07   1.6710503e+07   1.8432325e+07   2.0284842e+07   2.2271563e+07   2.4395037e+07   2.6656627e+07   2.9056278e+07   3.1592251e+07   3.4260850e+07   3.7056139e+07   3.9969665e+07   2.5761124e+24
   3.9972009e-05   8.4467079e-11   1.0757166e+04   6.9888266e-03   2.2324995e+04   8.1067266e+02   5.9313828e+04   9.9998553e-01   1.4457743e-05   2.3971781e-10   4.5581971e-15   9.9398289e-20   2.4866690e-24   1.1542825e-27   1.2756196e-27   1.4992425e-27   1.7582469e-27   2.0575213e-27   2.4025106e-27   2.7992568e-27   3.2544429e-27   3.7754351e-27   4.3703257e-27   5.0479727e-27   5.8180380e-27   6.6910213e-27   7.6782896e-27   8.7921009e-27   1.0045621e-26   1.1452930e-26   1.3029024e-26   1.4789795e-26   1.6752009e-26   1.8933258e-26   2.1351904e-26   2.4026990e-26   2.6978137e-26   3.0225414e-26   3.3789168e-26   3.7689830e-26   4.1947669e-26   4.6582510e-26   5.1613391e-26   5.7058159e-26   6.2933005e-26   6.9251917e-26   7.6026047e-26   8.3263001e-26   9.0966028e-26   9.9133131e-26   1.0775610e-25   1.1681951e-25   1.2629964e-25   1.3616352e-25   8.4504739e-09  -1.2880259e+24  -3.0322444e+19  -8.1375592e+14  -2.4894703e+10  -3.5727830e+05   6.0439463e+05   7.1348344e+05   8.4038618e+05   9.8771214e+05   1.1583462e+06   1.3555104e+06   1.5827919e+06   1.8441712e+06   2.1440511e+06   2.4872846e+06   2.8792028e+06   3.3256414e+06   3.8329656e+06   4.4080926e+06   5.0585108e+06   5.7922956e+06   6.6181199e+06   7.5452594e+06   8.5835912e+06   9.7435838e+06   1.1036279e+07   1.2473262e+07   1.4066621e+07   1.5828891e+07   1.7772982e+07   1.9912090e+07   2.2259586e+07   2.4828877e+07   2.7633248e+07   3.0685657e+07   3.3998507e+07   3.7583366e+07   4.1450642e+07   4.5609199e+07   5.0065924e+07   5.4825221e+07   5.9888446e+07   6.5253281e+07   7.0913057e+07   7.6856038e+07   8.3064696e+07   8.9515020e+07   2.5761124e+24
   1.7321204e-04   3.6602401e-10   1.0757165e+04   6.9888269e-03   2.2324995e+04   8.1067263e+02   5.9313831e+04   9.9998551e-01   1.4457743e-05   2.3971780e-10   4.5581968e-15   9.9398367e-20   2.5923309e-24   1.2588072e-25   1.4818633e-25   1.7416447e-25   2.0425254e-25   2.3901864e-25   2.7909529e-25   3.2518431e-25   3.7806194e-25   4.3858374e-25   5.0768947e-25   5.8640765e-25   6.7585988e-25   7.7726457e-25   8.9194008e-25   1.0213070e-24   1.1668893e-24   1.3303142e-24   1.5133104e-24   1.7177037e-24   1.9454105e-24   2.1984272e-24   2.4788157e-24   2.7886830e-24   3.1301536e-24   3.5053332e-24   3.9162607e-24   4.3648463e-24   4.8527920e-24   5.3814910e-24   5.9519028e-24   6.5643992e-24   7.2185815e-24   7.9130658e-24   8.6452426e-24   9.4110190e-24   1.0204561e-23   1.1018064e-23   1.1841586e-23   1.2663001e-23   1.3468106e-23   1.4240960e-23   3.6618713e-08  -1.2880255e+24  -3.0322436e+19  -8.1375569e+14  -2.4887034e+10   8.7259620e+06   1.1349799e+07   1.3397630e+07   1.5780579e+07   1.8547030e+07   2.1751151e+07   2.5453445e+07   2.9721265e+07   3.4629352e+07   4.0260367e+07   4.6705420e+07   5.4064586e+07   6.2447395e+07   7.1973285e+07   8.2772004e+07   9.4983940e+07   1.0876037e+08   1.2426357e+08   1.4166682e+08   1.6115417e+08   1.8292003e+08   2.0716841e+08   2.3411182e+08   2.6396972e+08   2.9696628e+08   3.3332745e+08   3.7327704e+08   4.1703159e+08   4.6479364e+08   5.1674322e+08   5.7302700e+08   6.3374481e+08   6.9893310e+08   7.6854513e+08   8.4242792e+08   9.2029630e+08   1.0017051e+09   1.0860216e+09   1.1724003e+09   1.2597661e+09   1.3468080e+09   1.4319926e+09   1.5135998e+09   2.5761116e+24
   3.0645207e-04   6.4758094e-10   1.0757165e+04   6.9888271e-03   2.2324996e+04   8.1067260e+02   5.9313835e+04   9.9998548e-01   1.4457742e-05   2.3971778e-10   4.5581964e-15   9.9398648e-20   2.9366460e-24   5.3231945e-25   6.2691565e-25   7.3681849e-25   8.6410868e-25   1.0111897e-24   1.1807373e-24   1.3757207e-24   1.5994235e-24   1.8554651e-24   2.1478208e-24   2.4808412e-24   2.8592702e-24   3.2882608e-24   3.7733873e-24   4.3206551e-24   4.9365044e-24   5.6278079e-24   6.4018608e-24   7.2663604e-24   8.2293719e-24   9.2992780e-24   1.0484707e-23   1.1794431e-23   1.3237230e-23   1.4821714e-23   1.6556073e-23   1.8447776e-23   2.0503158e-23   2.2726919e-23   2.5121482e-23   2.7686222e-23   3.0416543e-23   3.3302815e-23   3.6329209e-23   3.9472482e-23   4.2700843e-23   4.5973045e-23   4.9237945e-23   5.2434786e-23   5.5494459e-23   5.8341984e-23   6.4786943e-08  -1.2880251e+24  -3.0322427e+19  -8.1375546e+14  -2.4869789e+10   2.9163252e+07   3.5526959e+07   4.1936957e+07   4.9396008e+07   5.8055485e+07   6.8084946e+07   7.9673766e+07   9.3032774e+07   1.0839591e+08   1.2602191e+08   1.4619592e+08   1.6923118e+08   1.9547044e+08   2.2528747e+08   2.5908821e+08   2.9731181e+08   3.4043130e+08   3.8895390e+08   4.4342079e+08   5.0440626e+08   5.7251597e+08   6.4838417e+08   7.3266949e+08   8.2604892e+08   9.2920953e+08   1.0428371e+09   1.1676009e+09   1.3041337e+09   1.4530058e+09   1.6146909e+09   1.7895241e+09   1.9776481e+09   2.1789490e+09   2.3929787e+09   2.6188675e+09   2.8552268e+09   3.1000509e+09   3.3506252e+09   3.6034576e+09   3.8542511e+09   4.0979403e+09   4.3288146e+09   4.5407450e+09   2.5761109e+24
   4.3969210e-04   9.2913787e-10   1.0757164e+04   6.9888274e-03   2.2324996e+04   8.1067257e+02   5.9313838e+04   9.9998545e-01   1.4457742e-05   2.3971777e-10   4.5581961e-15   9.9399253e-20   3.6652495e-24   1.3923819e-24   1.6399517e-24   1.9274470e-24   2.2604258e-24   2.6451754e-24   3.0886952e-24   3.5987519e-24   4.1839351e-24   4.8537120e-24   5.6184805e-24   6.4896198e-24   7.4795365e-24   8.6017052e-24   9.8707009e-24   1.1302221e-23   1.2913092e-23   1.4721263e-23   1.6745770e-23   1.9006676e-23   2.1524967e-23   2.4322404e-23   2.7421305e-23   3.0844245e-23   3.4613646e-23   3.8751227e-23   4.3277279e-23   4.8209713e-23   5.3562836e-23   5.9345799e-23   6.5560674e-23   7.2200106e-23   7.9244557e-23   8.6659175e-23   9.4390426e-23   1.0236275e-22   1.1047563e-22   1.1860170e-22   1.2658656e-22   1.3425119e-22   1.4139766e-22   1.4781858e-22   9.2955165e-08  -1.2880248e+24  -3.0322419e+19  -8.1375522e+14  -2.4842967e+10   6.0954590e+07   7.3135871e+07   8.6331462e+07   1.0168667e+08   1.1951306e+08   1.4015971e+08   1.6401643e+08   1.9151724e+08   2.2314371e+08   2.5942843e+08   3.0095838e+08   3.4837826e+08   4.0239356e+08   4.6377344e+08   5.3335318e+08   6.1203618e+08   7.0079521e+08   8.0067280e+08   9.1278050e+08   1.0382966e+09   1.1784617e+09   1.3345722e+09   1.5079699e+09   1.7000273e+09   1.9121274e+09   2.1456359e+09   2.4018639e+09   2.6820184e+09   2.9871371e+09   3.3180054e+09   3.6750500e+09   4.0582078e+09   4.4667666e+09   4.8991779e+09   5.3528478e+09   5.8239139e+09   6.3070299e+09   6.7951879e+09   7.2796201e+09   7.7498335e+09   8.1938340e+09   8.5985887e+09   8.9507487e+09   2.5761102e+24
   1.7720924e-03   3.7447072e-09   1.0757159e+04   6.9888302e-03   2.2324998e+04   8.1067225e+02   5.9313870e+04   9.9998517e-01   1.4457736e-05   2.3971765e-10   4.5581928e-15   9.9464891e-20   8.1443855e-23   9.3204171e-23   1.0978163e-22   1.2902701e-22   1.5131702e-22   1.7707245e-22   2.0676167e-22   2.4090431e-22   2.8007487e-22   3.2490624e-22   3.7609304e-22   4.3439463e-22   5.0063764e-22   5.7571768e-22   6.6060014e-22   7.5631935e-22   8.6397566e-22   9.8472960e-22   1.1197918e-21   1.2704073e-21   1.4378315e-21   1.6232960e-21   1.8279589e-21   2.0528369e-21   2.2987115e-21   2.5660048e-21   2.8546182e-21   3.1637298e-21   3.4915505e-21   3.8350481e-21   4.1896601e-21   4.5490384e-21   4.9048885e-21   5.2469911e-21   5.5635000e-21   5.8415941e-21   6.0685019e-21   6.2328183e-21   6.3259130e-21   6.3431427e-21   6.2845683e-21   6.1549798e-21   3.7463693e-07  -1.2880212e+24  -3.0322337e+19  -8.1375235e+14  -2.4048014e+10   1.0033404e+09   1.1879708e+09   1.4023101e+09   1.6517287e+09   1.9412866e+09   2.2766528e+09   2.6641581e+09   3.1108496e+09   3.6245452e+09   4.2138885e+09   4.8884014e+09   5.6585348e+09   6.5357130e+09   7.5323721e+09   8.6619859e+09   9.9390766e+09   1.1379202e+10   1.2998913e+10   1.4815659e+10   1.6847642e+10   1.9113569e+10   2.1632296e+10   2.4422298e+10   2.7500924e+10   3.0883354e+10   3.4581178e+10   3.8600506e+10   4.2939514e+10   4.7585358e+10   5.2510472e+10   5.7668366e+10   6.2989266e+10   6.8376235e+10   7.3702744e+10   7.8813023e+10   8.3526638e+10   8.7648460e+10   9.0984331e+10   9.3361175e+10   9.4648528e+10   9.4777065e+10   9.3749571e+10   9.1641343e+10   2.5761031e+24
   3.1044927e-03   6.5602765e-09   1.0757154e+04   6.9888330e-03   2.2324999e+04   8.1067192e+02   5.9313902e+04   9.9998489e-01   1.4457731e-05   2.3971753e-10   4.5581896e-15   9.9700700e-20   3.6053338e-22   4.2264827e-22   4.9782139e-22   5.8509222e-22   6.8616917e-22   8.0296013e-22   9.3758872e-22   1.0924107e-21   1.2700302e-21   1.4733156e-21   1.7054139e-21   1.9697641e-21   2.2701071e-21   2.6104921e-21   2.9952769e-21   3.4291204e-21   3.9169625e-21   4.4639876e-21   5.0755638e-21   5.7571501e-21   6.5141558e-21   7.3517386e-21   8.2745172e-21   9.2861738e-21   1.0388914e-20   1.1582755e-20   1.2864611e-20   1.4227171e-20   1.5657594e-20   1.7136104e-20   1.8634668e-20   2.0116069e-20   2.1533791e-20   2.2833240e-20   2.3954763e-20   2.4838676e-20   2.5431977e-20   2.5695734e-20   2.5611543e-20   2.5185268e-20   2.4446826e-20   2.3445882e-20   6.5631783e-07  -1.2880177e+24  -3.0322255e+19  -8.1374867e+14  -2.2295371e+10   3.0811301e+09   3.6459792e+09   4.3038027e+09   5.0692864e+09   5.9579589e+09   6.9872172e+09   8.1764882e+09   9.5473948e+09   1.1123923e+10   1.2932585e+10   1.5002581e+10   1.7365944e+10   2.0057668e+10   2.3115810e+10   2.6581539e+10   3.0499132e+10   3.4915869e+10   3.9881798e+10   4.5449314e+10   5.1672463e+10   5.8605882e+10   6.6303210e+10   7.4814796e+10   8.4184451e+10   9.4444948e+10   1.0561194e+11   1.1767594e+11   1.3059211e+11   1.4426777e+11   1.5854809e+11   1.7320101e+11   1.8790371e+11   2.0223428e+11   2.1567371e+11   2.2762401e+11   2.3744748e+11   2.4452843e+11   2.4835208e+11   2.4858713e+11   2.4515189e+11   2.3824350e+11   2.2831816e+11   2.1602483e+11   2.5760960e+24
   4.4368930e-03   9.3758458e-09   1.0757149e+04   6.9888357e-03   2.2325001e+04   8.1067160e+02   5.9313935e+04   9.9998460e-01   1.4457726e-05   2.3971740e-10   4.5581867e-15   1.0022498e-19   9.8088140e-22   1.1549220e-21   1.3603387e-21   1.5988128e-21   1.8750127e-21   2.1941511e-21   2.5620302e-21   2.9850855e-21   3.4704303e-21   4.0258978e-21   4.6600798e-21   5.3823601e-21   6.2029393e-21   7.1328468e-21   8.1839339e-21   9.3688399e-21   1.0700919e-20   1.2194111e-20   1.3862735e-20   1.5721166e-20   1.7783368e-20   2.0062205e-20   2.2568480e-20   2.5309601e-20   2.8287791e-20   3.1497737e-20   3.4923639e-20   3.8535663e-20   4.2285968e-20   4.6104738e-20   4.9896966e-20   5.3541184e-20   5.6891648e-20   5.9785583e-20   6.2056502e-20   6.3553242e-20   6.4162168e-20   6.3827754e-20   6.2565621e-20   6.0463278e-20   5.7667353e-20   5.4360627e-20   9.3799789e-07  -1.2880141e+24  -3.0322173e+19  -8.1374418e+14  -1.9585038e+10   6.2943230e+09   7.4471592e+09   8.7908059e+09   1.0354353e+10   1.2169518e+10   1.4271831e+10   1.6700967e+10   1.9501081e+10   2.2721148e+10   2.6415292e+10   3.0643102e+10   3.5469920e+10   4.0967082e+10   4.7212078e+10   5.4288614e+10   6.2286502e+10   7.1301314e+10   8.1433692e+10   9.2788173e+10   1.0547130e+11   1.1958875e+11   1.3524113e+11   1.5251784e+11   1.7148848e+11   1.9219106e+11   2.1461611e+11   2.3868613e+11   2.6422991e+11   2.9095227e+11   3.1840124e+11   3.4593706e+11   3.7271081e+11   3.9766385e+11   4.1956244e+11   4.3708027e+11   4.4893532e+11   4.5407095e+11   4.5185027e+11   4.4221291e+11   4.2573908e+11   4.0358636e+11   3.7730658e+11   3.4859434e+11   2.5760889e+24
   5.7692933e-03   1.2191415e-08   1.0757144e+04   6.9888385e-03   2.2325003e+04   8.1067128e+02   5.9313967e+04   9.9998432e-01   1.4457720e-05   2.3971728e-10   4.5581841e-15   1.0116177e-19   2.0892295e-21   2.4632426e-21   2.9013588e-21   3.4099799e-21   3.9990616e-21   4.6797208e-21   5.4643301e-21   6.3666119e-21   7.4017312e-21   8.5863840e-21   9.9388774e-21   1.1479196e-20   1.3229047e-20   1.5211875e-20   1.7452830e-20   1.9978666e-20   2.2817541e-20   2.5998683e-20   2.9551846e-20   3.3506493e-20   3.7890582e-20   4.2728827e-20   4.8040249e-20   5.3834809e-20   6.0108917e-20   6.6839620e-20   7.3977413e-20   8.1437848e-20   8.9092594e-20   9.6761293e-20   1.0420647e-19   1.1113478e-19   1.1720835e-19   1.2206947e-19   1.2537959e-19   1.2686852e-19   1.2638438e-19   1.2393021e-19   1.1967370e-19   1.1392376e-19   1.0707947e-19   9.9566484e-20   1.2196771e-06  -1.2880106e+24  -3.0322091e+19  -8.1373890e+14  -1.5917015e+10   1.0642918e+10   1.2591509e+10   1.4863316e+10   1.7506923e+10   2.0575952e+10   2.4130471e+10   2.8237552e+10   3.2971833e+10   3.8416088e+10   4.4661773e+10   5.1809550e+10   5.9969746e+10   6.9262717e+10   7.9819069e+10   9.1779649e+10   1.0529521e+11   1.2052560e+11   1.3763822e+11   1.5680546e+11   1.7820076e+11   2.0199250e+11   2.2833518e+11   2.5735665e+11   2.8914032e+11   3.2370075e+11   3.6095141e+11   4.0066340e+11   4.4241531e+11   4.8553650e+11   5.2904997e+11   5.7162662e+11   6.1156961e+11   6.4685409e+11   6.7524941e+11   6.9454150e+11   7.0284869e+11   6.9898244e+11   6.8276081e+11   6.5516101e+11   6.1822651e+11   5.7472609e+11   5.2766333e+11   4.7979453e+11   2.5760818e+24
