3.30968110360716E-046,4.09917290765617E-046,5.06071890891585E-046,6.22779178337486E-046,7.63944561090891E-046,9.34104561734858E-046,1.13850523858212E-045,1.38318561651983E-045,1.6750654680394E-045,2.02203653188893E-045,2.43305597430004E-045,2.91824058840877E-045,3.48895989541236E-045,4.15792596194797E-045,4.93927738969918E-045,5.84865457474444E-045,6.90326298694912E-045,8.12192089685896E-045,9.52508769382579E-045,1.11348687106439E-044,1.29749923139613E-044,1.50707549539674E-044,1.7448929909056E-044,2.01376356284655E-044,2.31661598839235E-044,2.65647364034672E-044,3.0364271287083E-044,3.45960173008141E-044,3.9291195114799E-044,4.44805616869198E-044,5.01939272865706E-044,5.64596240849019E-044,6.33039307837245E-044,7.07504593832892E-044,7.88195118598772E-044,8.75274161922516E-044,9.68858527904035E-044,1.06901183884646E-043,1.17573799770571E-043
3.26374483940455E-046,4.04227900041748E-046,4.99047935604723E-046,6.14135400287447E-046,7.53341497503842E-046,9.21139785794986E-046,1.12270351152794E-045,1.36398788177359E-045,1.65181662699166E-045,1.99397195362644E-045,2.39928670815133E-045,2.87773726906187E-045,3.44053535584776E-045,4.10021659976369E-045,4.87072336771336E-045,5.76747897704647E-045,6.80745009667318E-045,8.00919381153831E-045,9.39288554770987E-045,1.09803238300522E-044,1.27949076906085E-044,1.48615824809628E-044,1.72067498834703E-044,1.98581380812139E-044,2.28446283503187E-044,2.61960347939466E-044,2.9942834555115E-044,3.41158466313943E-044,3.87458583699208E-044,4.38631998416049E-044,4.94972675683034E-044,5.56760004886852E-044,6.24253125729338E-044,6.97684881017847E-044,7.77255472730262E-044,8.63125914434923E-044,9.55411389065143E-044,1.05417463588716E-043,1.15941950368624E-043
3.21974618150114E-046,3.98778489636185E-046,4.92320252995782E-046,6.05856219556957E-046,7.4318567452622E-046,9.08721868246071E-046,1.10756830636905E-045,1.34559991361199E-045,1.62954842948654E-045,1.96709114824072E-045,2.3669418404369E-045,2.83894239266447E-045,3.394153378832E-045,4.04494143691241E-045,4.80506097627545E-045,5.68972739199217E-045,6.71567862471805E-045,7.9012215906891E-045,9.26625973035136E-045,1.0832297701896E-044,1.26224190941996E-044,1.46612329696936E-044,1.6974785088731E-044,1.95904298297951E-044,2.25366591195188E-044,2.58428851361022E-044,2.9539174159135E-044,3.36559297142084E-044,3.82235241031565E-044,4.32718785161509E-044,4.88299931795084E-044,5.49254303860959E-044,6.15837547589605E-044,6.88279366826416E-044,7.66777264619343E-044,8.5149008390725E-044,9.42531454838342E-044,1.03996327088857E-043,1.14378932895771E-043
3.17756318310521E-046,3.93553955949243E-046,4.85870196602604E-046,5.97918689547736E-046,7.33448944253333E-046,8.96816391556378E-046,1.09305767433246E-045,1.32797074789588E-045,1.60819915693142E-045,1.94131961282353E-045,2.33593172403948E-045,2.80174843523886E-045,3.34968541196009E-045,3.99194727261299E-045,4.74210822533523E-045,5.6151843230917E-045,6.62769421703949E-045,7.79770497823026E-045,9.14485928531384E-045,1.0690380056583E-044,1.24570484549042E-044,1.44691511309457E-044,1.67523926106268E-044,1.93337688933413E-044,2.22413986232256E-044,2.55043086394499E-044,2.91521713129685E-044,3.32149918423638E-044,3.77227446115326E-044,4.27049588028745E-044,4.81902547008038E-044,5.42058334951409E-044,6.07769248780407E-044,6.79261982911603E-044,7.5673145283785E-044,8.40334420442207E-044,9.30183027165381E-044,1.02633835559563E-043,1.12880415288824E-043
3.13708498824265E-046,3.88540569023518E-046,4.79680815821583E-046,5.90301950608868E-046,7.24105718776315E-046,8.85392068400078E-046,1.07913348180251E-045,1.31105405557299E-045,1.58771270391666E-045,1.91658962035755E-045,2.30617486506842E-045,2.76605765189883E-045,3.30701459441207E-045,3.94109483938957E-045,4.68169967647456E-045,5.54365387283093E-045,6.54326565258706E-045,7.69837193482514E-045,9.02836517494973E-045,1.05541979377237E-044,1.22983611823897E-044,1.4284832177954E-044,1.65389880067115E-044,1.90874807726666E-044,2.19580709234733E-044,2.5179415532546E-044,2.87808089818127E-044,3.27918742410201E-044,3.72422038577705E-044,4.21609508494808E-044,4.75763709138103E-044,5.35153187313213E-044,6.00027025993316E-044,6.70609031790689E-044,7.47091637217673E-044,8.29629607206343E-044,9.18333654655139E-044,1.01326408403634E-043,1.11442459477115E-043
3.09821053283924E-046,3.83725811667716E-046,4.73736657294667E-046,5.82986985620831E-046,7.15132670364361E-046,8.74420375058473E-046,1.06576096350293E-045,1.29480759983277E-045,1.56803792081927E-045,1.89283942614782E-045,2.27759696798228E-045,2.73178093155657E-045,3.26603438767534E-045,3.89225717125227E-045,4.62368450443837E-045,5.47495744730891E-045,6.46218213404757E-045,7.60297445035135E-045,8.91648654218248E-045,1.04234113321371E-044,1.21459610736547E-044,1.41078159117301E-044,1.6334038458295E-044,1.88509505470464E-044,2.16859686208393E-044,2.48673946373925E-044,2.84241599654716E-044,3.23855204898303E-044,3.6780702050067E-044,4.16384964022145E-044,4.69868091020417E-044,5.28521620494919E-044,5.92591548806633E-044,6.62298909177762E-044,7.37833749515536E-044,8.19348916919799E-044,9.06953752345493E-044,1.00070781297758E-043,1.10061475239447E-043
3.06084742378986E-046,3.7909824062487E-046,4.68023593511691E-046,5.7595640907116E-046,7.0650847273015E-046,8.63875235055227E-046,1.05290833690512E-045,1.27919276764569E-045,1.54912804648756E-045,1.8700125829935E-045,2.25013011155552E-045,2.69883680856589E-045,3.22664739389544E-045,3.84531819548019E-045,4.56792482428811E-045,5.40893177540039E-045,6.38425094983261E-045,7.51128579314826E-045,8.80895748452749E-045,1.02977093986688E-044,1.19994859186273E-044,1.39376816168615E-044,1.61370568608002E-044,1.86236160539546E-044,2.14244450084722E-044,2.45675043724274E-044,2.80813766145113E-044,3.19949648058766E-044,3.63371423348561E-044,4.11363537410745E-044,4.64201680511014E-044,5.22147873219789E-044,5.85445145285899E-044,6.54311864364439E-044,7.28935786465147E-044,8.09467915416549E-044,8.96016273567813E-044,9.88639699869527E-044,1.08734180383939E-043
3.02491096870079E-046,3.7464736640204E-046,4.62528674451653E-046,5.69194284482075E-046,6.98213577073809E-046,8.53732745316661E-046,1.04054646846699E-045,1.26417416427217E-045,1.53094021718345E-045,1.8480573484129E-045,2.22371203561029E-045,2.66715060721856E-045,3.18876433306145E-045,3.80017151369494E-045,4.51429424341615E-045,5.34542719418032E-045,6.30929545033513E-045,7.42309812901696E-045,8.7055342617416E-045,1.01768072039208E-044,1.18586036964508E-044,1.3774043643411E-044,1.59475967084776E-044,1.8404961985569E-044,2.11729072807595E-044,2.42790649648737E-044,2.7751681928751E-044,3.16193219015991E-044,3.59105192783024E-044,4.06533846400162E-044,4.58751633339665E-044,5.16017497870132E-044,5.78571616403959E-044,6.46629792809606E-044,7.20377578712137E-044,7.99964205051138E-044,8.85496425919151E-044,9.77032389456923E-044,1.07457566280395E-043
2.99032333364951E-046,3.70363548955472E-046,4.57239998798644E-046,5.62685965927035E-046,6.9023001767601E-046,8.43970938462881E-046,1.02864858390852E-045,1.24971926127254E-045,1.51343504031538E-045,1.82692617008002E-045,2.19828552185744E-045,2.63665369911652E-045,3.15230315514327E-045,3.75671934376069E-045,4.46267660460921E-045,5.28430616057023E-045,6.23715329120223E-045,7.33822045437038E-045,8.60599287190002E-045,1.00604428886736E-044,1.1723009273635E-044,1.3616547571742E-044,1.57652476540407E-044,1.81945147641875E-044,2.09308106380554E-044,2.40014516906053E-044,2.74343618302283E-044,3.1257778180869E-044,3.54999088675658E-044,4.01885430476265E-044,4.53506145377425E-044,5.10117216810281E-044,5.71956074946287E-044,6.39236056095218E-044,7.12140590235619E-044,7.90817201960925E-044,8.75371424708906E-044,9.65860741739168E-044,1.06228867940358E-043
2.95701281007718E-046,3.66237906892292E-046,4.52146601844942E-046,5.56417960082677E-046,6.82541242681213E-046,8.34569575899949E-046,1.01719001602846E-045,1.23579809012593E-045,1.49657622340474E-045,1.80657523793546E-045,2.17379785496518E-045,2.60728285677039E-045,3.11718826727314E-045,3.71487159878717E-045,4.4129648919791E-045,5.22544195583875E-045,6.16767490423546E-045,7.25647679719662E-045,8.51012694155155E-045,9.94837520147064E-045,1.1592421530044E-044,1.34648668742874E-044,1.55896316436601E-044,1.79918380816628E-044,2.06976531552838E-044,2.37340889899524E-044,2.71287584373931E-044,3.09095840758383E-044,3.51044598076459E-044,3.97408652345069E-044,4.48454341455154E-044,5.0443479732606E-044,5.65584805290446E-044,6.32115325211293E-044,7.04207743760151E-044,7.82007942189261E-044,8.65620278353198E-044,9.5510159518025E-044,1.0504553797407E-043
2.92491317500172E-046,3.62262238230331E-046,4.47238357663392E-046,5.50377805840798E-046,6.75131966421279E-046,8.25509967250242E-046,1.00614798462244E-045,1.22238297484987E-045,1.48033025028275E-045,1.78696409331124E-045,2.15020035223052E-045,2.5789796894809E-045,3.08334985930278E-045,3.67454508337031E-045,4.36506027616188E-045,5.1687175550114E-045,6.10072216293676E-045,7.1777046470288E-045,8.4177458844461E-045,9.84038134616062E-045,1.14665808507318E-044,1.33187000022565E-044,1.54203995439489E-044,1.77965290066432E-044,2.04729713037413E-044,2.34764453325324E-044,2.68342641954594E-044,3.05740473592616E-044,3.4723385926089E-044,3.93094611948422E-044,4.43586178334704E-044,4.98958942484191E-044,5.59445141034621E-044,6.25253443789698E-044,6.96563268391319E-044,7.73518912488463E-044,8.56223601086747E-044,9.44733560060215E-044,1.03905223862551E-043
2.89396313125769E-046,3.58428951069582E-046,4.42505893516424E-046,5.44553968978868E-046,6.67988040210986E-046,8.16774812369104E-046,9.95501403929665E-046,1.20944829806463E-045,1.4646660977898E-045,1.76805528694745E-045,2.12744795208111E-045,2.55169014978221E-045,3.05072331372215E-045,3.63566279037045E-045,4.31887127894753E-045,5.11402463769838E-045,6.03616721497229E-045,7.10175358129952E-045,8.32867329057343E-045,9.73625509867943E-045,1.13452469315038E-044,1.31777678367461E-044,1.52572281908592E-044,1.76082145787296E-044,2.02563360330479E-044,2.32280287244067E-044,2.65503167409553E-044,3.02505272933375E-044,3.43559595277482E-044,3.8893507123476E-044,4.38892359816941E-044,4.93679195643052E-044,5.53525357932889E-044,6.18637308445327E-044,6.89192566309817E-044,7.65333902286121E-044,8.47163449101818E-044,9.34736837675352E-044,1.02805748072549E-043
2.86410581654477E-046,3.54731002785889E-046,4.37940514786357E-046,5.38935749778231E-046,6.61096339025983E-046,8.08348062781631E-046,9.85230713749393E-046,1.19697029581425E-045,1.44955498729959E-045,1.74981407904745E-045,2.10549885316047E-045,2.52536410055615E-045,3.01924868811413E-045,3.59815328413325E-045,4.27431304059704E-045,5.06126272051707E-045,5.97389145815602E-045,7.02848406055115E-045,8.24274551323176E-045,9.63580515532435E-045,1.12281968542342E-044,1.30418114531745E-044,1.50998178013414E-044,1.74265488213012E-044,2.00473493347252E-044,2.29883827675199E-044,2.62763943975432E-044,2.99384294978004E-044,3.40015055663955E-044,3.84922388177633E-044,4.3436426228501E-044,4.88585856701595E-044,5.4781457999143E-044,6.12254763826167E-044,6.82082095852244E-044,7.57437873848782E-044,8.38423176829545E-044,9.25093061763105E-044,1.01745090615878E-043
2.83528837178617E-046,3.51161846570397E-046,4.33534138974574E-046,5.33513201802539E-046,6.54444661870779E-046,8.00214799858738E-046,9.75317730959453E-046,1.18492687717446E-045,1.43497016626057E-045,1.73220817556808E-045,2.08431419701412E-045,2.49995493444129E-045,2.98887026013156E-045,3.56195015822235E-045,4.23130667567265E-045,5.01033839432257E-045,5.91378464014152E-045,6.95776636919293E-045,8.15981042678535E-045,9.53885368056926E-045,1.11152233946933E-044,1.29105901557863E-044,1.49478896976931E-044,1.72512101152066E-044,1.98456412209143E-044,2.27570831951833E-044,2.60120122159794E-044,2.9637201437989E-044,3.36593965204551E-044,3.81049458765035E-044,4.29993869242533E-044,4.83669908466023E-044,5.42302696908875E-044,6.06094510342223E-044,6.7521926871626E-044,7.49816848130519E-044,8.29987310583571E-044,9.1578515908367E-044,1.00721373715705E-043
2.80746156072903E-046,3.47715384315542E-046,4.29279237535936E-046,5.28277060318384E-046,6.48021643974453E-046,7.92361127455475E-046,9.65745518661706E-046,1.17329746527557E-045,1.42088671567175E-045,1.71520749581615E-045,2.0638577884452E-045,2.47541923842381E-045,2.95953612649264E-045,3.52699155752617E-045,4.18977870533975E-045,4.96116465199056E-045,5.85574406499186E-045,6.88947968200395E-045,8.07972633189489E-045,9.44523502727406E-045,1.10061335312639E-044,1.27838797454888E-044,1.48011843020591E-044,1.70818988842365E-044,1.96508670617647E-044,2.25337348188475E-044,2.57567184841845E-044,2.93463284485312E-044,3.33290478770539E-044,3.77309665875548E-044,4.25773713623029E-044,4.78922951757563E-044,5.36980291317674E-044,6.00146022848042E-044,6.68592359369181E-044,7.4245780417296E-044,8.2184143720392E-044,9.06797226552974E-044,9.97328482931464E-044
2.78057943391542E-046,3.44385924996503E-046,4.2516878449775E-046,5.23218679065068E-046,6.4181667922802E-046,7.84774077072175E-046,9.56498270590532E-046,1.16206285686887E-045,1.40728138001453E-045,1.69878396715269E-045,2.04409584848834E-045,2.45171649755105E-045,2.93119784874923E-045,3.49321975610731E-045,4.14966055588632E-045,4.91366029460824E-045,5.79967389229731E-045,6.82351123952113E-045,8.00236098844308E-045,9.35479460616926E-045,1.0900747127598E-044,1.26614709897303E-044,1.46594593648537E-044,1.69183355505663E-044,1.94627052333924E-044,2.23179688310033E-044,2.551009164438E-044,2.90653302208428E-044,3.30099141428145E-044,3.73696834117507E-044,4.21696826828346E-044,4.74337148089502E-044,5.31838574512169E-044,5.94399478810307E-044,6.62190425022996E-044,7.35348590239358E-044,8.13972105689419E-044,8.98114422706439E-044,9.87778820300962E-044
2.75459903115564E-046,3.41168147821331E-046,4.21196210965988E-046,5.18329974269318E-046,6.35819851508984E-046,7.7744152388233E-046,9.47561208765981E-046,1.15120509798402E-045,1.39413241667143E-045,1.68291134322036E-045,2.02499679568823E-045,2.4288088325938E-045,2.90381013964435E-045,3.46058078342232E-045,4.11088811470262E-045,4.86774940570446E-045,5.74548451660132E-045,6.75975561791343E-045,7.92759075926962E-045,9.26738788487987E-045,1.07988957662222E-044,1.25431682677033E-044,1.45224883961796E-044,1.67602587244676E-044,1.92808550353398E-044,2.2109440417128E-044,2.5271737563473E-044,2.87937576930913E-044,3.27014853117464E-044,3.7020518984294E-044,4.17756693606506E-044,4.69905168912444E-044,5.26869329540967E-044,5.88845694706431E-044,6.56003234779168E-044,7.2847784513126E-044,8.06366740101529E-044,8.89722871599618E-044,9.78549487998501E-044
2.72948011748103E-046,3.38057069527639E-046,4.17355364750743E-046,5.13603374959808E-046,6.30021873733627E-046,7.70352112209493E-046,9.38920492663492E-046,1.14070737357804E-045,1.38141946228886E-045,1.66756504262479E-045,2.00653105198942E-045,2.4066607672282E-045,2.87733058476169E-045,3.42902409260101E-045,4.07340133622363E-045,4.82336088464256E-045,5.69309201665522E-045,6.69811408101192E-045,7.85529985025619E-045,9.18287949958076E-045,1.07004217133874E-044,1.24287883679941E-044,1.43900592737415E-044,1.66074235977205E-044,1.91050348423722E-044,2.19078266363376E-044,2.50412871105815E-044,2.85311902901117E-044,3.24032837305773E-044,3.6682932566075E-044,4.13947212006822E-044,4.65620150570513E-044,5.22064860702906E-044,5.83476069579234E-044,6.50021206745936E-044,7.21834928358708E-044,7.99013562268554E-044,8.81609577521872E-044,9.69626192870114E-044
2.70518494826707E-046,3.35048015292164E-046,4.13640474452025E-046,5.09031778770631E-046,6.24414033642461E-046,7.63495189237023E-046,9.30563138418036E-046,1.13055390937539E-045,1.36912341390338E-045,1.65272200543747E-045,1.98867087007092E-045,2.38523902093815E-045,2.85171939492609E-045,3.39850226537283E-045,4.03714389140616E-045,4.78042803156116E-045,5.64241766551792E-045,6.63849400392457E-045,7.78537963436375E-045,9.10114246479348E-045,1.06051769982777E-044,1.23181594190632E-044,1.42619730045597E-044,1.64596005145148E-044,1.89349804604551E-044,2.17128245361827E-044,2.48183940021867E-044,2.82772334682486E-044,3.21148613103949E-044,3.63564168870459E-044,4.10262657758948E-044,4.61475654233979E-044,5.17417948622386E-044,5.78282534828095E-044,6.4423535210299E-044,7.15409858025111E-044,7.91901523028809E-044,8.73762349132346E-044,9.60995526436899E-044
2.68167805982263E-046,3.32136592794398E-046,4.10046117439475E-046,5.0460851253669E-046,6.1898814546377E-046,7.56860745905246E-046,9.22476946788404E-046,1.12072988435074E-045,1.35722632295664E-045,1.63836056525705E-045,1.9713901794012E-045,2.36451232437186E-045,2.82693918544938E-045,3.36897074898565E-045,4.00206285520933E-045,4.73888817731704E-045,5.59338749377124E-045,6.58080835914488E-045,7.71772804895938E-045,9.02205746885883E-045,1.05130225920542E-044,1.22111199356852E-044,1.41380426209347E-044,1.6316573697298E-044,1.87704436609782E-044,2.15241494718356E-044,2.46027328809198E-044,2.80315165263884E-044,3.18357970406069E-044,3.60404953318304E-044,4.06697652514116E-044,4.57465630175981E-044,5.12921810195633E-044,5.73257509443329E-044,6.38637225230555E-044,7.09193255446636E-044,7.85020240929157E-044,8.66169731821246E-044,9.52644890503501E-044
2.65892608225466E-046,3.29318669039129E-046,4.06567191238157E-046,5.00327297080648E-046,6.13736506718825E-046,7.50439364095505E-046,9.14650438784047E-046,1.11122135252116E-045,1.34571130058419E-045,1.62446033487986E-045,1.95466444866882E-045,2.34445125433911E-045,2.80295477885821E-045,3.3403876211089E-045,3.96810842731898E-045,4.69868235279136E-045,5.54593189919631E-045,6.52497525732346E-045,7.65224905725028E-045,8.94551224435018E-045,1.04238276742266E-044,1.21075179668213E-044,1.40180921938546E-044,1.61781401081546E-044,1.86111908709006E-044,2.13415336040734E-044,2.43939975987077E-044,2.77936906498372E-044,3.15656947673402E-044,3.57347194247171E-044,4.03247135464508E-044,4.53584385849216E-044,5.08570062797408E-044,5.68393860002706E-044,6.33218879143349E-044,7.03176295662733E-044,7.78359947443666E-044,8.58820947265895E-044,9.4456243067964E-044
2.63689757185528E-046,3.26590349596909E-046,4.0319888789945E-046,4.96182215673386E-046,6.08651859533271E-046,7.44222169324127E-046,9.07072798007564E-046,1.10201517289721E-045,1.33456243278477E-045,1.61100210389741E-045,1.9384705625649E-045,2.32502808602252E-045,2.77973302820212E-045,3.31271337926342E-045,3.93523368200716E-045,4.65975499269563E-045,5.49998529717121E-045,6.4709175359483E-045,7.58885216590322E-045,8.87140100417031E-045,1.03374689755567E-044,1.20072103323886E-044,1.39019559493262E-044,1.60441084289767E-044,1.84570019995438E-044,2.11647245539559E-044,2.41918996790359E-044,2.75634271582707E-044,3.13041812036173E-044,3.54386665770204E-044,3.99906337923582E-044,4.49826557293033E-044,5.04356692222003E-044,5.63684864841255E-044,6.27972825574066E-044,6.97350663109451E-044,7.71911437907746E-044,8.51705839292674E-044,9.36736976837246E-044
