5.57612218821318E-046 6.98439089835031E-046 8.71804496651896E-046 1.08443614076345E-045 1.34425967815763E-045 1.66056802875131E-045 2.04420517489603E-045 2.50776366555128E-045 3.065794488093E-045 3.73502732603818E-045 4.53459848973085E-045 5.48628299345837E-045 6.61472636609289E-045 7.94767083759746E-045 9.5161695604063E-045 1.13547815282544E-044 1.35017388768077E-044 1.5999077327474E-044 1.88927197104462E-044 2.2232501822379E-044 2.60721293888061E-044 3.04690546642907E-044 3.54842612676734E-044 4.11819462672E-044 4.76290893482879E-044 5.48949001558351E-044 6.30501366344412E-044 7.21662894122297E-044 8.23146299904693E-044 9.35651236975093E-044 1.05985212006997E-043 1.19638472851349E-043 1.34583171903089E-043 1.50870722348426E-043 1.68544075317076E-043 1.87636067717506E-043
5.27237633127882E-046 6.6039329874623E-046 8.24315041619059E-046 1.02536408786565E-045 1.2710343624091E-045 1.57011257568448E-045 1.93285201016251E-045 2.37115926595764E-045 2.89879270037415E-045 3.53157068762044E-045 4.28758713351849E-045 5.18743091077723E-045 6.25440504230595E-045 7.51474056675419E-045 8.99779909069753E-045 1.07362570897311E-044 1.27662640958015E-044 1.51275660354037E-044 1.78635842029068E-044 2.10214397096968E-044 2.46519127909622E-044 2.88093261277558E-044 3.35513414028236E-044 3.89386587033818E-044 4.50346091574348E-044 5.19046323807849E-044 5.96156319490276E-044 6.82352042101129E-044 7.7830738321537E-044 8.84683884185113E-044 1.00211922262474E-043 1.13121454530741E-043 1.27252077013339E-043 1.42652402286708E-043 1.59363041820969E-043 1.7741504381292E-043
4.99308273696276E-046 6.25410284166097E-046 7.80648600462964E-046 9.71047475471413E-046 1.20370385842546E-045 1.4869390013434E-045 1.83046303955798E-045 2.24555184484918E-045 2.74523495305222E-045 3.34449279162975E-045 4.06046077792062E-045 4.91263713026844E-045 5.92309044053683E-045 7.11666221055074E-045 8.52115867448396E-045 1.01675253369723E-044 1.20899967807861E-044 1.43262134714344E-044 1.69172965470354E-044 1.99078709723158E-044 2.33460270010372E-044 2.7283209678839E-044 3.17740261761146E-044 3.68759611143274E-044 4.26489907816031E-044 4.91550882609381E-044 5.64576130447844E-044 6.46205806997081E-044 7.37078105773366E-044 8.37819524298341E-044 9.49033960489756E-044 1.07129071657251E-043 1.20511152667255E-043 1.35095676501386E-043 1.50921103318351E-043 1.68016836598786E-043
4.73570273085872E-046 5.93172063564505E-046 7.40408261550715E-046 9.20992585871047E-046 1.14165615708545E-045 1.4102912890175E-045 1.73610758560023E-045 2.12979967770488E-045 2.6037254635853E-045 3.17209316989858E-045 3.85115492923722E-045 4.65940387915174E-045 5.61777103486091E-045 6.74981738548258E-045 8.08191582849293E-045 9.64341671086832E-045 1.14667899145746E-044 1.35877356402079E-044 1.60452553416476E-044 1.88816736865301E-044 2.21426020051821E-044 2.58768334892963E-044 3.01361604562817E-044 3.49751043497404E-044 4.04505498412112E-044 4.66212754676929E-044 5.35473747099538E-044 6.1289563304019E-044 6.99083708853238E-044 7.94632177795614E-044 9.00113808469126E-044 1.01606855709787E-043 1.14299126381468E-043 1.28131857178871E-043 1.43141525742804E-043 1.59356019883439E-043
4.49801804687763E-046 5.63400787264573E-046 7.03247207813764E-046 8.74768013898813E-046 1.08435649147432E-045 1.3395088395265E-045 1.6489724324261E-045 2.02290513805405E-045 2.47304461236693E-045 3.01288597183421E-045 3.6578656553237E-045 4.42554863073423E-045 5.33581538667417E-045 6.41104438739206E-045 7.6762848759545E-045 9.15941410688611E-045 1.08912723003959E-044 1.29057678657916E-044 1.52399447759264E-044 1.7934003425478E-044 2.10312659143784E-044 2.45780765064611E-044 2.86236280653063E-044 3.32197056059797E-044 3.84203387611914E-044 4.42813559760984E-044 5.08598346426642E-044 5.82134431771518E-044 6.63996732356093E-044 7.54749628405462E-044 8.54937141293862E-044 9.65072126869388E-044 1.08562458926337E-043 1.21700925654598E-043 1.35957259701557E-043 1.51357949189586E-043
4.27808344516877E-046 5.35852803584181E-046 6.68861308748564E-046 8.31995452135077E-046 1.03133591428291E-045 1.27401236084713E-045 1.56834445553164E-045 1.92399338821313E-045 2.35212289169781E-045 2.86556822670656E-045 3.4790110536694E-045 4.20915748572332E-045 5.07491593726556E-045 6.0975706575884E-045 7.30094608469092E-045 8.71155638988954E-045 1.03587338333365E-044 1.22747288424421E-044 1.44947740919883E-044 1.70571043425219E-044 2.00029234212835E-044 2.33763095480186E-044 2.72240502573929E-044 3.1595398490003E-044 3.65417420515082E-044 4.21161796054768E-044 4.8372997693917E-044 5.5367044984474E-044 6.315300202743E-044 7.17845472578765E-044 8.13134227722383E-044 9.17884065009439E-044 1.03254200730025E-043 1.15750250416643E-043 1.29309508302998E-043 1.43957167351107E-043
4.07418732165796E-046 5.10313724970229E-046 6.36982961874752E-046 7.92342030306536E-046 9.82181801780213E-046 1.21329213764182E-045 1.49359618123753E-045 1.83229466411271E-045 2.24001924860973E-045 2.72899345892331E-045 3.31319921839641E-045 4.00854641640095E-045 4.83304228051858E-045 5.80695663945374E-045 6.95297844364105E-045 8.29635818246556E-045 9.86503012227808E-045 1.16897076150169E-044 1.38039441242235E-044 1.62441521179254E-044 1.90495716232747E-044 2.22621800645898E-044 2.59265350534723E-044 3.00895421046705E-044 3.48001398489966E-044 4.01088962346161E-044 4.60675104731084E-044 5.27282171104327E-044 6.01430905877631E-044 6.83632509925143E-044 7.74379743605498E-044 8.74137138357219E-044 9.83330411652586E-044 1.10233521335066E-043 1.23146536539121E-043 1.37096079027168E-043
3.88481880359527E-046 4.86594306540215E-046 6.07375948255084E-046 7.55513916076172E-046 9.36529921395986E-046 1.15689823231966E-045 1.42417372392402E-045 1.74712947709426E-045 2.13590299374679E-045 2.60214964779762E-045 3.15920148179286E-045 3.82222889230873E-045 4.60840212970105E-045 5.53704887958667E-045 6.62980350836136E-045 7.91074286085795E-045 9.4065028167296E-045 1.11463691691201E-044 1.31623358141862E-044 1.54891227658374E-044 1.81641461719581E-044 2.12274323431819E-044 2.47214678501369E-044 2.86909780358914E-044 3.31826268601984E-044 3.82446318693756E-044 4.39262892919533E-044 5.02774058084565E-044 5.73476354363105E-044 6.51857221976115E-044 7.38386517745509E-044 8.33507181655386E-044 9.37625143799353E-044 1.05109859380427E-043 1.17422676714369E-043 1.30723843470012E-043
3.70864013725398E-046 4.64526987494039E-046 5.79831115422128E-046 7.2125094504303E-046 8.94057775105004E-046 1.10443226209884E-045 1.35958666336742E-045 1.66789619575945E-045 2.03903861991179E-045 2.48414073213206E-045 3.01592995951476E-045 3.64888871281956E-045 4.39940856211854E-045 5.28594067187074E-045 6.32913827807393E-045 7.55198632742452E-045 8.97991274780455E-045 1.06408752055546E-044 1.25654166560691E-044 1.47866825415582E-044 1.734039216705E-044 2.02647566280078E-044 2.36003357057479E-044 2.73898264244668E-044 3.16777765077134E-044 3.65102168095992E-044 4.19342079476147E-044 4.79972978419694E-044 5.47468886731293E-044 6.22295138950155E-044 7.04900283633277E-044 7.95707173193184E-044 8.95103328570878E-044 1.00343069529684E-043 1.12097493835153E-043 1.2479544537324E-043
3.54446341561035E-046 4.43962976131579E-046 5.54162738843681E-046 6.89322094775226E-046 8.54478989069043E-046 1.0555404685146E-045 1.29939951311256E-045 1.59406057965019E-045 1.9487730067672E-045 2.3741710218315E-045 2.88241862513475E-045 3.48735710976768E-045 4.20465241210975E-045 5.05193888733707E-045 6.048955479294E-045 7.21766962069434E-045 8.58238357780735E-045 1.01698173670983E-044 1.20091618466694E-044 1.41320951527004E-044 1.65727553425966E-044 1.93676619558466E-044 2.25555792444947E-044 2.61773140904751E-044 3.02754421469985E-044 3.48939565415597E-044 4.0077834578733E-044 4.58725192935491E-044 5.23233144330033E-044 5.94746934749549E-044 6.73695256084202E-044 7.60482241614919E-044 8.55478257229789E-044 9.59010110971164E-044 1.0713508217988E-043 1.1927091176006E-043
3.39123088238457E-046 4.24769782828614E-046 5.30205442538021E-046 6.59521654368448E-046 8.17538565447629E-046 1.00990785196664E-045 1.24322449993859E-045 1.5251469213347E-045 1.86452459184668E-045 2.27153200505276E-045 2.75780729304953E-045 3.33659336881913E-045 4.02287890653373E-045 4.83353590142978E-045 5.78744995284962E-045 6.90563880804868E-045 8.21135410943976E-045 9.73016072662045E-045 1.14899875525919E-044 1.35211432296254E-044 1.58562899750905E-044 1.85303685333547E-044 2.15804673190092E-044 2.50456290705467E-044 2.89665888310683E-044 3.33854378383949E-044 3.83452089599564E-044 4.38893806594074E-044 5.00612981339982E-044 5.69035122056387E-044 6.44570387632364E-044 7.27605440053742E-044 8.1849463372909E-044 9.17550648293105E-044 1.02503469968147E-043 1.14114649215876E-043
3.24799819680163E-046 4.06829123858724E-046 5.07811582585905E-046 6.31665969800942E-046 7.83008847962178E-046 9.67253187968432E-046 1.19071542872387E-045 1.46073052002565E-045 1.78577416939303E-045 2.17559113851921E-045 2.6413280090953E-045 3.19566836386103E-045 3.85296781243783E-045 4.62938574119753E-045 5.54301009364406E-045 6.61397090738157E-045 7.86453776394206E-045 9.31919577013022E-045 1.10046942088031E-044 1.29500616005359E-044 1.51865806349478E-044 1.77477162923466E-044 2.0668990513849E-044 2.39877970212685E-044 2.77431503645219E-044 3.1975364007741E-044 3.67256532738187E-044 4.20356602615799E-044 4.79468994321156E-044 5.45001244225629E-044 6.17346187667875E-044 6.96874155503051E-044 7.83924535558196E-044 8.78796801070242E-044 9.8174113520796E-044 1.09294880748784E-043
3.11392016022933E-046 3.90035133578457E-046 4.86849015547277E-046 6.05590668070831E-046 7.50686080955443E-046 9.27324776542952E-046 1.14156244983463E-045 1.4004312623847E-045 1.71205704275499E-045 2.08578228686282E-045 2.53229344320432E-045 3.06375051360338E-045 3.69391650515057E-045 4.43828374140988E-045 5.31419349184049E-045 6.34094482193567E-045 7.53988802030104E-045 8.93449744347413E-045 1.05504181583891E-044 1.24154803822951E-044 1.4559675448921E-044 1.70150868972739E-044 1.98157703154029E-044 2.29975758045591E-044 2.65979073859795E-044 3.06554143756678E-044 3.52096107194726E-044 4.03004195217786E-044 4.59676415181431E-044 5.22503480271451E-044 5.9186200950257E-044 6.68107046395711E-044 7.51563968778335E-044 8.42519887570244E-044 9.41214658327361E-044 1.04783165492096E-043
2.98823849854201E-046 3.74292834103134E-046 4.67199188282499E-046 5.81148281127978E-046 7.20387464033588E-046 8.89896803813183E-046 1.09548758014225E-045 1.34390812785372E-045 1.64295630703764E-045 2.00159753894315E-045 2.43008695381302E-045 2.94009376078647E-045 3.54482547499797E-045 4.25914913070771E-045 5.09970608233241E-045 6.08501646125805E-045 7.2355688320859E-045 8.57389009734531E-045 1.01245902574114E-044 1.19143762676094E-044 1.39720289744159E-044 1.63283369855979E-044 1.90159813636298E-044 2.20693652554215E-044 2.55243830097378E-044 2.94181240084788E-044 3.3788507365859E-044 3.86738448404862E-044 4.41123307610992E-044 5.01414594796266E-044 5.67973728167051E-044 6.41141421249485E-044 7.2122991922022E-044 8.08514744847933E-044 9.0322607282221E-044 1.00553987581853E-043
2.87027136800048E-046 3.59516820862241E-046 4.48755497238458E-046 5.58206204992739E-046 6.91948622203665E-046 8.54766216855305E-046 1.05224085588101E-045 1.29085446910738E-045 1.57809707935522E-045 1.9225801786209E-045 2.3341540538629E-045 2.82402724713564E-045 3.40488587855679E-045 4.09101007428936E-045 4.89838423555504E-045 5.84479737179019E-045 6.94992921751921E-045 8.23541737742842E-045 9.72490031928972E-045 1.14440306840267E-044 1.34204531324078E-044 1.5683740825805E-044 1.82652846715846E-044 2.11981296785677E-044 2.45167531890359E-044 2.82567804019065E-044 3.24546334929486E-044 3.71471117818416E-044 4.23709017941935E-044 4.81620177118903E-044 5.45551745795996E-044 6.15830987101409E-044 6.92757819663043E-044 7.76596889396738E-044 8.67569284351998E-044 9.65844030305122E-044
2.75940431171762E-046 3.45630129848445E-046 4.31421874527991E-046 5.36644940982541E-046 6.65221425709996E-046 8.2175003053603E-046 1.01159701729046E-045 1.24099394488133E-045 1.51714152662691E-045 1.84831862717047E-045 2.24399505644283E-045 2.71494641553099E-045 3.2733688106784E-045 3.93299078412167E-045 4.70917932385473E-045 5.61903632131796E-045 6.68148136192238E-045 7.91731627657946E-045 9.34926647398005E-045 1.1001993736547E-044 1.29020749228211E-044 1.50779409017121E-044 1.75597700758973E-044 2.03793310582118E-044 2.35697694696619E-044 2.71653344507967E-044 3.12010413350022E-044 3.57122680320209E-044 4.07342840143052E-044 4.63017123805237E-044 5.24479272725781E-044 5.92043909172507E-044 6.65999367121148E-044 7.46600070278614E-044 8.34058566950887E-044 9.28537354127344E-044
2.65508244153008E-046 3.32563258355261E-046 4.15111565596655E-046 5.16356575253658E-046 6.40072105284497E-046 7.90682999275637E-046 9.73352642491252E-046 1.19407700390546E-045 1.45978456711039E-045 1.77844120650033E-045 2.15915871695258E-045 2.61230531784029E-045 3.14961603016219E-045 3.78430037572895E-045 4.53114437912885E-045 5.40660337874321E-045 6.42888168729729E-045 7.61799470295877E-045 8.99580867901119E-045 1.05860530360435E-044 1.24142998695123E-044 1.45079051926409E-044 1.6895906485266E-044 1.96088713179933E-044 2.26786922105147E-044 2.61383234824718E-044 3.00214566797038E-044 3.43621322168679E-044 3.91942861709025E-044 4.45512326817314E-044 5.04650841504951E-044 5.69661133449601E-044 6.40820635890367E-044 7.18374153807123E-044 8.02526199917621E-044 8.93433127860037E-044
2.55680365873676E-046 3.20253315838335E-046 3.99746069312194E-046 4.97243460380279E-046 6.1637961784103E-046 7.61415598185298E-046 9.37323662209355E-046 1.14987783604922E-045 1.40575014311209E-045 1.71261159823264E-045 2.07923672009082E-045 2.51560994488081E-045 3.03303191779381E-045 3.64422320568198E-045 4.36342252338679E-045 5.20647610932295E-045 6.19091443736673E-045 7.33601202889112E-045 8.66282575035106E-045 1.01942066697332E-044 1.19547803226525E-044 1.39708901301663E-044 1.62704987398834E-044 1.88830422533513E-044 2.18392326777594E-044 2.51708045173601E-044 2.89102022139241E-044 3.30902061645409E-044 3.77434962906796E-044 4.29021535980021E-044 4.85971018361626E-044 5.48574932160942E-044 6.17100441331041E-044 6.91783289311901E-044 7.72820418713253E-044 8.60362395689949E-044
2.46411275857033E-046 3.08643285469008E-046 3.85254216222134E-046 4.79217068800689E-046 5.94034225215087E-046 7.33812267379901E-046 9.03343198476599E-046 1.10819172091065E-045 1.35478797958071E-045 1.65052489472955E-045 2.00385888550984E-045 2.42441242587623E-045 2.92307648272032E-045 3.51211046867621E-045 4.20523690748423E-045 5.01772756947354E-045 5.96647740244149E-045 7.07006217534393E-045 8.34877538749226E-045 9.82463969517442E-045 1.15213878931587E-044 1.34644083837614E-044 1.5680650094602E-044 1.8198481990633E-044 2.10475026874926E-044 2.42582962296568E-044 2.78621308620057E-044 3.18905986054691E-044 3.63751946478615E-044 4.1346836973478E-044 4.68353282641952E-044 5.28687638861354E-044 5.94728916945653E-044 6.66704314011125E-044 7.44803632976585E-044 8.291719815753E-044
2.37659628890111E-046 2.97681380159517E-046 3.71571364732617E-046 4.62196992945476E-046 5.72936254729486E-046 7.07749880901164E-046 8.71259679832661E-046 1.06883271560806E-045 1.30667075738349E-045 1.59190415532325E-045 1.93268898682516E-045 2.33830596999395E-045 2.81925926354033E-045 3.38737286962043E-045 4.05588193702455E-045 4.83951583743538E-045 5.75456947054737E-045 6.81895886045881E-045 8.05225675398694E-045 9.47570364145574E-045 1.1112189413669E-044 1.29862007677211E-044 1.51237295017337E-044 1.75521370165165E-044 2.02999706907707E-044 2.3396728333129E-044 2.68725676522777E-044 3.07579586335845E-044 3.50832778684703E-044 3.98783452450377E-044 4.51719049605238E-044 5.09910545341612E-044 5.736062734951E-044 6.43025361953207E-044 7.18350872514159E-044 7.99722759203615E-044
2.2938780546797E-046 2.87320479470418E-046 3.58638698245903E-046 4.46110070948061E-046 5.5299501543109E-046 6.83116407941551E-046 8.40935193254674E-046 1.03163163298159E-045 1.26119164161431E-045 1.53649739507835E-045 1.86542109575086E-045 2.25692044321744E-045 2.72113399540728E-045 3.26947421609936E-045 3.91471560027311E-045 4.6710748588692E-045 5.55427974211041E-045 6.5816227008427E-045 7.77199524583847E-045 9.14589858500279E-045 1.0725425918781E-044 1.25342116765289E-044 1.45973430030808E-044 1.69412289764764E-044 1.95934233742872E-044 2.25823973239823E-044 2.59372588850401E-044 2.96874175247272E-044 3.38621925669684E-044 3.84903660086198E-044 4.35996815954514E-044 4.92162937084152E-044 5.53641713967906E-044 6.20644647673397E-044 6.93348428471263E-044 7.71888139240201E-044
2.21561517690729E-046 2.77517635975564E-046 3.46402608996078E-046 4.30889620198981E-046 5.34127848009902E-046 6.59809739206485E-046 8.12244039376663E-046 9.96434269183859E-046 1.21816211478577E-045 1.48407494499067E-045 1.8017763771866E-045 2.17991849081233E-045 2.62829393494702E-045 3.15792580120757E-045 3.78115274242507E-045 4.51170642165011E-045 5.36477798734902E-045 6.35706990391902E-045 7.50682913871612E-045 8.83385743633912E-045 1.03594942180849E-044 1.21065675502806E-044 1.40993086507659E-044 1.63632255686686E-044 1.8924931997618E-044 2.18119276828567E-044 2.5052327570697E-044 2.86745377317599E-044 3.27068771688517E-044 3.71771458903125E-044 4.21121410766084E-044 4.75371247695718E-044 5.34752482388414E-044 5.99469399886407E-044 6.69692662115054E-044 7.45552743174971E-044
2.14149462919543E-046 2.68233641447722E-046 3.34814156553967E-046 4.16474763781051E-046 5.16259289852653E-046 6.37736655502541E-046 7.85071462793064E-046 9.63099846058148E-046 1.17741007260316E-045 1.43442713208767E-045 1.74150027268827E-045 2.10699212968685E-045 2.54036775171969E-045 3.05228146709283E-045 3.65465915492312E-045 4.36077310318703E-045 5.18530626007464E-045 6.14440233058225E-045 7.25569785331056E-045 8.53833213103589E-045 1.00129307022427E-044 1.17015579497461E-044 1.36276344672499E-044 1.58158149650028E-044 1.82918228098432E-044 2.1082237778511E-044 2.42142342680557E-044 2.77152680606483E-044 3.16127107833863E-044 3.59334324311918E-044 4.0703333719424E-044 4.59468315808941E-044 5.16863027893777E-044 5.79414924398443E-044 6.47288957973682E-044 7.2061123787741E-044
2.07123018680646E-046 2.59432644709585E-046 3.23828590821759E-046 4.02809837123192E-046 4.99320339534924E-046 6.16811919162329E-046 7.59312533577642E-046 9.31499639022556E-046 1.1387781465237E-045 1.38736223581865E-045 1.68436001937525E-045 2.03785974658766E-045 2.45701590899077E-045 2.95213325641061E-045 3.53474636871227E-045 4.21769205768591E-045 5.01517151025407E-045 5.94279874134788E-045 7.01763161823555E-045 8.25818146526253E-045 9.68439707769793E-045 1.13176188853131E-044 1.31804990302201E-044 1.52968832785567E-044 1.76916509894287E-044 2.03905098322328E-044 2.34197425866263E-044 2.68059041848796E-044 3.05754681653958E-044 3.47544228934233E-044 3.93678192576195E-044 4.44392730483819E-044 4.9990426836605E-044 5.6040377862218E-044 6.26050801652149E-044 6.96967308951123E-044
2.00455973290513E-046 2.51081814227398E-046 3.13404930876168E-046 3.89843864124155E-046 4.83247807427671E-046 5.9695747184679E-046 7.34871159755915E-046 9.01515765603685E-046 1.10212222271317E-045 1.3427046837142E-045 1.63014245932795E-045 1.9722634477515E-045 2.37792746824736E-045 2.85710757291305E-045 3.42096705710831E-045 4.08192953081031E-045 4.85373906150384E-045 5.75150706741723E-045 6.79174234321419E-045 7.9923603555686E-045 9.37266777158636E-045 1.09533180978043E-044 1.27562343306283E-044 1.48044946691432E-044 1.71221776352634E-044 1.97341633988648E-044 2.26658887279637E-044 2.59430537829174E-044 2.95912799501904E-044 3.36357190602415E-044 3.81006156432024E-044 4.30088253250659E-044 4.83812940279262E-044 5.42365042741081E-044 6.05898965618997E-044 6.74532754289777E-044
