mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.0017699241638183595	0.00030070360658580636	0.0020648479461669923	0.0004236649339616911	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9999115696547888	0.9999299477333692	0.9999309314590863	0.9999233799639451	0.9999161942702484	0.9999224046162876	7.569963739425861e-06	101	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0013336181640625	0.00031259396592469077	0.002170228958129883	0.0001697351814908933	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9999115696547888	0.9999299477333692	0.9999309314590863	0.9999233799639451	0.9999161942702484	0.9999224046162876	7.569963739425861e-06	101	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0013569831848144532	0.0002821106049760761	0.0018894672393798828	0.0005420641736188931	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9999115696547888	0.9999299477333692	0.9999309314590863	0.9999233799639451	0.9999161942702484	0.9999224046162876	7.569963739425861e-06	101	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.001682615280151367	0.00023232353912201395	0.0033668041229248046	0.0006797431953469113	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9999115696547888	0.9999299477333692	0.9999309314590863	0.9999233799639451	0.9999161942702484	0.9999224046162876	7.569963739425861e-06	101	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0016774177551269532	0.0005085780160554248	0.0022643089294433595	0.0004167539958789041	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9998821193921162	0.9999562208400429	0.9999608926177365	0.999952250501821	0.9999363286392035	0.9999375623981841	2.8926202891048177e-05	69	0.9999553672279282	0.9999634747584081	0.9999693345093397	0.9999661603521672	0.9999573454625763	0.999962336462084	5.260623919014956e-06
0.0016912460327148438	0.00012527090254600763	0.003787660598754883	0.0005790647035497806	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9999601931454385	0.9999754337393516	0.99998119971988	0.9999684380186934	0.9999774680281074	0.9999725465302941	7.44205337042038e-06	5	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0017685413360595704	6.434553054069107e-05	0.002657651901245117	0.00021644704350842604	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9998821193921162	0.9999562208400429	0.9999608926177365	0.999952250501821	0.9999363286392035	0.9999375623981841	2.8926202891048177e-05	69	0.9999553672279282	0.9999634747584081	0.9999693345093397	0.9999661603521672	0.9999573454625763	0.999962336462084	5.260623919014956e-06
0.0011115550994873046	6.850001038661501e-05	0.0026941776275634767	0.00021559628812844612	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9999601931454385	0.9999754337393516	0.99998119971988	0.9999684380186934	0.9999774680281074	0.9999725465302941	7.44205337042038e-06	5	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0018098831176757812	0.00035163028650468637	0.003143644332885742	0.0005740272698749749	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.99971998522695	0.9998814689537043	0.9999004505136627	0.9999100924301201	0.9998649635403941	0.9998553921329663	6.946801105047148e-05	197	0.9998465314163022	0.9998543102363188	0.9999036171841712	0.9999157070082061	0.9998915817195826	0.9998823495129162	2.7274189446119555e-05
0.0015737533569335938	0.0003881015506732508	0.003552103042602539	0.0009267759656657594	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9999411247847659	0.9999673452248113	0.999977871566499	0.9999608545304872	0.9999682546669573	0.9999630901547043	1.2253517333729311e-05	43	1.0	1.0	1.0	1.0	1.0	1.0	0.0
