2.87888880937429E-023,8.2287024874699E-023,1.7640208403824E-022,3.36145347734762E-022,6.0051528748934E-022,1.02989509439735E-021,1.7172210637227E-021,2.80479289490683E-021,4.50950493028105E-021,7.16061617271022E-021,1.12561449586486E-020,1.75468560875606E-020,2.71610075259186E-020,4.17891019677965E-020,6.39566044011685E-020,9.7424917265923E-020,1.47777997471939E-019,2.23274942954146E-019,3.36078028861584E-019,5.03998986756191E-019,7.52935446455501E-019,1.12017106879003E-018,1.65862978419274E-018,2.44187519192887E-018,3.56883905264768E-018,5.16531630775263E-018,7.37482981682503E-018,1.03216962690456E-017,1.40080345291948E-017,1.80615588210173E-017,1.53070633667068E-017,1.23265230914682E-017,9.62803262287228E-018,7.37500746998354E-018,5.57598922855205E-018,4.17798119627403E-018,3.1105221282001E-018,2.30505974422453E-018,1.70228037836285E-018,1.25382884583095E-018,9.21624879950899E-019,6.76325215144992E-019,4.9564178842514E-019,3.62811345664635E-019,2.65313167965455E-019,1.93842143694993E-019
3.7088299858195E-023,1.05285207664869E-022,2.24161938781763E-022,4.24234056172391E-022,7.52697936066335E-022,1.28205216803827E-021,2.1230127078812E-021,3.44380265781133E-021,5.49888317543722E-021,8.67163354448851E-021,1.35375898235409E-020,2.09579021543923E-020,3.22170757938868E-020,4.92253751861679E-020,7.48152291626614E-020,1.13173498221003E-019,1.70468579236308E-019,2.55753884263209E-019,3.82257168891039E-019,5.69195705969841E-019,8.44280813605314E-019,1.24706650174014E-018,1.83319615502703E-018,2.67927393334162E-018,3.88724214300402E-018,5.58516088965595E-018,7.91685660528713E-018,1.10033146645144E-017,1.48383197670715E-017,1.9038131405383E-017,1.62046760757554E-017,1.31248629511592E-017,1.03171673387559E-017,7.95542277302847E-018,6.05532934316474E-018,4.56772174286625E-018,3.42349346680316E-018,2.55387810965032E-018,1.89848669433954E-018,1.40750670711944E-018,1.04131273305574E-018,7.6909247623472E-019,5.67244577036293E-019,4.1787681157337E-019,3.07523643737018E-019,2.26104407279754E-019
4.71567731354316E-023,1.33003139081115E-022,2.81346801573619E-022,5.29016601721982E-022,9.32537104460403E-022,1.57808546420313E-021,2.59629748044115E-021,4.18422009543435E-021,6.63777052216734E-021,1.03996046984883E-020,1.61295283583068E-020,2.48077953303712E-020,3.78862339693274E-020,5.75086690182501E-020,8.68312697629715E-020,1.30486112523437E-019,1.95248297062353E-019,2.9098901960189E-019,4.32023584617346E-019,6.38990910603814E-019,9.41418886329762E-019,1.38111094704248E-018,2.01637129757246E-018,2.92673284136322E-018,4.21697189918818E-018,6.01717719983575E-018,8.47122504410732E-018,1.16966079002734E-017,1.56788878567263E-017,2.00233747235547E-017,1.71124986338273E-017,1.39352926833176E-017,1.10199815503224E-017,8.5504476564115E-018,6.54947063715599E-018,4.97181444148427E-018,3.74989713110791E-018,2.81491434084121E-018,2.10555229362125E-018,1.57065543961888E-018,1.16913209133445E-018,8.68750064499346E-019,6.44621072652098E-019,4.77734021542547E-019,3.53677759439455E-019,2.61588491501378E-019
5.92439001115846E-023,1.66072421061073E-022,3.49149852448689E-022,6.52486480130912E-022,1.1431378932577E-021,1.92260954063638E-021,3.14369707376123E-021,5.03528172543134E-021,7.93873947221439E-021,1.23612639892287E-020,1.90537585105408E-020,2.91243149986929E-020,4.42030717734164E-020,6.66809551638375E-020,1.00054141598659E-019,1.49418812127183E-019,2.22177680476467E-019,3.29041234424821E-019,4.8543172209643E-019,7.13422414073063E-019,1.0443567036474E-018,1.52226253785014E-018,2.208043308803E-018,3.18404855156285E-018,4.55771681336683E-018,6.46094095375822E-018,9.03741299747876E-018,1.24009922285252E-017,1.65291367304916E-017,2.10166845126153E-017,1.80298646880316E-017,1.47570884483558E-017,1.1735740344063E-017,9.15939273436021E-018,7.05781349249486E-018,5.38977374639589E-018,4.08936762523019E-018,3.08791581999942E-018,2.32332259737988E-018,1.74320040192415E-018,1.30506990317777E-018,9.75329718084954E-019,7.27833433204483E-019,5.42463888417681E-019,4.03866132219534E-019,3.00387996714217E-019
7.3616217393656E-023,2.05163068820416E-022,4.28828390172447E-022,7.96730154448473E-022,1.38772805290165E-021,2.3203880727873E-021,3.77199912441548E-021,6.00638765734981E-021,9.41449116691871E-021,1.45733888508209E-020,2.23319621041412E-020,3.39348636385352E-020,5.12014080021164E-020,7.67828746156469E-020,1.14531175915825E-019,1.70024603626661E-019,2.51313058422055E-019,3.69965925808228E-019,5.42529253216752E-019,7.92520207900221E-019,1.15309303406946E-018,1.67047177572745E-018,2.40809494921438E-018,3.45101682616622E-018,4.90917132498979E-018,6.91604247600307E-018,9.61492188659783E-018,1.31159143059723E-017,1.73884978187871E-017,2.20174912555623E-017,1.8956146070456E-017,1.55895662260075E-017,1.24637450105562E-017,9.78159642630558E-018,7.57977528526341E-018,5.82112026597127E-018,4.44153633830356E-018,3.37261985896627E-018,2.55162841823047E-018,1.92504995013784E-018,1.44909542503998E-018,1.0888460280296E-018,8.16928022860044E-019,6.12133344317512E-019,4.58167406217935E-019,3.42586564782624E-019
9.05567882371243E-023,2.50982155506298E-022,5.21700812840652E-022,9.63921416566078E-022,1.6696485444788E-021,2.77631924858319E-021,4.48813600123305E-021,7.10707246084605E-021,1.10778174836484E-020,1.70527532324223E-020,2.59856513907548E-020,3.92664108582458E-020,5.89142401192691E-020,8.78537058427159E-020,1.30307625726623E-019,1.92353517874742E-019,2.82706725028132E-019,4.13813300974309E-019,6.03357542186249E-019,8.76307119745383E-019,1.26761922106026E-018,1.82568251006201E-018,2.61640462978554E-018,3.72743333415991E-018,5.27103610491916E-018,7.38208619355683E-018,1.020327523211E-017,1.38408489240428E-017,1.82564333982314E-017,2.30252574224492E-017,1.98907497748382E-017,1.64320788435334E-017,1.32033307805246E-017,1.04164238505072E-017,8.11479051291837E-018,6.2653819163811E-018,4.80603338733689E-018,3.66875588490123E-018,2.79028820091544E-018,2.11609752858995E-018,1.60116203806371E-018,1.20929792308706E-018,9.11936555815259E-019,6.86796165866638E-019,5.16648799725525E-019,3.88258196520849E-019
1.10364731160133E-022,3.04272363101887E-022,6.29143501149059E-022,1.15631571759153E-021,1.99234424958257E-021,3.29542166163267E-021,5.29916467291382E-021,8.34697798966658E-021,1.2941566310091E-020,1.9816085797235E-020,3.00361222679936E-020,4.51454461649829E-020,6.73737045146716E-020,9.99313449049834E-020,1.47426683473974E-019,2.16452688638378E-019,3.16407107843864E-019,4.60628666415945E-019,6.67952084282759E-019,9.64799418615644E-019,1.38791994547732E-018,1.98783280398116E-018,2.83284726396668E-018,4.01309429777803E-018,5.64301824567762E-018,7.858690122404E-018,1.08020173132364E-017,1.45752969732201E-017,1.91324342320462E-017,2.40394750146921E-017,2.08331152642105E-017,1.72840133062435E-017,1.39538647400985E-017,1.1063265727997E-017,8.66231077811947E-018,6.72209482849145E-018,5.18248916780365E-018,3.97604733667201E-018,3.0391100092986E-018,2.31622355957239E-018,1.7612089213423E-018,1.33667006554687E-018,1.01287719754261E-018,7.66493793470208E-019,5.79366672958265E-019,4.37467607245536E-019
1.33354705059339E-022,3.65810463308388E-022,7.52587643951737E-022,1.37624452208776E-021,2.35935489431453E-021,3.88282076493983E-021,6.21224769054255E-021,9.7358281322363E-021,1.50186098486488E-020,2.2880032547642E-020,3.45044135525711E-020,5.15979394951937E-020,7.66110460122349E-020,1.13052295613452E-019,1.65929508145865E-019,2.42366437786754E-019,3.52458936252991E-019,5.1045270626582E-019,7.3634291747262E-019,1.05800737111915E-018,1.51397391347108E-018,2.15685570080744E-018,3.05729500401399E-018,4.30779702746361E-018,6.0248313770958E-018,8.34548535564303E-018,1.14107119329874E-017,1.53187836108892E-017,2.00160174615378E-017,2.50596633698387E-017,2.17827120630886E-017,1.81447883912503E-017,1.4714743909031E-017,1.17215373079746E-017,9.22180466152595E-018,7.19080405102951E-018,5.57053565576886E-018,4.29421330959878E-018,3.2978932876354E-018,2.52529714956975E-018,1.92916258976428E-018,1.47093415831511E-018,1.11975561821932E-018,8.51256135876012E-019,6.46367105944963E-019,4.90270609526581E-019
1.59856359868672E-022,4.3640574907027E-022,8.93516039614148E-022,1.62610973098927E-021,2.77430623741725E-021,4.54373592732367E-021,7.23463529706406E-021,1.12834054367536E-020,1.73218157874216E-020,2.62611235414225E-020,3.94112717324644E-020,5.86493086197928E-020,8.66565953788623E-020,1.27251668113302E-019,1.85855259914072E-019,2.70136364984604E-019,3.90903408323342E-019,5.63321749065472E-019,8.08555007820871E-019,1.15593575251473E-018,1.64575447748079E-018,2.33267990322855E-018,3.28961787798483E-018,4.61134036349517E-018,6.41619572271678E-018,8.84211555896644E-018,1.20289412797466E-017,1.60708566068632E-017,2.09067247144135E-017,2.60853671913334E-017,2.27390375956077E-017,1.90138524714011E-017,1.54853934670077E-017,1.23906773222442E-017,9.79275750919736E-018,7.67106408535393E-018,5.96980749842657E-018,4.62296998106965E-018,3.56643042106701E-018,2.74317762838393E-018,2.10493830481996E-018,1.61205016498813E-018,1.23256599511341E-018,9.41102353513029E-019,7.176864781937E-019,5.46714514145457E-019
1.90213760778227E-022,5.16898434601915E-022,1.05345990123639E-021,1.90837820919587E-021,3.24090155992269E-021,5.28346811866326E-021,8.37364865786086E-021,1.29995295424783E-020,1.98640211659515E-020,2.99757433730351E-020,4.47771206615992E-020,6.63243926236589E-020,9.75397537343052E-020,1.42563184496179E-019,2.07241140687449E-019,2.99801440255184E-019,4.31778354776028E-019,6.19268022474677E-019,8.84608609819836E-019,1.25858431613534E-018,1.78323019718048E-018,2.51523037575265E-018,3.52968434120713E-018,4.92352503931254E-018,6.81683810923512E-018,9.34823647757792E-018,1.2656304876377E-017,1.68310848446663E-017,2.18041204013067E-017,2.71161547736357E-017,2.3701615237319E-017,1.98906815413087E-017,1.62652651145489E-017,1.30701469736835E-017,1.03746711549349E-017,8.16243928091154E-018,6.37994292416471E-018,4.96203184514218E-018,3.84450811754195E-018,2.96971593638197E-018,2.2884413668623E-018,1.75996744566806E-018,1.35129196225771E-018,1.03604161588334E-018,7.93352043589181E-019,6.0683854189758E-019
