250 2.25287888820177E-25 6.43038934389878E-25 1.37647428478485E-24 2.61887413259659E-24 4.67087910683596E-24 7.99683190039472E-24 1.33095930212927E-23 2.16978347337269E-23 3.48165619684432E-23 5.51715474282951E-23 8.65429909217051E-23 1.34615197614316E-22 2.07910593474994E-22 3.19172588778878E-22 4.87409401732097E-22 7.40909762655259E-22 1.12168566298742E-21 1.69200762641231E-21 2.54400424280599E-21 3.81374312529763E-21 5.70185738821119E-21 8.50372002079662E-21 1.26535271892893E-20 1.87886153165849E-20 2.78431692234179E-20 4.11845531314576E-20 6.08113380576809E-20 8.96404379158016E-20 1.31922599447743E-19 1.93842143694993E-19 2.84380015569122E-19 4.16550841484697E-19 6.09166761573651E-19 8.89334244497412E-19 1.2959525600849E-18 1.88454317266167E-18 2.73376710878506E-18 3.95390705952214E-18 5.69723197947451E-18 8.16915282885454E-18 1.16366300847739E-17 1.64247582479868E-17 2.28804220194406E-17 3.12564022370186E-17 4.1416045101499E-17 5.21486212899794E-17
260 3.23092299890338E-25 9.15779616831997E-25 1.94663029164277E-24 3.67780180369067E-24 6.51369186983798E-24 1.10738317916E-23 1.83017450837186E-23 2.96270360014883E-23 4.72060863765059E-23 7.42786008897044E-23 1.15694556435309E-22 1.78691352666385E-22 2.74037706378428E-22 4.17714255139513E-22 6.33378405241685E-22 9.55973448392201E-22 1.43700489704008E-21 2.15224266838492E-21 3.21294823685131E-21 4.78221713617189E-21 7.09873500094369E-21 1.05112636069467E-20 1.55286358030225E-20 2.28921344776324E-20 3.36801284794664E-20 4.94591131074436E-20 7.25013759250353E-20 1.06098095098537E-19 1.55008737513234E-19 2.26104407279754E-19 3.29285843058907E-19 4.78787789538943E-19 6.95021952867744E-19 1.00716086824471E-18 1.45672115288387E-18 2.10245394107165E-18 3.02685910402897E-18 4.34452942578186E-18 6.21212783475161E-18 8.83873596559672E-18 1.24928167812868E-17 1.74965284784501E-17 2.41863998885729E-17 3.27949437883936E-17 4.31576152490567E-17 5.40475458710823E-17
270 4.54564328768396E-25 1.27993573856586E-24 2.70275005062848E-24 5.07262351655605E-24 8.92462611668497E-24 1.50721699662521E-23 2.47446803960732E-23 3.97910501588367E-23 6.29795160457026E-23 9.84385830331563E-23 1.52303884959091E-22 2.33665189861972E-22 3.55950121848715E-22 5.3894230324141E-22 8.11719722325345E-22 1.2169259406883E-21 1.81696904515861E-21 2.70300496374339E-21 4.00793701653391E-21 5.92520088306693E-21 8.73587240692397E-21 1.284773232814E-20 1.88514847305794E-20 2.76015480919729E-20 4.03319896084777E-20 5.88226298574039E-20 8.5636620437974E-20 1.24459587367803E-19 1.80582655570521E-19 2.61588491501378E-19 3.78322310575606E-19 5.46260039916426E-19 7.87424527188266E-19 1.13304726884104E-18 1.6272228015753E-18 2.33184103142747E-18 3.33307322449896E-18 4.74954862449988E-18 6.74191557218693E-18 9.52236833188915E-18 1.33601911012848E-17 1.85739136238122E-17 2.54892641581056E-17 3.43187282717151E-17 4.48712623563628E-17 5.59060674282164E-17
280 6.2845913230571E-25 1.75851906707897E-24 3.69010588563946E-24 6.88234326060927E-24 1.20326458612603E-23 2.01934658757618E-23 3.29440814249735E-23 5.26426617906907E-23 8.27951649337311E-23 1.28593931788766E-22 1.97702303709563E-22 3.01395294546053E-22 4.56214704145482E-22 6.86366342378611E-22 1.02718617072811E-21 1.53014384615435E-21 2.2700543634408E-21 3.35545672578208E-21 4.94352887178634E-21 7.26149131926056E-21 1.06372797809699E-20 1.55434399421104E-20 2.26598563859364E-20 3.29632682929587E-20 4.78548182651146E-20 6.93414996474688E-20 1.00293816610063E-19 1.44810921897583E-19 2.08736819998663E-19 3.00387996714217E-19 4.31575291000124E-19 6.19032137827133E-19 8.86398055270208E-19 1.26694913024068E-18 1.80731036880479E-18 2.57241187357073E-18 3.65192362422197E-18 5.16823840660587E-18 7.28559325533053E-18 1.02187665679211E-17 1.42372360336073E-17 1.96552895372793E-17 2.67875010339861E-17 3.58266323437542E-17 4.65564952293992E-17 5.77243847882024E-17
290 8.5509928207848E-25 2.37848080628564E-24 4.96136643342068E-24 9.19825566690219E-24 1.59857731255478E-23 2.6667564542276E-23 4.32460467875696E-23 6.86909996810687E-23 1.07388145455945E-22 1.65789689196191E-22 2.53355694630863E-22 3.83913553386733E-22 5.77617499921976E-22 8.63767957106358E-22 1.28486111381859E-21 1.902396141276E-21 2.80519001262136E-21 4.12126494979269E-21 6.0348189125506E-21 8.81041825813076E-21 1.28274377795523E-20 1.86290199129914E-20 2.69915750834916E-20 3.90232964340807E-20 5.63035852459245E-20 8.10800456160399E-20 1.16546300216903E-19 1.67232948090086E-19 2.3955634926351E-19 3.42586564782624E-19 4.89117775059636E-19 6.97152751371235E-19 9.91947601041418E-19 1.40880206394845E-18 1.99681716545431E-18 2.8238583250333E-18 3.98291798653002E-18 5.59988200327643E-18 7.84219251273518E-18 1.09267130445427E-17 1.51225378686392E-17 2.07391717233505E-17 2.80797606836674E-17 3.73176970568165E-17 4.82129600272509E-17 5.95027955093404E-17
300 1.14652581019298E-24 3.17105988367511E-24 6.57719120696218E-24 1.21248343618414E-23 2.09523089645478E-23 3.47541096669178E-23 5.60390006771018E-23 8.85037097334241E-23 1.37572645618332E-22 2.1117559882269E-22 3.20865955660335E-22 4.83425292875333E-22 7.23161570962247E-22 1.0751948835713E-21 1.59014719277618E-21 2.34082517973037E-21 3.43172854283814E-21 5.01255809575116E-21 7.29737832017481E-21 1.05917624943286E-20 1.53311912552125E-20 2.21352926461061E-20 3.18843480793585E-20 4.58270421937906E-20 6.57319740145273E-20 9.41003328276844E-20 1.34463851312828E-19 1.91801295530319E-19 2.73119100114143E-19 3.88258196520849E-19 5.51010520581123E-19 7.80655763792522E-19 1.10406136323873E-18 1.55852387374001E-18 2.19555983549195E-18 3.08586003358101E-18 4.32556100366902E-18 6.04377506281929E-18 8.41077992381893E-18 1.16450543870782E-17 1.60147804806208E-17 2.1824204442421E-17 2.93648414260866E-17 3.87911091944112E-17 4.98404220122173E-17 6.12416798118701E-17
310 1.51664831687345E-24 4.17212496902105E-24 8.60680679608274E-24 1.57805800957003E-23 2.71219790017657E-23 4.47439884157497E-23 7.17553991112674E-23 1.12708823563093E-22 1.74243771056312E-22 2.66007606524382E-22 4.01971675645258E-22 6.02308422510956E-22 8.96063621459014E-22 1.32495380018908E-21 1.94875357146162E-21 2.85292626003917E-21 4.15941523320129E-21 6.04188229450103E-21 8.74719432286115E-21 1.26256765643031E-20 1.8173648435014E-20 2.60931421010075E-20 3.73756211162889E-20 5.34191635162568E-20 7.61922163761452E-20 1.08462019196443E-19 1.54112590664388E-19 2.18586359473537E-19 3.09495800894255E-19 4.37467607245536E-19 6.17302717820069E-19 8.6956134172053E-19 1.22271223012774E-18 1.71601664489435E-18 2.40334095257614E-18 3.35808738438587E-18 4.67935732239381E-18 6.49922798390976E-18 8.99045784009795E-18 1.23726996534235E-17 1.69127397209375E-17 2.29091506161791E-17 3.06416755147349E-17 4.02461848187624E-17 5.14387496933805E-17 6.2941486796166E-17
320 1.98139305196236E-24 5.42250781085318E-24 1.11285608533929E-23 2.02988234853501E-23 3.47069975350208E-23 5.69606422991732E-23 9.08732297725235E-23 1.41996325039822E-22 2.18378964395876E-22 3.31648793506145E-22 4.98548076785356E-22 7.43111671843343E-22 1.09974955636785E-21 1.61760192946101E-21 2.36668196310917E-21 3.44652610361793E-21 4.99835671810079E-21 7.2221575788008E-21 1.04006114325057E-20 1.4932608655645E-20 2.13800859397971E-20 3.05334018704573E-20 4.3502448054608E-20 6.18434261867457E-20 8.77349539849979E-20 1.24222238490223E-19 1.75554913514472E-19 2.47653326280907E-19 3.48750222452721E-19 4.90270609526581E-19 6.88032659795434E-19 9.63876970403302E-19 1.34785924383933E-18 1.88116866469798E-18 2.61995135118134E-18 3.6402040764834E-18 5.04381402620577E-18 6.96556774099614E-18 9.58036475260459E-18 1.31086182683082E-17 1.78152779761467E-17 2.39928824920027E-17 3.19093163420467E-17 4.16823547390651E-17 5.30079010197502E-17 6.46027226048172E-17
330 2.55884799561476E-24 6.96832579092992E-24 1.42304506385254E-23 2.58284782722429E-23 4.39430459007105E-23 7.17612408658064E-23 1.13917305244957E-22 1.77119420765389E-22 2.71039018486146E-22 4.09569774662801E-22 6.12606281464397E-22 9.08552011032032E-22 1.33784910322741E-21 1.95793763606416E-21 2.85021168515247E-21 4.12976055496716E-21 5.95898927374843E-21 8.56663455774861E-21 1.2274274370176E-20 1.7533230037701E-20 2.4975859862849E-20 3.54867506479507E-20 5.03013740256489E-20 7.11425817551295E-20 1.00409123403343E-19 1.41435511862352E-19 1.98849455619005E-19 2.7906223214087E-19 3.90939378540477E-19 5.46714514145457E-19 7.63228408950096E-19 1.06359844956871E-18 1.4794489732664E-18 2.05385618244293E-18 2.84517221440338E-18 3.93186936911022E-18 5.41844271596422E-18 7.44213928300127E-18 1.01796752963697E-17 1.38518377935212E-17 1.87213389268983E-17 2.50743730210188E-17 3.31669269127097E-17 4.30991516526399E-17 5.45479113348152E-17 6.62259402419454E-17
340 3.26940407813323E-24 8.86129190370452E-24 1.80106234849057E-23 3.2534741973144E-23 5.50901622405495E-23 8.95377169320723E-23 1.41460351996882E-22 2.18895523445646E-22 3.33368703161601E-22 5.01348597870991E-22 7.46291961684949E-22 1.10151134322658E-21 1.61418962387E-21 2.35099019327566E-21 3.40588396525966E-21 4.91105177890173E-21 7.05204708450005E-21 1.00888518791673E-20 1.43850730123055E-20 2.04483662713303E-20 2.89863229994683E-20 4.09836168809757E-20 5.78083314447887E-20 8.13582624845584E-20 1.1426186250848E-19 1.60153684612896E-19 2.24051087008527E-19 3.12868049253315E-19 4.36113748807886E-19 6.0683854189758E-19 8.4290845341105E-19 1.16871084562543E-18 1.61741679625132E-18 2.23394501799427E-18 3.07877693961994E-18 4.23274003460964E-18 5.80276124271999E-18 7.92830657402906E-18 1.07875999665427E-17 1.46014415964576E-17 1.96299425307711E-17 2.61526879032392E-17 3.44137694507628E-17 4.44961987471469E-17 5.60588828498132E-17 6.78117308096433E-17
