4.77244062349031E-024,6.2466727145389E-024,6.13249440025713E-024,5.35172912301568E-024,4.37869891338154E-024,3.43946790394985E-024,2.62680570693972E-024,1.96533026762657E-024,1.44753833493338E-024,1.05306806301332E-024,7.58482021430221E-025,5.41823273181235E-025,3.84389494184413E-025,2.71104141082833E-025,1.90242604643668E-025,1.3291487338374E-025,9.25056930504175E-026,6.41633508146486E-026,4.43702981320615E-026,3.06000645811339E-026,2.10520689686781E-026,1.44514358097272E-026,9.90053822077998E-027,6.7704075877681E-027,4.62217367996469E-027,3.15073927162113E-027,2.14469748192182E-027,1.45798769171991E-027,9.89960459903314E-028,6.71422178429211E-028,4.54905636580235E-028,3.07911190351202E-028,2.08226510507568E-028,1.40694892590943E-028,9.49894901455888E-029
6.59875177604579E-024,8.73318797231852E-024,8.6688752261108E-024,7.64927297966803E-024,6.32806023858072E-024,5.02591812016347E-024,3.8810563102428E-024,2.93599056524061E-024,2.18648057587647E-024,1.60830263482229E-024,1.17125583790195E-024,8.4597719132349E-025,6.06829113210766E-025,4.32737298745568E-025,3.07035516378353E-025,2.16893448709002E-025,1.52627464517107E-025,1.07038985319744E-025,7.48406139034647E-026,5.21863227810763E-026,3.63009331800814E-026,2.5195439025958E-026,1.74524706979994E-026,1.20670007754087E-026,8.32945160778456E-027,5.74073400746022E-027,3.95098127359939E-027,2.71566311660678E-027,1.86432704970484E-027,1.27844259560043E-027,8.75764259450862E-028,5.9933652366189E-028,4.09788396762887E-028,2.79949239207032E-028,1.91096514258356E-028
8.94885672123434E-024,1.19665842826458E-023,1.2001913397124E-023,1.07003286620488E-023,8.94408253460845E-024,7.17741335146362E-024,5.60001317029784E-024,4.28035288095127E-024,3.22073994969519E-024,2.39365889664287E-024,1.76128673685899E-024,1.28534622217155E-024,9.31559135019808E-025,6.71197413881407E-025,4.81167023521958E-025,3.43426919433674E-025,2.4417466691417E-025,1.73017190083266E-025,1.22225914976886E-025,8.61113997641716E-026,6.05200159599348E-026,4.24404267464055E-026,2.97023323149845E-026,2.07495190061011E-026,1.44710276317596E-026,1.00768280356781E-026,7.00703065829772E-027,4.86605152566623E-027,3.3751554968159E-027,2.33842194700918E-027,1.61844476183153E-027,1.11904990159633E-027,7.73046124578477E-028,5.33569562902365E-028,3.67984442811342E-028
1.19252806146828E-023,1.6102105812656E-023,1.6306962013772E-023,1.4680087376474E-023,1.2390112941515E-023,1.00395551037532E-023,7.90936798609973E-024,6.10432679501646E-024,4.63787051037243E-024,3.48040114016094E-024,2.58583335052234E-024,1.90543168032388E-024,1.39439508126926E-024,1.01444198491122E-024,7.34300276763106E-025,5.2919097425654E-025,3.79907886452672E-025,2.71810301516559E-025,1.93882332380228E-025,1.37921883935094E-025,9.78742517095203E-026,6.93019299435362E-026,4.89724197716894E-026,3.45432904948707E-026,2.43247798777528E-026,1.71027701870376E-026,1.20079498320329E-026,8.41982232529285E-027,5.89671995542478E-027,4.12504962472789E-027,2.88265602901616E-027,2.01248230430561E-027,1.40370129356901E-027,9.78241281379051E-028,6.81191122127396E-028
1.56412376635771E-023,2.13129357893417E-023,2.17816314334713E-023,1.97879844543003E-023,1.68539898725127E-023,1.37814702961067E-023,1.09565961259172E-023,8.53343061931472E-024,6.54268177407477E-024,4.9546968286086E-024,3.71482413534818E-024,2.76236081049562E-024,2.03995939808829E-024,1.4976520381907E-024,1.09396842893599E-024,7.95591757808835E-025,5.76371181075276E-025,4.16136014518278E-025,2.99538325181279E-025,2.15026222644542E-025,1.53982043766973E-025,1.10024552902314E-025,7.84580959400148E-026,5.58458701094609E-026,3.96841103996658E-026,2.81561816146759E-026,1.99487138447708E-026,1.41151938435319E-026,9.975425420516E-027,7.04184071450216E-027,4.96575175522442E-027,3.49831126936493E-027,2.4622621118829E-027,1.73156080389332E-027,1.21672339953205E-027
2.02205638782018E-023,2.77903274691537E-023,2.86462423876964E-023,2.62485002086696E-023,2.25491557138473E-023,1.85971671312031E-023,1.49124748642744E-023,1.1714392682182E-023,9.05885323338451E-024,6.91918789142698E-024,5.23234338702694E-024,3.92425907560066E-024,2.92292341089895E-024,2.16433678385432E-024,1.59454241325773E-024,1.16960249905053E-024,8.54606802909017E-025,6.22321502458615E-025,4.5180043416645E-025,3.27114449900071E-025,2.36260836118018E-025,1.70264419786217E-025,1.22457093901295E-025,8.79120446811554E-026,6.30063501523152E-026,4.50869629241237E-026,3.22181685443375E-026,2.29922074027092E-026,1.63882373160561E-026,1.16679110245094E-026,8.29845185486952E-027,5.89623420450027E-027,4.18556193416397E-027,2.96865295299802E-027,2.10384957561829E-027
2.57975689256893E-023,3.5743589755621E-023,3.71440927912375E-023,3.43117574384906E-023,2.9715569610839E-023,2.47067098108587E-023,1.99724490663231E-023,1.58166335705164E-023,1.23304642734551E-023,9.49450991514823E-024,7.23809383848526E-024,5.47262292010989E-024,4.10926853988061E-024,3.0674713782685E-024,2.27824121004639E-024,1.68464818931891E-024,1.24092041696682E-024,9.10958060633221E-025,6.66707804202127E-025,4.86623699628978E-025,3.54314718781225E-025,2.57409500084971E-025,1.86632421255335E-025,1.35068239265719E-025,9.75865842673317E-026,7.03974476223395E-026,5.07114575652293E-026,3.64824820594974E-026,2.62140150968676E-026,1.88144315726767E-026,1.34893442233846E-026,9.66191682479791E-027,6.91410812388026E-027,4.94350109150509E-027,3.53168249426374E-027
3.25168176226828E-023,4.53999416914251E-023,4.75415510057863E-023,4.42539236431596E-023,3.86204222060732E-023,3.23572076185931E-023,2.63578342664417E-023,2.10336149831559E-023,1.65234223232404E-023,1.28207406727947E-023,9.8488171352609E-024,7.50367513759003E-024,5.67755044168465E-024,4.27065343341677E-024,3.19617242797011E-024,2.38152835244045E-024,1.76768897307064E-024,1.3076003545905E-024,9.64331240090256E-025,7.09246690490937E-025,5.20362412648229E-025,3.80937073031712E-025,2.78308818867715E-025,2.02956782370145E-025,1.47757700620568E-025,1.07405321318901E-025,7.79620115484001E-026,5.65156247489625E-026,4.09189087526892E-026,2.95928673029812E-026,2.13791929186215E-026,1.54300501201984E-026,1.11260959846326E-026,8.01572580538555E-027,5.77019396985447E-027
4.0532851352672E-023,5.70042505597137E-023,6.01279900136696E-023,5.63774288867268E-023,4.95586579848727E-023,4.18236182061443E-023,3.43168515267224E-023,2.75840450643242E-023,2.18267758065206E-023,1.7058762521289E-023,1.3199655854952E-023,1.01296866323453E-023,7.72015075008918E-024,5.84926435799658E-024,4.40939101567354E-024,3.30936759549956E-024,2.47420279501117E-024,1.84350361446622E-024,1.36941174923952E-024,1.01447954505732E-024,7.49703188414833E-025,5.5280686163552E-025,4.06802078336876E-025,2.98809926271756E-025,2.19116992117426E-025,1.60429939164364E-025,1.17293926433768E-025,8.56432319282211E-026,6.24567984537248E-026,4.54959764054209E-026,3.31059914618064E-026,2.4066394522441E-026,1.74788930334736E-026,1.26835374954759E-026,9.19630449514778E-027
5.00098591990625E-023,7.08186683072342E-023,7.52155778956557E-023,7.10110122550254E-023,6.28533138035393E-023,5.34093684655879E-023,4.412549229353E-023,3.57129338902561E-023,2.84539019771287E-023,2.23915262513279E-023,1.74454432247362E-023,1.34802502496595E-023,1.03445023885892E-023,7.89162238713434E-024,5.98996424239424E-024,4.52658359120851E-024,3.40753314225635E-024,2.55639161969126E-024,1.91203291207402E-024,1.42620463798434E-024,1.06121759708131E-024,7.87887715348968E-025,5.83779919930908E-025,4.31752979486446E-025,3.18779174523394E-025,2.35002277296376E-025,1.7299523023886E-025,1.27181155407194E-025,9.33855513471145E-026,6.84923899902611E-026,5.01815852589417E-026,3.67296098145084E-026,2.68587465844035E-026,1.96235577554105E-026,1.43256783583592E-026
6.1121307929671E-023,8.71221805865061E-023,9.31389403436411E-023,8.85096111213349E-023,7.88556843251268E-023,6.74467991896894E-023,5.60882146910288E-023,4.56924961254528E-023,3.66435629465198E-023,2.90252068923502E-023,2.27619091806381E-023,1.77034943471401E-023,1.36742759215589E-023,1.05001151727669E-023,8.02203167492843E-024,6.10186237236241E-024,4.62341644291641E-024,3.49124804765914E-024,2.62832100223535E-024,1.97330365817737E-024,1.47789933633176E-024,1.10441516063215E-024,8.236525936894E-025,6.13135408838575E-025,4.55655233067807E-025,3.38098362250756E-025,2.50512204073865E-025,1.85370427708254E-025,1.36999644496693E-025,1.01135413883658E-025,7.45805502565255E-026,5.49435674514242E-026,4.04393948685538E-026,2.97381553569453E-026,2.18508240477546E-026
7.40495392173934E-023,1.06210082020216E-022,1.14254710811558E-022,1.0925410810749E-022,9.7945326571635E-023,8.42974418874811E-023,7.05384753237304E-023,5.78229007314019E-023,4.66608260907747E-023,3.71902446845647E-023,2.9346793819133E-023,2.29672258020258E-023,1.78505160120737E-023,1.37923009882981E-023,1.06028496686821E-023,8.11513126497423E-024,6.18714655530821E-024,4.70112369102108E-024,3.56116654019698E-024,2.69029571475568E-024,2.02741415067437E-024,1.52447667840225E-024,1.1439909015203E-024,8.5688832077757E-025,6.40756095240069E-025,4.78395647776343E-025,3.56664594659107E-025,2.65556961093063E-025,1.97479467730174E-025,1.46686502010775E-025,1.08841861445539E-025,8.06807225813719E-026,5.97501718162109E-026,4.42108771215447E-026,3.26860544307895E-026
8.89853416849646E-023,1.28393390411179E-022,1.38940983433648E-022,1.3365095081881E-022,1.20529916725986E-022,1.04352137707269E-022,8.78391027489697E-023,7.24328700088734E-023,5.87978475367466E-023,4.7142266885324E-023,3.7420861554829E-023,2.94599941269483E-023,2.30327186932841E-023,1.7901968882587E-023,1.38438108236533E-023,1.06585204002939E-023,8.17446675096754E-024,6.24795215340189E-024,4.76096088776458E-024,3.61799510608458E-024,2.7426813605286E-024,2.07452120875668E-024,1.5659689533245E-024,1.1799063438229E-024,8.87519753688913E-025,6.66551461167474E-025,4.99881241942938E-025,3.74389858261371E-025,2.8005738265886E-025,2.09253651026579E-025,1.56183720364492E-025,1.16456990697978E-025,8.67540916610942E-026,6.45704745146957E-026,4.80198024723609E-026
