8.99487496997896E-023,1.09916534724103E-022,1.00714692583833E-022,8.20183440510111E-023,6.26137716746612E-023,4.58870030747376E-023,3.26948449139381E-023,2.28206822319997E-023,1.56805258671624E-023,1.06420454792857E-023,7.15082753789889E-024,4.76560294729918E-024,3.15420333567273E-024,2.07549921182083E-024,1.3588573392414E-024,8.85791806977085E-025,5.75216896274745E-025,3.7227944862779E-025,2.40219117490516E-025,1.54591509606094E-025,9.92479498999163E-026,6.35795001277983E-026,4.06500083526705E-026,2.59435399093402E-026,1.65306761779338E-026,1.05173086531616E-026,6.68227522545849E-027,4.24030635097938E-027,2.68760674251235E-027,1.70164141867844E-027,1.07631339887979E-027,6.80156936807254E-028,4.29445140335624E-028,2.70932081855878E-028,1.70801297512673E-028,1.07602348065949E-028,6.77442301481072E-029,4.26247099725982E-029
1.12916304332345E-022,1.39786325644443E-022,1.2975578208695E-022,1.07046085721298E-022,8.27847909246384E-023,6.14592607184897E-023,4.43599206721853E-023,3.1365448741347E-023,2.18319730548821E-023,1.50094727033056E-023,1.0216529092572E-023,6.89716623775591E-024,4.62431579095296E-024,3.08236918078126E-024,2.04427656107862E-024,1.34989701865812E-024,8.8798033533921E-025,5.82160970164569E-025,3.80525266491018E-025,2.48063627527136E-025,1.61324429221539E-025,1.04687894343313E-025,6.78016680473564E-026,4.3833784986052E-026,2.82924115341755E-026,1.82340514702577E-026,1.17355031462638E-026,7.54350121800222E-027,4.84327793141534E-027,3.10627003196726E-027,1.99024677651675E-027,1.27401298948048E-027,8.14832719830649E-028,5.20734950924086E-028,3.32538895506904E-028,2.12210793055031E-028,1.3533554964077E-028,8.62569858244613E-029
1.39894465945999E-022,1.75301492485968E-022,1.64708840796796E-022,1.3753840598737E-022,1.07661829604688E-022,8.09007534726378E-023,5.9102641247601E-023,4.22976311189079E-023,2.97991565554948E-023,2.07358241635685E-023,1.42857441849217E-023,9.76141543773641E-024,6.6241683253035E-024,4.46899223932166E-024,2.99988817467042E-024,2.00496131688964E-024,1.33489829086772E-024,8.85782196629717E-025,5.86011288680115E-025,3.86655151703581E-025,2.54506389424238E-025,1.67160044239427E-025,1.09575502021576E-025,7.16999338999172E-026,4.68399095754735E-026,3.05537946720658E-026,1.99030292008932E-026,1.29486798801936E-026,8.41446578308222E-027,5.46211124769603E-027,3.54210944472132E-027,2.29489137628908E-027,1.48555751649004E-027,9.60881775333679E-028,6.21051137120725E-028,4.01128489586716E-028,2.58915758988943E-028,1.67020903655287E-028
1.71265409015737E-022,2.17072479770527E-022,2.06290133826197E-022,1.7422951670642E-022,1.37940158036436E-022,1.04835595867297E-022,7.74617243511486E-023,5.6068361589992E-023,3.99507865902691E-023,2.811645757869E-023,1.95910998033334E-023,1.35389299455445E-023,9.29218044384715E-024,6.34030104500184E-024,4.30446049501841E-024,2.90959468871779E-024,1.95923722387624E-024,1.31485449332695E-024,8.79768101259527E-025,5.87079762119349E-025,3.90825315274925E-025,2.59613203877965E-025,1.7211458944321E-025,1.13902301546092E-025,7.52556179445024E-026,4.96474292381413E-026,3.27083856224685E-026,2.15215387503055E-026,1.4144312197232E-026,9.28587506196604E-027,6.09018963816874E-027,3.99058934542993E-027,2.61258207686225E-027,1.70905280221161E-027,1.11716521416353E-027,7.29755735303429E-028,4.76382594520187E-028,3.10792855561005E-028
2.07413705169252E-022,2.65721636970175E-022,2.55239257520496E-022,2.17887086227497E-022,1.74355748596265E-022,1.33932547589841E-022,1.00021449138245E-022,7.31728408284063E-023,5.26964563817569E-023,3.74834076151927E-023,2.63972290115677E-023,1.84375767989941E-023,1.27895781498294E-023,8.81996369968046E-024,6.0519221905329E-024,4.13451178128298E-024,2.81381401910066E-024,1.90854422717143E-024,1.29064999349157E-024,8.70467802048365E-025,5.85670327727774E-025,3.93198501155767E-025,2.63461351422219E-025,1.76216062001367E-025,1.17669872776561E-025,7.84577926292346E-026,5.22409394537326E-026,3.4740599900796E-026,2.30758398831653E-026,1.53112186526333E-026,1.01491229381072E-026,6.7211723269952E-027,4.44721097826031E-027,2.94023846329564E-027,1.94246512161048E-027,1.28239418838328E-027,8.46072416554543E-028,5.57865765688837E-028
2.48724675255638E-022,3.21880291888388E-022,3.12315571832258E-022,2.69308659771601E-022,2.17682162878912E-022,1.68902652935252E-022,1.274101558934E-022,9.41496710723816E-023,6.84866960269166E-023,4.92060052664696E-023,3.50017908154001E-023,2.46937778800753E-023,1.73017791760611E-023,1.20517861927925E-023,8.35270935878674E-024,5.76377612038372E-024,3.96211044997563E-024,2.71444637315984E-024,1.85410758931097E-024,1.26306631591709E-024,8.58367477479338E-025,5.8207384119528E-025,3.93938971711557E-025,2.6613557562454E-025,1.7950135699177E-025,1.20887986368951E-025,8.13021871231542E-026,5.46100195210381E-026,3.66383465602203E-026,2.45544940292302E-026,1.64396346462252E-026,1.09964022174529E-026,7.34911022255375E-027,4.90761528985286E-027,3.27477587536684E-027,2.18368373728865E-027,1.45517427843007E-027,9.69116228580041E-028
2.95582929796441E-022,3.86186062960815E-022,3.78294813863812E-022,3.29318142826099E-022,2.68727368094976E-022,2.10496692042645E-022,1.6029847372619E-022,1.1957987226745E-022,8.78127000084237E-023,6.36911893961694E-023,4.57362194678185E-023,3.25735539078506E-023,2.30396053221803E-023,1.6200990078815E-023,1.13350305115765E-023,7.89599779212203E-024,5.47936907797957E-024,3.78956030342296E-024,2.61303736504834E-024,1.79696471610569E-024,1.2327895661657E-024,8.43909114073987E-025,5.765646942549E-025,3.93208717003237E-025,2.67724827009107E-025,1.8201381546925E-025,1.23572924096365E-025,8.3790134204869E-026,5.67486380865725E-026,3.83927428053601E-026,2.5948270746892E-026,1.75212265814016E-026,1.1820770475653E-026,7.96852898037808E-027,5.36766395786497E-027,3.61317517424907E-027,2.43057629790652E-027,1.63404681659806E-027
3.48371086649433E-022,4.592804105887E-022,4.53965913764468E-022,3.98762389230157E-022,3.28330538165081E-022,2.59502504364651E-022,1.99397333640709E-022,1.50085629675389E-022,1.11205764671447E-022,8.13835338499593E-023,5.89662146492131E-023,4.23733467235787E-023,3.02403159742695E-023,2.145535455376E-023,1.51460359535056E-023,1.06454701855619E-023,7.45365661239613E-024,5.20125507645533E-024,3.61863681315122E-024,2.51083712831984E-024,1.73798947784711E-024,1.2004184608393E-024,8.27491285997614E-025,5.69398760268401E-025,3.91164668131743E-025,2.68319671034586E-025,1.83801161717533E-025,1.25745993986626E-025,8.59275881558422E-026,5.86545591487731E-026,3.9997794903951E-026,2.7250008900377E-026,1.85490617347567E-026,1.26161785242179E-026,8.57448343971657E-027,5.82350017718315E-027,3.95253927132655E-027,2.68103633771858E-027
4.07468653277828E-022,5.41806422273072E-022,5.40128025235503E-022,4.78507924897105E-022,3.97358884543301E-022,3.167422363533E-022,2.45455818776477E-022,1.86328818928614E-022,1.39236472294778E-022,1.02765015941313E-022,7.50919876908263E-023,5.44206257091668E-023,3.91684612367036E-023,2.80262160483776E-023,1.99528813436036E-023,1.41432339488726E-023,9.98688256490836E-024,7.02821268175961E-024,4.93125492371449E-024,3.45069261680577E-024,2.40884984914552E-024,1.67791400022016E-024,1.1664724933959E-024,8.09470877625522E-025,5.60812345552973E-025,3.8795672260479E-025,2.68010264710824E-025,1.84913795954657E-025,1.27432240949204E-025,8.77242302258324E-026,6.03287697712269E-026,4.14500653111181E-026,2.84544485705893E-026,1.95175453863246E-026,1.33774690253088E-026,9.16258779981514E-027,6.27159131823179E-027,4.2901370755985E-027
4.73251060366346E-022,6.34406822566491E-022,6.37587775916508E-022,5.69437829166967E-022,4.76704552578378E-022,3.83069557344656E-022,2.9925889780254E-022,2.29009351249328E-022,1.72513657561506E-022,1.28354553287341E-022,9.45482815802667E-023,6.90742875427392E-023,5.01165567299972E-023,3.61493219338074E-023,2.59436782905253E-023,1.8538058808737E-023,1.31957629209143E-023,9.36133899903149E-024,6.62122844759251E-024,4.67062486514807E-024,3.28674196351485E-024,2.30787525250581E-024,1.61734801375317E-024,1.13139992432694E-024,7.90165410002929E-025,5.51021888836919E-025,3.83726417552284E-025,2.66884812437074E-025,1.85403403940365E-025,1.28659344856276E-025,8.91926694199359E-026,6.1774943511213E-026,4.27483407600466E-026,2.95580464691354E-026,2.04223350082132E-026,1.41003520731439E-026,9.72902583272065E-027,6.70875584277804E-027
