0.0000000000000245356966874045,0.0000000000000245356966874043,0.0000000000000245356966874044,0.0000000000000245356966874044,0.0000000000000245356966874044,0.0000000000000245356966874046,0.0000000000000245356966874046,0.0000000000000245356966874044,0.0000000000000245356966874044,0.0000000000000245356966874045,0.0000000000000245356966874047,0.0000000000000245356966874044,0.0000000000000245356966874046,0.0000000000000245356966874046,0.0000000000000245356966874049,0.0000000000000245356966874046,0.0000000000000245356966874046,0.0000000000000245356966874049,0.0000000000000245356966874046,0.0000000000000245356966874039,0.0000000000000245356966874046,0.0000000000000245356966874049,1.84106904965335E-015,1.06613844986623E-019,7.2769391566981E-024,5.85430695115035E-028,5.551289079344E-032,6.20445738201376E-036,8.173449361901E-040,1.26910792225827E-043,2.32264770744648E-047,5.01025393302166E-051,1.27387771813894E-054,3.81757302433862E-058,1.34846156829038E-061,5.61411625843862E-065,2.75496343192366E-068,1.59346263293862E-071,1.08632440638907E-074,8.7290865275235E-078,8.26741366429908E-081,9.22915939001438E-084,1.21435658679905E-086,1.88331049891706E-089,3.44262113308323E-092,7.41733922679989E-095,1.88364328233958E-097
0.0000000000000173785915502271,0.000000000000017378591550227,0.000000000000017378591550227,0.0000000000000173785915502271,0.0000000000000173785915502271,0.0000000000000173785915502271,0.0000000000000173785915502271,0.0000000000000173785915502271,0.0000000000000173785915502271,0.0000000000000173785915502272,0.0000000000000173785915502272,0.000000000000017378591550227,0.000000000000017378591550227,0.0000000000000173785915502271,0.0000000000000173785915502271,0.0000000000000173785915502269,0.0000000000000173785915502269,0.0000000000000173785915502271,0.0000000000000173785915502271,0.0000000000000173785915502269,0.0000000000000173785915502274,0.0000000000000173785915502276,1.44060540680369E-015,1.2141154126597E-019,1.1984521018758E-023,1.38556584022724E-027,1.87620129404484E-031,2.97562001887837E-035,5.52740503312619E-039,1.20257143767707E-042,3.06440566763723E-046,9.14592016932511E-050,3.19708610417752E-053,1.30896199326589E-056,6.27690444922595E-060,3.52541116634494E-063,2.31910178989198E-066,1.78679868262902E-069,1.61241642436763E-072,1.7042157717766E-075,2.10968553068651E-078,3.05883918843729E-081,5.19447121498732E-084,1.03317007725532E-086,2.40684472111886E-089,6.56704666617248E-092,2.09863982311609E-094
0.0000000000000126273364747092,0.0000000000000126273364747092,0.0000000000000126273364747091,0.0000000000000126273364747091,0.0000000000000126273364747092,0.0000000000000126273364747092,0.0000000000000126273364747092,0.0000000000000126273364747093,0.0000000000000126273364747093,0.0000000000000126273364747093,0.0000000000000126273364747093,0.0000000000000126273364747095,0.0000000000000126273364747094,0.0000000000000126273364747095,0.0000000000000126273364747096,0.0000000000000126273364747095,0.0000000000000126273364747095,0.0000000000000126273364747097,0.0000000000000126273364747095,0.0000000000000126273364747093,0.0000000000000126273364747095,0.0000000000000126273364747097,1.14788041119862E-015,1.36933914527457E-019,1.90207984364304E-023,3.07644959710542E-027,5.79394283633543E-031,1.2705798070627E-034,3.24438984058497E-038,9.64644866828621E-042,3.33968282756623E-045,1.3463139018916E-048,6.31961728268368E-052,3.45412911113432E-055,2.19831385330406E-058,1.62908658548683E-061,1.40573021376356E-064,1.41241763745435E-067,1.65244733086523E-070,2.25110348704625E-073,3.57080912970305E-076,6.59540020265437E-079,1.41846626329997E-081,3.55222290071673E-084,1.03582109058368E-086,3.51700212147709E-089,1.39047713597867E-091
9.38648682024852E-015,9.38648682024843E-015,9.38648682024833E-015,9.3864868202484E-015,9.38648682024846E-015,9.38648682024846E-015,9.3864868202484E-015,9.38648682024849E-015,9.38648682024838E-015,9.38648682024843E-015,9.38648682024838E-015,9.38648682024849E-015,9.3864868202484E-015,9.38648682024833E-015,9.38648682024853E-015,9.38648682024853E-015,9.38648682024833E-015,9.38648682024859E-015,9.38648682024846E-015,9.38648682024833E-015,9.38648682024846E-015,9.38648682024833E-015,9.29568423990367E-016,1.53114618601555E-019,2.92075048982154E-023,6.45230319660739E-027,1.65073584904126E-030,4.89083381716334E-034,1.67814984548472E-037,6.66839128914948E-041,3.06869638094433E-044,1.635419885535E-047,1.00936242758122E-050,7.21452100752601E-054,5.97187044556766E-057,5.72473990690384E-060,6.35541112751956E-063,8.17097811644357E-066,1.21659759077306E-068,2.0977917069152E-071,4.18909571699487E-074,9.68770064889916E-077,2.59455956103853E-079,8.04727951701955E-082,2.89052703434582E-084,1.20239591470091E-086,5.79242548753532E-089
7.1214011373635E-015,7.12140113736345E-015,7.12140113736345E-015,7.12140113736347E-015,7.12140113736347E-015,7.12140113736342E-015,7.12140113736347E-015,7.12140113736342E-015,7.12140113736346E-015,7.12140113736345E-015,7.12140113736343E-015,7.12140113736347E-015,7.1214011373635E-015,7.12140113736347E-015,7.12140113736342E-015,7.12140113736337E-015,7.12140113736327E-015,7.12140113736357E-015,7.12140113736337E-015,7.12140113736337E-015,7.12140113736337E-015,7.12140113736337E-015,7.63786666827413E-016,1.69888808448897E-019,4.35413567760391E-023,1.28583023979169E-026,4.37531980526865E-030,1.71545946136159E-033,7.74989121863364E-037,4.03417973540272E-040,2.41968799787987E-043,1.67227611575444E-046,1.331683729591E-049,1.22190851174215E-052,1.29187584031081E-055,1.57379207023881E-058,2.20911547987525E-061,3.57300788764564E-064,6.65877010201988E-067,1.42987659256429E-069,3.53791653031975E-072,1.00865140554908E-074,3.3134399449734E-077,1.25418499024314E-079,5.47001584347833E-082,2.74890707729721E-084,1.59175427337055E-086
5.50316139733061E-015,5.50316139733055E-015,5.50316139733055E-015,5.50316139733057E-015,5.50316139733061E-015,5.50316139733061E-015,5.50316139733065E-015,5.50316139733067E-015,5.50316139733066E-015,5.50316139733062E-015,5.50316139733071E-015,5.50316139733067E-015,5.50316139733063E-015,5.50316139733069E-015,5.50316139733073E-015,5.50316139733077E-015,5.50316139733057E-015,5.50316139733073E-015,5.50316139733081E-015,5.50316139733065E-015,5.50316139733073E-015,5.50316139733073E-015,6.35826540914675E-016,1.87193857306128E-019,6.3202977919482E-023,2.44723962547871E-026,1.08669697407287E-029,5.5339270053305E-033,3.23185153407639E-036,2.16452389314753E-039,1.66251806626761E-042,1.46441230525644E-045,1.4792901742347E-048,1.71370625743231E-051,2.27673455643488E-054,3.46881727278174E-057,6.06098841212567E-060,1.21450271837491E-062,2.79091452305297E-065,7.35508315141448E-068,2.22290879997545E-070,7.70457540914957E-073,3.06244841628387E-075,1.39598856574382E-077,7.2977326126295E-080,4.37509048568067E-082,3.00800905379761E-084
4.3238567820455E-015,4.32385678204544E-015,4.32385678204547E-015,4.32385678204544E-015,4.32385678204547E-015,4.32385678204547E-015,4.3238567820455E-015,4.32385678204545E-015,4.32385678204548E-015,4.32385678204545E-015,4.32385678204548E-015,4.32385678204549E-015,4.32385678204547E-015,4.32385678204544E-015,4.32385678204556E-015,4.32385678204547E-015,4.32385678204547E-015,4.3238567820455E-015,4.3238567820455E-015,4.32385678204544E-015,4.32385678204544E-015,4.32385678204544E-015,5.35589846318537E-016,2.04969867284543E-019,8.95615461388899E-023,4.46814257314447E-026,2.5451087276622E-029,1.65523452242407E-032,1.22909827356751E-035,1.04204760391919E-038,1.00870085192478E-041,1.11483628025587E-044,1.40680426779666E-047,2.02688980566506E-050,3.33426779171504E-053,6.26245608980116E-056,1.34295910475136E-058,3.28817376302512E-061,9.19222421685833E-064,2.93400153145253E-066,1.06923690689354E-068,4.4489899351256E-071,2.11359991712192E-073,1.14645766132668E-075,7.10014366130741E-078,5.0205365027971E-080,4.05328367552575E-082
3.44879193292829E-015,3.44879193292825E-015,3.44879193292828E-015,3.44879193292828E-015,3.44879193292828E-015,3.44879193292828E-015,3.44879193292829E-015,3.44879193292826E-015,3.44879193292827E-015,3.44879193292829E-015,3.44879193292829E-015,3.44879193292828E-015,3.44879193292826E-015,3.44879193292828E-015,3.4487919329283E-015,3.44879193292825E-015,3.44879193292825E-015,3.4487919329283E-015,3.44879193292835E-015,3.44879193292825E-015,3.44879193292825E-015,3.44879193292835E-015,4.56008561168755E-016,2.23160013197501E-019,1.24175081743949E-022,7.85646580629178E-026,5.65190285698165E-029,4.6231378882715E-032,4.29985389348398E-035,4.5472124436693E-038,5.4677856974756E-041,7.47570953137269E-044,1.16216568071435E-046,2.05427399371377E-049,4.12879560692894E-052,9.43546034450526E-055,2.45175741488712E-057,7.2438024030333E-060,2.43349459917802E-062,9.29541689230552E-065,4.0372166147576E-067,1.9937464421681E-069,1.11952164031721E-071,7.14775658579522E-074,5.18897657063294E-076,4.28320005229564E-078,4.02003378047089E-080
2.78872480973863E-015,2.78872480973862E-015,2.78872480973862E-015,2.78872480973863E-015,2.78872480973865E-015,2.78872480973863E-015,2.78872480973865E-015,2.78872480973865E-015,2.78872480973866E-015,2.78872480973864E-015,2.78872480973867E-015,2.78872480973865E-015,2.78872480973866E-015,2.78872480973867E-015,2.78872480973867E-015,2.78872480973869E-015,2.78872480973859E-015,2.78872480973871E-015,2.78872480973871E-015,2.78872480973859E-015,2.78872480973863E-015,2.78872480973871E-015,3.92047558379071E-016,2.41710753684621E-019,1.68786513882135E-022,1.33494712963082E-025,1.19584513245362E-028,1.21330605819787E-031,1.3942811109197E-034,1.81474192745407E-037,2.67524742270772E-040,4.46681110525217E-043,8.44725825236253E-046,1.80933301594142E-048,4.38940643615254E-051,1.20608422145807E-053,3.75347931908698E-056,1.32304608048059E-058,5.28202515860425E-061,2.38841897100389E-063,1.2232215129118E-065,7.09552052296037E-068,4.66173908181496E-070,3.46893542853817E-072,2.9236745083463E-074,2.79091351080755E-076,3.01750700384519E-078
2.283302840581E-015,2.28330284058102E-015,2.283302840581E-015,2.28330284058099E-015,2.28330284058102E-015,2.28330284058099E-015,2.283302840581E-015,2.283302840581E-015,2.28330284058101E-015,2.28330284058099E-015,2.28330284058102E-015,2.28330284058099E-015,2.28330284058101E-015,2.283302840581E-015,2.28330284058102E-015,2.283302840581E-015,2.28330284058102E-015,2.28330284058102E-015,2.28330284058107E-015,2.283302840581E-015,2.283302840581E-015,2.28330284058104E-015,3.40061449326614E-016,2.60571938261848E-019,2.25315835262563E-022,2.19861717588947E-025,2.42103655743896E-028,3.00847846974915E-031,4.21877436030859E-034,6.67604903137657E-037,1.19219299849213E-039,2.40252240227135E-042,5.46364098885669E-045,1.40213778429136E-047,4.06062664890516E-050,1.32705602434509E-052,4.8941726403847E-055,2.03686920169776E-057,9.56623020695384E-060,5.0700511828439E-062,3.03233856367152E-064,2.04661835222195E-066,1.55879810394652E-068,1.33978991120641E-070,1.29950324133821E-072,1.42236763160784E-074,1.75687225250355E-076
