3.62162775940493E-016,3.62162775940493E-016,3.62162775940499E-016,3.6216277594049E-016,3.62162775940485E-016,3.62162775940485E-016,3.62162775940487E-016,3.62162775940487E-016,3.62162775940482E-016,3.62162775940477E-016,3.62162775940477E-016,3.62162775940493E-016,3.62162775940487E-016,3.62162775940487E-016,3.62162775940487E-016,3.62162775940487E-016,3.62162775940488E-016,3.62162775940487E-016,3.62162775940487E-016,3.62162775940487E-016,3.62162775940487E-016,3.62162775940493E-016,3.62162775940493E-016,3.62162775940487E-016,3.62162775940487E-016,3.62162775940498E-016,3.62162775940493E-016,3.62162775940487E-016,3.62162775940493E-016,1.84368474639214E-016,1.31364902965724E-018,1.07398371774684E-020,1.00749223181529E-022,1.08445460267084E-024,1.33938893730222E-026,1.89813763377017E-028
3.00729966082666E-016,3.00729966082673E-016,3.0072996608268E-016,3.0072996608267E-016,3.00729966082674E-016,3.00729966082676E-016,3.00729966082674E-016,3.00729966082668E-016,3.00729966082668E-016,3.00729966082663E-016,3.00729966082659E-016,3.00729966082668E-016,3.00729966082672E-016,3.00729966082668E-016,3.00729966082668E-016,3.00729966082672E-016,3.00729966082668E-016,3.00729966082672E-016,3.00729966082672E-016,3.00729966082668E-016,3.00729966082668E-016,3.00729966082672E-016,3.00729966082676E-016,3.00729966082676E-016,3.00729966082676E-016,3.00729966082676E-016,3.00729966082672E-016,3.00729966082668E-016,3.00729966082676E-016,1.57122051223755E-016,1.35398771402309E-018,1.3317442408429E-020,1.49504908450576E-022,1.9156607263715E-024,2.80162665274823E-026,4.67660236842026E-028
2.53040010865831E-016,2.53040010865834E-016,2.53040010865836E-016,2.53040010865834E-016,2.5304001086583E-016,2.53040010865837E-016,2.53040010865834E-016,2.53040010865829E-016,2.53040010865836E-016,2.53040010865829E-016,2.53040010865825E-016,2.53040010865836E-016,2.53040010865836E-016,2.53040010865836E-016,2.53040010865836E-016,2.53040010865832E-016,2.53040010865832E-016,2.53040010865836E-016,2.53040010865836E-016,2.53040010865839E-016,2.53040010865836E-016,2.53040010865839E-016,2.53040010865836E-016,2.53040010865836E-016,2.53040010865839E-016,2.53040010865839E-016,2.53040010865839E-016,2.53040010865839E-016,2.53040010865839E-016,1.35422815443369E-016,1.39167209430736E-018,1.62436467860162E-020,2.15343463488197E-022,3.24251047915588E-024,5.54539671635609E-026,1.07717283276612E-027
2.15445252922749E-016,2.15445252922744E-016,2.1544525292275E-016,2.15445252922744E-016,2.15445252922748E-016,2.15445252922751E-016,2.1544525292275E-016,2.15445252922743E-016,2.15445252922748E-016,2.15445252922745E-016,2.15445252922742E-016,2.15445252922745E-016,2.15445252922748E-016,2.15445252922745E-016,2.15445252922745E-016,2.15445252922748E-016,2.15445252922748E-016,2.15445252922745E-016,2.15445252922745E-016,2.15445252922748E-016,2.15445252922751E-016,2.15445252922745E-016,2.15445252922748E-016,2.15445252922748E-016,2.15445252922748E-016,2.15445252922751E-016,2.15445252922748E-016,2.15445252922748E-016,2.15445252922751E-016,1.17905999614633E-016,1.42687693504978E-018,1.95237669124387E-020,3.02041900026602E-022,5.28320248884679E-024,1.04484965078989E-025,2.33634422976054E-027
1.85395190340379E-016,1.85395190340376E-016,1.85395190340384E-016,1.8539519034038E-016,1.85395190340376E-016,1.85395190340382E-016,1.8539519034038E-016,1.85395190340374E-016,1.85395190340378E-016,1.85395190340374E-016,1.85395190340374E-016,1.85395190340377E-016,1.85395190340377E-016,1.8539519034038E-016,1.85395190340377E-016,1.85395190340377E-016,1.85395190340377E-016,1.85395190340377E-016,1.85395190340374E-016,1.85395190340377E-016,1.85395190340377E-016,1.85395190340377E-016,1.85395190340377E-016,1.85395190340377E-016,1.85395190340374E-016,1.85395190340377E-016,1.85395190340382E-016,1.85395190340374E-016,1.85395190340382E-016,1.03591723804374E-016,1.45976945729412E-018,2.31596037371588E-020,4.13681038309633E-022,8.31931836399505E-024,1.88363830059398E-025,4.80169886018921E-027
1.61072542837112E-016,1.61072542837113E-016,1.61072542837118E-016,1.61072542837114E-016,1.61072542837116E-016,1.61072542837117E-016,1.61072542837117E-016,1.61072542837115E-016,1.61072542837118E-016,1.61072542837115E-016,1.61072542837115E-016,1.61072542837119E-016,1.61072542837115E-016,1.61072542837115E-016,1.61072542837115E-016,1.61072542837117E-016,1.61072542837119E-016,1.61072542837119E-016,1.61072542837115E-016,1.61072542837117E-016,1.61072542837119E-016,1.61072542837117E-016,1.61072542837117E-016,1.61072542837117E-016,1.61072542837117E-016,1.61072542837117E-016,1.61072542837117E-016,1.61072542837117E-016,1.61072542837124E-016,9.17643286813414E-017,1.49050852420585E-018,2.71497866205545E-020,5.54587097529216E-022,1.27041170525975E-023,3.26355244325723E-025,9.40173681111068E-027
1.41160062101883E-016,1.41160062101882E-016,1.41160062101886E-016,1.41160062101883E-016,1.41160062101884E-016,1.41160062101886E-016,1.41160062101886E-016,1.41160062101884E-016,1.41160062101886E-016,1.41160062101883E-016,1.41160062101881E-016,1.41160062101885E-016,1.41160062101887E-016,1.41160062101883E-016,1.41160062101885E-016,1.41160062101885E-016,1.41160062101885E-016,1.41160062101887E-016,1.41160062101885E-016,1.41160062101885E-016,1.41160062101885E-016,1.41160062101883E-016,1.41160062101885E-016,1.41160062101887E-016,1.41160062101885E-016,1.41160062101887E-016,1.41160062101885E-016,1.41160062101887E-016,1.41160062101888E-016,8.18929279766001E-017,1.51924423854606E-018,3.14901444477096E-020,7.29268681680952E-022,1.88697579562598E-023,5.45520344155517E-025,1.76206298857802E-026
1.2468786782749E-016,1.2468786782749E-016,1.24687867827491E-016,1.24687867827491E-016,1.24687867827491E-016,1.24687867827489E-016,1.2468786782749E-016,1.2468786782749E-016,1.24687867827492E-016,1.24687867827488E-016,1.24687867827487E-016,1.2468786782749E-016,1.24687867827492E-016,1.24687867827492E-016,1.2468786782749E-016,1.2468786782749E-016,1.2468786782749E-016,1.2468786782749E-016,1.24687867827488E-016,1.2468786782749E-016,1.2468786782749E-016,1.2468786782749E-016,1.24687867827492E-016,1.2468786782749E-016,1.24687867827492E-016,1.24687867827492E-016,1.24687867827492E-016,1.2468786782749E-016,1.24687867827492E-016,7.3578054759963E-017,1.54611782956697E-018,3.617408441315E-020,9.42352050113484E-022,2.73331373986678E-023,8.82727104522091E-025,3.17412563273716E-026
1.10931515352287E-016,1.10931515352287E-016,1.1093151535229E-016,1.10931515352287E-016,1.10931515352287E-016,1.10931515352288E-016,1.1093151535229E-016,1.10931515352287E-016,1.10931515352289E-016,1.10931515352286E-016,1.10931515352288E-016,1.1093151535229E-016,1.1093151535229E-016,1.10931515352288E-016,1.1093151535229E-016,1.1093151535229E-016,1.10931515352288E-016,1.1093151535229E-016,1.1093151535229E-016,1.1093151535229E-016,1.10931515352289E-016,1.1093151535229E-016,1.1093151535229E-016,1.10931515352291E-016,1.1093151535229E-016,1.1093151535229E-016,1.10931515352288E-016,1.1093151535229E-016,1.10931515352292E-016,6.65151757253677E-017,1.57126174056659E-018,4.11929639460096E-020,1.19851717152691E-021,3.8700109388444E-023,1.38684152678606E-024,5.51554199041173E-026
9.93426950286598E-017,9.93426950286598E-017,9.9342695028661E-017,9.93426950286582E-017,9.93426950286589E-017,9.9342695028661E-017,9.93426950286596E-017,9.93426950286589E-017,9.93426950286589E-017,9.93426950286582E-017,9.93426950286582E-017,9.93426950286596E-017,9.93426950286596E-017,9.93426950286596E-017,9.93426950286596E-017,9.93426950286596E-017,9.93426950286596E-017,9.93426950286596E-017,9.93426950286582E-017,9.93426950286596E-017,9.93426950286596E-017,9.93426950286582E-017,9.93426950286596E-017,9.93426950286582E-017,9.93426950286596E-017,9.93426950286596E-017,9.9342695028661E-017,9.9342695028661E-017,9.9342695028661E-017,6.0469321235364E-017,1.59479985283832E-018,4.65364453974605E-020,1.50243660191611E-021,5.36679529399017E-023,2.12104475609121E-024,9.27471476752831E-026
