4.16246291335022E-212 3.19287313403104E-206 2.07336297057492E-200 1.13980721873438E-194 5.30456601108247E-189 2.08992500982905E-183 6.97066060586647E-178 1.96824683848718E-172 4.70486944780869E-167 9.52089950917921E-162 1.63106314809409E-156 2.36551637903673E-151 2.90431376609897E-146 3.01872462206446E-141 2.65623105951531E-136 1.9786573563775E-131 1.24777915827452E-126 6.66142665386337E-122 3.01064232872279E-117 1.15189651992405E-112 3.73104218026614E-108 1.02307916741757E-103 2.37492945439613E-099 4.6671802711358E-095 7.76463111655691E-091 1.09357725762494E-086 1.30388864028761E-082 1.31611525582895E-078 1.12463018241389E-074 8.13556906139936E-071 4.98228454714272E-067 2.58304224050481E-063 1.13369669120926E-059 4.21235184977238E-056 1.32499668094014E-052 3.5283148356802E-049 7.95393909278364E-046 1.517957391225E-042 2.45244508309111E-039 3.35429605128834E-036 3.88388069329404E-033 3.80708663735251E-030 3.15923570796872E-027 2.21939032599815E-024 1.31992038964426E-021 6.64544666269813E-019 2.83245491241233E-016
1.43054962379005E-204 6.56076566927026E-199 2.56338799547875E-193 8.53261964885559E-188 2.41968397675913E-182 5.84578893906895E-177 1.20319449094682E-171 2.10977799948815E-166 3.15170749626123E-161 4.0110979829772E-156 4.34899449917222E-151 4.01719271631898E-146 3.16129260758477E-141 2.11940983774827E-136 1.21052403539919E-131 5.89033654464524E-127 2.44182773268207E-122 8.62378966965163E-118 2.59471409213459E-113 6.65103274911223E-109 1.45243559256287E-104 2.70217144665088E-100 4.28289215789101E-096 5.78321846792322E-092 6.65288902297361E-088 6.52017392113994E-084 5.44397726309084E-080 3.87241279060598E-076 2.34668723039263E-072 1.21153787403788E-068 5.32877031427235E-065 1.99675705816703E-061 6.37428791954265E-058 1.73358980799689E-054 4.01669850691385E-051 7.92867005785452E-048 1.33333622122713E-044 1.91023689911902E-041 2.33154071286527E-038 2.42441519844215E-035 2.14772767478065E-032 1.62091279208915E-029 1.04219337225945E-026 5.70880469086408E-024 2.66409853911098E-021 1.05916495946958E-018 3.58744412460943E-016
1.35653853500353E-197 3.8641207647654E-192 9.43234991821752E-187 1.97305764417281E-181 3.53679836149474E-176 5.43289716749357E-171 7.15160181980251E-166 8.06725573898966E-161 7.79828279445104E-156 6.45985534474178E-151 4.58561155222688E-146 2.78947446223231E-141 1.45411305610757E-136 6.4956798985708E-132 2.48657586183128E-127 8.15698134268857E-123 2.29302020515569E-118 5.52378735234951E-114 1.14029357737256E-109 2.01719118755049E-105 3.05793396917674E-101 3.97246245825064E-097 4.42223845687926E-093 4.21866625948384E-089 3.44872717499378E-085 2.41597906079276E-081 1.45036780184869E-077 7.46128777930457E-074 3.28927427941737E-070 1.24261629486349E-066 4.02276494347887E-063 1.11599674101494E-059 2.65308920807236E-056 5.40494696476389E-053 9.43586411026594E-050 1.4116355141721E-046 1.80973143892391E-043 1.98818294225755E-040 1.87175590919208E-037 1.5100549088948E-034 1.04396736645847E-031 6.1848869248177E-029 3.13998274867913E-026 1.36607145685971E-023 5.09295957935699E-021 1.62711293935526E-018 4.45467295437375E-016
4.07464968600408E-191 7.45846709261034E-186 1.1763061563043E-180 1.59846323811512E-175 1.87152841886975E-170 1.88799869782671E-165 1.64103727323684E-160 1.22898530794838E-155 7.9302417633509E-151 4.40897518711312E-146 2.11203140954139E-141 8.71715124664827E-137 3.09998991266454E-132 9.49855344667488E-128 2.50764555960837E-123 5.70408939520847E-119 1.11793868722168E-114 1.88782241605409E-110 2.74672880766643E-106 3.44335593099657E-102 3.7192857162038E-098 3.46137504461566E-094 2.77555133995391E-090 1.91761475395414E-086 1.14152374746427E-082 5.8549073849535E-079 2.58741802519417E-075 9.85200582071291E-072 3.23217011876141E-068 9.13640310699453E-065 2.22519351435115E-061 4.66951536550329E-058 8.44281596959666E-055 1.31526822341626E-051 1.76543943531686E-048 2.04175115381556E-045 2.03453088375782E-042 1.74677615393345E-039 1.29217612665959E-036 8.23602511561245E-034 4.52298452993268E-031 2.14014911087727E-028 8.72518119204568E-026 3.06490040644074E-023 9.27619286574554E-021 2.41899328823067E-018 5.43514391121887E-016
4.36674608562703E-185 5.29545707906171E-180 5.5610714274351E-175 5.05734990570761E-170 3.98287833170198E-165 2.71631783709634E-160 1.60425587855114E-155 8.2049549615839E-151 3.63402802188134E-146 1.39383013671134E-141 4.62957300708302E-137 1.33162374960424E-132 3.31689432662708E-128 7.15469701310322E-124 1.33647354576779E-119 2.16191689111298E-115 3.0284968821493E-111 3.67387837991724E-107 3.85950784457274E-103 3.5111435767203E-099 2.7661438288634E-095 1.88716744203462E-091 1.11495058816163E-087 5.70440451280024E-084 2.52740311745682E-080 9.6972418510077E-077 3.22204384296999E-073 9.27094858161841E-070 2.310076740741E-066 4.98468995505161E-063 9.31449689062413E-060 1.50726689903601E-056 2.11217758599167E-053 2.56318649280013E-050 2.69363961286331E-047 2.45136670324146E-044 1.93190863503286E-041 1.31848256947027E-038 7.79240847551348E-036 3.98821475212792E-033 1.76764426832903E-030 6.78454475010645E-028 2.2550494076106E-025 6.49084024259427E-023 1.61791345520975E-020 3.49236125746517E-018 6.5281863776983E-016
1.85107019240555E-179 1.52853550438734E-174 1.09821953710527E-169 6.86536752383006E-165 3.73421576710484E-160 1.76724196859772E-155 7.27702079820746E-151 2.60718714971882E-146 8.12740288715655E-142 2.2044099473491E-137 5.2022824341967E-133 1.06820961364534E-128 1.90844667285846E-124 2.96663808106863E-120 4.01245427730086E-116 4.72189817082839E-112 4.83486251543976E-108 4.3073744933668E-104 3.3388901140972E-100 2.2519182044676E-096 1.32149063109628E-092 6.74740154792448E-089 2.9975747071113E-085 1.15868254887845E-081 3.89690579963503E-078 1.14034520443504E-074 2.90344607656649E-071 6.43209099790295E-068 1.23979987009986E-064 2.0792752508901E-061 3.03412433215637E-058 3.85226143993463E-055 4.25558358493889E-052 4.09037841284289E-049 3.42080912210983E-046 2.48917360320078E-043 1.57595032160407E-040 8.68142166425054E-038 4.16102351050142E-035 1.73528366946003E-032 6.29653730859457E-030 1.98789789363775E-027 5.46068792143435E-025 1.30515362000054E-022 2.71416907888107E-020 4.91103643232655E-018 7.73161828724445E-016
3.39540836548572E-174 1.9571272787838E-169 9.85884972064522E-165 4.3402379856825E-160 1.66986345765659E-155 5.61472511302127E-151 1.64989443307329E-146 4.23705338563796E-142 9.50937196301897E-138 1.86517615706785E-133 3.19718668344637E-129 4.78956703670916E-125 6.27053559452398E-121 7.17452476767286E-117 7.1740064269264E-113 6.26917660307024E-109 4.78783711791198E-105 3.19557011492748E-101 1.86396372037441E-097 9.50181739121508E-094 4.233075601167E-090 1.64810732834696E-086 5.60783305959138E-083 1.66757272500431E-079 4.33365775206631E-076 9.84248037996252E-073 1.95359540792876E-069 3.3887912281769E-066 5.1373023130609E-063 6.80621325914699E-060 7.88054226665786E-057 7.97419355826839E-054 7.05176066519711E-051 5.44989927155706E-048 3.68094651707184E-045 2.17275450823288E-042 1.12083564129668E-039 5.05304686198945E-037 1.99087888123246E-034 6.85514229482106E-032 2.062852752084E-029 5.42500451667885E-027 1.24684394292834E-024 2.50440300430559E-022 4.39618998770684E-020 6.74417467472736E-018 9.04193306446176E-016
2.91537740013522E-169 1.19964873539627E-164 4.33204263702199E-160 1.3728106776407E-155 3.81775345297037E-151 9.31717843816711E-147 1.99544724934001E-142 3.75038103746119E-138 6.18571406681365E-134 8.95330938487263E-130 1.13725183722283E-125 1.26767815472141E-121 1.24005420643688E-117 1.06451463740464E-113 8.01940061071395E-110 5.30165527099053E-106 3.07581609620027E-102 1.56598843202673E-098 6.99674486960803E-095 2.7433601803835E-091 9.43949862073621E-088 2.85032464725974E-084 7.55299214975288E-081 1.7563984393232E-077 3.58431653665028E-074 6.41902361558418E-071 1.00881352276443E-067 1.39133631597536E-064 1.6839634113223E-061 1.78859694745554E-058 1.66713827956353E-055 1.36367244822429E-052 9.78876297693819E-050 6.1663030319015E-047 3.40879762428685E-044 1.65370057594757E-041 7.04031094785689E-039 2.63030498723936E-036 8.62381993784205E-034 2.48126160771744E-031 6.26505280424406E-029 1.38821336050019E-026 2.69939853652916E-024 4.60635177170409E-022 6.89805252698089E-020 9.06515423965007E-018 1.04544984537539E-015
1.2555163687698E-164 3.76430435963854E-160 9.94297914690689E-156 2.31375714497235E-151 4.74338595782975E-147 8.56699672108151E-143 1.36313285074835E-138 1.91080871805513E-134 2.35974834616179E-130 2.56734133469484E-126 2.46076976574551E-122 2.07791509346358E-118 1.54580269315533E-114 1.01309405747844E-110 5.84944851258275E-107 2.9754285354212E-103 1.33337887812848E-099 5.26413556754128E-096 1.8309226845079E-092 5.61025229648476E-089 1.51448238115148E-085 3.60176608887228E-082 7.54633760748071E-079 1.39292073408797E-075 2.265092915661E-072 3.24500288232013E-069 4.09556288266529E-066 4.55387972807399E-063 4.460863771058E-060 3.84969046492091E-057 2.92686107231862E-054 1.96041425610673E-051 1.15681268431251E-048 6.01378196464039E-046 2.75423987149127E-043 1.11128458501852E-040 3.95019255084178E-038 1.23703129745869E-035 3.41281349931205E-033 8.29495187450924E-031 1.7761704146568E-028 3.35061739901588E-026 5.5684521653825E-024 8.15292774900115E-022 1.05162799886382E-019 1.19503364754932E-017 1.19637567167114E-015
2.88228161287611E-160 6.41489944860866E-156 1.26241883059778E-151 2.19673284284114E-147 3.37995712116729E-143 4.59838475798162E-139 5.53171238768987E-135 5.88401870661079E-131 5.53412120376522E-127 4.60239041628336E-123 3.38437450967528E-119 2.20056166281979E-115 1.26516986327844E-111 6.43167813513123E-108 2.89107884172409E-104 1.14909447526988E-100 4.03842206748677E-097 1.25495410839388E-093 3.44829292799464E-090 8.37800522312059E-087 1.79985397111611E-083 3.4189604968505E-080 5.74263301950589E-077 8.52880555319188E-074 1.12001936330329E-070 1.30053791351628E-067 1.33530560578231E-064 1.21226759328346E-061 9.73142606735113E-059 6.90740066296886E-056 4.33523832028004E-053 2.40586621939923E-050 1.18056564320399E-047 5.12234675730181E-045 1.96520553050663E-042 6.6666422315811E-040 1.99970756296151E-037 5.30378606128938E-035 1.2438433099242E-032 2.57932174897774E-030 4.72939441507457E-028 7.66771066431149E-026 1.0992236601882E-023 1.39337042228584E-021 1.56173475557876E-019 1.54777608491663E-017 1.35634183417441E-015
3.72283032952104E-156 6.25622804811693E-152 9.32850160838086E-148 1.234159250414E-143 1.44874018580953E-139 1.50893246773005E-135 1.39446973191403E-131 1.14342681503359E-127 8.31893337082574E-124 5.3701561147462E-120 3.07585719754258E-116 1.56316714495888E-112 7.04862912841504E-109 2.8200960119591E-105 1.00111304560012E-101 3.15327856994325E-098 8.81254910706516E-095 2.1852481088007E-091 4.80795006257361E-088 9.38596943592507E-085 1.62576704243746E-081 2.49860432347051E-078 3.40719234378941E-075 4.12245389681859E-072 4.42562850742534E-069 4.21554856190653E-066 3.56281465074161E-063 2.67172869335616E-060 1.77767134528614E-057 1.04947133658484E-054 5.49730310436675E-052 2.5549874854398E-049 1.05362935868743E-046 3.85520025354169E-044 1.25160131991205E-041 3.60533043960867E-039 9.2147621624958E-037 2.08969631851437E-034 4.20476972994812E-032 7.50691068454329E-030 1.18915994614141E-027 1.67139573176334E-025 2.0843867179251E-023 2.30641417034685E-021 2.2644163937644E-019 1.97258295174074E-017 1.5246643741918E-015
2.83833899309068E-152 3.65820499588691E-148 4.19709022941359E-144 4.28652208359258E-140 3.89707099428774E-136 3.15390103748886E-132 2.27213587470865E-128 1.45712573320126E-124 8.31833199447187E-121 4.22719189783147E-117 1.91224779961629E-113 7.70039261030665E-110 2.76031127672224E-106 8.80804942841182E-103 2.50194592488348E-099 6.32634085125201E-096 1.42397953490804E-092 2.85319464826658E-089 5.08903626950058E-086 8.08008973282518E-083 1.14201895929153E-079 1.43683512554534E-076 1.60922603891704E-073 1.60436677120332E-070 1.42385825723036E-067 1.12488040123786E-064 7.9108369707893E-062 4.95239197600893E-059 2.75984111563138E-056 1.3690825715354E-053 6.04577103797646E-051 2.3765679831551E-048 8.31620680507613E-046 2.59045952944928E-043 7.18298294273615E-041 1.77300251195854E-038 3.89574353885011E-036 7.61987522039164E-034 1.32672787069711E-031 2.05632775689656E-029 2.83713051879804E-027 3.48451858729814E-025 3.80962956027806E-023 3.70765403346715E-021 3.212122872646E-019 2.47720295531743E-017 1.70062093640134E-015
1.33317753768784E-148 1.3368576291941E-144 1.19701269089968E-140 9.57037104762462E-137 6.83243048688316E-133 4.35550074963301E-129 2.4792332555057E-125 1.26012349659399E-121 5.71906793537808E-118 2.31768188460877E-114 8.38684896425021E-111 2.70994354039029E-107 7.8187637084974E-104 2.01433806251671E-100 4.63386156003041E-097 9.51853640768604E-094 1.74587731071454E-090 2.85939195861498E-087 4.18167317617292E-084 5.46063197072517E-081 6.36725367696686E-078 6.62945494295612E-075 6.16339382104814E-072 5.11656433154476E-069 3.79274272734968E-066 2.51041056819E-063 1.48372204602132E-060 7.83027058520993E-058 3.68992394762947E-055 1.55265328039479E-052 5.83375223518139E-050 1.95721213751675E-047 5.86332875147309E-045 1.56843677042183E-042 3.74633155458504E-040 7.99027690595465E-038 1.52171693932754E-035 2.58775016491194E-033 3.92940903813641E-031 5.32780792509529E-029 6.45039491260578E-027 6.97333411205706E-025 6.73148788718157E-023 5.80227205885477E-021 4.46582327554903E-019 3.06917323657293E-017 1.88346561921978E-015
4.00835853128563E-145 3.16879626408998E-141 2.24340616537823E-137 1.42235281153625E-133 8.07593094640671E-130 4.10642308657082E-126 1.86990965371124E-122 7.62541333152059E-119 2.78478704408965E-115 9.10765193591653E-112 2.66751392343093E-108 6.99669269899014E-105 1.64348119542294E-101 3.45718415305541E-098 6.51277572134343E-095 1.09874159696305E-091 1.66001053932613E-088 2.24601141335841E-085 2.72144089805536E-082 2.95305605049096E-079 2.86965910034439E-076 2.49732325105043E-073 1.94627878192476E-070 1.35837966094827E-067 8.49030178218261E-065 4.75237736801991E-062 2.38223469559544E-059 1.06940942389996E-056 4.29921637271195E-054 1.54781992827472E-051 4.99042346672988E-049 1.44092109717204E-046 3.72587975959291E-044 8.62786429152081E-042 1.78921944863952E-039 3.3228424489157E-037 5.52639247203431E-035 8.23113137663187E-033 1.09790099197466E-030 1.31145277451857E-028 1.40290405264343E-026 1.34396858760717E-024 1.15301803729334E-022 8.85867806448896E-021 6.09519454460864E-019 3.75571007633837E-017 2.07244198334686E-015
7.98392837298392E-142 5.03698714174392E-138 2.85374523282914E-134 1.45194345201611E-130 6.63398297467687E-127 2.72200644662359E-123 1.00298420289859E-119 3.3188619116097E-116 9.8622139496856E-113 2.63178133974054E-109 6.30689111830544E-106 1.35728487719287E-102 2.62311199682791E-099 4.55252986857427E-096 7.09543327984855E-093 9.93105035773804E-090 1.24825005602324E-086 1.40895833646402E-083 1.42818627278785E-080 1.3000549362061E-077 1.06274409708925E-074 7.80163889643215E-072 5.14319671048123E-069 3.04488273572087E-066 1.61881848632596E-063 7.72886791525781E-061 3.31378068425625E-058 1.27591512474096E-055 4.41174046495493E-053 1.36989812900286E-050 3.81994171070019E-048 9.56566893720257E-046 2.15111734880087E-043 4.34413193154464E-041 7.8782916923869E-039 1.28307266650746E-036 1.87655197103268E-034 2.46467742262227E-032 2.90703140536035E-030 3.07914050699419E-028 2.92886555916928E-026 2.50183989681196E-024 1.91915361046058E-022 1.32205677926387E-020 8.17863118734566E-019 4.54361252138867E-017 2.2667942264776E-015
