1.36366861227899E-028 3.61421875859862E-028 7.19354163857364E-028 1.27434908576896E-027 2.11925776095787E-027 3.38795520776402E-027 5.27294723862248E-027 8.05044736397462E-027 1.2116088212233E-026 1.80357790454009E-026 2.66181467134752E-026 3.9017753508495E-026 5.68822345650067E-026 8.25621632858099E-026 1.19410592753041E-025 1.72210930538974E-025 2.47788674251411E-025 3.55886877078451E-025 5.10420392251795E-025 7.31274872742425E-025 1.04689035470189E-024 1.4979765424205E-024 2.14286306860314E-024 3.06521572312284E-024 4.38518238659434E-024 6.27551961472411E-024 8.98496572700809E-024 1.28721775895744E-023 1.84550978887937E-023 2.64829090868512E-023 3.80411208016914E-023 5.47053712251986E-023 7.87670160569813E-023 1.13564760937823E-022 1.63973327664564E-022 2.3712525658872E-022 3.43479739273281E-022 4.98409414554855E-022 7.24562405879129E-022 1.05538797818908E-021 1.54041385088076E-021 2.25316819216262E-021 3.30310659915216E-021 4.85362236542659E-021 7.14932457665625E-021 1.05574771428046E-020
1.78327949290145E-028 4.71916500478129E-028 9.37834350064339E-028 1.65881061332253E-027 2.75428861984657E-027 4.39615224683461E-027 6.83108813451284E-027 1.04123736201693E-026 1.56450570787606E-026 2.32501746712433E-026 3.42560405437495E-026 5.01280654492501E-026 7.2953446232182E-026 1.05704066139402E-025 1.52610977613035E-025 2.19698240573126E-025 3.15544593508279E-025 4.52371245619372E-025 6.4759706911675E-025 9.2606457068504E-025 1.32322987744798E-024 1.88974022265895E-024 2.69801156609281E-024 3.85169419297248E-024 5.49931534940007E-024 7.85397407837595E-024 1.12218214296539E-023 1.60433180057866E-023 2.2953111733953E-023 3.28671066717026E-023 4.71093236971131E-023 6.75971222884047E-023 9.71122138880582E-023 1.39698088017168E-022 2.01244159954994E-022 2.90346413775708E-022 4.19578535661177E-022 6.07374088494289E-022 8.80820739893519E-022 1.27981963585214E-021 1.86329390500791E-021 2.71848183896004E-021 3.97488708654734E-021 5.82528000167281E-021 8.55740546628218E-021 1.26019919529238E-020
2.31888622048922E-028 6.12720543201047E-028 1.21577584499868E-027 2.14707396460317E-027 3.55938599277532E-027 5.67213158781992E-027 8.79961695399518E-027 1.33910975846673E-026 2.00876092987184E-026 2.98025875948763E-026 4.38362519905538E-026 6.40379464239805E-026 9.3036640992754E-026 1.34568393417372E-025 1.93941862427726E-025 2.78700577497447E-025 3.9956593688785E-025 5.71781210497572E-025 8.17029068023346E-025 1.16617045690923E-024 1.66316138048146E-024 2.37066138374376E-024 3.37807541916951E-024 4.81310156276212E-024 6.85833821675324E-024 9.77520573336506E-024 1.39384616643633E-023 1.98860880426608E-023 2.83915283200647E-023 4.05684850555743E-023 5.80232547620601E-023 8.30766162041304E-023 1.19087714502627E-022 1.70927863878059E-022 2.45675237299343E-022 3.5363581043348E-022 5.0984741394469E-022 7.36301024206988E-022 1.06522973054232E-021 1.5439913639167E-021 2.2423364678602E-021 3.26325652691861E-021 4.75922093121926E-021 6.95654699596807E-021 1.01920777211604E-020 1.49685316990593E-020
2.99825724078236E-028 7.91022762301505E-028 1.56714904510178E-027 2.76329408266082E-027 4.57373969797954E-027 7.2769894183527E-027 1.1271222370245E-026 1.71244970405764E-026 2.56458308540035E-026 3.79858376816863E-026 5.57792378268728E-026 8.13467224160516E-026 1.17981013491978E-025 1.70352455004163E-025 2.45084452569727E-025 3.51570500254127E-025 5.03135200127309E-025 7.18685651889655E-025 1.0250627342473E-024 1.4603926226307E-024 2.0788697401915E-024 2.95759119060307E-024 4.20633577024362E-024 5.9815761782138E-024 8.50658707312665E-024 1.21003463929223E-023 1.72191437899497E-023 2.4516586409988E-023 3.4930291991808E-023 4.98073726147015E-023 7.108641889918E-023 1.01561956930028E-022 1.45269556717207E-022 2.08047849677601E-022 2.9836055711652E-022 4.2850159685239E-022 6.16365992487963E-022 8.88058602418785E-022 1.28174669681115E-021 1.85336407764475E-021 2.68507871777823E-021 3.89789617042266E-021 5.67046889535928E-021 8.2672420609573E-021 1.20806803548503E-020 1.76947795458968E-020
3.8547179244399E-028 1.01543418511445E-027 2.00865639155369E-027 3.53629400224712E-027 5.84402229353309E-027 9.28334456043489E-027 1.43558556937673E-026 2.17758014205898E-026 3.25584822176224E-026 4.81451801991548E-026 7.05797254661265E-026 1.0275811962695E-025 1.48781590638464E-025 2.14456198898058E-025 3.08000275850369E-025 4.41046888768523E-025 6.3006554860472E-025 8.98380353404355E-025 1.27903767691957E-024 1.81888547873014E-024 2.5843829745896E-024 3.66988502726176E-024 5.20947113116406E-024 7.39385935991262E-024 1.04946269957951E-023 1.48989482031605E-023 2.11594965531752E-023 3.00662545793718E-023 4.27500306641199E-023 6.08319588507965E-023 8.6639821383571E-023 1.23521684579601E-022 1.76301561632237E-022 2.51942829009754E-022 3.60516246057741E-022 5.16615642461345E-022 7.41433141880427E-022 1.06580849038205E-021 1.53472075385035E-021 2.21392125087609E-021 3.19975343893296E-021 4.63372839557844E-021 6.72421457970049E-021 9.77879628283011E-021 1.42526671882886E-020 2.08211728360179E-020
4.92803437142176E-028 1.2962110007304E-027 2.56015411580248E-027 4.50027442894263E-027 7.42550868187457E-027 1.17770348979268E-026 1.81832306415681E-026 2.75372011669907E-026 4.11061297195495E-026 6.06855126290636E-026 8.88167355708942E-026 1.29094090428827E-025 1.86598174716342E-025 2.68508015090905E-025 3.84966155859979E-025 5.50302137012503E-025 7.84764251731932E-025 1.11697296930613E-024 1.58740021755785E-024 2.25330879175009E-024 3.19577277666572E-024 4.52966807248798E-024 6.41790824750595E-024 9.09175786721637E-024 1.28798602297687E-023 1.82497816409904E-023 2.58675647959093E-023 3.66832413357555E-023 5.20538339205306E-023 7.3920605621028E-023 1.05064964151588E-022 1.49478648760813E-022 2.12900324092708E-022 3.03595017819388E-022 4.33488758843819E-022 6.198239747332E-022 8.87580203849809E-022 1.27302227137588E-021 1.82891356293548E-021 2.63219453894611E-021 3.79532022933494E-021 5.48304183980334E-021 7.93730780674585E-021 1.15143015102151E-020 1.67396571213336E-020 2.43909483976762E-020
6.26539978858058E-028 1.64550278015065E-027 3.24512087579338E-027 5.69560045896589E-027 9.38331464174002E-027 1.48589897405766E-026 2.29055760195533E-026 3.46338130315601E-026 5.16167696918049E-026 7.60792547739846E-026 1.11164514621738E-025 1.61309857797196E-025 2.3277590501981E-025 3.34392674033862E-025 4.78611982315694E-025 6.82992989170599E-025 9.72300835778424E-025 1.38147406987675E-024 1.95982462689843E-024 2.77698864702797E-024 3.93136763359926E-024 5.56211674424237E-024 7.86619285521474E-024 1.11226311439303E-023 1.57271650274724E-023 2.22416711720841E-023 3.14649000207509E-023 4.45338226213602E-023 6.30690970002861E-023 8.93842357648817E-023 1.26786931369459E-022 1.80013982466401E-022 2.55860313683777E-022 3.64090587814221E-022 5.18763185214791E-022 7.40157304728026E-022 1.05758424886205E-021 1.5134980225448E-021 2.16951987266786E-021 3.11528893172014E-021 4.48149581664054E-021 6.45912188779875E-021 9.32790538455162E-021 1.34985544753911E-020 1.95754775784324E-020 2.84501770812435E-020
7.92253050316861E-028 2.07762769941642E-027 4.09117625652543E-027 7.16967011745991E-027 1.17937611641861E-026 1.86472877943853E-026 2.87006544835025E-026 4.3328018791451E-026 6.44719681043002E-026 9.48749311243859E-026 1.38404413747135E-025 2.00510222938172E-025 2.88867492112671E-025 4.14281463890777E-025 5.9196135292138E-025 8.43315103059433E-025 1.19848004689382E-024 1.69989436018035E-024 2.40734224158252E-024 3.40508841513407E-024 4.81197857460625E-024 6.79575599548015E-024 9.59338021289157E-024 1.3539903074121E-023 1.91095646485531E-023 2.69743677231793E-023 3.80876954802848E-023 5.3803874647389E-023 7.60494276898322E-023 1.07568794823004E-022 1.52277558176749E-022 2.1577116797536E-022 3.06059073444067E-022 4.34626287165519E-022 6.17971642906093E-022 8.79841609319961E-022 1.25448133188339E-021 1.79137678626779E-021 2.56218777714473E-021 3.67090733569316E-021 5.26878334348301E-021 7.57628465349839E-021 1.09155089874766E-020 1.57580962823315E-020 2.27962006247422E-020 3.30477868441738E-020
9.96487873486815E-028 2.60937644876028E-027 5.13065210955537E-027 8.97786937414783E-027 1.47458714098539E-026 2.32794102769886E-026 3.57750602964921E-026 5.39241944298536E-026 8.01135377082284E-026 1.17706483370682E-025 1.71437748485638E-025 2.47967178434142E-025 3.56657175386905E-025 5.10664585955799E-025 7.28475154568009E-025 1.03606141585167E-024 1.46991970386967E-024 2.08134815128582E-024 2.94247853103277E-024 4.15478977036891E-024 5.86113755524202E-024 8.26277239987178E-024 1.16434452384795E-023 1.64035979099167E-023 2.31089259354755E-023 3.25594570294352E-023 4.58879643480704E-023 6.47003981301212E-023 9.1276613007943E-023 1.28857781416508E-022 1.82058676384299E-022 2.57460186137779E-022 3.64462504443388E-022 5.16516142334119E-022 7.32901734730333E-022 1.04130874048008E-021 1.48157970631504E-021 2.1111588810381E-021 3.01303861791572E-021 4.30737448554397E-021 6.16850048596618E-021 8.84990902029286E-021 1.27209998947189E-020 1.83212469045736E-020 2.64401712672312E-020 3.82355737450607E-020
1.24689692842044E-027 3.26034651242518E-027 6.40121969640403E-027 1.11846182595077E-026 1.8343007020355E-026 2.89146985511111E-026 4.43678087068226E-026 6.67738463430432E-026 9.90507739336244E-026 1.45303339770902E-025 2.11299672413926E-025 3.05138866720447E-025 4.38186451036772E-025 6.26385862661292E-025 8.92098144921319E-025 1.26668437800084E-024 1.79413350798689E-024 2.53616314696848E-024 3.57939816404521E-024 5.04548378340119E-024 7.10534845223977E-024 9.99934292391941E-024 1.40657120273657E-023 1.97808999705614E-023 2.78166868062687E-023 3.91213028312431E-023 5.50347594317317E-023 7.74530914009309E-023 1.09062642461485E-022 1.53674841744633E-022 2.16705430807784E-022 3.058617403435E-022 4.32130224346397E-022 6.1119822490375E-022 8.65505047987968E-022 1.22720703226094E-021 1.74247295654143E-021 2.47771999844694E-021 3.52868645736017E-021 5.03366008660031E-021 7.19280627041016E-021 1.02964665540845E-020 1.47666703316785E-020 2.1218134344975E-020 3.05480274759759E-020 4.40682002544643E-020
