mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.009345674514770507	0.002883176595723864	0.005539798736572265	0.006031658356861101	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9942381317026087	0.9959758902218826	0.9947379402509564	0.9980872897026242	0.9952709506998184	0.995662040515578	0.0013427407872059222	53	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.012321138381958007	0.00710780877508885	0.014101457595825196	0.008528560565200734	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9942381317026087	0.9959758902218826	0.9947379402509564	0.9980872897026242	0.9952709506998184	0.995662040515578	0.0013427407872059222	53	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.014179754257202148	0.006585199520658543	0.0024919509887695312	0.00012669330884806812	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9942381317026087	0.9959758902218826	0.9947379402509564	0.9980872897026242	0.9952709506998184	0.995662040515578	0.0013427407872059222	53	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.011613416671752929	0.005061037586817138	0.006361627578735351	0.003954261773881423	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9942381317026087	0.9959758902218826	0.9947379402509564	0.9980872897026242	0.9952709506998184	0.995662040515578	0.0013427407872059222	53	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.013417768478393554	0.007038014715190758	0.00793318748474121	0.008680010146436911	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9409616575225274	0.9932576450659386	0.985465264275457	0.9982916199729651	0.9983621387649418	0.9832676651203659	0.021670208924915845	137	0.9771723378645063	0.9879321894787325	0.9883934151479139	0.9939532666495878	0.9930103695971523	0.9880923157475785	0.005964900961134463
0.008869409561157227	0.0021799328538835818	0.010708045959472657	0.007105687641073195	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9852701322586846	0.9980261503275615	0.9970085623189254	0.9986842871484807	0.9983891457196441	0.9954756555546591	0.005134029102479792	89	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.01657390594482422	0.008029057529257047	0.007168102264404297	0.005098367991387467	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9409616575225274	0.9932576450659386	0.985465264275457	0.9982916199729651	0.9983621387649418	0.9832676651203659	0.021670208924915845	137	0.9771723378645063	0.9879321894787325	0.9883934151479139	0.9939532666495878	0.9930103695971523	0.9880923157475785	0.005964900961134463
0.022081708908081053	0.011818033806143035	0.009995031356811523	0.005889067849975331	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9852701322586846	0.9980261503275615	0.9970085623189254	0.9986842871484807	0.9983891457196441	0.9954756555546591	0.005134029102479792	89	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.017255735397338868	0.00907329996684241	0.010265445709228516	0.009581692154350865	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.8589569518788158	0.9812907995636494	0.9276887266806304	0.9996552219200877	0.9975284825807972	0.9530240365247961	0.05374870677794983	215	0.9312412859352764	0.9293875500709566	0.9535354634043401	0.967507790396924	0.9613842702926017	0.9486112720200197	0.015593225802177969
0.011555337905883789	0.0063363314428044725	0.005685186386108399	0.0001476510379834597	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9673755076000473	0.9989126791855649	0.9890357395592714	0.9998640145527254	0.9983193009957029	0.9907014483786624	0.012298639825864604	115	1.0	1.0	1.0	1.0	1.0	1.0	0.0
