mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.0015139579772949219	0.00025180781145826397	0.001968717575073242	0.00030759865125702765	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.999979445121925	0.9999744051360886	0.9999771679506679	0.9999788592306325	0.9999806623569039	0.9999781079592436	2.1666506678592927e-06	145	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0017447471618652344	0.0002030766548798548	0.003409004211425781	0.00045244616804265034	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.999979445121925	0.9999744051360886	0.9999771679506679	0.9999788592306325	0.9999806623569039	0.9999781079592436	2.1666506678592927e-06	145	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0013497829437255859	0.00022970244207974746	0.0017490863800048828	0.0002292671238998611	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.999979445121925	0.9999744051360886	0.9999771679506679	0.9999788592306325	0.9999806623569039	0.9999781079592436	2.1666506678592927e-06	145	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0013737678527832031	0.0004226883176069246	0.0026221275329589844	0.0006836240738556848	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.999979445121925	0.9999744051360886	0.9999771679506679	0.9999788592306325	0.9999806623569039	0.9999781079592436	2.1666506678592927e-06	145	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0014105796813964843	0.00025576300594308885	0.0018492698669433593	0.0002467266507150689	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9999869978891882	0.9999842171320698	0.9999883441289165	0.9999866731139905	0.9999840202495867	0.9999860505027505	1.675057179322829e-06	101	0.9999921351305322	0.9999909155235961	0.9999924430344977	0.9999904137071419	0.9999892532049304	0.9999910321201396	1.1634328483829674e-06
0.0012592315673828126	0.00016344532463157614	0.0027134895324707033	0.00018864074535078032	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9999950602988353	0.9999907324751035	0.9999942749512286	0.9999928697632104	0.9999942968415616	0.999993446865988	1.5305106784334583e-06	5	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0012517929077148437	8.397149741685162e-05	0.0017892837524414063	0.0002228216927582939	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9999869978891882	0.9999842171320698	0.9999883441289165	0.9999866731139905	0.9999840202495867	0.9999860505027505	1.675057179322829e-06	101	0.9999921351305322	0.9999909155235961	0.9999924430344977	0.9999904137071419	0.9999892532049304	0.9999910321201396	1.1634328483829674e-06
0.0013131141662597657	0.00015281820796496105	0.002743053436279297	0.00023734649900437383	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9999950602988353	0.9999907324751035	0.9999942749512286	0.9999928697632104	0.9999942968415616	0.999993446865988	1.5305106784334583e-06	5	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.0013215065002441407	0.00026889284102966454	0.0019862174987792967	0.00030640735075021964	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9999829049658444	0.9999746446521206	0.9999801495945657	0.9999794795230444	0.999970150308425	0.9999774658088001	4.523663364913255e-06	197	0.9999811559033308	0.9999789231351185	0.9999832827735852	0.9999839971585587	0.999981931049538	0.9999818580040263	1.7730023659709952e-06
0.0014643192291259766	0.0003670742307618139	0.004427814483642578	0.0008002973342919213	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.9999942036740296	0.9999899777591607	0.9999933786761142	0.9999914456078395	0.9999925302412965	0.9999923071916881	1.4807469670927491e-06	37	1.0	1.0	1.0	1.0	1.0	1.0	0.0
