mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_alpha	param_gamma	param_kernel	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.10378518104553222	0.03492571125677165	0.019106149673461914	0.006729856943564952	0.001	0.1	poly	{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'poly'}	0.497304126785347	0.6026173311329004	0.541095919293638	-0.20301136455246185	0.4426261208276746	0.37612642669741964	0.29428553782041833	22	0.5596949638747072	0.5246730751859626	0.5442196623975017	0.55477942893102	0.5504333608358254	0.5467600982450034	0.012160622298856104
0.08350963592529297	0.036587619139225806	0.014374876022338867	0.008566332599299965	0.001	0.1	rbf	{'alpha': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}	0.6416589930285193	0.7579905111078316	0.6809322513631497	0.2842424562907661	0.7067819800617152	0.6143212383703964	0.16930813975934697	14	0.7139468690845567	0.6835468565145191	0.7088975378834188	0.7169240138608662	0.7058307014764192	0.7058291957639561	0.011789054048563497
0.10598263740539551	0.037549817509889956	0.01703500747680664	0.011373388531583708	0.001	1	poly	{'alpha': 0.001, 'gamma': 1, 'kernel': 'poly'}	0.4975931414853757	0.6027082931616166	0.5411254187443265	-0.20743961784128848	0.44175786374017534	0.37514901985804106	0.29603047465910515	30	0.559696139272392	0.5246742683881307	0.5442207926198035	0.554780593124182	0.5504345585890014	0.5467612703987019	0.012160617591586431
0.07518172264099121	0.018171483609038024	0.017924690246582033	0.007093045194968797	0.001	1	rbf	{'alpha': 0.001, 'gamma': 1, 'kernel': 'rbf'}	0.8947353526585717	0.9627152263304202	0.911088824564451	0.7877035365476985	0.9128676243854681	0.8938221128973218	0.057739272893722854	6	0.9299549241442475	0.9176603314826394	0.9303657579367963	0.9315445405331205	0.9301714273006508	0.927939396279491	0.005168902864872267
0.11524863243103027	0.01315200203900637	0.011029624938964843	0.004597604184355624	0.001	2	poly	{'alpha': 0.001, 'gamma': 2, 'kernel': 'poly'}	0.4975934968033505	0.6027084061425174	0.5411254205387175	-0.20744477098625533	0.44175686401464254	0.3751478833025945	0.29603250491476424	31	0.559696139388493	0.5246742685689054	0.5442207925470418	0.5547805932160734	0.5504345585438706	0.5467612704528768	0.012160617563050995
0.08278999328613282	0.01909836709224373	0.017156457901000975	0.011656419529894478	0.001	2	rbf	{'alpha': 0.001, 'gamma': 2, 'kernel': 'rbf'}	0.938470045741534	0.976534606259726	0.9501786103391825	0.9329191491542969	0.95856332353392	0.951333147005732	0.015448343905283553	4	0.9620909200238389	0.9573309677120333	0.9629594624657104	0.9630599228326984	0.962392390350565	0.961566732676969	0.0021479059994505335
0.11339788436889649	0.013861444238722648	0.014713859558105469	0.00860988501171913	0.01	0.1	poly	{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'poly'}	0.4947276737268008	0.6017287904464799	0.5407663497346616	-0.16533166014887604	0.4499494592617494	0.38436812260416314	0.2794122612824803	20	0.559584094990322	0.5245605690295618	0.5441128174697524	0.5546696055085015	0.5503204087810268	0.5466494991558329	0.012161061145194713
0.0866398811340332	0.015127228620286847	0.005660343170166016	0.0001602239124880171	0.01	0.1	rbf	{'alpha': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}	0.5575916545760753	0.6809107594102769	0.612726798553179	0.3039095313557775	0.6231488474700226	0.5556575182730663	0.1318189261707015	15	0.6404172904332546	0.6093075060464775	0.63380715008459	0.6412335650229184	0.6333306160847284	0.6316192255343938	0.011622135498485271
0.11007637977600097	0.009542730705346716	0.016126298904418947	0.005247996830333821	0.01	1	poly	{'alpha': 0.01, 'gamma': 1, 'kernel': 'poly'}	0.4975878907241753	0.6027063808290913	0.5411268024184109	-0.20737589546214277	0.4417694005491002	0.375162915811727	0.29600533949963187	28	0.559696138631836	0.5246742678467774	0.544220792009281	0.5547805926216923	0.5504345580709643	0.5467612698361102	0.012160617579907008
0.08426833152770996	0.010740070287194954	0.00728607177734375	0.0029036103143246015	0.01	1	rbf	{'alpha': 0.01, 'gamma': 1, 'kernel': 'rbf'}	0.8319822043878012	0.931554039761248	0.860210697151249	0.5919972739869693	0.8866895477746305	0.8204867526123796	0.11885817715720207	7	0.8845291094809089	0.8646077953613169	0.8844239093454102	0.8892804747767973	0.8839669696681381	0.8813616517265143	0.008597643322849171
0.12282676696777343	0.013554295168836604	0.019155454635620118	0.0026305815768965235	0.01	2	poly	{'alpha': 0.01, 'gamma': 2, 'kernel': 'poly'}	0.4975914448948015	0.6027075146426828	0.5411268188570404	-0.2074274716712965	0.441759394102	0.37515154016504565	0.29602565975465017	29	0.5596961389926505	0.5246742682017052	0.5442207923486604	0.5547805929394661	0.5504345584149682	0.54676127017949	0.012160617576248782
0.08083910942077636	0.03238311164638607	0.012220811843872071	0.00540735663639427	0.01	2	rbf	{'alpha': 0.01, 'gamma': 2, 'kernel': 'rbf'}	0.8904323243514435	0.9634730810204051	0.9109014385892115	0.8162893670396371	0.9212232560223994	0.9004638934046193	0.048365348083552355	5	0.9300525360916256	0.9183381845329838	0.9304029094422569	0.9318536253323936	0.9302122048091657	0.9281718920416852	0.004958509862125416
0.10348043441772461	0.022016934115856118	0.012105941772460938	0.007667134565377236	0.1	0.1	poly	{'alpha': 0.1, 'gamma': 0.1, 'kernel': 'poly'}	0.4719197855055154	0.589068730434722	0.5334981092655072	0.05774877334776961	0.48921160350561327	0.4282894004118254	0.18964933272728293	17	0.5523666813732735	0.5172603163435332	0.537033597226802	0.5475152545532859	0.5429813998838273	0.5394314498761444	0.012186706827099584
0.08207335472106933	0.01691917805620516	0.017243194580078124	0.0038361268353662753	0.1	0.1	rbf	{'alpha': 0.1, 'gamma': 0.1, 'kernel': 'rbf'}	0.4524270827784981	0.5759006948043092	0.5272208713557934	0.2035428584501099	0.51248623089586	0.454315547656914	0.131432469786265	16	0.5433521055199259	0.5092855062496349	0.5295696594968077	0.5406007783250875	0.5349691486511967	0.5315554396485306	0.012103934426557912
0.11151304244995117	0.027455743863786033	0.027322959899902344	0.008131494335581914	0.1	1	poly	{'alpha': 0.1, 'gamma': 1, 'kernel': 'poly'}	0.49753538648241746	0.6026872257236922	0.5411405796637975	-0.20673941842004545	0.44188460386742484	0.37530167546345733	0.2957542669335266	26	0.5596960769841013	0.524674212235701	0.5442207329967474	0.554780543079484	0.5504345069493859	0.546761214449084	0.012160617509473547
0.09103279113769532	0.03308590368800603	0.013215255737304688	0.00872720012259493	0.1	1	rbf	{'alpha': 0.1, 'gamma': 1, 'kernel': 'rbf'}	0.7320420551385434	0.8564365140241015	0.7794531281348307	0.4646430965647999	0.8491152771562769	0.7363380142037104	0.1434139862653418	10	0.8084569675027562	0.7807443944314402	0.8060749555127218	0.8161168633462051	0.8041625645342424	0.8031111490654732	0.011898636180001363
0.10983734130859375	0.023617824899731674	0.014904260635375977	0.005639267627807245	0.1	2	poly	{'alpha': 0.1, 'gamma': 2, 'kernel': 'poly'}	0.49757092195041736	0.6026985845761073	0.5411407761002136	-0.2072546274651481	0.4417846665675252	0.3751880643458231	0.29595726038096865	27	0.5596961133020866	0.524674247309482	0.5442207689905538	0.5547805755673474	0.5504345406317991	0.5467612491602537	0.01216061731060347
0.08637218475341797	0.01643018385822894	0.010034847259521484	0.005285822800161256	0.1	2	rbf	{'alpha': 0.1, 'gamma': 2, 'kernel': 'rbf'}	0.805549491712362	0.9197318519685707	0.8449960460309622	0.6088122095362469	0.8907947089992724	0.8139768616494829	0.10973681651054065	8	0.8699434668494297	0.8485786156229462	0.8700832992713341	0.8763581127492236	0.8702715502845896	0.8670470089555046	0.00954761122103066
0.5088718414306641	0.03509932107052111	0.01752815246582031	0.0049358549930492825	0.0	0.1	poly	{'alpha': 0.0, 'gamma': 0.1, 'kernel': 'poly'}	0.4837771830631413	0.5953476252322	0.5272942165930927	-0.7768132300352959	0.4404694928204747	0.25401505753472253	0.5179483120478733	34	0.5505589468122217	0.5166717477433687	0.5268581372021512	0.5236509696219287	0.5413014530127646	0.5318082508784869	0.012343970794102837
0.516497802734375	0.029017127529835637	0.010858964920043946	0.00613477082815677	0.0	0.1	rbf	{'alpha': 0.0, 'gamma': 0.1, 'kernel': 'rbf'}	0.9669503032392159	0.9797976434529914	0.9684929444746806	0.906163549194718	0.9599938658684278	0.9562796612460067	0.025851662917397156	3	0.9748716863089454	0.9727785718329957	0.975396007780705	0.9758015778154887	0.9755813468748291	0.9748858381225928	0.001097575161776429
0.5234953880310058	0.027529137025048177	0.025796842575073243	0.00878619701999637	0.0	1	poly	{'alpha': 0.0, 'gamma': 1, 'kernel': 'poly'}	0.43465517811184234	0.5946364675475735	0.5374542960640842	-0.8323700653963299	0.37953008473193006	0.22278119221182005	0.5329353592552385	35	0.5207820182159003	0.4771045927614836	0.5247341921131153	0.5324347058480536	0.5397314531145472	0.5189573924106201	0.021916008250701488
0.488053035736084	0.0682779727454521	0.015931463241577147	0.012704883399326735	0.0	1	rbf	{'alpha': 0.0, 'gamma': 1, 'kernel': 'rbf'}	0.9932086256073744	0.9932212135837969	0.988836990546325	0.9935892811110796	0.9988889167254626	0.9935490055148077	0.0031919481498282032	2	0.982048279527499	0.9922027672468668	0.9884753135589389	0.9992437430717399	0.9993669383344801	0.9922674083479051	0.006601323010090692
0.5255814552307129	0.05371639149757804	0.017080068588256836	0.0054661274415944	0.0	2	poly	{'alpha': 0.0, 'gamma': 2, 'kernel': 'poly'}	0.5451957453417876	0.5983638389088095	0.5359029988375036	-1.51009631012494	0.43651661156793325	0.12117657690621875	0.8173112641692478	36	0.5035176875952483	0.5119251522081941	0.5226216277628324	0.49890709933665167	0.5255052342140579	0.5124953602233969	0.010366896280547652
0.48238296508789064	0.095085367318296	0.010040092468261718	0.008001340746158212	0.0	2	rbf	{'alpha': 0.0, 'gamma': 2, 'kernel': 'rbf'}	0.9998777520494289	0.9998260074876263	0.9998691004606819	0.9989662061609285	0.9996918593634005	0.9996461851044133	0.0003464413650548629	1	0.9998626006826967	0.9998406549839771	0.9998364278999851	0.9998941823541743	0.9998789520242669	0.9998625635890199	2.2051710645298178e-05
0.0910771369934082	0.026952653904833264	0.01224660873413086	0.008320816649402813	0.5	0.1	poly	{'alpha': 0.5, 'gamma': 0.1, 'kernel': 'poly'}	0.41404974906021946	0.5354295018058916	0.49400683131915013	0.13033713815103554	0.47508462319470396	0.4097815687062002	0.1450883827270868	18	0.5060275324153259	0.47073003084631243	0.48977229841305064	0.5015136657493078	0.49606257457132535	0.4928212203990644	0.012310875202358856
0.08318815231323243	0.005765767878365222	0.009820842742919922	0.005063022318179299	0.5	0.1	rbf	{'alpha': 0.5, 'gamma': 0.1, 'kernel': 'rbf'}	0.3715938574076604	0.4924184970938629	0.4607927214126399	0.1811070139388023	0.4594571208043955	0.3930738421314722	0.11336072756105338	19	0.4697244164683765	0.4347776824565506	0.45173131083323637	0.46541383917751283	0.45970545155372616	0.4562705400978805	0.01232033161947495
0.10509028434753417	0.011324386721951801	0.021957874298095703	0.00458085839082607	0.5	1	poly	{'alpha': 0.5, 'gamma': 1, 'kernel': 'poly'}	0.497302116970523	0.6026013889725181	0.5412005058143802	-0.20392687652002506	0.44239299613352134	0.37591402627418347	0.2946444553272919	23	0.5596945892951043	0.5246728700101495	0.544219308764239	0.5547793472346341	0.5504332730629123	0.5467598776734077	0.012160615842683168
0.08976454734802246	0.04368637920285906	0.008062744140625	0.004875926014232036	0.5	1	rbf	{'alpha': 0.5, 'gamma': 1, 'kernel': 'rbf'}	0.6340568103131196	0.7689807911553969	0.7008532902718178	0.5023814891298855	0.7835480181506901	0.6779640798041819	0.10267718363866402	12	0.7289030060999355	0.6983745709234255	0.7237683300677308	0.7361166118846406	0.7220341950348564	0.7218393428021178	0.012712908638248522
0.10007233619689941	0.004108558825292665	0.023872184753417968	0.0032106744528073656	0.5	2	poly	{'alpha': 0.5, 'gamma': 2, 'kernel': 'poly'}	0.49747964944489875	0.602658635700727	0.5412022039649912	-0.20649062772730187	0.44189612133829603	0.37534919654432225	0.29565477267710355	25	0.5596954924990528	0.5246737424686967	0.5442202040522353	0.554780155565209	0.5504341109910525	0.5467607411152492	0.012160610885205174
0.08750457763671875	0.015574111732635808	0.017873477935791016	0.004181729767538416	0.5	2	rbf	{'alpha': 0.5, 'gamma': 2, 'kernel': 'rbf'}	0.7105762819156801	0.8464308668862871	0.7721157562478344	0.5336339206873401	0.8625574478543027	0.7450628547182889	0.11891495333841667	9	0.7988512604155064	0.770983465864126	0.7969417954471303	0.8089019225031229	0.7961627094727557	0.7943682307405282	0.01255401424932236
0.10468883514404297	0.016147154060680888	0.015123987197875976	0.009826195417146726	1.0	0.1	poly	{'alpha': 1.0, 'gamma': 0.1, 'kernel': 'poly'}	0.38182698650917085	0.4994432903006494	0.46522577285131006	0.04317881132750398	0.4376634641655667	0.3654676650308402	0.16568108780165614	32	0.47259786584900876	0.43738972140514354	0.45457816031957876	0.4682977258672481	0.4623465712015762	0.4590420089285111	0.01240239641451311
0.08425650596618653	0.00501849556548481	0.015938329696655273	0.008991808487263329	1.0	0.1	rbf	{'alpha': 1.0, 'gamma': 0.1, 'kernel': 'rbf'}	0.33310139479569995	0.44854420096470105	0.42452672901597677	0.11434619929076395	0.42229969523034094	0.3485636438594965	0.12353169622711391	33	0.4300976515173148	0.39547257252446344	0.410166778893845	0.42570751607259355	0.4194886921321137	0.4161866422280661	0.012331895150593856
0.1193634033203125	0.020123404141763595	0.020389842987060546	0.0054046571957265584	1.0	1	poly	{'alpha': 1.0, 'gamma': 1, 'kernel': 'poly'}	0.49701072471481655	0.6024924982567749	0.5412724442783454	-0.20044818432542505	0.4430202435657253	0.3766695452980474	0.29327100398965344	21	0.5596899729584299	0.5246687043792693	0.54421488888706	0.5547756352528046	0.5504294432574293	0.5467557289469986	0.012160610713294662
0.0768211841583252	0.0043003371256222205	0.017059946060180665	0.0060031886835401746	1.0	1	rbf	{'alpha': 1.0, 'gamma': 1, 'kernel': 'rbf'}	0.5836009928900681	0.7214155438074795	0.6598867898070143	0.5435512196158697	0.7417597523780096	0.6500428596996882	0.07662629114365911	13	0.6859954394784893	0.6548226848020804	0.679474437539247	0.6923659008513281	0.6788695923315357	0.6783056110005361	0.012727586306680876
