mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_algorithm	param_leaf_size	param_n_neighbors	param_p	param_weights	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	mean_train_score	std_train_score
0.010155725479125976	0.0036741678551305518	0.003545999526977539	0.0011819332351073256	ball_tree	1	1	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'uniform'}	0.9999315072658106	0.9999062482295807	0.9999279270781313	0.9998889568082487	0.9998827514276982	0.9999074781618938	1.9756116362534092e-05	137	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.010738754272460937	0.007061539470440382	0.005434465408325195	0.002065975530554429	ball_tree	1	1	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 1, 'weights': 'distance'}	0.9999315072658106	0.9999062482295807	0.9999279270781313	0.9998889568082487	0.9998827514276982	0.9999074781618938	1.9756116362534092e-05	137	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.014058351516723633	0.008392272011571429	0.0034052848815917967	0.0018816592619769305	ball_tree	1	1	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'uniform'}	0.9999315072658106	0.9999062482295807	0.9999279270781313	0.9998889568082487	0.9998827514276982	0.9999074781618938	1.9756116362534092e-05	137	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.017815876007080077	0.008295459417776565	0.007238960266113282	0.006421767502723358	ball_tree	1	1	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 1, 'p': 2, 'weights': 'distance'}	0.9999315072658106	0.9999062482295807	0.9999279270781313	0.9998889568082487	0.9998827514276982	0.9999074781618938	1.9756116362534092e-05	137	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.015208005905151367	0.005856834625926275	0.013350725173950195	0.009012335459942192	ball_tree	1	5	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'uniform'}	0.9999356979963853	0.9999460649591506	0.9999655319255203	0.9999120875321432	0.9998886543712888	0.9999296073568977	2.676794531416437e-05	69	0.9999607941276785	0.9999577920305737	0.9999658294212386	0.9999467038520508	0.9999144558431267	0.9999491150549336	1.8428974739987906e-05
0.012472057342529297	0.007065627226520745	0.012482118606567384	0.006243859580586164	ball_tree	1	5	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 1, 'weights': 'distance'}	0.9999789749982643	0.9999598268989377	0.9999824941092026	0.9999447086195397	0.9999697731856494	0.9999671555623187	1.3706907642205635e-05	5	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.016068410873413087	0.012538955214277584	0.00847320556640625	0.007050100829374665	ball_tree	1	5	2	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}	0.9999356979963853	0.9999460649591506	0.9999655319255203	0.9999120875321432	0.9998886543712888	0.9999296073568977	2.676794531416437e-05	69	0.9999607941276785	0.9999577920305737	0.9999658294212386	0.9999467038520508	0.9999144558431267	0.9999491150549336	1.8428974739987906e-05
0.014471054077148438	0.008574660313698553	0.004742288589477539	0.00028471429625597406	ball_tree	1	5	2	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}	0.9999789749982643	0.9999598268989377	0.9999824941092026	0.9999447086195397	0.9999697731856494	0.9999671555623187	1.3706907642205635e-05	5	1.0	1.0	1.0	1.0	1.0	1.0	0.0
0.017037439346313476	0.012651510692984673	0.0030966281890869142	0.00012761015856356612	ball_tree	1	10	1	uniform	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'uniform'}	0.9999203388346165	0.9998836421530972	0.9999430149632402	0.999777428583547	0.9996235383176805	0.9998295925704364	0.00011764379936469309	197	0.9998648844257852	0.9998372974895642	0.9998937349293607	0.9998560298089314	0.9997727166465228	0.9998449326600328	4.043842132734162e-05
0.013405323028564453	0.008157783109667964	0.012839698791503906	0.006694793399922182	ball_tree	1	10	1	distance	{'algorithm': 'ball_tree', 'leaf_size': 1, 'n_neighbors': 10, 'p': 1, 'weights': 'distance'}	0.999976876080623	0.9999521313716206	0.9999861651277985	0.9998978103158259	0.9999285770835087	0.9999483119958754	3.225907816066863e-05	33	1.0	1.0	1.0	1.0	1.0	1.0	0.0
